logA n_s H0 omega_b omega_cdm m_ncdm w0_fld Omega_EDE tau_reio
3.049491244229022069e+00 9.161332086612203884e-01 7.625355075885153155e+01 2.240361891771668404e-02 1.296849091424161216e-01 6.175169702662339222e-02 -8.966666665887690346e-01 7.969345423979153076e-02 6.883635512511408761e-02
3.048924299271473792e+00 9.880304833518226415e-01 7.640183906078038945e+01 2.239989057359987462e-02 1.296544678738940082e-01 9.462775112570474823e-02 -9.045453324544392437e-01 8.376470846610176157e-02 7.266898162336407618e-02
3.021667801996785307e+00 9.342566104106349023e-01 7.391808639300660388e+01 2.231588255360810250e-02 1.262296252285191323e-01 7.851977194791787129e-02 -8.436077266531336605e-01 5.297986143069271375e-02 2.285104051337964390e-02
3.135149570062949476e+00 9.417786077735280648e-01 7.335770035979578552e+01 2.221376911649586977e-02 1.223398867575448828e-01 2.903113954174824096e-02 -7.867356820736040035e-01 8.903959772206698764e-02 7.681984572982977766e-02
3.124371302951329810e+00 9.809719008709392174e-01 7.297974298360503553e+01 2.245042042647476394e-02 1.232333404369070351e-01 6.574339546103327714e-02 -8.343554529497487771e-01 1.298128502392014751e-02 7.382644539965420305e-02
2.949480094324091528e+00 9.698221932070629769e-01 7.379859444935698320e+01 2.215957922455982776e-02 1.131755097515520087e-01 7.131427232163499441e-02 -7.993577313139936802e-01 8.744747147565987144e-02 2.839153274643631264e-02
2.812079510203887356e+00 9.874018946331855062e-01 7.399962121994283848e+01 2.201749374053397351e-02 1.263393311133974295e-01 6.962461917052648053e-02 -8.594552428519510734e-01 4.536792885615043014e-02 6.148935329944251599e-02
3.027326827117654329e+00 9.181104099496458781e-01 7.097210771416595776e+01 2.224489766934622387e-02 1.196768568629408142e-01 1.593974553155688700e-02 -7.717785618002148684e-01 1.410207716403891198e-02 7.696148225351337469e-02
3.169823441484337145e+00 9.618211436429335848e-01 7.344268694157213417e+01 2.254013416306187637e-02 1.196014748775996728e-01 9.145360381316607057e-02 -7.812230433088793724e-01 8.080202356738236391e-02 7.997558029401576063e-02
3.106043567484274348e+00 9.314211083966595917e-01 7.425013400825771726e+01 2.253114540549068859e-02 1.270062937980450946e-01 3.409829051113788621e-03 -8.530006385107178346e-01 4.302904842229766241e-02 5.888662863360382554e-02
2.822312660530330142e+00 9.512546346022464627e-01 7.606903743618842384e+01 2.257828439107932919e-02 1.258566819309914486e-01 9.806309355161513253e-02 -8.722822093256770160e-01 8.712074671893776934e-02 2.518056243322158716e-02
3.055180530415932516e+00 9.483007678251461625e-01 7.145125991242144892e+01 2.200059475579989668e-02 1.238339103150930959e-01 7.440170469730282565e-02 -7.718653511670168221e-01 3.578361796754900293e-02 5.208759420541408253e-02
2.830812150347985057e+00 9.064398242112755577e-01 7.552600013896848452e+01 2.215966320502190876e-02 1.270402318732992142e-01 4.190434283345133987e-02 -8.819760355429255849e-01 6.378802318374825198e-02 1.996782336499467944e-02
3.007529956888456368e+00 9.487041257958386264e-01 7.536163201524718147e+01 2.233072429054788408e-02 1.297465065194691736e-01 6.442095262835187408e-02 -8.478083220340910664e-01 5.702042439700980014e-02 1.625150022255424792e-02
2.882149171957022471e+00 9.855805099177172846e-01 7.186490969899847414e+01 2.250492310932385512e-02 1.248264586334189019e-01 8.347105585410736009e-03 -7.819561670871770787e-01 2.117235427956986119e-02 1.695051648246591325e-02
3.154990300250835489e+00 9.626267209182457485e-01 7.358268069764895358e+01 2.200019210238157025e-02 1.234967943301381599e-01 9.400315467935858871e-02 -8.701311769946753483e-01 8.167017169283729769e-03 6.041653414068322986e-02
2.883559192012281613e+00 9.740269077596770408e-01 7.138205121908330852e+01 2.202233260078801172e-02 1.124250317555334361e-01 7.265363601615174027e-02 -7.639544108068232475e-01 6.225455974300032891e-02 4.548117155958742580e-02
2.941596262789303307e+00 9.839418576393641480e-01 7.574860610057173460e+01 2.253356150874807895e-02 1.290401903228458047e-01 5.224954962284093091e-02 -8.998182826302609794e-01 7.787300499792443320e-02 5.226079984087303454e-02
3.087342239439580638e+00 9.971514672059760276e-01 7.500070318491161458e+01 2.232189392249011098e-02 1.221027235748689543e-01 4.694378702252133967e-03 -8.191626400625686699e-01 9.216944976128638167e-02 2.134146511331756063e-02
2.925748264168423596e+00 9.862543380547191818e-01 7.395510136232120146e+01 2.214607855711699450e-02 1.287946278740606243e-01 4.739594114091464500e-02 -8.496376888191932153e-01 2.876746773462093495e-02 7.810959115797955210e-02
2.897893800617185267e+00 9.405709448683476914e-01 7.066727431471547050e+01 2.207715361141488614e-02 1.163367182567344865e-01 6.916351252886154995e-03 -7.400083872524390038e-01 5.303279398610575429e-02 3.868195289477789622e-02
2.961620609071765386e+00 9.974404250038785280e-01 7.306980882406780609e+01 2.212727486045390143e-02 1.201119017735256811e-01 7.899643930664518310e-02 -8.178778807776208026e-01 8.235194602106724049e-02 7.628389851742814476e-02
2.918106285493524243e+00 9.411885024984991688e-01 7.175842822361670414e+01 2.247875225999665730e-02 1.254511126268369747e-01 6.199327903406004481e-02 -8.162318163101707214e-01 2.193423310564499018e-02 4.324771242450458492e-02
2.968388636973780415e+00 9.841440983596770886e-01 7.286813285363145098e+01 2.248035419727849316e-02 1.274262699758037520e-01 9.246249355969627260e-04 -8.230913845529450601e-01 2.718106506381747292e-02 6.273408171955395518e-02
3.135295793309040846e+00 9.444925365082896818e-01 7.517340365859101325e+01 2.229936965905601406e-02 1.288994252845487576e-01 2.273840638057784275e-02 -8.791922671881577944e-01 6.690580032790881260e-02 5.803125008596543566e-02
3.012620295812119764e+00 9.909910998683366667e-01 7.615159316360467301e+01 2.231824017399922783e-02 1.248626634090612836e-01 4.395729359032346517e-02 -8.703245184506569476e-01 9.544591344708125424e-02 5.854173970282226108e-02
3.096574161783445245e+00 9.100325323866661487e-01 7.528299036665308108e+01 2.207960125655948971e-02 1.278339102332964050e-01 1.575944056127412049e-02 -8.465893793083214547e-01 8.829852900548128269e-02 4.871870140941662181e-02
3.077968875214809774e+00 9.974279136349419872e-01 7.466502323453705969e+01 2.229415775618719814e-02 1.226380800843134417e-01 6.570490704779005653e-02 -8.248634648311414796e-01 9.681396767109158585e-02 6.785755851216866696e-02
3.197279916086295692e+00 9.349065272908442248e-01 7.068283074025839596e+01 2.226831800487239291e-02 1.143231404398793311e-01 6.993952699126781969e-02 -7.494307937220048288e-01 3.784447560758406187e-02 6.097746207370181165e-02
3.174718405540043253e+00 9.398999457973057359e-01 7.143588850844851379e+01 2.222622700032342302e-02 1.204922948663990911e-01 6.814075300755395581e-02 -8.133711684180136015e-01 1.168909965750508737e-03 1.800397423376781311e-02
2.976651281492245005e+00 9.451960231439411331e-01 7.480362515886723429e+01 2.208676875650083041e-02 1.256124749865472900e-01 4.970524012841697620e-02 -8.465341386377500665e-01 8.417029654209351452e-02 6.009910301793473103e-02
3.052144207111472607e+00 9.252947796214046061e-01 7.285068036456058849e+01 2.249491614033615611e-02 1.231478991251008237e-01 5.421916017760203266e-02 -7.905499780535980570e-01 5.638485489553732299e-02 2.355536317901674170e-02
3.079695133893797010e+00 9.793668754446376301e-01 7.400428960912273624e+01 2.249006989607582260e-02 1.262175343243525094e-01 7.247471058570062463e-02 -8.512172966050417511e-01 4.895718877594132379e-02 7.130564751831258707e-02
2.994166233393063870e+00 9.434069833570618568e-01 7.200456182614344414e+01 2.220595375269212787e-02 1.274698495269090681e-01 2.323731978158360620e-02 -8.192043892220564061e-01 4.161905718098235854e-03 6.116403485906281301e-02
3.087300614401564225e+00 9.539404809307326927e-01 7.519492934946917728e+01 2.242791245406521722e-02 1.230677880136916286e-01 3.826792576257992406e-02 -8.637102380118915068e-01 8.344760999921640998e-02 6.954043520670022405e-02
2.966280593441443791e+00 9.645215560529459831e-01 7.617809715856971309e+01 2.248920150861710709e-02 1.285770183760781282e-01 9.504781931673644824e-02 -8.774350810780067178e-01 9.681479576279326815e-02 3.904537079287372786e-02
2.816445625846029532e+00 9.660538916888410377e-01 7.430711204107007006e+01 2.253444501765582142e-02 1.214363065262658581e-01 4.059959466096472319e-02 -8.111430410887638942e-01 8.211038415521154654e-02 3.657212598871831949e-02
3.187428286631094565e+00 9.092169432012933150e-01 7.483397615100390965e+01 2.208300239414162647e-02 1.267823880407469850e-01 3.289004501302422723e-02 -8.312169160278863878e-01 8.585964393651164539e-02 6.681516734536933899e-02
3.093806224141041117e+00 9.142551225488462219e-01 6.961637491834827074e+01 2.200116598198524967e-02 1.127593959940920015e-01 7.023007933979223683e-02 -7.673932599915462838e-01 4.092216669360410064e-03 5.218429399907702215e-02
3.097191387735806600e+00 9.267098510069217143e-01 7.274882936692412727e+01 2.254816107050722912e-02 1.243878306407968926e-01 6.273940196319910401e-02 -8.393727020194474697e-01 2.407115368510051590e-02 4.424089621653492371e-02
2.805405945859876127e+00 9.056688386836534432e-01 7.102263105282855804e+01 2.206705969587741470e-02 1.215577264385778872e-01 6.705763556526947444e-02 -7.955451467266072552e-01 1.033133708548397180e-02 4.929250173444733873e-02
2.904003095050328387e+00 9.156498476853478508e-01 7.268967822205665641e+01 2.226185424291973053e-02 1.280945879116308361e-01 2.146299379235633992e-02 -8.498965502824258333e-01 5.895277580077563223e-03 6.119377944374915224e-02
2.946695871220793794e+00 9.829197901466184550e-01 7.412698086915531803e+01 2.256152755193193901e-02 1.267267848420488840e-01 6.694029030586737261e-02 -8.398119187336470226e-01 5.011280501237280749e-02 7.034558946199966079e-02
2.847070517216407470e+00 9.238909222299646062e-01 7.311511779325380189e+01 2.254729595288860675e-02 1.241896902803554109e-01 8.466486618388106844e-02 -8.123808791695104059e-01 4.280177313487768670e-02 2.577785076244805407e-02
2.939595972842838023e+00 9.818109670324890459e-01 7.324803427437205983e+01 2.240513339442785218e-02 1.252628687269356500e-01 8.715107623796243541e-02 -8.794633152114763597e-01 7.184632391674328211e-03 2.855113519592388654e-02
2.820869575304053800e+00 9.113610301019864357e-01 7.447324639475930041e+01 2.235022368626934930e-02 1.202412287846792577e-01 2.849551967806926434e-02 -8.353274001296269180e-01 8.425267155594910740e-02 1.621839527284608951e-02
3.135949377805399507e+00 9.662830314452925951e-01 7.447505491058923610e+01 2.220573440709601790e-02 1.272912723274466917e-01 9.737725716726214342e-02 -9.022304050157061717e-01 7.189099759733807993e-03 4.647071906228147226e-02
2.954556847381612172e+00 9.516884415999187219e-01 7.194167707565252101e+01 2.248597023484048482e-02 1.143130769846273653e-01 9.136823959060219602e-02 -7.577362793862947310e-01 9.054188515144961924e-02 3.883144331407131777e-02
3.029970370661579260e+00 9.034756163307311461e-01 7.288960207332223717e+01 2.231776391919273322e-02 1.211570404622537567e-01 4.148395928870857174e-02 -7.626881116943655670e-01 8.150609445243260642e-02 6.031733369839192838e-02
2.926403767018777025e+00 9.339813927679240235e-01 7.616899303911438324e+01 2.210940877000462310e-02 1.236692435333541784e-01 8.705396208752257114e-02 -9.179414549575324322e-01 6.888623278904125458e-02 1.706254068162680465e-02
2.894624752966765691e+00 9.087248399207316085e-01 7.456252429624700540e+01 2.240982990432000346e-02 1.264660731700994467e-01 2.144389164393332992e-02 -8.819448873319251092e-01 2.761912054373548767e-02 2.775959222244094721e-02
2.801444227743970394e+00 9.274251528126904454e-01 7.548001813851669795e+01 2.239045174442721650e-02 1.194316765663176877e-01 2.277628810453601049e-02 -8.504241129044776137e-01 8.372388532906183123e-02 1.387196085535994869e-02
3.076075974288444481e+00 9.861878413767858342e-01 7.331942035657378653e+01 2.219450752161967327e-02 1.272221219187351926e-01 6.075971335518862149e-02 -8.563752176294439078e-01 4.639332723084817200e-02 2.872990269442154965e-02
3.139295850492279882e+00 9.521129397538889982e-01 7.405088713655993615e+01 2.205333219747640863e-02 1.201187098502816686e-01 1.454527291348099022e-02 -8.307710959614591495e-01 8.187348206364732095e-02 5.677123159271613151e-02
3.068636101697692631e+00 9.359070295885222324e-01 7.056799123722886691e+01 2.227223050824209127e-02 1.172886901541554810e-01 9.347397677355229195e-02 -7.273085700588139968e-01 6.030078567592953021e-02 5.457688303869518559e-02
3.032362533526463899e+00 9.926091877644684924e-01 7.438116824448540854e+01 2.244487815052314400e-02 1.282785072801046200e-01 8.737248842365144541e-02 -8.437970200143634081e-01 5.362931012406527143e-02 5.118217951717698999e-02
2.971339040770328843e+00 9.545709124982068028e-01 7.305421045492424525e+01 2.224968387469442727e-02 1.280349891809977325e-01 4.026855611647609662e-02 -8.491883681124787753e-01 4.287202662396663588e-02 5.238340399975421890e-02
2.842251883021365000e+00 9.577512560743116632e-01 7.326994074348120023e+01 2.202811007065955812e-02 1.242737454629682797e-01 8.163830864171311985e-02 -8.606513037024678958e-01 3.455195429791544509e-02 1.980829753917816988e-02
2.888606982965073566e+00 9.365749823309552635e-01 7.176801416894413421e+01 2.211628774694083741e-02 1.282286141578008465e-01 4.417515352090700675e-02 -8.132255415893152595e-01 8.603610835278203625e-03 2.949383407644032978e-02
3.104951269859502538e+00 9.819313903822990408e-01 7.377554882263528668e+01 2.223763065123031402e-02 1.271421730871331868e-01 4.009970004830412660e-02 -8.175170949660957032e-01 5.970045750423320918e-02 1.025389073715378234e-02
2.910345380643038826e+00 9.662480903108361385e-01 7.677357481570000175e+01 2.208503679268811887e-02 1.285081987329086961e-01 6.789027431728479611e-02 -9.143383897759109757e-01 8.638721075865346544e-02 5.624449780323721032e-02
2.898670699313008914e+00 9.840651763557558551e-01 7.287895761371180470e+01 2.235834535429792949e-02 1.239662514271217542e-01 6.275115854589993769e-02 -8.413583103225250603e-01 3.019795877816030746e-02 2.932301199578743467e-02
3.014411974328059518e+00 9.290533907406739456e-01 7.113877698292323259e+01 2.253738301539865915e-02 1.213171688444213969e-01 8.499380979227379174e-02 -8.027544147854575041e-01 7.396185064952653931e-03 1.659404539703812978e-02
2.816705327933714198e+00 9.483694781220205483e-01 7.423074103020842074e+01 2.235794971959259581e-02 1.215519538956004592e-01 2.109077719156134470e-02 -7.980693209314215775e-01 9.803457736189057081e-02 3.491055176874998528e-02
2.942919842881106973e+00 9.992883707384463410e-01 7.169885626805715617e+01 2.217981260054838893e-02 1.244161564448924562e-01 6.840268170151835025e-02 -7.843942824217331466e-01 4.064223052862328545e-02 2.855494405281174680e-02
2.839680231205800709e+00 9.028136439719341988e-01 7.440610762920753984e+01 2.243970645001726674e-02 1.235967944417083741e-01 5.786180866978757331e-02 -8.527516252852420653e-01 5.912496176755017985e-02 2.705722552720740692e-02
3.089553694771678849e+00 9.310759556986700769e-01 7.505054682955436363e+01 2.205292779153274901e-02 1.287963300566421221e-01 6.684664757392165535e-02 -8.680245072939991591e-01 7.050662426310431996e-02 4.692389008388934968e-02
3.066449270778054625e+00 9.593183934192959228e-01 7.106054547795007181e+01 2.240305446574942724e-02 1.254072662633736179e-01 5.440237200441949694e-02 -8.041983947028561452e-01 6.725990474439892100e-05 6.057329413921922617e-02
3.191528938400547410e+00 9.860469977408901077e-01 7.336602402125349442e+01 2.223982407050199145e-02 1.149901639632657097e-01 7.630215349696023441e-02 -8.478887422618117675e-01 4.891799868777071958e-02 2.751199752764269674e-02
2.829637989757884053e+00 9.129415864995358287e-01 7.392805613715655966e+01 2.235840984398755268e-02 1.274078294567322356e-01 6.245723793829151271e-02 -8.115491931355980348e-01 8.357809052270906425e-02 1.207253419173645592e-02
2.966967885301699415e+00 9.459133976132653165e-01 7.562423250546585507e+01 2.215513575525598217e-02 1.274983071063441609e-01 3.691949081832463647e-02 -8.983216142041676733e-01 5.939143577078143110e-02 2.844374560680604236e-02
3.020819148673586252e+00 9.495579750804299390e-01 7.342996799758988402e+01 2.255812241802194335e-02 1.207909599282348950e-01 9.524954975886973374e-02 -8.815602317173709679e-01 4.203923527226571116e-02 1.740996866685859401e-02
2.935153689518056996e+00 9.890652677829747663e-01 7.572922133089713270e+01 2.223907002571836114e-02 1.277368266298138932e-01 9.686747525414612925e-02 -8.823782764381871146e-01 8.274996297199230244e-02 3.321265072810563462e-02
2.961172589863946492e+00 9.045586822530569115e-01 7.337280642862263846e+01 2.248594920396655705e-02 1.172533913798640276e-01 8.728062370878532372e-02 -8.186515318562217480e-01 8.251600189382740647e-02 6.012083385494175480e-02
2.868798591013999033e+00 9.807671543788023527e-01 7.294452600609621129e+01 2.217030891349659402e-02 1.158406778189756264e-01 7.746154857036402497e-02 -8.252919745911082572e-01 6.817595152687187798e-02 5.044771815829218048e-02
3.072995322255962058e+00 9.819761774753070771e-01 7.475591777022439999e+01 2.213880475681982360e-02 1.207513373212512481e-01 7.831783225552668704e-02 -8.578366805914472426e-01 7.906021103421984053e-02 7.302419447789919305e-02
2.836732118207766273e+00 9.077902716730343879e-01 7.112468701424192830e+01 2.220454030322506489e-02 1.145259821575034115e-01 1.537805819716665627e-02 -7.700162035822750717e-01 2.905617682921417602e-02 7.890336031202058176e-02
3.109962128741603049e+00 9.305139062866764066e-01 7.002066394716089803e+01 2.228927917265116632e-02 1.147818415716220508e-01 6.283047665918747859e-02 -7.745328056840281583e-01 3.963694674501150490e-03 7.157021790747641887e-02
2.834838441259411201e+00 9.161111639190112621e-01 7.277344138080138691e+01 2.216309957655605498e-02 1.273040347459430677e-01 1.500337583313687828e-02 -8.242250191986948415e-01 3.681400916910637644e-02 4.862546582742744566e-02
3.080082761056494256e+00 9.921077842193755103e-01 7.521810881207345290e+01 2.228990652569231082e-02 1.233028939918566214e-01 4.619402410862905213e-03 -8.277330048938926765e-01 9.369079066540220158e-02 1.504348005149553497e-02
2.862071732441000993e+00 9.016959571176454968e-01 7.557597040645158870e+01 2.233776412551983018e-02 1.275634932040706215e-01 3.299655993756241829e-02 -8.836547005263453158e-01 6.844320293777783615e-02 6.437383310645652945e-02
3.117865249609831579e+00 9.677983981828370830e-01 7.404984788829084152e+01 2.212702176467607265e-02 1.156827855341211742e-01 3.348140481177646482e-02 -8.404502665773054826e-01 7.543761662575955429e-02 3.670198733314336548e-02
2.812715441716433062e+00 9.620802076070870124e-01 7.427549278991580195e+01 2.212438129992977051e-02 1.279007102869568480e-01 5.697655272159738576e-02 -8.169277655094977497e-01 7.548428889474502468e-02 3.212188336512006304e-02
3.142181442238766831e+00 9.088573169784750494e-01 7.260189069478825274e+01 2.201341755436386424e-02 1.177404975997793923e-01 5.924494110649181078e-02 -8.485018394375412054e-01 2.524995469648012858e-02 2.211430906636744492e-02
2.854816265079151094e+00 9.885923664810337685e-01 7.198463212051719040e+01 2.232433474256899364e-02 1.212263124837215933e-01 4.551093605686495729e-03 -7.779646317422872492e-01 2.606477041643056117e-02 2.978324560373518670e-02
3.143795780397122375e+00 9.351883516415380182e-01 7.301267962571884595e+01 2.252966670927605483e-02 1.235665003599385331e-01 4.494319645710753708e-02 -8.069142467898418047e-01 3.307699399194161116e-02 2.014297761391659058e-02
2.924093427578661863e+00 9.078301517892006789e-01 7.491931302302133133e+01 2.235841201877316123e-02 1.241749737337600468e-01 6.411596626002014424e-03 -8.339146736076217259e-01 8.683220758389363636e-02 3.180311266742640031e-02
2.855848854861919417e+00 9.220174443476294446e-01 7.251908153513578270e+01 2.238028584612243577e-02 1.283406796120131199e-01 5.082366411440391446e-02 -8.597967290195875911e-01 1.225040775234607741e-02 5.813304080380288230e-02
3.148931544122787418e+00 9.987029626288346229e-01 7.019954705421778840e+01 2.221565795324562803e-02 1.126180734116462995e-01 8.358473324875653754e-02 -7.625594452106361221e-01 2.880259850647436462e-02 6.340294670871157723e-02
3.197992807886785194e+00 9.814517066779147036e-01 7.335722357717074260e+01 2.224292033159656554e-02 1.255325245519208766e-01 4.044073288990306797e-02 -8.153189433039427225e-01 5.488777810636385340e-02 5.172223793125536179e-02
3.194612384762403501e+00 9.344074153215946588e-01 7.231498461519734633e+01 2.214742588539685836e-02 1.159486267776204810e-01 2.533076646759041539e-02 -7.851131211713875402e-01 5.313689561843082387e-02 4.714684107278464820e-02
2.810640005728993529e+00 9.772130316996173738e-01 7.638686964082148734e+01 2.205637379832354333e-02 1.274650711115166424e-01 8.340847221393281330e-02 -9.181628783573683172e-01 9.517957890858115555e-02 2.740150840381448683e-02
3.182996470485559559e+00 9.237107549141725382e-01 7.504147669095937090e+01 2.258908807726612775e-02 1.255989605987551938e-01 7.919183759026232616e-02 -8.863404951015931843e-01 5.021201679036309262e-02 1.298524292912328626e-02
2.827337460513167589e+00 9.465551747855978082e-01 7.299623288986347802e+01 2.228050761166121621e-02 1.260897143230585715e-01 9.286105696702225132e-02 -8.648891570491334946e-01 1.342229294652144689e-02 2.263524102027735310e-02
2.831887485443430386e+00 9.897448174189340531e-01 7.287903864681173616e+01 2.239887302740945982e-02 1.192398001250463968e-01 5.056353328066875291e-02 -7.890564136241415838e-01 7.591611181696475419e-02 3.975799524403718366e-02
2.809936419876571279e+00 9.187669783788364741e-01 7.299004530538871904e+01 2.215661831551741373e-02 1.197105404894261843e-01 4.955511029965076197e-02 -8.169494146662317213e-01 6.314276985493016969e-02 7.717541684992097750e-02
3.135679696992792476e+00 9.096239956053051579e-01 7.375692281811375040e+01 2.217773555069823405e-02 1.298997043321498124e-01 8.304479368978022469e-02 -8.827467272485676197e-01 8.205042279149537751e-03 1.786841940920630423e-02
2.837570118895032856e+00 9.530051153826627486e-01 7.228168886038983487e+01 2.217523934951486780e-02 1.198157203456904768e-01 8.560371926748550075e-02 -8.423055561944818859e-01 1.274067197056355516e-02 5.915245363610047852e-02
2.828205673400086884e+00 9.756989149346260159e-01 7.321289753587785754e+01 2.253800406021603739e-02 1.240903887642523934e-01 9.449271480338676532e-02 -8.371688255930047617e-01 4.953536359267818323e-02 7.382805922848129088e-02
3.085139266860549512e+00 9.668805107784709252e-01 7.310716383500329130e+01 2.222486687438045630e-02 1.220455445900732738e-01 2.703682937760592750e-02 -8.446778362319071753e-01 3.092790347266163517e-02 3.378299814077449087e-02
3.080199218358612434e+00 9.429907225071324506e-01 7.612846018690204630e+01 2.203225110486151453e-02 1.296201278325873063e-01 1.046825604924352983e-02 -8.767717248210462611e-01 8.603489917864470815e-02 4.170096367209889104e-02
2.918760699832744887e+00 9.162415027071553197e-01 7.876912005346692069e+01 2.241555616734873524e-02 1.286010975803371370e-01 8.401282690111842866e-02 -9.379335032526419091e-01 9.562869619120946407e-02 1.765474110447344189e-02
3.132219580810263970e+00 9.393511731527669495e-01 7.338096805971558467e+01 2.259728590321863351e-02 1.246141619338179685e-01 5.241534539827502615e-02 -8.277924793476643117e-01 3.479965976343651207e-02 5.723550309667095604e-02
3.043321516020489614e+00 9.512632121054188650e-01 7.155087398690385214e+01 2.242711276136089005e-02 1.290000375282499279e-01 6.233746783946926551e-02 -7.842583105000477950e-01 2.930490214010449471e-02 7.806322126470498224e-02
2.900738112377043265e+00 9.762594842703499198e-01 7.410524649954528797e+01 2.228223418213601953e-02 1.262087093864444343e-01 5.337010125669057470e-02 -8.493296074043346078e-01 5.028189356227728141e-02 5.075050053801100081e-02
3.143475523730584698e+00 9.540890466104925416e-01 7.594973101419567740e+01 2.247650083551069530e-02 1.295715052829846392e-01 8.320882140091821755e-02 -8.837827980046160103e-01 9.050952648403837175e-02 6.391681048667727238e-02
2.810991512931594993e+00 9.355615235852394740e-01 7.599392332559540364e+01 2.246254280915939774e-02 1.280385318170835784e-01 6.624312327698243796e-02 -8.981587786703650877e-01 6.977237356080552566e-02 6.491553784330814092e-02
3.016980266457086390e+00 9.630810943033137894e-01 7.494911679089234724e+01 2.229116103510426355e-02 1.290247452121267291e-01 8.770049471172054745e-02 -8.699160507645471441e-01 5.999543640318014820e-02 3.834387460500988248e-02
2.928561952977867477e+00 9.195833026034023749e-01 7.229312275945459021e+01 2.204813642233334134e-02 1.216076928885377467e-01 8.083603951828909062e-02 -8.224995596364097494e-01 1.886107756515758779e-02 3.431580621757856359e-02
3.160889178791006060e+00 9.545815937021445707e-01 7.204300540045679213e+01 2.256890604809863934e-02 1.223390946885342251e-01 8.083833096930675977e-02 -8.078587249605269083e-01 2.356489535778134164e-02 2.709807263441143393e-02
2.973525285619259328e+00 9.201704683827127695e-01 7.592054794901676473e+01 2.206407952305815268e-02 1.297841982592955468e-01 4.833101975182040738e-02 -8.878790595228263083e-01 8.734513133733901036e-02 2.854639986697862786e-02
2.951787405237754847e+00 9.075061818545451242e-01 7.333951776975600012e+01 2.215626081486486709e-02 1.224428373047790064e-01 1.915836371595013368e-02 -8.594463825950791058e-01 3.544306623185174837e-02 4.588217969725555401e-02
3.144754753350284204e+00 9.605760077671052777e-01 7.403777253310560980e+01 2.229748209416386462e-02 1.282888290374374629e-01 7.456508920442501964e-02 -8.608763192952400001e-01 4.612950184900461992e-02 3.551752655684743687e-02
2.898951364891983573e+00 9.074215406411254570e-01 7.413527666796883864e+01 2.254240857173364296e-02 1.173921036947800922e-01 1.884589750131187777e-02 -8.251492281866925627e-01 8.322797735023138022e-02 6.691644478523181561e-02
2.864648102566643040e+00 9.821836680071819314e-01 7.499059244397840018e+01 2.226563681835385528e-02 1.278829579141918527e-01 5.444939805606499594e-02 -8.982487346314469434e-01 1.475551189158453951e-02 1.796208966252173592e-02
3.054198732592764198e+00 9.958106932302371872e-01 7.137322573433385742e+01 2.258319420001313887e-02 1.188531146744759431e-01 8.359238986593330034e-02 -8.151533245502544656e-01 9.525101229218541077e-03 2.641674742803575698e-02
2.830623347567888359e+00 9.623460718692670168e-01 7.460833803300067757e+01 2.207335440046963304e-02 1.173521155295316615e-01 6.824672952810773366e-03 -8.539272430465798536e-01 8.549378731700257861e-02 5.822001098371062250e-02
3.166351067083974069e+00 9.902808473087107988e-01 7.262855269830551208e+01 2.211937343680104098e-02 1.254970432581571649e-01 6.821891994630940870e-02 -8.250618243152447739e-01 2.841728569126496587e-02 1.255451635048036342e-02
3.146054938055371508e+00 9.475792661095566727e-01 7.307668212942677144e+01 2.219529663878140255e-02 1.260586570969443043e-01 5.102582265372414272e-02 -8.463055479099215184e-01 3.569714172585980450e-02 6.598758653588351897e-02
3.028675613006939660e+00 9.308448430539388863e-01 7.276387226223536686e+01 2.208428057229311348e-02 1.235229078205433151e-01 8.038507964289798302e-02 -8.293319370163056981e-01 4.332935412648328266e-02 4.975327506780519160e-02
2.929357866066748084e+00 9.793942475346719689e-01 7.487459290236563447e+01 2.245627349996186239e-02 1.243501033314491494e-01 9.410848164742258160e-02 -8.611484314315225319e-01 5.600748383383448437e-02 1.756186094710789070e-02
3.197910039481489886e+00 9.778784787722785143e-01 7.235623775467706764e+01 2.229621957482214034e-02 1.250471535482803875e-01 1.078623468601620609e-02 -8.102464990737581196e-01 1.229126453350543741e-02 3.627995803317351359e-02
2.997187466180632143e+00 9.186269857113892323e-01 7.121234734814153455e+01 2.220829996254931188e-02 1.173821012605397590e-01 7.570302606408002566e-02 -7.924227857824448495e-01 3.367388916830178075e-02 6.419422755385073565e-02
2.839902629408973755e+00 9.660474447181950364e-01 7.298451987982777212e+01 2.244840473651747367e-02 1.270895910673105200e-01 3.651041559893088845e-02 -8.383153857349059379e-01 2.533849275953921343e-02 4.287175773748189839e-02
3.145797000220972528e+00 9.054920482692032646e-01 7.620926067421368089e+01 2.234392026279162849e-02 1.284992039570318489e-01 2.834363063465830668e-02 -8.750937072052000776e-01 9.808533051712725603e-02 2.272598611648573783e-02
2.862707748229326832e+00 9.754945292369803234e-01 7.601850075130573714e+01 2.222288012122122097e-02 1.271978748262647951e-01 7.591175285020043684e-02 -8.837817257148559147e-01 8.535459515290627630e-02 5.580710030583872078e-02
3.015519531795156194e+00 9.381319572965144404e-01 7.215890519138851289e+01 2.202076464040291642e-02 1.232168804376131410e-01 9.562384907345465590e-02 -8.300099756621155400e-01 3.375189153352969179e-02 4.766325813241473891e-02
3.178961707443065166e+00 9.171472611453537205e-01 7.427189604837718662e+01 2.250488103559777908e-02 1.295984754850399989e-01 9.944114336647645602e-02 -8.763878431854137396e-01 3.253112032695171241e-02 1.869668603465491144e-02
