# dimensionless [l(l+1)/2pi] C_l's for tensor mode
# for l=2 to 500, i.e. number of multipoles equal to 499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   56       5.168991925178e-11       1.008176210025e-14      -4.421384123200e-13       8.441378443138e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   57       5.076722911750e-11       1.031632117943e-14      -4.486606383176e-13       8.593269476357e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   58       4.984463626682e-11       1.054863292309e-14      -4.548558493063e-13       8.740975612893e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   59       4.892077671283e-11       1.077853687446e-14      -4.607161725975e-13       8.884413268555e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   60       4.799706333740e-11       1.100584956861e-14      -4.662354795712e-13       9.023465322096e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   61       4.707518778599e-11       1.123038276463e-14      -4.714087895018e-13       9.158010930231e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   62       4.615617383137e-11       1.145195016135e-14      -4.762320699570e-13       9.287936557144e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   63       4.524033058916e-11       1.167036743357e-14      -4.807022672092e-13       9.413136108395e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   64       4.432720573334e-11       1.188545226831e-14      -4.848173366463e-13       9.533511064831e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   65       4.341617654928e-11       1.209702492695e-14      -4.885758655037e-13       9.648969100547e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   66       4.250847366754e-11       1.230490998889e-14      -4.919757798860e-13       9.759419295784e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   67       4.160550355672e-11       1.250893504299e-14      -4.950154174685e-13       9.864776146587e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   68       4.070822010268e-11       1.270893024425e-14      -4.976939296659e-13       9.964961081082e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   69       3.981709566571e-11       1.290472836474e-14      -5.000113006401e-13       1.005990255099e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   70       3.893209213766e-11       1.309616484449e-14      -5.019683663071e-13       1.014953612311e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   71       3.805263199915e-11       1.328307784250e-14      -5.035668333454e-13       1.023380457086e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   72       3.717808874857e-11       1.346531287337e-14      -5.048089785835e-13       1.031265982412e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   73       3.630943149083e-11       1.364273763443e-14      -5.056966381246e-13       1.038606904878e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   74       3.544784519288e-11       1.381523013003e-14      -5.062320576307e-13       1.045400990501e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   75       3.459422248792e-11       1.398267449091e-14      -5.064182062605e-13       1.051646892388e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   76       3.374914659032e-11       1.414496112990e-14      -5.062587883790e-13       1.057344164131e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   77       3.291287421066e-11       1.430198689751e-14      -5.057582552685e-13       1.062493273202e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   78       3.208531847066e-11       1.445365523760e-14      -5.049218168381e-13       1.067095614347e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   79       3.126603181812e-11       1.459987634299e-14      -5.037554533345e-13       1.071153522975e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   80       3.045456452815e-11       1.474056396615e-14      -5.022654887301e-13       1.074669801584e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   81       2.965164949395e-11       1.487562487089e-14      -5.004571998026e-13       1.077646174843e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   82       2.885819296826e-11       1.500496782434e-14      -4.983359857461e-13       1.080084589402e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   83       2.807490727890e-11       1.512850687143e-14      -4.959077885759e-13       1.081987681340e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   84       2.730230069913e-11       1.524616142861e-14      -4.931790967217e-13       1.083358780545e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   85       2.654066731784e-11       1.535785637753e-14      -4.901569486210e-13       1.084201915084e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   86       2.579007690986e-11       1.546352215874e-14      -4.868489363120e-13       1.084521815582e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   87       2.505036480622e-11       1.556309486537e-14      -4.832632090267e-13       1.084323919593e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   88       2.432112176440e-11       1.565651633686e-14      -4.794084767845e-13       1.083614375982e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   89       2.360196112147e-11       1.574373442530e-14      -4.752936002962e-13       1.082399835725e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   90       2.289339036143e-11       1.582470363831e-14      -4.709262791206e-13       1.080686777191e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   91       2.219605824140e-11       1.589938477011e-14      -4.663141633852e-13       1.078482082587e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   92       2.151048378747e-11       1.596774483275e-14      -4.614652465878e-13       1.075793243270e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   93       2.083705031908e-11       1.602975715238e-14      -4.563878629919e-13       1.072628360914e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   94       2.017599947329e-11       1.608540146553e-14      -4.510906850224e-13       1.068996148696e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   95       1.952742522915e-11       1.613466401539e-14      -4.455827206613e-13       1.064905932461e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   96       1.889126793197e-11       1.617753764810e-14      -4.398733108431e-13       1.060367651907e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   97       1.826730831766e-11       1.621402190902e-14      -4.339721268502e-13       1.055391861756e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   98       1.765516153705e-11       1.624412313903e-14      -4.278891677092e-13       1.049989732930e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
   99       1.705447138920e-11       1.626785271532e-14      -4.216344023144e-13       1.044172637319e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  100       1.646553732968e-11       1.628522128150e-14      -4.152166435932e-13       1.037950832434e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  101       1.588876558478e-11       1.629624387531e-14      -4.086445092962e-13       1.031334591761e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  102       1.532447336144e-11       1.630094178399e-14      -4.019267562184e-13       1.024334600730e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  103       1.477288529844e-11       1.629934261815e-14      -3.950722732889e-13       1.016961952843e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  104       1.423412991743e-11       1.629148038546e-14      -3.880900746597e-13       1.009228145800e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  105       1.370823607402e-11       1.627739556452e-14      -3.809892927953e-13       1.001145077628e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  106       1.319512940894e-11       1.625713517862e-14      -3.737791715617e-13       9.927250428094e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  107       1.269462879905e-11       1.623075286953e-14      -3.664690593160e-13       9.839807284133e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  108       1.220644280848e-11       1.619830897127e-14      -3.590684019953e-13       9.749252102197e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  109       1.173016613974e-11       1.615987058396e-14      -3.515867362064e-13       9.655719488503e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  110       1.126542959115e-11       1.611550850801e-14      -3.440334490951e-13       9.559344156278e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  111       1.081237935525e-11       1.606528744269e-14      -3.364170378549e-13       9.460249240430e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  112       1.037125270407e-11       1.600927466545e-14      -3.287457420777e-13       9.358556407996e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  113       9.942227949093e-12       1.594754310181e-14      -3.210277594045e-13       9.254389352899e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  114       9.525422401007e-12       1.588017136826e-14      -3.132712363228e-13       9.147873720840e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  115       9.120890329474e-12       1.580724381521e-14      -3.054842589635e-13       9.039137034195e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  116       8.728620922882e-12       1.572885056992e-14      -2.976748438983e-13       8.928308616905e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  117       8.348536248099e-12       1.564508757944e-14      -2.898509289367e-13       8.815519519371e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  118       7.980489210232e-12       1.555605665354e-14      -2.820203639233e-13       8.700902443349e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  119       7.624261512382e-12       1.546186550766e-14      -2.741909015350e-13       8.584591666845e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  120       7.279561615395e-12       1.536262780581e-14      -2.663701880782e-13       8.466722969005e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  121       6.946022697626e-12       1.525846320355e-14      -2.585657542858e-13       8.347433555013e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  122       6.623200614690e-12       1.514949739089e-14      -2.507850061146e-13       8.226861980982e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  123       6.310689012479e-12       1.503585767063e-14      -2.430351543206e-13       8.105144588460e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  124       6.008483986151e-12       1.491765902673e-14      -2.353230136265e-13       7.982404504123e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  125       5.716657663922e-12       1.479501652892e-14      -2.276551630310e-13       7.858761228917e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  126       5.435243699074e-12       1.466804966164e-14      -2.200379953799e-13       7.734333913744e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  127       5.164236151454e-12       1.453688233190e-14      -2.124777076808e-13       7.609241256897e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  128       4.903588368969e-12       1.440164287707e-14      -2.049802914196e-13       7.483601401485e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  129       4.653211869085e-12       1.426246407269e-14      -1.975515228749e-13       7.357531832873e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  130       4.412975220319e-12       1.411948314024e-14      -1.901969534345e-13       7.231149276111e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  131       4.182702923744e-12       1.397284175501e-14      -1.829218999103e-13       7.104569593365e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  132       3.962174294475e-12       1.382268605389e-14      -1.757314348540e-13       6.977907681351e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  133       3.751122343176e-12       1.366916664313e-14      -1.686303768725e-13       6.851277368766e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  134       3.549232657550e-12       1.351243860623e-14      -1.616232809436e-13       6.724791313722e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  135       3.356142283837e-12       1.335266151168e-14      -1.547144287313e-13       6.598560901174e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  136       3.171438608314e-12       1.318999942079e-14      -1.479078189015e-13       6.472696140357e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  137       2.994742896381e-12       1.302461497877e-14      -1.412073204812e-13       6.347304152515e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  138       2.825973033867e-12       1.285665098125e-14      -1.346171713473e-13       6.222484674596e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  139       2.665105979820e-12       1.268624690622e-14      -1.281415131990e-13       6.098333893640e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  140       2.512094972639e-12       1.251354463011e-14      -1.217842245730e-13       5.974945704263e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  141       2.366868948908e-12       1.233868839806e-14      -1.155489121939e-13       5.852411597130e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  142       2.229331962229e-12       1.216182479419e-14      -1.094389023244e-13       5.730820547450e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  143       2.099362602056e-12       1.198310271182e-14      -1.034572321162e-13       5.610258903453e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  144       1.976813412536e-12       1.180267332376e-14      -9.760664095941e-14       5.490810274878e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  145       1.861510311334e-12       1.162069005253e-14      -9.188956183402e-14       5.372555421456e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  146       1.753252008476e-12       1.143730854066e-14      -8.630811265950e-14       5.255572141396e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  147       1.651809425179e-12       1.125268662087e-14      -8.086408764553e-14       5.139935159869e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  148       1.556925112687e-12       1.106698428641e-14      -7.555894864223e-14       5.025716017492e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  149       1.468312671106e-12       1.088036366125e-14      -7.039381649064e-14       4.912982958813e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  150       1.385656168237e-12       1.069298897035e-14      -6.536946237300e-14       4.801800820795e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  151       1.308609558415e-12       1.050502650992e-14      -6.048629916320e-14       4.692230921301e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  152       1.236796101339e-12       1.031664461768e-14      -5.574437277712e-14       4.584330947579e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  153       1.169871848406e-12       1.012800729342e-14      -5.114375292428e-14       4.478156374571e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  154       1.107723963913e-12       9.939254456162e-15      -4.668576442955e-14       4.373765102857e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  155       1.050289812998e-12       9.750519786909e-15      -4.237185438805e-14       4.271213041139e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  156       9.974942979192e-13       9.561936851845e-15      -3.820319648854e-14       4.170552512293e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  157       9.492496031828e-13       9.373639040251e-15      -3.418068439794e-14       4.071832149647e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  158       9.054549406705e-13       9.185759502423e-15      -3.030492514580e-14       3.975096793256e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  159       8.659962947658e-13       8.998431087583e-15      -2.657623250884e-14       3.880387386178e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  160       8.307461674814e-13       8.811786281798e-15      -2.299462039544e-14       3.787740870752e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  161       7.995633235861e-13       8.625957145893e-15      -1.955979623012e-14       3.697190084869e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  162       7.722925357318e-13       8.441075253364e-15      -1.627115433811e-14       3.608763658254e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  163       7.487643295804e-13       8.257271628297e-15      -1.312776932976e-14       3.522485908736e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  164       7.287947289309e-13       8.074676683280e-15      -1.012838948515e-14       3.438376738528e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  165       7.121850008464e-13       7.893420157320e-15      -7.271430138508e-15       3.356451530500e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  166       6.987214007811e-13       7.713631053756e-15      -4.554967062756e-15       3.276721044457e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  167       6.881749177073e-13       7.535437578175e-15      -1.976729854012e-15       3.199191313415e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  168       6.803010192424e-13       7.358967076325e-15       4.659046839128e-16       3.123863539873e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  169       6.748393967758e-13       7.184345972036e-15       2.775919155006e-15       3.050733992095e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
