# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   54       2.564221456461e-10       3.022000063671e-14      -4.694930445125e-13       8.244699693678e-15       4.425890567022e-11       5.167851738892e-12      -8.918607425377e-15 
   55       2.583508608953e-10       3.166845644450e-14      -5.092036039640e-13       8.409072966791e-15       4.248744803561e-11       4.982604952275e-12      -9.239308203010e-15 
   56       2.603164159726e-10       3.315490853320e-14      -5.504179392545e-13       8.569534093569e-15       4.081531775081e-11       4.807323689867e-12      -9.629766554792e-15 
   57       2.623137139221e-10       3.467913057805e-14      -5.931573686039e-13       8.725974870658e-15       3.923510011880e-11       4.641142138507e-12      -1.003998783121e-14 
   58       2.643343358340e-10       3.624084548484e-14      -6.374450141771e-13       8.878301552427e-15       3.773569065363e-11       4.482793863136e-12      -1.041223632546e-14 
   59       2.663698688647e-10       3.783966623677e-14      -6.832966646313e-13       9.026425225048e-15       3.630535204485e-11       4.330974760149e-12      -1.069395591125e-14 
   60       2.684232705968e-10       3.947490504633e-14      -7.306905478203e-13       9.170229193456e-15       3.494219214956e-11       4.185582032925e-12      -1.088081739595e-14 
   61       2.704997767138e-10       4.114571773940e-14      -7.795907881663e-13       9.309594882511e-15       3.364575159234e-11       4.046723233305e-12      -1.098307764512e-14 
   62       2.726035060791e-10       4.285115477356e-14      -8.299559122771e-13       9.444411441335e-15       3.241385254149e-11       3.914346363559e-12      -1.101329719921e-14 
   63       2.747373703126e-10       4.459015810425e-14      -8.817386825461e-13       9.574575895480e-15       3.124249896762e-11       3.788230193447e-12      -1.098644581591e-14 
   64       2.769029833655e-10       4.636155805104e-14      -9.348859307525e-13       9.699993299102e-15       3.012577690214e-11       3.667974577280e-12      -1.092000801251e-14 
   65       2.791013398286e-10       4.816417740516e-14      -9.893489893344e-13       9.820574601274e-15       2.905748643541e-11       3.553122497452e-12      -1.083063608641e-14 
   66       2.813352199295e-10       4.999717641768e-14      -1.045117926669e-12       9.936229377935e-15       2.803666346824e-11       3.443577985905e-12      -1.072304824065e-14 
   67       2.836071337357e-10       5.185977548781e-14      -1.102194286200e-12       1.004687182817e-14       2.706305253005e-11       3.339259663574e-12      -1.059896099310e-14 
   68       2.859185297317e-10       5.375115423697e-14      -1.160581256143e-12       1.015242301081e-14       2.613542788476e-11       3.239970937629e-12      -1.046034303231e-14 
   69       2.882697258984e-10       5.567045137472e-14      -1.220283799528e-12       1.025281093269e-14       2.525154222960e-11       3.145394003197e-12      -1.030942418586e-14 
   70       2.906598407910e-10       5.761676456476e-14      -1.281308784231e-12       1.034797063685e-14       2.440807539394e-11       3.055083845072e-12      -1.014870438858e-14 
   71       2.930867246183e-10       5.958915029087e-14      -1.343665113021e-12       1.043784429078e-14       2.360058303813e-11       2.968462239434e-12      -9.980962650912e-15 
   72       2.955481566353e-10       6.158657832060e-14      -1.407355473240e-12       1.052238331412e-14       2.282463993044e-11       2.884964002861e-12      -9.809007927263e-15 
   73       2.980458565670e-10       6.360778527502e-14      -1.472349463496e-12       1.060155503846e-14       2.207963784223e-11       2.804521568671e-12      -9.634856429053e-15 
   74       3.005821222109e-10       6.565139257863e-14      -1.538605519627e-12       1.067533749129e-14       2.136562734350e-11       2.727163018211e-12      -9.460411868834e-15 
   75       3.031585920173e-10       6.771594822041e-14      -1.606078777747e-12       1.074371760229e-14       2.068216419881e-11       2.652865595622e-12      -9.287712591544e-15 
   76       3.057762050796e-10       6.979992558332e-14      -1.674721012951e-12       1.080669133813e-14       2.002828533961e-11       2.581553185527e-12      -9.118934650109e-15 
   77       3.084351611242e-10       7.190172227358e-14      -1.744480578025e-12       1.086426383730e-14       1.940248483650e-11       2.513093790703e-12      -8.956394881045e-15 
   78       3.111348805002e-10       7.401965895010e-14      -1.815302342149e-12       1.091644954484e-14       1.880268987156e-11       2.447297009769e-12      -8.802553980059e-15 
   79       3.138739641696e-10       7.615197815385e-14      -1.887127629603e-12       1.096327234718e-14       1.822623671064e-11       2.383911514864e-12      -8.660019577653e-15 
   80       3.166510238541e-10       7.829690437544e-14      -1.959899384284e-12       1.100476080720e-14       1.767053235295e-11       2.322689668416e-12      -8.530937425820e-15 
   81       3.194674265278e-10       8.045283884670e-14      -2.033578830997e-12       1.104093261981e-14       1.713522467075e-11       2.263599845913e-12      -8.415036429146e-15 
   82       3.223249557425e-10       8.261819659920e-14      -2.108131609321e-12       1.107180769028e-14       1.662036705074e-11       2.206646554488e-12      -8.311248126945e-15 
   83       3.252249602761e-10       8.479134819463e-14      -2.183522839727e-12       1.109741283756e-14       1.612575503583e-11       2.151805309614e-12      -8.218280298599e-15 
   84       3.281683302367e-10       8.697061968829e-14      -2.259717159062e-12       1.111778183832e-14       1.565091499507e-11       2.099021356102e-12      -8.134608707887e-15 
   85       3.311554731668e-10       8.915429259246e-14      -2.336678756029e-12       1.113295547103e-14       1.519509279378e-11       2.048208389101e-12      -8.058468847312e-15 
   86       3.341862901468e-10       9.134060383985e-14      -2.414371406664e-12       1.114298156004e-14       1.475724246350e-11       1.999247275091e-12      -7.987847682426e-15 
   87       3.372601518993e-10       9.352774574700e-14      -2.492758509821e-12       1.114791501959e-14       1.433601487206e-11       1.951984772884e-12      -7.920475396154e-15 
   88       3.403758748928e-10       9.571386597771e-14      -2.571803122649e-12       1.114781789791e-14       1.392974639357e-11       1.906232254621e-12      -7.853817133124e-15 
   89       3.435322968026e-10       9.789708877917e-14      -2.651465784014e-12       1.114275729951e-14       1.353685512467e-11       1.861812501486e-12      -7.785648763025e-15 
   90       3.467301584332e-10       1.000755825878e-13      -2.731697516113e-12       1.113279868274e-14       1.315712545975e-11       1.818711291506e-12      -7.715905674244e-15 
   91       3.499704743556e-10       1.022475030104e-13      -2.812445785302e-12       1.111801158711e-14       1.279060508673e-11       1.776947345123e-12      -7.645110134605e-15 
   92       3.532539451217e-10       1.044109727738e-13      -2.893656618738e-12       1.109847167354e-14       1.243721022795e-11       1.736525816343e-12      -7.573813576584e-15 
   93       3.565809423473e-10       1.065640820072e-13      -2.975274606718e-12       1.107426073664e-14       1.209672041568e-11       1.697437733956e-12      -7.502597090983e-15 
   94       3.599514937955e-10       1.087048885237e-13      -3.057242905022e-12       1.104546671696e-14       1.176877326777e-11       1.659659442751e-12      -7.432071920606e-15 
   95       3.633652684596e-10       1.108314181031e-13      -3.139503237250e-12       1.101218371329e-14       1.145285926319e-11       1.623152044738e-12      -7.362879953935e-15 
   96       3.668215616460e-10       1.129416647735e-13      -3.221995897167e-12       1.097451199491e-14       1.114831651766e-11       1.587860840362e-12      -7.295694218799e-15 
   97       3.703192800576e-10       1.150335910936e-13      -3.304659751043e-12       1.093255801387e-14       1.085432555919e-11       1.553714769722e-12      -7.231219376056e-15 
   98       3.738569268766e-10       1.171051284349e-13      -3.387432239992e-12       1.088643441725e-14       1.056990410373e-11       1.520625853791e-12      -7.170192213264e-15 
   99       3.774330670853e-10       1.191542246728e-13      -3.470250596178e-12       1.083625586501e-14       1.029413218986e-11       1.488510026254e-12      -7.113188854577e-15 
  100       3.810478308760e-10       1.211789943582e-13      -3.553055682935e-12       1.078212578095e-14       1.002687526157e-11       1.457354203669e-12      -7.060014165320e-15 
  101       3.847015964659e-10       1.231775904397e-13      -3.635788705445e-12       1.072414773916e-14       9.768154275071e-12       1.427157721360e-12      -7.010226376586e-15 
  102       3.883945198756e-10       1.251481595978e-13      -3.718390062240e-12       1.066242945305e-14       9.517922075201e-12       1.397911494602e-12      -6.963320827560e-15 
  103       3.921265258335e-10       1.270888431015e-13      -3.800799362252e-12       1.059708273669e-14       9.276060963300e-12       1.369597719113e-12      -6.918728116348e-15 
  104       3.958972986798e-10       1.289977776654e-13      -3.882955441872e-12       1.052822346633e-14       9.042380265013e-12       1.342189571558e-12      -6.875812250829e-15 
  105       3.997062732707e-10       1.308730963065e-13      -3.964796382000e-12       1.045597154174e-14       8.816613898108e-12       1.315650910043e-12      -6.833868799488e-15 
  106       4.035526258824e-10       1.327129292006e-13      -4.046259525103e-12       1.038045084772e-14       8.598417940304e-12       1.289935974615e-12      -6.792123042264e-15 
  107       4.074352651154e-10       1.345154045392e-13      -4.127281492266e-12       1.030178921547e-14       8.387368197084e-12       1.264989087759e-12      -6.749728121382e-15 
  108       4.113528227985e-10       1.362786493867e-13      -4.207798200252e-12       1.022011838406e-14       8.182957769517e-12       1.240744354901e-12      -6.705763192204e-15 
  109       4.153036448929e-10       1.380007905365e-13      -4.287744878547e-12       1.013557396185e-14       7.984594622081e-12       1.217125364898e-12      -6.659231574063e-15 
