# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  142       6.029564913113e-10       1.576061236275e-13      -6.310291295351e-12       6.795270036853e-15       2.463408845111e-12       1.007689155020e-12      -4.342642056944e-15 
  143       6.075644492050e-10       1.573563806198e-13      -6.333333296640e-12       6.681907312190e-15       2.413562223201e-12       9.925810549211e-13      -4.279122618508e-15 
  144       6.121633596069e-10       1.570428904719e-13      -6.353631858744e-12       6.569364929673e-15       2.365060073713e-12       9.777634415103e-13      -4.215237626305e-15 
  145       6.167518235231e-10       1.566662503075e-13      -6.371136893203e-12       6.457728278960e-15       2.317872016172e-12       9.632337818396e-13      -4.151084794634e-15 
  146       6.213283578746e-10       1.562271474671e-13      -6.385799232988e-12       6.347080478429e-15       2.271961376016e-12       9.489881314186e-13      -4.086764587855e-15 
  147       6.258913936614e-10       1.557263611541e-13      -6.397570663269e-12       6.237502277251e-15       2.227285042707e-12       9.350211000965e-13      -4.022380240957e-15 
  148       6.304392741272e-10       1.551647640792e-13      -6.406403952185e-12       6.129071957458e-15       2.183793327841e-12       9.213258179448e-13      -3.958037780134e-15 
  149       6.349702529236e-10       1.545433241058e-13      -6.412252881618e-12       6.021865236017e-15       2.141429823255e-12       9.078939011389e-13      -3.893846043365e-15 
  150       6.394824922746e-10       1.538631058949e-13      -6.415072277956e-12       5.915955166896e-15       2.100131259139e-12       8.947154178404e-13      -3.829916700982e-15 
  151       6.439740611411e-10       1.531252725507e-13      -6.414818042868e-12       5.811412043138e-15       2.059827362141e-12       8.817788540791e-13      -3.766364276247e-15 
  152       6.484429333847e-10       1.523310872652e-13      -6.411447184071e-12       5.708303298929e-15       2.020440713481e-12       8.690710796353e-13      -3.703306165929e-15 
  153       6.528871790701e-10       1.514818991913e-13      -6.404918370216e-12       5.606694027100e-15       1.981902666913e-12       8.565802847479e-13      -3.640840376801e-15 
  154       6.573055622370e-10       1.505790961224e-13      -6.395193588801e-12       5.506648791844e-15       1.944203065863e-12       8.443051691512e-13      -3.578976363627e-15 
  155       6.616969954420e-10       1.496241505312e-13      -6.382236701723e-12       5.408229798535e-15       1.907344897839e-12       8.322465459661e-13      -3.517697772759e-15 
  156       6.660603507695e-10       1.486186364982e-13      -6.366012968172e-12       5.311496199438e-15       1.871328590248e-12       8.204044287988e-13      -3.456984056384e-15 
  157       6.703944589797e-10       1.475642312766e-13      -6.346489078067e-12       5.216503998911e-15       1.836151950302e-12       8.087780127528e-13      -3.396810379608e-15 
