# dimensionless [l(l+1)/2pi] C_l's for scalar mode
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   57       2.334288522219e-10       2.238270263378e-14      -1.933488432119e-13       0.000000000000e+00       2.656962047241e-11       5.632949902411e-12      -6.619759890114e-15 
   58       2.367036823351e-10       2.361176093410e-14      -2.324884590088e-13       0.000000000000e+00       2.552489065515e-11       5.469098596630e-12      -6.967938405087e-15 
   59       2.400069190359e-10       2.487809585959e-14      -2.735153513450e-13       0.000000000000e+00       2.452956420989e-11       5.311274930918e-12      -7.309835788542e-15 
   60       2.433394674710e-10       2.618146334810e-14      -3.164101410066e-13       0.000000000000e+00       2.358219649600e-11       5.159418026099e-12      -7.637527102668e-15 
   61       2.467017075591e-10       2.752149350921e-14      -3.611393424951e-13       0.000000000000e+00       2.268238236275e-11       5.013654254131e-12      -7.943841730800e-15 
   62       2.500929813384e-10       2.889774043032e-14      -4.076627177313e-13       0.000000000000e+00       2.182850475028e-11       4.873945306993e-12      -8.220893614725e-15 
   63       2.535115219800e-10       3.030968009229e-14      -4.559330706641e-13       0.000000000000e+00       2.101766464386e-11       4.740078085189e-12      -8.460055733605e-15 
   64       2.569543828015e-10       3.175670828514e-14      -5.058960418774e-13       0.000000000000e+00       2.024561102834e-11       4.611654586248e-12      -8.651934582897e-15 
   65       2.604186880089e-10       3.323814983097e-14      -5.575013480321e-13       0.000000000000e+00       1.950789603598e-11       4.488221622287e-12      -8.788955283125e-15 
   66       2.639058522468e-10       3.475329320505e-14      -6.107397281641e-13       0.000000000000e+00       1.880378206739e-11       4.369714615141e-12      -8.873810564929e-15 
   67       2.674181304208e-10       3.630135954257e-14      -6.656134779345e-13       0.000000000000e+00       1.813303936310e-11       4.256089991837e-12      -8.912760798527e-15 
   68       2.709573414422e-10       3.788149024329e-14      -7.221258078297e-13       0.000000000000e+00       1.749475871854e-11       4.147187564645e-12      -8.913227870313e-15 
   69       2.745248342123e-10       3.949274520346e-14      -7.802809579050e-13       0.000000000000e+00       1.688731570960e-11       4.042724330878e-12      -8.883842686393e-15 
   70       2.781214536070e-10       4.113410104776e-14      -8.400843125271e-13       0.000000000000e+00       1.630833491809e-11       3.942288272701e-12      -8.834492676120e-15 
   71       2.817475064619e-10       4.280444936125e-14      -9.015425151174e-13       0.000000000000e+00       1.575465415733e-11       3.845332156936e-12      -8.776369295625e-15 
   72       2.854030728978e-10       4.450265283699e-14      -9.646560125283e-13       0.000000000000e+00       1.522312817302e-11       3.751320959542e-12      -8.719615113699e-15 
   73       2.890890850729e-10       4.622773012517e-14      -1.029394776382e-12       0.000000000000e+00       1.471329784512e-11       3.660220678286e-12      -8.665636636234e-15 
   74       2.928063949901e-10       4.797870343583e-14      -1.095718107107e-12       0.000000000000e+00       1.422517107455e-11       3.572092579767e-12      -8.613394905130e-15 
   75       2.965554218165e-10       4.975454332876e-14      -1.163581734268e-12       0.000000000000e+00       1.375841237858e-11       3.486945241291e-12      -8.561667999087e-15 
   76       3.003361257524e-10       5.155416826772e-14      -1.232937758478e-12       0.000000000000e+00       1.331232628249e-11       3.404731858089e-12      -8.509043733089e-15 
   77       3.041479819007e-10       5.337644417468e-14      -1.303734593296e-12       0.000000000000e+00       1.288584071117e-11       3.325347550535e-12      -8.453912357874e-15 
   78       3.079899541358e-10       5.522018398400e-14      -1.375916907133e-12       0.000000000000e+00       1.247749038075e-11       3.248626671362e-12      -8.394459259419e-15 
   79       3.118604689732e-10       5.708414719665e-14      -1.449425565155e-12       0.000000000000e+00       1.208540019022e-11       3.174340112879e-12      -8.328657658416e-15 
   80       3.157580235234e-10       5.896703827931e-14      -1.524202130340e-12       0.000000000000e+00       1.170774590018e-11       3.102260603666e-12      -8.254875178118e-15 
   81       3.196831884329e-10       6.086750252210e-14      -1.600203394677e-12       0.000000000000e+00       1.134426484311e-11       3.032377582102e-12      -8.173830922602e-15 
   82       3.236369067129e-10       6.278412864430e-14      -1.677389277301e-12       0.000000000000e+00       1.099497848168e-11       2.964714898059e-12      -8.086966540637e-15 
   83       3.276198763822e-10       6.471544942565e-14      -1.755718515410e-12       0.000000000000e+00       1.065973077426e-11       2.899264726231e-12      -7.995866549746e-15 
   84       3.316325360790e-10       6.665994123913e-14      -1.835148690598e-12       0.000000000000e+00       1.033818040521e-11       2.835986132419e-12      -7.902262403617e-15 
   85       3.356750506724e-10       6.861602358380e-14      -1.915636255185e-12       0.000000000000e+00       1.002979301519e-11       2.774803639808e-12      -7.808036559514e-15 
   86       3.397472968741e-10       7.058205861763e-14      -1.997136558549e-12       0.000000000000e+00       9.733833431405e-12       2.715605795252e-12      -7.715226545685e-15 
   87       3.438488488493e-10       7.255635069031e-14      -2.079603873464e-12       0.000000000000e+00       9.449357897882e-12       2.658243735556e-12      -7.626029028777e-15 
   88       3.479789638290e-10       7.453714587606e-14      -2.162991422425e-12       0.000000000000e+00       9.175206305745e-12       2.602529753756e-12      -7.542803881245e-15 
   89       3.521369000500e-10       7.652267317572e-14      -2.247250068545e-12       0.000000000000e+00       8.910275847094e-12       2.548285537630e-12      -7.467515240186e-15 
   90       3.563229590986e-10       7.851127654829e-14      -2.332324095482e-12       0.000000000000e+00       8.654408109093e-12       2.495498682486e-12      -7.399945334010e-15 
   91       3.605375813283e-10       8.050130282647e-14      -2.418154810958e-12       0.000000000000e+00       8.407627468434e-12       2.444188202861e-12      -7.339206653711e-15 
   92       3.647810188076e-10       8.249106204602e-14      -2.504681829500e-12       0.000000000000e+00       8.169868551544e-12       2.394356365980e-12      -7.284275712240e-15 
   93       3.690533259108e-10       8.447882760286e-14      -2.591843078766e-12       0.000000000000e+00       7.940972680939e-12       2.345988002192e-12      -7.233988677332e-15 
   94       3.733543499078e-10       8.646283641016e-14      -2.679574805878e-12       0.000000000000e+00       7.720684321583e-12       2.299049815409e-12      -7.187037004328e-15 
   95       3.776837215546e-10       8.844128905543e-14      -2.767811583737e-12       0.000000000000e+00       7.508647527245e-12       2.253489693535e-12      -7.141963069007e-15 
   96       3.820408456832e-10       9.041234995754e-14      -2.856486317358e-12       0.000000000000e+00       7.304402386860e-12       2.209236018907e-12      -7.097155800403e-15 
   97       3.864248917923e-10       9.237414752387e-14      -2.945530250192e-12       0.000000000000e+00       7.107381470882e-12       2.166196978725e-12      -7.050846313636e-15 
   98       3.908347846369e-10       9.432477430735e-14      -3.034872970450e-12       0.000000000000e+00       6.916906277644e-12       2.124259875492e-12      -7.001103542736e-15 
   99       3.952694781199e-10       9.626232661245e-14      -3.124443771377e-12       0.000000000000e+00       6.732341391860e-12       2.083319633668e-12      -6.946283533792e-15 
  100       3.997288415700e-10       9.818502937445e-14      -3.214175938234e-12       0.000000000000e+00       6.553589556233e-12       2.043370417357e-12      -6.886459377589e-15 
  101       4.042128821009e-10       1.000911293424e-13      -3.304003083100e-12       0.000000000000e+00       6.380660447098e-12       2.004425768841e-12      -6.822186643944e-15 
  102       4.087214666088e-10       1.019788578353e-13      -3.393857867557e-12       0.000000000000e+00       6.213517596916e-12       1.966490238640e-12      -6.754068907883e-15 
  103       4.132543157977e-10       1.038464313774e-13      -3.483672025425e-12       0.000000000000e+00       6.052076752303e-12       1.929559049840e-12      -6.682758881382e-15 
  104       4.178109982023e-10       1.056920523338e-13      -3.573376385494e-12       0.000000000000e+00       5.896204232041e-12       1.893617762421e-12      -6.608959545103e-15 
  105       4.223909242133e-10       1.075139095451e-13      -3.662900894269e-12       0.000000000000e+00       5.745715285104e-12       1.858641937588e-12      -6.533425280132e-15 
  106       4.269933401005e-10       1.093101789629e-13      -3.752174638702e-12       0.000000000000e+00       5.600372448678e-12       1.824596802094e-12      -6.456962999722e-15 
  107       4.316173220381e-10       1.110790242853e-13      -3.841125868930e-12       0.000000000000e+00       5.459883906177e-12       1.791436912579e-12      -6.380433281024e-15 
  108       4.362617701278e-10       1.128185975918e-13      -3.929682021016e-12       0.000000000000e+00       5.323901845268e-12       1.759105819888e-12      -6.304751496833e-15 
  109       4.409254024237e-10       1.145270399788e-13      -4.017769739682e-12       0.000000000000e+00       5.192020815886e-12       1.727535733408e-12      -6.230888947320e-15 
  110       4.456069858491e-10       1.162025296276e-13      -4.105315450902e-12       0.000000000000e+00       5.063868421005e-12       1.696664536524e-12      -6.159682989721e-15 
  111       4.503060753563e-10       1.178434316388e-13      -4.192247114189e-12       0.000000000000e+00       4.939394103107e-12       1.666490028154e-12      -6.091237381793e-15 
  112       4.550223586198e-10       1.194481686515e-13      -4.278492738161e-12       0.000000000000e+00       4.818614415202e-12       1.637022027064e-12      -6.025446956285e-15 
  113       4.597554239939e-10       1.210151762132e-13      -4.363979878545e-12       0.000000000000e+00       4.701523265728e-12       1.608265478016e-12      -5.962181025889e-15 
  114       4.645047568651e-10       1.225429038816e-13      -4.448635666323e-12       0.000000000000e+00       4.588091184021e-12       1.580220286624e-12      -5.901282637811e-15 
  115       4.692697360042e-10       1.240298163254e-13      -4.532386835871e-12       0.000000000000e+00       4.478264585779e-12       1.552881154209e-12      -5.842567828333e-15 
  116       4.740496299188e-10       1.254743944264e-13      -4.615159753102e-12       0.000000000000e+00       4.371965038533e-12       1.526237412654e-12      -5.785824877389e-15 
  117       4.788435932056e-10       1.268751363802e-13      -4.696880443605e-12       0.000000000000e+00       4.269088527111e-12       1.500272859264e-12      -5.730813563126e-15 
  118       4.836506629027e-10       1.282305587983e-13      -4.777474620789e-12       0.000000000000e+00       4.169504719107e-12       1.474965591616e-12      -5.677264416479e-15 
  119       4.884697548422e-10       1.295391978092e-13      -4.856867714022e-12       0.000000000000e+00       4.073056230349e-12       1.450287842422e-12      -5.624877975735e-15 
  120       4.932996600023e-10       1.307996101596e-13      -4.934984896772e-12       0.000000000000e+00       3.979557890361e-12       1.426205814378e-12      -5.573324041102e-15 
  121       4.981390408597e-10       1.320103743163e-13      -5.011751114752e-12       0.000000000000e+00       3.888796007837e-12       1.402679515024e-12      -5.522240929277e-15 
  122       5.029864277421e-10       1.331700915674e-13      -5.087091114056e-12       0.000000000000e+00       3.800527636106e-12       1.379662591599e-12      -5.471234728018e-15 
  123       5.078404006651e-10       1.342774342234e-13      -5.160930326739e-12       0.000000000000e+00       3.714532655905e-12       1.357112908554e-12      -5.419952954979e-15 
  124       5.127001662665e-10       1.353312941457e-13      -5.233197582802e-12       0.000000000000e+00       3.630778363314e-12       1.335026007797e-12      -5.368316703702e-15 
  125       5.175650405858e-10       1.363306534369e-13      -5.303822764245e-12       0.000000000000e+00       3.549272493759e-12       1.313405199097e-12      -5.316313886356e-15 
  126       5.224342673500e-10       1.372745403255e-13      -5.372736010075e-12       0.000000000000e+00       3.470011782576e-12       1.292251081930e-12      -5.263927059817e-15 
  127       5.273070157858e-10       1.381620306385e-13      -5.439867751185e-12       0.000000000000e+00       3.392981646044e-12       1.271561464859e-12      -5.211133265629e-15 
  128       5.321823784306e-10       1.389922492729e-13      -5.505148745247e-12       0.000000000000e+00       3.318155862406e-12       1.251331284911e-12      -5.157903869977e-15 
