# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_fld            13:(.)w_fld              14:(.)rho_ur             15:(.)rho_crit           16:(.)rho_tot            17:(.)p_tot              18:(.)p_tot_prime        19:gr.fac. D             20:gr.fac. f          
       1.720405771277e+11       2.546393649313e-20       2.686338120839e-06       6.404280396200e+16       1.407971273272e+04       8.183948791446e-08       2.422281904344e+15       1.550957605977e-06       2.410475018865e+33       1.268135559227e+25       6.804894458239e+25       2.460888555952e+31       3.333333267327e-01       1.666396754161e+33       4.101480739315e+33       4.101480739315e+33       1.367160219366e+33      -2.035723789575e+39       7.733283426811e-05       1.456623051179e-01 
       1.719019811940e+11       2.550501363170e-20       2.688502718229e-06       6.393965972667e+16       1.407971273272e+04       8.190547098320e-08       2.420330513411e+15       1.552208065191e-06       2.402716882884e+33       1.265073196583e+25       6.788461629400e+25       2.452968163588e+31       3.333333267273e-01       1.661033440907e+33       4.088280085962e+33       4.088280085962e+33       1.362760001647e+33      -2.027537092558e+39       7.734191259249e-05       1.456452074297e-01 
       1.717634969132e+11       2.554615703383e-20       2.690670953598e-06       6.383668161044e+16       1.407971273272e+04       8.197150725077e-08       2.418380694518e+15       1.553459532587e-06       2.394983716535e+33       1.262018229098e+25       6.772068483449e+25       2.445073263074e+31       3.333333267220e-01       1.655687389526e+33       4.075121919033e+33       4.075121919033e+33       1.358373946069e+33      -2.019383318478e+39       7.735099091687e-05       1.456281137549e-01 
       1.716251241953e+11       2.558736680643e-20       2.692841007956e-06       6.373386934578e+16       1.407971273271e+04       8.203759676007e-08       2.416432446401e+15       1.554712008979e-06       2.387275439454e+33       1.258970638914e+25       6.755714924558e+25       2.437203772384e+31       3.333333267167e-01       1.650358544460e+33       4.062006101785e+33       4.062006101785e+33       1.354002007051e+33      -2.011262334936e+39       7.736006924125e-05       1.456110240921e-01 
       1.714868629506e+11       2.562864305656e-20       2.695011062315e-06       6.363122266556e+16       1.407971273271e+04       8.210373955402e-08       2.414485767792e+15       1.555965495180e-06       2.379591971532e+33       1.255930408217e+25       6.739400857129e+25       2.429359609721e+31       3.333333267113e-01       1.645046850332e+33       4.048932497914e+33       4.048932497914e+33       1.349644139160e+33      -2.003174010064e+39       7.736914756563e-05       1.455939384398e-01 
       1.713487130891e+11       2.566998589145e-20       2.697184754652e-06       6.352874130312e+16       1.407971273271e+04       8.216993567559e-08       2.412540657429e+15       1.557219992003e-06       2.371933232923e+33       1.252897519234e+25       6.723126185796e+25       2.421540693569e+31       3.333333267060e-01       1.639752251940e+33       4.035900971558e+33       4.035900971558e+33       1.345300297106e+33      -1.995118212525e+39       7.737822589001e-05       1.455768567966e-01 
       1.712106745212e+11       2.571139541851e-20       2.699358446989e-06       6.342642499218e+16       1.407971273271e+04       8.223618516776e-08       2.410597114046e+15       1.558475500264e-06       2.364299144034e+33       1.249871954237e+25       6.706890815424e+25       2.413746942668e+31       3.333333267007e-01       1.634474694261e+33       4.022911387289e+33       4.022911387289e+33       1.340970435747e+33      -1.987094811510e+39       7.738730421440e-05       1.455597791611e-01 
       1.710727471573e+11       2.575287174534e-20       2.701535777305e-06       6.332427346694e+16       1.407971273271e+04       8.230248807357e-08       2.408655136383e+15       1.559732020779e-06       2.356689625530e+33       1.246853695538e+25       6.690694651107e+25       2.405978276025e+31       3.333333266953e-01       1.629214122450e+33       4.009963610116e+33       4.009963610116e+33       1.336654510087e+33      -1.979103676735e+39       7.739638253879e-05       1.455427055320e-01 
       1.709349309076e+11       2.579441497969e-20       2.703713107621e-06       6.322228646199e+16       1.407971273270e+04       8.236884443609e-08       2.406714723178e+15       1.560989554363e-06       2.349104598332e+33       1.243842725494e+25       6.674537598167e+25       2.398234612904e+31       3.333333266900e-01       1.623970481838e+33       3.997057505482e+33       3.997057505482e+33       1.332352475274e+33      -1.971144678441e+39       7.740546086317e-05       1.455256359078e-01 
       1.707972256828e+11       2.583602522949e-20       2.705892256927e-06       6.312046371237e+16       1.407971273270e+04       8.243525429840e-08       2.404775873170e+15       1.562248101833e-06       2.341543983613e+33       1.240839026504e+25       6.658419562156e+25       2.390515872830e+31       3.333333266846e-01       1.618743717931e+33       3.984192939265e+33       3.984192939265e+33       1.328064286598e+33      -1.963217687391e+39       7.741453918756e-05       1.455085702870e-01 
       1.706596313933e+11       2.587770260284e-20       2.708075044211e-06       6.301880495353e+16       1.407971273270e+04       8.250171770365e-08       2.402838585100e+15       1.563507664007e-06       2.334007702802e+33       1.237842581010e+25       6.642340448854e+25       2.382821975588e+31       3.333333266792e-01       1.613533776412e+33       3.971369777772e+33       3.971369777772e+33       1.323789899498e+33      -1.955322574867e+39       7.742361751195e-05       1.454915086684e-01 
