# logA n_s H0 omega_b omega_cdm m_ncdm w0_fld wa_fld tau_reio weight loglikelihood
1.62155141e+00 1.03405474e+00 7.44810968e+01 3.07199119e-02 1.17442201e-01 1.75161565e+00 -3.78010911e-01 -1.99582932e+00 6.40374834e-02 8.85820414e-06 -3.06589162e+00
3.27475080e+00 9.17625883e-01 6.83813255e+01 1.80095089e-02 1.40640419e-01 2.62498810e-01 -4.47216836e-01 -1.81753324e+00 1.07333106e-01 8.85888505e-06 -3.06587981e+00
3.32335334e+00 1.05229996e+00 7.18800874e+01 2.17739705e-02 1.60936693e-01 1.72779480e-01 -4.06854131e-01 -1.95007369e+00 6.18707606e-02 8.85964833e-06 -3.06571931e+00
3.33752234e+00 8.45556696e-01 7.62306143e+01 3.16199345e-02 1.17803676e-01 1.85778682e+00 -4.37184355e-01 -1.92381192e+00 4.13012551e-01 8.86073118e-06 -3.06563538e+00
3.78317351e+00 9.92141611e-01 7.86840653e+01 3.13056188e-02 1.72450777e-01 5.26049400e-01 -4.48786492e-01 -1.77472588e+00 5.57555835e-01 8.86155411e-06 -3.06553357e+00
1.96272252e+00 1.06134321e+00 7.24339537e+01 2.71954219e-02 1.16077992e-01 1.40753008e+00 -3.96428504e-01 -1.98319383e+00 6.28981158e-01 8.86203277e-06 -3.06552735e+00
3.40059225e+00 8.74209620e-01 6.33913247e+01 1.48640570e-02 9.92224637e-02 9.83662990e-01 -4.28185913e-01 -1.94017103e+00 1.70645718e-01 8.86210906e-06 -3.06551636e+00
3.87215970e+00 9.61062060e-01 7.06252077e+01 2.40961762e-02 1.35578938e-01 7.01311593e-01 -3.65570387e-01 -1.98580624e+00 6.57696017e-01 8.86223885e-06 -3.06549806e+00
2.39181354e+00 9.37408996e-01 7.56619207e+01 2.81118757e-02 1.58735893e-01 5.56243507e-01 -4.18397071e-01 -1.92300224e+00 6.83837587e-01 8.86289140e-06 -3.06536910e+00
2.05778288e+00 1.08348575e+00 7.58070542e+01 2.56531019e-02 1.77237882e-01 1.14357811e-01 -4.53637583e-01 -1.75193498e+00 4.62935173e-01 8.86465344e-06 -3.06510049e+00
3.80122262e+00 8.70968042e-01 6.35347566e+01 1.44758700e-02 1.13904921e-01 5.89832575e-01 -4.02666976e-01 -1.95102212e+00 3.52187225e-02 8.86702406e-06 -3.06483432e+00
1.71475731e+00 9.44243738e-01 7.45441508e+01 2.86981932e-02 1.38060787e-01 9.97410921e-01 -4.17282944e-01 -1.85745117e+00 5.19423517e-01 8.86826271e-06 -3.06482111e+00
3.60198352e+00 9.25156814e-01 7.57516473e+01 3.07502095e-02 1.25129812e-01 1.53369412e+00 -4.32793923e-01 -1.90921419e+00 5.75074598e-01 8.86839216e-06 -3.06480513e+00
1.84326965e+00 9.76535518e-01 7.59141978e+01 2.83977583e-02 1.55496948e-01 7.20288942e-01 -4.57373274e-01 -1.79487444e+00 2.20435643e-01 8.86850176e-06 -3.06479639e+00
2.17978527e+00 9.63144906e-01 7.19219680e+01 2.57726807e-02 1.17816271e-01 1.35209021e+00 -4.36153771e-01 -1.89079205e+00 3.22209686e-01 8.86856675e-06 -3.06479047e+00
3.37444871e+00 1.16170821e+00 6.29984059e+01 1.40509397e-02 1.09080403e-01 6.56637731e-01 -4.19606318e-01 -1.85237950e+00 2.62656464e-01 8.86969514e-06 -3.06454196e+00
3.54518950e+00 9.56673028e-01 6.33558901e+01 1.57660070e-02 1.02526143e-01 9.00758176e-01 -3.79670165e-01 -1.93471667e+00 3.23259642e-01 8.87118498e-06 -3.06445455e+00
3.83957053e+00 1.08957611e+00 7.44785549e+01 2.86084734e-02 1.35877765e-01 1.17220402e+00 -4.22289917e-01 -1.89717610e+00 5.00372566e-01 8.87188880e-06 -3.06438329e+00
3.25790721e+00 1.11835918e+00 7.12378170e+01 2.67383283e-02 1.00001326e-01 1.75864656e+00 -4.26813399e-01 -1.78548786e+00 5.44564825e-01 8.87247657e-06 -3.06432205e+00
2.87661868e+00 1.06301763e+00 6.93806261e+01 2.41904196e-02 9.53112222e-02 1.77907846e+00 -3.99642132e-01 -1.95455071e+00 1.58009372e-01 8.87282719e-06 -3.06430425e+00
3.51343232e+00 8.50356178e-01 6.37727200e+01 1.47416135e-02 1.14698585e-01 6.30428474e-01 -3.94724034e-01 -1.99411046e+00 2.56713876e-01 8.87322157e-06 -3.06423315e+00
3.78210252e+00 9.81549828e-01 7.71130484e+01 2.76425025e-02 1.82342797e-01 1.24990141e-01 -4.18671395e-01 -1.89555822e+00 2.70169275e-01 8.87401287e-06 -3.06412591e+00
3.09629743e+00 9.22541031e-01 7.78619560e+01 3.20826746e-02 1.60081462e-01 8.54777899e-01 -4.19936061e-01 -1.83053531e+00 5.89228748e-01 8.87491482e-06 -3.06402988e+00
2.54161945e+00 8.43739159e-01 7.27233206e+01 2.47466386e-02 1.49931299e-01 4.58460247e-01 -4.11816974e-01 -1.84256983e+00 8.33666096e-02 8.87543045e-06 -3.06400971e+00
2.83668641e+00 1.17762987e+00 6.83597497e+01 2.29440366e-02 1.05761713e-01 1.26899878e+00 -3.80652243e-01 -1.91384944e+00 3.27837572e-01 8.87741066e-06 -3.06358376e+00
2.34873485e+00 8.18990326e-01 7.75953251e+01 3.07316938e-02 1.67316969e-01 5.60654921e-01 -4.08595320e-01 -1.87640158e+00 2.34179498e-01 8.87963887e-06 -3.06350773e+00
2.51897157e+00 1.10642728e+00 5.70272063e+01 8.50632548e-03 7.79863455e-02 9.07169138e-01 -4.54202316e-01 -1.71332176e+00 3.74235721e-02 8.88004514e-06 -3.06349225e+00
3.43947472e+00 1.06892027e+00 7.00115593e+01 2.42725266e-02 9.88676550e-02 1.62033227e+00 -4.64313885e-01 -1.72494015e+00 3.09040823e-02 8.88141100e-06 -3.06320015e+00
2.74922742e+00 9.80131005e-01 6.54320456e+01 1.82342425e-02 9.55664360e-02 1.21835263e+00 -4.24793318e-01 -1.91430893e+00 5.11612531e-01 8.88289976e-06 -3.06315700e+00
3.43955934e+00 8.90325680e-01 6.22443907e+01 1.54625881e-02 8.67130595e-02 1.19073887e+00 -3.85869442e-01 -1.92279604e+00 2.66314173e-01 8.88363655e-06 -3.06303427e+00
2.24013405e+00 1.04780470e+00 6.88625771e+01 2.08746816e-02 1.19753181e-01 8.84485094e-01 -4.71176889e-01 -1.71903455e+00 2.07979738e-01 8.88424581e-06 -3.06301984e+00
3.62333091e+00 1.09850283e+00 7.34322658e+01 2.32005096e-02 1.68184235e-01 4.59868837e-02 -4.23732646e-01 -1.79598408e+00 5.41190768e-01 8.88437728e-06 -3.06300468e+00
3.32863804e+00 1.19850864e+00 7.49634927e+01 2.41353633e-02 1.73581506e-01 5.71990495e-02 -4.71197231e-01 -1.72334057e+00 4.83100474e-01 8.88450666e-06 -3.06299072e+00
3.15424053e+00 9.70244679e-01 7.65781582e+01 3.17078129e-02 1.42501143e-01 1.23238865e+00 -4.00405191e-01 -1.98299116e+00 6.83802292e-01 8.88485894e-06 -3.06292538e+00
3.43785138e+00 9.93020502e-01 7.28310618e+01 2.32686190e-02 1.61245792e-01 1.99455877e-01 -4.29245323e-01 -1.77719085e+00 3.28759068e-01 8.88581829e-06 -3.06277478e+00
2.68809167e+00 1.12941697e+00 8.00534978e+01 3.26509151e-02 1.82887329e-01 3.93169026e-01 -4.56054760e-01 -1.70116122e+00 2.59504811e-01 8.88735283e-06 -3.06258002e+00
3.20420521e+00 1.15116705e+00 7.42130695e+01 2.43773388e-02 1.64098492e-01 2.28892522e-01 -4.54752103e-01 -1.79909073e+00 6.28399832e-01 8.88891341e-06 -3.06242362e+00
3.78003823e+00 1.09508858e+00 7.22406807e+01 2.24157561e-02 1.64152411e-01 6.38668504e-02 -3.75205385e-01 -1.95972459e+00 5.06134256e-01 8.88996081e-06 -3.06234437e+00
1.73143771e+00 1.19427117e+00 5.78224627e+01 8.06635196e-03 9.33702692e-02 5.76255921e-01 -4.58677841e-01 -1.76982543e+00 1.24892617e-01 8.89117101e-06 -3.06215138e+00
2.55763039e+00 1.12259157e+00 7.20463664e+01 2.27810137e-02 1.59075911e-01 1.68112294e-01 -3.92943436e-01 -1.87818438e+00 5.16393603e-01 8.89320182e-06 -3.06188761e+00
3.43294663e+00 8.82980570e-01 7.91394154e+01 3.09576124e-02 1.80540033e-01 4.09520144e-01 -4.37614328e-01 -1.84854462e+00 3.06703924e-01 8.89444935e-06 -3.06187083e+00
3.57244850e+00 9.64621447e-01 6.55453257e+01 1.52052564e-02 1.33797008e-01 2.19558406e-01 -4.18656952e-01 -1.86125570e+00 4.18308518e-01 8.89591764e-06 -3.06155750e+00
2.94075517e+00 1.12562369e+00 6.43249555e+01 1.80400347e-02 6.79107486e-02 1.93659954e+00 -4.44986234e-01 -1.87705579e+00 4.78917524e-01 8.89788371e-06 -3.06142884e+00
2.65719177e+00 8.84263293e-01 6.75550739e+01 2.19454286e-02 9.98788302e-02 1.35064868e+00 -3.96759425e-01 -1.88497678e+00 3.46291798e-01 8.89914625e-06 -3.06127374e+00
2.08871476e+00 8.42902971e-01 6.34259914e+01 1.15244969e-02 1.29522558e-01 8.31001649e-02 -4.64907252e-01 -1.72042999e+00 7.44273757e-02 8.90085213e-06 -3.06104550e+00
2.55008511e+00 1.17274855e+00 6.10493216e+01 1.24361055e-02 8.97855613e-02 1.01856261e+00 -4.20248496e-01 -1.98976213e+00 7.34508491e-02 8.90368374e-06 -3.06063762e+00
2.43677284e+00 1.05355236e+00 7.52190972e+01 3.03326867e-02 1.15269170e-01 1.77495209e+00 -4.55414777e-01 -1.81102767e+00 2.49647673e-01 8.90551158e-06 -3.06063492e+00
3.10908868e+00 1.05602927e+00 7.85536050e+01 2.83941802e-02 1.90312636e-01 7.24619615e-02 -4.57764122e-01 -1.73952786e+00 2.10000767e-01 8.90632514e-06 -3.06045492e+00
3.08238334e+00 1.07616012e+00 6.51907121e+01 1.38411973e-02 1.31651935e-01 2.14361601e-01 -4.41673058e-01 -1.87798445e+00 8.32686070e-02 8.90759231e-06 -3.06035038e+00
2.34741091e+00 9.79986480e-01 7.77964657e+01 3.16611445e-02 1.58938493e-01 9.13815351e-01 -4.11446529e-01 -1.94217300e+00 7.39081847e-01 8.90817876e-06 -3.06032325e+00
1.79230280e+00 9.21499512e-01 7.07813324e+01 2.60261662e-02 1.01092402e-01 1.69523972e+00 -4.21882575e-01 -1.81657138e+00 3.49210596e-01 8.91059032e-06 -3.05980909e+00
1.77456922e+00 9.62093631e-01 6.80581332e+01 2.07353971e-02 1.22357122e-01 8.55223590e-01 -3.82512185e-01 -1.96130931e+00 2.39995816e-01 8.91303276e-06 -3.05977505e+00
3.63095504e+00 9.12511745e-01 7.84474826e+01 3.05097266e-02 1.75480694e-01 5.19088206e-01 -4.26340233e-01 -1.95021444e+00 7.54344464e-01 8.91370841e-06 -3.05965749e+00
3.56682350e+00 1.09279487e+00 6.84650305e+01 1.83679324e-02 1.42645578e-01 2.23546760e-01 -4.39391413e-01 -1.79903615e+00 5.04705610e-01 8.91423858e-06 -3.05965609e+00
2.75589479e+00 9.46661571e-01 6.87504685e+01 2.46765704e-02 8.61294526e-02 1.86748588e+00 -3.76232913e-01 -1.94355525e+00 6.00844635e-01 8.91429542e-06 -3.05964474e+00
3.47149461e+00 8.51828929e-01 7.79912232e+01 3.18048518e-02 1.62513492e-01 7.66409354e-01 -4.15268460e-01 -1.94167076e+00 7.40215260e-01 8.91620851e-06 -3.05922696e+00
3.65731512e+00 9.66482034e-01 7.62585637e+01 2.59429477e-02 1.80228413e-01 1.23340567e-01 -4.16275998e-01 -1.99254116e+00 2.32918701e-01 8.91914788e-06 -3.05898549e+00
2.96018663e+00 1.12272187e+00 7.17063072e+01 2.18500275e-02 1.54473647e-01 2.42024158e-01 -4.32336443e-01 -1.86836305e+00 2.91541447e-01 8.92151967e-06 -3.05869520e+00
3.66959616e+00 1.04106633e+00 6.79094929e+01 2.19482913e-02 8.26947984e-02 1.87816581e+00 -4.57756016e-01 -1.79459516e+00 2.49965372e-01 8.92283709e-06 -3.05869016e+00
3.46855042e+00 1.14776000e+00 6.37883587e+01 1.56775692e-02 9.60463475e-02 1.03206898e+00 -4.68268052e-01 -1.73692041e+00 4.67426561e-01 8.92324969e-06 -3.05860272e+00
3.56831583e+00 9.84157900e-01 7.14775804e+01 2.38350419e-02 1.36455749e-01 7.17020037e-01 -4.05562702e-01 -1.97210994e+00 3.27134053e-01 8.92587056e-06 -3.05810288e+00
3.81775847e+00 9.38104063e-01 7.00260646e+01 1.97335059e-02 1.55189358e-01 9.37420586e-02 -3.82197853e-01 -1.93941391e+00 4.66399292e-01 8.92835418e-06 -3.05804624e+00
2.45171435e+00 9.08873288e-01 5.75190245e+01 7.54182641e-03 9.78106562e-02 4.09013678e-01 -4.46787011e-01 -1.72803153e+00 6.98600815e-02 8.92937715e-06 -3.05787375e+00
3.65319761e+00 1.04293380e+00 7.15723097e+01 2.13867789e-02 1.57053742e-01 1.33136647e-01 -4.51038831e-01 -1.72615434e+00 5.33655718e-01 8.93092777e-06 -3.05769896e+00
2.90676164e+00 9.10747865e-01 7.62471099e+01 3.06958279e-02 1.57983006e-01 7.15026431e-01 -3.71745102e-01 -1.94366744e+00 1.19617370e-01 8.93178245e-06 -3.05768235e+00
3.09323293e+00 8.84489095e-01 7.46191435e+01 3.03867156e-02 1.07105337e-01 1.96108888e+00 -4.45736538e-01 -1.79215598e+00 2.94572323e-01 8.93312132e-06 -3.05739920e+00
2.26142000e+00 9.17400480e-01 6.95866064e+01 2.42653101e-02 9.20261014e-02 1.73415124e+00 -4.45459027e-01 -1.79273844e+00 3.69157979e-01 8.93464594e-06 -3.05734102e+00
3.81899142e+00 9.02575890e-01 7.83907835e+01 2.98452039e-02 1.79405975e-01 4.05147975e-01 -4.19486928e-01 -1.95652565e+00 2.06110513e-01 8.93531508e-06 -3.05724942e+00
3.50530725e+00 8.12629640e-01 7.89926209e+01 3.21424635e-02 1.72283792e-01 5.49289884e-01 -4.41698210e-01 -1.77934349e+00 6.50152261e-01 8.93605856e-06 -3.05717461e+00
2.64953949e+00 1.04078709e+00 7.57699583e+01 2.71629440e-02 1.68436323e-01 3.92446655e-01 -4.04684082e-01 -1.97996976e+00 6.48066450e-01 8.93640245e-06 -3.05717246e+00
3.23458103e+00 1.07941220e+00 6.33076110e+01 1.66024617e-02 7.70401229e-02 1.60768283e+00 -3.99329444e-01 -1.97914188e+00 3.35044686e-01 8.93752875e-06 -3.05692257e+00
2.18377165e+00 1.07332660e+00 7.47815196e+01 2.93042947e-02 1.26556753e-01 1.36889131e+00 -4.32069595e-01 -1.88830892e+00 4.54479059e-01 8.93903222e-06 -3.05683603e+00
3.42522995e+00 1.08084753e+00 6.50320470e+01 1.36087462e-02 1.38647475e-01 4.37522535e-02 -4.08385297e-01 -1.86977550e+00 6.58123049e-02 8.94197997e-06 -3.05626324e+00
1.73912239e+00 1.03948904e+00 6.10227817e+01 1.29686612e-02 9.55569102e-02 8.03764872e-01 -3.87833120e-01 -1.89755451e+00 1.41477545e-01 8.94456434e-06 -3.05625800e+00
3.30520825e+00 1.15229799e+00 7.25347830e+01 2.81088531e-02 9.94129163e-02 1.84623060e+00 -4.64245579e-01 -1.69723022e+00 6.42786947e-01 8.94485378e-06 -3.05619852e+00
3.72740994e+00 1.08389002e+00 6.66291278e+01 1.95333396e-02 1.00075547e-01 1.22339260e+00 -4.57257625e-01 -1.73450539e+00 2.86898404e-01 8.94575310e-06 -3.05605693e+00
3.49464296e+00 1.00026737e+00 6.60185514e+01 2.10797136e-02 7.59080425e-02 1.93309164e+00 -3.85734671e-01 -1.90678287e+00 2.71727856e-01 8.94651153e-06 -3.05602896e+00
2.92896545e+00 1.16903864e+00 7.69583957e+01 3.08018761e-02 1.65964482e-01 5.65951883e-01 -3.82541947e-01 -1.89774273e+00 6.31577203e-02 8.94865197e-06 -3.05557854e+00
2.08885650e+00 1.03122671e+00 7.16410666e+01 2.28880369e-02 1.51685032e-01 4.13488103e-01 -4.04571613e-01 -1.92446367e+00 5.90408603e-01 8.95173280e-06 -3.05534049e+00
2.82421795e+00 1.19108184e+00 7.36333371e+01 2.99004967e-02 1.12240885e-01 1.66076035e+00 -4.07141308e-01 -1.82904125e+00 7.30950287e-01 8.95344812e-06 -3.05519533e+00
2.82411953e+00 1.06125594e+00 8.10926189e+01 3.21880262e-02 1.98420293e-01 2.02528898e-01 -4.47655426e-01 -1.81251879e+00 4.73876293e-01 8.95507246e-06 -3.05497769e+00
1.76440610e+00 8.54170095e-01 6.31159959e+01 1.13154696e-02 1.30513818e-01 3.97246469e-02 -4.42284073e-01 -1.74661770e+00 2.33999090e-01 8.95709527e-06 -3.05474362e+00
3.60749616e+00 9.36197900e-01 7.38586093e+01 3.04017239e-02 1.10040087e-01 1.86519491e+00 -3.76272446e-01 -1.95251577e+00 5.75411543e-01 8.95856005e-06 -3.05465064e+00
2.67292178e+00 1.02120331e+00 7.63701495e+01 3.23672873e-02 1.21386668e-01 1.73553912e+00 -4.51811106e-01 -1.76292981e+00 7.46196018e-01 8.95932719e-06 -3.05457236e+00
2.76248970e+00 1.17126758e+00 7.57005513e+01 3.09684818e-02 1.18165529e-01 1.72054596e+00 -4.66939096e-01 -1.75117088e+00 1.48910209e-01 8.96031089e-06 -3.05443106e+00
3.63364062e+00 9.41195079e-01 6.36816850e+01 1.84632394e-02 7.10302266e-02 1.80087761e+00 -3.79454301e-01 -1.90330693e+00 3.19211308e-01 8.96119708e-06 -3.05437456e+00
3.17187708e+00 9.88106447e-01 7.65138176e+01 2.79891438e-02 1.75911739e-01 2.75816225e-01 -3.86623389e-01 -1.95722843e+00 3.01947035e-01 8.96173720e-06 -3.05431052e+00
1.65545613e+00 1.18131942e+00 7.65910063e+01 2.71661876e-02 1.80213003e-01 1.15950320e-01 -4.34366133e-01 -1.78807455e+00 5.17375595e-01 8.96285531e-06 -3.05412506e+00
3.27268165e+00 9.16320261e-01 7.72260193e+01 3.08736900e-02 1.58442995e-01 7.54590770e-01 -4.45698274e-01 -1.76611174e+00 3.04402787e-01 8.96390919e-06 -3.05407536e+00
2.69392705e+00 1.08171673e+00 7.68629993e+01 2.93949604e-02 1.76742206e-01 3.28419182e-01 -3.67076665e-01 -1.95548871e+00 2.73733828e-01 8.96442653e-06 -3.05400963e+00
3.40103502e+00 1.18188925e+00 7.59980350e+01 2.83096371e-02 1.61448851e-01 5.69302000e-01 -4.17504766e-01 -1.95464804e+00 2.36749917e-01 8.96476185e-06 -3.05400055e+00
3.35613975e+00 9.52787686e-01 7.35148872e+01 2.47214955e-02 1.59766210e-01 3.59445347e-01 -4.19999433e-01 -1.88515616e+00 1.21077539e-01 8.96481836e-06 -3.05399703e+00
2.96538708e+00 1.15737186e+00 7.47677716e+01 2.68773276e-02 1.53816788e-01 5.78988784e-01 -4.49812873e-01 -1.81786566e+00 5.32871001e-01 8.96502762e-06 -3.05395386e+00
1.85807737e+00 9.57239191e-01 7.19134943e+01 2.65768634e-02 1.16330977e-01 1.34249761e+00 -4.27360509e-01 -1.84227118e+00 5.96861827e-01 8.96578472e-06 -3.05382814e+00
1.86190216e+00 1.14677722e+00 7.11951530e+01 2.36917059e-02 1.35300823e-01 7.11040244e-01 -4.03261664e-01 -1.95311906e+00 5.31110793e-01 8.96802216e-06 -3.05345485e+00
2.35976378e+00 1.09293784e+00 7.44390137e+01 3.09422641e-02 1.11258060e-01 1.83498299e+00 -4.07177151e-01 -1.83767192e+00 9.20878150e-02 8.97154965e-06 -3.05304162e+00
3.20243977e+00 1.15825846e+00 6.86562653e+01 2.20272104e-02 1.20848986e-01 9.42579735e-01 -3.78922546e-01 -1.98465322e+00 4.36481910e-01 8.97375579e-06 -3.05296306e+00
2.60839877e+00 1.17328432e+00 6.58351558e+01 1.98146117e-02 7.40218651e-02 1.93428789e+00 -4.43902580e-01 -1.86877788e+00 5.30183822e-01 8.97425918e-06 -3.05292943e+00
3.37021626e+00 1.18883687e+00 7.53416989e+01 2.78280300e-02 1.52951325e-01 6.62129530e-01 -4.48603465e-01 -1.81926069e+00 5.98761403e-01 8.97445290e-06 -3.05291989e+00
2.39176524e+00 1.08543705e+00 7.45046560e+01 2.75441684e-02 1.44688284e-01 7.82799511e-01 -4.62931678e-01 -1.72813346e+00 5.59155542e-01 8.97467316e-06 -3.05288034e+00
2.31259315e+00 9.11813498e-01 7.38780563e+01 2.93038322e-02 1.08340614e-01 1.76639846e+00 -4.44949259e-01 -1.81367752e+00 6.61748211e-02 8.97595662e-06 -3.05263390e+00
1.79057066e+00 1.17070604e+00 7.13722611e+01 2.60787581e-02 1.00897634e-01 1.76355470e+00 -4.15836987e-01 -1.92982253e+00 1.47127186e-01 8.97757841e-06 -3.05251900e+00
3.49899402e+00 1.15351844e+00 7.26689361e+01 2.62739756e-02 1.43516994e-01 6.85796830e-01 -3.79789906e-01 -1.90740797e+00 3.94826289e-01 8.97877178e-06 -3.05236807e+00
2.56579489e+00 9.05945334e-01 7.80310031e+01 3.01403222e-02 1.76741770e-01 3.76423274e-01 -4.00902097e-01 -1.97611622e+00 8.67534964e-02 8.98036863e-06 -3.05216334e+00
2.86522435e+00 9.89415449e-01 6.29286005e+01 1.58446429e-02 8.86957579e-02 1.25094304e+00 -3.82541873e-01 -1.96413952e+00 1.89260821e-01 8.98147052e-06 -3.05212267e+00
2.53075455e+00 1.07874085e+00 7.65365403e+01 2.72459919e-02 1.76191524e-01 2.49617736e-01 -4.21938951e-01 -1.96275854e+00 6.91680303e-01 8.98181883e-06 -3.05208578e+00
3.08069607e+00 8.24027042e-01 7.29816095e+01 2.79859478e-02 1.20487733e-01 1.35216311e+00 -4.01664785e-01 -1.89423877e+00 5.72440340e-01 8.98242983e-06 -3.05198663e+00
2.05438015e+00 8.66202905e-01 7.57568650e+01 2.95379256e-02 1.49112968e-01 8.15221286e-01 -4.36449488e-01 -1.76447145e+00 2.31475149e-01 8.98362374e-06 -3.05181997e+00
3.74586521e+00 1.18309761e+00 7.20114279e+01 2.22681381e-02 1.62705235e-01 1.56468054e-01 -3.95557926e-01 -1.91495108e+00 3.19279992e-01 8.98511358e-06 -3.05165498e+00
3.69475784e+00 1.02372356e+00 7.58643550e+01 3.08590847e-02 1.25971995e-01 1.60523617e+00 -4.18270199e-01 -1.99396458e+00 7.11333946e-01 8.98663933e-06 -3.05148038e+00
2.99503683e+00 1.18907454e+00 7.34116134e+01 2.38583620e-02 1.59398200e-01 2.67555219e-01 -4.67006351e-01 -1.70477260e+00 5.19878000e-01 8.98809185e-06 -3.05133174e+00
2.94756157e+00 1.00951876e+00 6.96495939e+01 2.02434469e-02 1.48486899e-01 2.77030247e-01 -3.79759983e-01 -1.97003465e+00 5.14585055e-01 8.98990791e-06 -3.05107633e+00
2.58066903e+00 8.81035602e-01 7.44964238e+01 2.57626215e-02 1.63203614e-01 4.16950565e-01 -4.19082496e-01 -1.92576887e+00 4.68638238e-01 8.99126421e-06 -3.05103001e+00
3.00045764e+00 1.08112456e+00 7.36497199e+01 2.28493292e-02 1.71382566e-01 5.10720263e-02 -4.40455674e-01 -1.80662588e+00 3.74041513e-01 8.99162875e-06 -3.05099525e+00
3.25228156e+00 1.13958328e+00 6.23761441e+01 1.32403076e-02 1.07383490e-01 5.76416756e-01 -4.15577852e-01 -1.85642443e+00 9.68067876e-02 8.99184320e-06 -3.05098231e+00
2.78061998e+00 1.14080749e+00 6.38516760e+01 1.44949882e-02 1.22309418e-01 3.96476287e-01 -3.81800756e-01 -1.97663113e+00 3.00989801e-01 8.99243182e-06 -3.05086433e+00
2.93651853e+00 1.11914241e+00 6.88981465e+01 1.73995073e-02 1.49019716e-01 8.47794853e-02 -4.42764242e-01 -1.83369358e+00 1.61488254e-01 8.99301387e-06 -3.05085285e+00
2.02936867e+00 8.26006869e-01 7.58786922e+01 3.11885229e-02 1.25565952e-01 1.56908730e+00 -4.49603065e-01 -1.79156981e+00 4.64530575e-01 8.99346126e-06 -3.05076484e+00
2.22524375e+00 1.18774979e+00 6.59138557e+01 1.82094017e-02 1.04759523e-01 9.86502476e-01 -4.62106361e-01 -1.70564048e+00 2.39200564e-01 8.99611765e-06 -3.05026226e+00
3.54034879e+00 9.64984876e-01 7.39997896e+01 2.79605287e-02 1.37680227e-01 1.07000057e+00 -4.12291520e-01 -1.90360024e+00 3.28001811e-01 8.99905159e-06 -3.05011262e+00
2.19248479e+00 1.07265870e+00 7.39342766e+01 2.88181744e-02 1.18802783e-01 1.45861977e+00 -4.65827603e-01 -1.70611425e+00 7.05769767e-01 9.00070817e-06 -3.04989414e+00
1.91347589e+00 9.26987516e-01 6.95240773e+01 2.13001181e-02 1.31865188e-01 6.59445620e-01 -4.39143337e-01 -1.80027457e+00 5.01081477e-01 9.00204009e-06 -3.04981667e+00
1.97594888e+00 8.77076449e-01 6.04067582e+01 8.18950876e-03 1.21509573e-01 3.61180155e-03 -4.46558687e-01 -1.76234777e+00 2.85397744e-02 9.00252051e-06 -3.04978740e+00
3.50013610e+00 1.03221425e+00 7.76097268e+01 3.23342430e-02 1.50241571e-01 1.16354058e+00 -4.14807206e-01 -1.93139108e+00 7.43893710e-01 9.00307973e-06 -3.04969244e+00
2.05681335e+00 8.44040548e-01 6.28453095e+01 1.63047345e-02 6.99262135e-02 1.70220814e+00 -4.27842402e-01 -1.88347078e+00 4.16862232e-01 9.00667217e-06 -3.04898964e+00
3.40281508e+00 1.10001489e+00 7.73790948e+01 2.77851934e-02 1.84331522e-01 5.90681459e-02 -4.30592982e-01 -1.78256279e+00 4.87443864e-01 9.01108065e-06 -3.04871364e+00
2.15698757e+00 1.06192308e+00 7.77028101e+01 2.89147191e-02 1.83390167e-01 1.68111600e-01 -4.04974660e-01 -1.92027547e+00 3.80722442e-01 9.01297332e-06 -3.04856959e+00
2.00534890e+00 8.00849338e-01 7.38422157e+01 2.82173603e-02 1.37249883e-01 9.98547238e-01 -3.85261579e-01 -1.92310295e+00 9.85845278e-02 9.01448998e-06 -3.04837712e+00
2.83077012e+00 9.25529304e-01 7.29148946e+01 2.53370202e-02 1.39355757e-01 7.90927536e-01 -4.57367339e-01 -1.75864578e+00 1.12154280e-01 9.01799210e-06 -3.04779282e+00
3.64206514e+00 1.14429626e+00 7.98244378e+01 3.06406376e-02 1.97578498e-01 2.44655917e-02 -4.01184666e-01 -1.91016248e+00 6.99235032e-01 9.02184316e-06 -3.04752315e+00
3.46528003e+00 1.14647315e+00 6.97100156e+01 2.43420275e-02 1.01874584e-01 1.50499848e+00 -4.08600208e-01 -1.88940690e+00 6.30856676e-01 9.02305964e-06 -3.04752315e+00
3.30751226e+00 1.14491801e+00 7.63069231e+01 3.09789931e-02 1.32471743e-01 1.40533159e+00 -4.37623969e-01 -1.87453430e+00 2.54164763e-01 9.02473740e-06 -3.04715134e+00
