# logA n_s H0 omega_b omega_cdm m_ncdm w0_fld wa_fld tau_reio
3.08854055e+00 1.03749094e+00 7.50922734e+01 2.98575128e-02 1.26746040e-01 1.14778738e+00 -5.44815671e-01 -1.34511531e+00 7.51100532e-01
2.38030594e+00 9.39055116e-01 7.65459207e+01 3.28229595e-02 1.05641908e-01 1.74468797e+00 -6.31532879e-01 -9.83399648e-01 2.77379274e-01
3.72611863e+00 1.17988455e+00 7.23233636e+01 2.87018963e-02 6.69418148e-02 1.58369420e+00 -9.46968674e-01 3.84545075e-01 2.13942330e-01
1.93010531e+00 1.07027196e+00 5.89200787e+01 8.48784708e-03 1.01792978e-01 1.65569206e-01 -5.71630823e-01 -1.01457063e+00 1.20655222e-01
2.20064584e+00 1.16824526e+00 7.31031127e+01 2.45655477e-02 1.13960912e-01 1.22502939e+00 -7.14465179e-01 -9.27751092e-01 4.57229472e-01
2.81485068e+00 8.19447672e-01 7.09031756e+01 2.59944397e-02 9.18716610e-02 1.90542564e+00 -4.83807080e-01 -1.57735042e+00 5.45021974e-01
3.74484988e+00 8.91991619e-01 6.92917831e+01 2.33091720e-02 1.06748917e-01 8.11068918e-01 -6.13886531e-01 -8.95710429e-01 6.57129233e-01
3.69927279e+00 1.16874610e+00 6.69512184e+01 2.09673233e-02 1.07449235e-01 7.92698579e-01 -4.57392308e-01 -1.39288685e+00 4.18171826e-01
3.90435147e+00 1.00489525e+00 6.63131958e+01 1.94280003e-02 8.39962577e-02 1.50287787e+00 -5.12545301e-01 -1.64962703e+00 6.38998588e-02
2.05837574e+00 9.62808628e-01 7.49294252e+01 3.13642686e-02 1.05676472e-01 1.55163998e+00 -5.57382059e-01 -1.14626401e+00 4.28944043e-01
2.27727990e+00 8.96901471e-01 7.22051282e+01 1.67654485e-02 1.45250863e-01 2.02554612e-01 -8.41986872e-01 -7.45153041e-01 2.64790716e-01
2.66556594e+00 9.19886700e-01 6.44900985e+01 1.61305471e-02 6.21261417e-02 1.70788366e+00 -8.54419078e-01 -3.67173814e-01 2.99599837e-01
2.04592932e+00 9.20163508e-01 6.66452036e+01 1.61900118e-02 6.66090049e-02 1.66445863e+00 -9.66941509e-01 -1.40958867e-01 2.71834617e-01
3.86301385e+00 1.09240853e+00 7.21514077e+01 2.55826193e-02 1.18904951e-01 1.41385317e+00 -5.35110512e-01 -1.40031366e+00 6.69463573e-02
2.49002852e+00 8.33732224e-01 7.93903370e+01 2.74781057e-02 1.68039725e-01 5.42057028e-01 -6.71357442e-01 -1.38106266e+00 2.53158486e-01
2.61607065e+00 9.45793475e-01 7.39639139e+01 2.43612762e-02 1.29270557e-01 7.47250462e-01 -7.13709927e-01 -9.60030898e-01 2.09908800e-02
3.85787680e+00 1.05228600e+00 5.81567937e+01 1.14052006e-02 6.30430430e-02 1.24986232e+00 -6.03657364e-01 -9.19855327e-01 1.34343969e-01
2.90993567e+00 8.48143499e-01 6.28870805e+01 1.37992213e-02 9.41692391e-02 1.13860972e+00 -5.02702106e-01 -1.69085713e+00 3.71093509e-01
2.43645364e+00 1.12761501e+00 6.12577522e+01 1.38668566e-02 7.45007038e-02 1.29817996e+00 -4.97261649e-01 -1.49280364e+00 2.30855392e-01
3.71126984e+00 9.53916588e-01 8.15648251e+01 3.19654450e-02 1.85226623e-01 3.32559105e-01 -6.84460779e-01 -9.59840878e-01 1.10188735e-01
3.13941541e+00 1.09661435e+00 7.01838126e+01 2.36501326e-02 9.67739380e-02 1.44995786e+00 -5.51762641e-01 -1.24972856e+00 1.65747802e-01
3.18226457e+00 1.14078732e+00 6.29884009e+01 7.73944088e-03 1.03433130e-01 2.75000834e-01 -1.06218882e+00 2.32482305e-01 2.34784614e-01
1.99353338e+00 8.14752169e-01 6.69381050e+01 1.90472858e-02 7.39760572e-02 1.33244523e+00 -8.63369462e-01 -1.05460524e-01 1.67669467e-01
3.57215736e+00 9.04190380e-01 6.89133175e+01 1.82216559e-02 1.20641395e-01 3.46949962e-01 -8.18658607e-01 -3.03019969e-01 2.74890324e-01
3.60512018e+00 9.61414676e-01 7.30499257e+01 2.19949694e-02 1.38480836e-01 3.17284989e-01 -7.17162200e-01 -8.60272243e-01 5.12640083e-01
1.99577568e+00 1.02199635e+00 6.54194192e+01 1.86406103e-02 7.20779688e-02 1.66768150e+00 -5.97404611e-01 -1.23466210e+00 4.73788831e-01
3.17919989e+00 1.02100780e+00 7.96402224e+01 3.26453085e-02 1.61213405e-01 6.06860465e-01 -5.67315783e-01 -1.29136856e+00 4.46271170e-01
3.75385402e+00 8.34422729e-01 7.44830543e+01 2.92764270e-02 9.16236270e-02 1.85659808e+00 -7.16463885e-01 -7.70291114e-01 4.33810284e-01
3.14453169e+00 9.06634391e-01 7.12740838e+01 2.16375979e-02 1.00525252e-01 1.56589430e+00 -6.08457587e-01 -1.70130184e+00 2.01402102e-01
2.06548522e+00 1.05797527e+00 6.72878275e+01 2.33326051e-02 9.70106800e-02 1.34806995e+00 -4.06304671e-01 -1.54180265e+00 4.41103745e-01
2.15696644e+00 1.13444572e+00 7.43455236e+01 2.20174227e-02 1.44297758e-01 5.67181227e-01 -7.73467393e-01 -8.04611554e-01 1.16231015e-01
3.85306719e+00 9.14770972e-01 7.58572274e+01 2.66127052e-02 1.78155712e-01 3.32832339e-01 -3.95152423e-01 -1.92384424e+00 3.86472159e-01
3.89055934e+00 9.75625953e-01 7.56027513e+01 2.63902104e-02 1.01683163e-01 7.46338308e-01 -1.09270038e+00 6.57174226e-01 1.32395666e-01
2.79769884e+00 1.16030806e+00 8.01457151e+01 2.99964410e-02 1.80906328e-01 2.61983607e-01 -6.71671415e-01 -1.07272099e+00 6.90545642e-01
1.81194040e+00 1.04534380e+00 6.58660562e+01 1.76408994e-02 4.11862822e-02 1.81822340e+00 -1.02547637e+00 3.49732659e-01 4.94187973e-01
3.11202081e+00 1.17590023e+00 7.48111298e+01 2.04638138e-02 1.73980515e-01 1.90951936e-01 -5.76144372e-01 -1.75913120e+00 4.85364129e-01
1.74931921e+00 1.12878893e+00 7.00101261e+01 2.39361110e-02 1.10324880e-01 1.21361483e+00 -4.96104577e-01 -1.60691625e+00 2.76864569e-01
3.05473830e+00 1.00063955e+00 6.03865295e+01 1.13008206e-02 9.77122463e-02 6.83057311e-01 -4.43654907e-01 -1.69740039e+00 2.44065737e-01
3.40556466e+00 1.10392604e+00 7.50884830e+01 2.26305365e-02 1.25376319e-01 3.46723778e-01 -9.96967086e-01 8.05405838e-02 1.60297083e-01
2.79309764e+00 9.60689031e-01 5.61620810e+01 7.89546679e-03 3.86292470e-02 1.95820440e+00 -5.73877200e-01 -1.53077072e+00 2.77963496e-01
3.75179891e+00 1.06246794e+00 6.71272854e+01 1.74727998e-02 1.13248329e-01 9.00349771e-01 -5.32964860e-01 -1.60879707e+00 1.20226080e-01
2.18466185e+00 1.09048944e+00 5.72241966e+01 8.10295712e-03 7.46943170e-02 8.44554347e-01 -5.30221997e-01 -1.50350005e+00 1.95919556e-01
3.83566414e+00 8.43228624e-01 7.93687725e+01 3.20641801e-02 1.59310261e-01 5.51951941e-01 -6.43757656e-01 -9.76031056e-01 4.48677496e-01
1.69925881e+00 1.00688509e+00 7.22738604e+01 2.85038922e-02 1.01269880e-01 1.26231282e+00 -6.52300824e-01 -5.81489283e-01 2.85790654e-02
3.05086164e+00 9.21022118e-01 7.02857783e+01 2.12195368e-02 1.18042798e-01 1.08360150e+00 -6.14491248e-01 -1.26385627e+00 1.08324981e-02
3.30118750e+00 8.10872096e-01 6.23599858e+01 1.33852588e-02 8.30209728e-02 1.12284733e+00 -4.77422066e-01 -1.92829121e+00 1.02054525e-01
1.77854784e+00 8.10119513e-01 7.19173018e+01 2.34331441e-02 1.15522743e-01 1.13221854e+00 -7.28053930e-01 -8.92414472e-01 5.02977137e-01
2.84011387e+00 8.45607012e-01 7.87184171e+01 3.11011726e-02 1.50179872e-01 9.42290502e-01 -5.72999678e-01 -1.53464904e+00 1.87612787e-01
2.99702289e+00 1.05896147e+00 7.34139832e+01 1.94878875e-02 1.59950495e-01 9.27092719e-02 -6.74861155e-01 -1.25272550e+00 1.68389918e-01
1.83876373e+00 9.01768445e-01 8.07621490e+01 3.23086255e-02 1.33594288e-01 6.25028343e-01 -9.69695234e-01 1.08780235e-01 5.74184279e-01
3.90980965e+00 1.09870443e+00 7.95262971e+01 2.83472420e-02 1.40858425e-01 1.40383201e+00 -7.18360647e-01 -1.33992360e+00 5.04683337e-01
2.43914246e+00 9.27312710e-01 7.80231388e+01 3.19867441e-02 1.46853648e-01 1.06281390e+00 -5.24453055e-01 -1.48940042e+00 4.25641678e-01
1.86527407e+00 9.73476899e-01 7.54783582e+01 2.98692327e-02 9.94896301e-02 1.36156610e+00 -8.71318714e-01 -5.79437780e-02 5.54107607e-01
1.68304940e+00 1.18307356e+00 7.62214302e+01 2.89847453e-02 1.27800506e-01 1.43589937e+00 -5.26207962e-01 -1.71882030e+00 5.28143857e-01
3.63482699e+00 8.04354938e-01 6.43164147e+01 1.61335793e-02 9.73824588e-02 1.06458661e+00 -5.36032950e-01 -1.40074551e+00 1.95936536e-01
2.17879642e+00 1.00908447e+00 7.28771546e+01 2.43094052e-02 1.29539706e-01 8.16963450e-01 -5.74862876e-01 -1.40074634e+00 3.05239530e-01
2.67037292e+00 8.30250879e-01 7.55057794e+01 2.79310254e-02 1.42712559e-01 9.14351477e-01 -4.55902265e-01 -1.90060277e+00 1.04539691e-01
3.74984105e+00 9.40888960e-01 6.88405241e+01 2.52015323e-02 7.24752028e-02 1.78754922e+00 -6.40449192e-01 -7.71760217e-01 5.89556527e-01
2.77737752e+00 9.98016284e-01 7.87884160e+01 3.23670245e-02 1.45851995e-01 1.37307219e+00 -5.57494261e-01 -1.51782822e+00 4.97427541e-01
3.53805876e+00 9.31806122e-01 7.25777507e+01 2.86939591e-02 8.07860726e-02 1.47174151e+00 -8.38462731e-01 -3.71484433e-02 4.72660786e-02
1.92803267e+00 1.08635578e+00 6.67831876e+01 1.73986655e-02 1.19191819e-01 7.47334346e-01 -5.23215920e-01 -1.51183951e+00 4.14250290e-01
2.99525949e+00 8.81614955e-01 6.54871903e+01 1.59652154e-02 5.01136434e-02 1.09936460e+00 -1.15211260e+00 1.12046004e+00 5.53375360e-01
2.61894306e+00 9.70717077e-01 6.23429232e+01 1.58082090e-02 7.50740085e-02 1.58249139e+00 -5.06031308e-01 -1.50664166e+00 4.32618912e-01
2.22707357e+00 1.18792789e+00 8.07030648e+01 3.27943458e-02 1.27499236e-01 1.26481521e+00 -9.19567475e-01 -2.94935067e-02 5.54483814e-01
3.17919989e+00 1.02100780e+00 7.96402224e+01 3.26453085e-02 1.61213405e-01 6.06860465e-01 -5.67315783e-01 -1.29136856e+00 4.46271170e-01
3.81752085e+00 1.18400575e+00 6.40078720e+01 9.64959691e-03 8.93873047e-02 3.06917581e-01 -1.13179887e+00 5.90264529e-01 1.53685414e-01
3.90856901e+00 9.29786030e-01 7.54597781e+01 2.25084723e-02 1.41797517e-01 4.19494577e-01 -8.20517937e-01 -8.66536795e-01 9.43248417e-02
2.72681118e+00 1.03400016e+00 8.39284152e+01 2.74082817e-02 1.93095643e-01 1.70159336e-01 -8.96559983e-01 -6.08339171e-01 3.96709675e-01
3.72611863e+00 1.17988455e+00 7.23233636e+01 2.87018963e-02 6.69418148e-02 1.58369420e+00 -9.46968674e-01 3.84545075e-01 2.13942330e-01
2.12129651e+00 9.80876233e-01 7.67492211e+01 2.80198289e-02 1.48484557e-01 3.33964270e-01 -7.50690307e-01 -5.83719314e-01 2.82970762e-01
1.91959120e+00 8.74506887e-01 7.02730290e+01 1.91024135e-02 1.13881032e-01 9.59056639e-01 -7.25596068e-01 -1.21648783e+00 8.33639461e-02
2.29893246e+00 1.03774331e+00 7.45502626e+01 2.50070668e-02 9.80791162e-02 1.86843132e+00 -7.67793820e-01 -1.07766381e+00 5.51218476e-01
3.39740856e+00 9.49730525e-01 6.27757290e+01 1.16099796e-02 1.18027764e-01 2.96585288e-01 -4.35312645e-01 -1.97307254e+00 9.66421864e-02
2.32460708e+00 1.09155304e+00 6.07200561e+01 9.18940775e-03 7.97681858e-02 6.31880019e-01 -9.11603514e-01 -7.90090094e-02 2.20734293e-01
1.88781203e+00 1.10184740e+00 6.19785555e+01 1.40727361e-02 1.00673129e-01 8.70594169e-01 -4.70638453e-01 -1.59940793e+00 1.28394780e-02
1.96568748e+00 1.15355397e+00 5.87076238e+01 1.40733136e-02 6.95105785e-02 1.37606934e+00 -2.87068781e-01 -1.98933637e+00 2.05521174e-01
2.71068418e+00 1.03515711e+00 7.13746489e+01 2.44944338e-02 8.90139202e-02 1.40087704e+00 -7.82453854e-01 -5.29029058e-01 6.27027715e-01
3.34014091e+00 1.10212306e+00 7.11347221e+01 2.27029644e-02 1.13112032e-01 1.41868651e+00 -4.81057476e-01 -1.83519835e+00 5.30814243e-01
2.43897082e+00 1.18973017e+00 7.76314136e+01 3.06973634e-02 1.24600021e-01 1.65045836e+00 -6.56820256e-01 -1.11808268e+00 5.96859106e-01
3.89772587e+00 8.56783028e-01 7.32036644e+01 2.46828957e-02 1.51145020e-01 7.10195442e-01 -4.44433756e-01 -1.98266959e+00 2.02934752e-01
3.45634659e+00 9.09948036e-01 6.40675431e+01 1.41554557e-02 8.63978288e-02 1.00405057e+00 -7.93707394e-01 -5.50070004e-01 4.29642976e-01
2.65171229e+00 1.04124481e+00 6.98288805e+01 2.48571966e-02 1.26169978e-01 5.82165039e-01 -3.71709985e-01 -1.64616866e+00 2.47942173e-01
2.69852613e+00 1.03003669e+00 6.75914347e+01 1.97808037e-02 9.43095292e-02 1.23173863e+00 -6.23338746e-01 -1.17700700e+00 5.27270542e-01
2.87871499e+00 9.64014391e-01 6.97206368e+01 2.12053790e-02 7.31809047e-02 1.34846718e+00 -1.09825632e+00 7.09874375e-01 3.11434426e-01
3.86019089e+00 1.19103843e+00 6.73929007e+01 2.46987606e-02 3.87499262e-02 1.39383070e+00 -1.02728094e+00 9.21145885e-01 7.01154369e-01
3.08645611e+00 8.11636833e-01 7.13676695e+01 2.55606789e-02 1.01110248e-01 1.49539541e+00 -6.43394069e-01 -1.10446869e+00 2.98081139e-01
3.75308192e+00 1.17476243e+00 7.76277181e+01 3.15713746e-02 1.23969883e-01 1.32504064e+00 -6.72584379e-01 -9.28582380e-01 2.11740117e-01
2.60547025e+00 9.09212393e-01 7.01560311e+01 2.57758003e-02 7.90817455e-02 1.21687203e+00 -7.52216605e-01 -3.32628317e-01 7.58645174e-01
2.47522256e+00 9.80282153e-01 6.80835883e+01 2.03675704e-02 1.19471946e-01 5.97022996e-01 -5.58305862e-01 -1.07924194e+00 2.40056321e-01
1.96647081e+00 9.02610515e-01 7.83937466e+01 2.70237467e-02 1.84266432e-01 3.19158834e-02 -5.03042113e-01 -1.80421904e+00 5.06113738e-01
2.01478401e+00 9.44732887e-01 6.43685979e+01 1.95612463e-02 8.29769140e-02 1.52789535e+00 -3.79676580e-01 -1.80886585e+00 5.38990335e-01
3.90217275e+00 8.64518534e-01 6.42454028e+01 1.36856252e-02 1.25398340e-01 2.13539715e-01 -4.28568950e-01 -1.91107244e+00 3.30197807e-02
3.28193281e+00 8.65339249e-01 6.56702082e+01 1.80303240e-02 8.36303445e-02 1.57348750e+00 -5.52693277e-01 -1.58344107e+00 4.41535525e-01
1.77854784e+00 8.10119513e-01 7.19173018e+01 2.34331441e-02 1.15522743e-01 1.13221854e+00 -7.28053930e-01 -8.92414472e-01 5.02977137e-01
2.80809554e+00 1.13919754e+00 7.56077003e+01 2.96360698e-02 1.42601496e-01 5.01773405e-01 -5.16227020e-01 -1.21287208e+00 2.88200595e-01
1.97298051e+00 1.00177186e+00 7.60186350e+01 2.51576247e-02 1.65676088e-01 1.17541968e-01 -5.67207022e-01 -1.36498500e+00 3.71148926e-01
1.91615515e+00 9.55637056e-01 7.55787520e+01 2.45245686e-02 1.66144502e-01 2.32900656e-01 -6.86259283e-01 -8.61896171e-01 4.83632087e-01
1.96568748e+00 1.15355397e+00 5.87076238e+01 1.40733136e-02 6.95105785e-02 1.37606934e+00 -2.87068781e-01 -1.98933637e+00 2.05521174e-01
2.95172931e+00 8.21845771e-01 6.46741082e+01 1.65316526e-02 1.03774338e-01 9.79636910e-01 -4.18848551e-01 -1.82952065e+00 4.81923755e-01
1.86706912e+00 8.86923166e-01 7.45727909e+01 2.02819197e-02 1.61297330e-01 1.06478176e-01 -7.86665110e-01 -8.04148616e-01 1.89090289e-01
3.38639458e+00 1.06425012e+00 7.85708717e+01 3.14515364e-02 1.68469485e-01 6.34598870e-01 -4.54787676e-01 -1.86508228e+00 7.03372772e-01
1.83960555e+00 9.85474200e-01 7.61860947e+01 2.51443764e-02 1.79662737e-01 7.32742054e-02 -4.74253580e-01 -1.72795701e+00 5.76256110e-01
1.67683434e+00 1.02500504e+00 7.33764642e+01 2.48626129e-02 7.88373420e-02 1.02648262e+00 -1.11094330e+00 7.55380302e-01 1.50968688e-01
2.08485792e+00 9.54800201e-01 6.88904376e+01 2.22949147e-02 8.63977170e-02 1.64456393e+00 -6.01177174e-01 -1.18190851e+00 5.75958085e-01
3.09031807e+00 1.07186211e+00 7.43927918e+01 2.98024720e-02 1.10128424e-01 1.89683701e+00 -5.06641571e-01 -1.62691747e+00 2.42683531e-01
2.47825799e+00 1.19001829e+00 7.25775600e+01 2.43853231e-02 1.08982305e-01 1.47292024e+00 -7.29853331e-01 -7.54068655e-01 8.75979255e-02
3.73599240e+00 1.09086165e+00 7.48154289e+01 2.57729370e-02 1.58365573e-01 6.54187805e-01 -5.03075314e-01 -1.72728260e+00 6.51620243e-01
2.06745762e+00 1.01365477e+00 6.30681653e+01 1.81000242e-02 8.18432257e-02 9.29568472e-01 -5.87738794e-01 -6.99195458e-01 4.64049750e-01
1.98361775e+00 9.88589933e-01 6.46118910e+01 1.78996513e-02 9.08358460e-02 8.44817836e-01 -6.57390190e-01 -6.67237822e-01 5.18016436e-01
2.88408271e+00 1.09706930e+00 6.52008413e+01 1.95964871e-02 9.59018005e-02 1.30827956e+00 -4.66083905e-01 -1.44426697e+00 2.90637183e-01
1.73160766e+00 1.04648921e+00 7.21321156e+01 2.38681143e-02 1.51434316e-01 4.74849866e-01 -4.66788044e-01 -1.59382391e+00 5.81059465e-02
2.69693028e+00 8.26180583e-01 7.37061310e+01 2.79155397e-02 8.27625086e-02 5.80631387e-01 -1.08366888e+00 9.61348021e-01 2.09358669e-01
2.45408879e+00 1.12242058e+00 7.56133684e+01 3.27415341e-02 1.21873259e-01 1.51594928e+00 -5.18333936e-01 -1.31889118e+00 4.94354637e-01
2.56412279e+00 1.12844858e+00 6.67171209e+01 1.96352966e-02 8.48241147e-02 1.51977194e+00 -4.83262752e-01 -1.78553786e+00 7.16361583e-02
2.24188104e+00 8.88057082e-01 6.64627065e+01 2.34708175e-02 7.03012010e-02 1.85562730e+00 -4.31508187e-01 -1.51113664e+00 3.03481519e-02
1.90599582e+00 8.20580274e-01 6.89376976e+01 2.25710556e-02 8.53531323e-02 1.95580142e+00 -4.96622920e-01 -1.59974008e+00 3.47075106e-01
2.03470738e+00 9.06650882e-01 7.78735757e+01 3.10009292e-02 1.43248567e-01 1.24241459e+00 -6.27131839e-01 -1.25970685e+00 3.19153654e-01
2.97394022e+00 9.19636562e-01 8.23214635e+01 3.23396783e-02 1.78221488e-01 1.79948502e-01 -7.71738057e-01 -6.79129092e-01 5.14840680e-01
3.44255188e+00 9.33172977e-01 7.82040328e+01 3.05494466e-02 1.37734963e-01 1.38991506e+00 -6.13365043e-01 -1.59045419e+00 7.04344910e-01
2.92973212e+00 1.09050478e+00 6.57694483e+01 1.75613967e-02 4.16742909e-02 1.94960618e+00 -1.01156232e+00 3.81880104e-01 7.87883050e-02
2.25214024e+00 8.75362300e-01 7.06564289e+01 2.32262749e-02 1.13014865e-01 9.54711653e-01 -5.97871923e-01 -1.24988501e+00 4.90189038e-01
3.34014091e+00 1.10212306e+00 7.11347221e+01 2.27029644e-02 1.13112032e-01 1.41868651e+00 -4.81057476e-01 -1.83519835e+00 5.30814243e-01
2.54157638e+00 9.91730622e-01 8.03489557e+01 3.24421843e-02 1.51673787e-01 8.80802294e-01 -7.12210039e-01 -9.64038668e-01 4.91486074e-02
3.68291821e+00 9.71676069e-01 6.50469760e+01 1.22504082e-02 1.32547152e-01 2.80124140e-01 -5.29633674e-01 -1.70039855e+00 4.11784376e-02
2.60547025e+00 9.09212393e-01 7.01560311e+01 2.57758003e-02 7.90817455e-02 1.21687203e+00 -7.52216605e-01 -3.32628317e-01 7.58645174e-01
1.73070706e+00 1.03513405e+00 5.95203304e+01 1.43571899e-02 8.72410922e-02 1.00434379e+00 -2.60634074e-01 -1.98620075e+00 3.19262029e-01
2.31916780e+00 8.98984342e-01 7.74999638e+01 2.55398486e-02 1.53727496e-01 2.00210023e-01 -8.75400671e-01 -2.59453040e-01 3.86552468e-01
3.25940057e+00 9.86949509e-01 6.59732533e+01 1.74290285e-02 7.99097284e-02 1.41250287e+00 -7.74489600e-01 -6.34093014e-01 3.61944657e-01
1.91615515e+00 9.55637056e-01 7.55787520e+01 2.45245686e-02 1.66144502e-01 2.32900656e-01 -6.86259283e-01 -8.61896171e-01 4.83632087e-01
3.32827946e+00 1.17968105e+00 6.83784339e+01 2.11795788e-02 1.17686914e-01 6.38945988e-01 -5.43297406e-01 -1.23910843e+00 2.45527890e-01
2.92362791e+00 1.12722559e+00 7.27891726e+01 3.04950847e-02 3.79694522e-02 1.99088788e+00 -1.05946929e+00 8.76098256e-01 7.24096341e-01
3.90662258e+00 1.01768438e+00 8.11477382e+01 3.09482213e-02 1.82129937e-01 7.24637317e-01 -5.68798852e-01 -1.67801770e+00 3.49596885e-02
2.62134211e+00 1.04389104e+00 7.66071722e+01 2.87025171e-02 1.11592260e-01 1.70511503e+00 -7.83506195e-01 -7.99889440e-01 4.03672138e-01
2.82546264e+00 1.12285658e+00 7.26501864e+01 3.21172607e-02 1.14865872e-01 1.53237121e+00 -2.62739157e-01 -1.97984382e+00 2.77709711e-01
2.09763321e+00 1.00628675e+00 6.71933699e+01 2.21697720e-02 1.23560990e-01 8.27499095e-01 -2.71279312e-01 -1.96210151e+00 6.21720504e-02
3.56082663e+00 1.00586911e+00 7.55360596e+01 2.44346121e-02 1.60561116e-01 2.94544482e-01 -4.96022868e-01 -1.98674718e+00 5.88636374e-01
2.27727990e+00 8.96901471e-01 7.22051282e+01 1.67654485e-02 1.45250863e-01 2.02554612e-01 -8.41986872e-01 -7.45153041e-01 2.64790716e-01
2.67881167e+00 8.14944703e-01 5.96953480e+01 1.01562650e-02 4.96907318e-02 1.74780432e+00 -7.52601766e-01 -9.79991565e-01 3.52230116e-02
2.63293298e+00 8.99048888e-01 7.18768178e+01 2.43367551e-02 1.42342745e-01 6.57306112e-01 -4.87303103e-01 -1.55236447e+00 4.16231496e-01
3.49008261e+00 1.02923771e+00 7.44967944e+01 3.00225005e-02 8.24299391e-02 1.77060405e+00 -8.27252892e-01 -1.98999154e-01 2.46782415e-01
2.18738838e+00 1.10175962e+00 7.04668135e+01 2.46172671e-02 9.26095533e-02 1.59494795e+00 -6.27369360e-01 -1.08496604e+00 6.58974404e-01
3.31206500e+00 1.11048563e+00 7.77214073e+01 2.32798253e-02 1.43355575e-01 9.93229761e-01 -8.71747058e-01 -1.23107303e+00 4.06542294e-01
3.51570787e+00 1.13567331e+00 7.51568198e+01 2.78332961e-02 1.36298242e-01 1.14410079e+00 -4.76537202e-01 -1.81567033e+00 3.81138450e-01
2.79769884e+00 1.16030806e+00 8.01457151e+01 2.99964410e-02 1.80906328e-01 2.61983607e-01 -6.71671415e-01 -1.07272099e+00 6.90545642e-01
2.82128091e+00 1.17065514e+00 7.11685941e+01 2.38987396e-02 1.22526474e-01 9.43042750e-01 -5.87977307e-01 -1.21896843e+00 2.08806783e-01
1.63759453e+00 1.01951057e+00 7.43546242e+01 2.54142778e-02 1.64469533e-01 3.59817280e-01 -4.04009416e-01 -1.89208246e+00 3.89196429e-01
2.44638588e+00 8.17221727e-01 7.38924637e+01 2.61041554e-02 1.27964118e-01 1.12072521e+00 -5.25909443e-01 -1.78153877e+00 2.49786584e-01
3.86019089e+00 1.19103843e+00 6.73929007e+01 2.46987606e-02 3.87499262e-02 1.39383070e+00 -1.02728094e+00 9.21145885e-01 7.01154369e-01
2.61894306e+00 9.70717077e-01 6.23429232e+01 1.58082090e-02 7.50740085e-02 1.58249139e+00 -5.06031308e-01 -1.50664166e+00 4.32618912e-01
2.24997304e+00 1.04369089e+00 6.63013969e+01 2.07001062e-02 1.10204355e-01 1.11375940e+00 -3.23258921e-01 -1.93771572e+00 1.28015105e-01
1.70053078e+00 1.02868982e+00 7.85072546e+01 3.17297860e-02 1.85205102e-01 4.66181811e-01 -3.57149324e-01 -1.97153050e+00 5.28989753e-01
2.95362786e+00 1.12625081e+00 7.52289876e+01 2.68044249e-02 1.53208289e-01 6.20981929e-01 -5.48057017e-01 -1.45349441e+00 6.38247960e-01
2.41185977e+00 1.08986199e+00 6.80925664e+01 2.48099878e-02 7.32250113e-02 1.69274576e+00 -6.06832121e-01 -7.15728136e-01 5.94371905e-01
2.83967530e+00 1.18788461e+00 6.54217662e+01 1.46954917e-02 5.20385222e-02 1.52611095e+00 -1.12200474e+00 6.09285161e-01 1.94641962e-01
2.21747417e+00 8.29066048e-01 6.72742937e+01 2.34220669e-02 7.31116897e-02 1.92908573e+00 -4.86208302e-01 -1.29129259e+00 3.39957612e-01
1.95840556e+00 9.36438057e-01 7.93418521e+01 3.25060387e-02 1.34284270e-01 1.65525244e+00 -5.03416343e-01 -1.89737793e+00 6.10144125e-01
3.57394971e+00 1.00319660e+00 8.40261411e+01 3.20067748e-02 2.05827761e-01 3.41738204e-01 -6.22526136e-01 -1.46132816e+00 2.91437932e-01
3.55214430e+00 9.16670082e-01 6.29184248e+01 9.49412059e-03 8.21520217e-02 3.25050040e-01 -1.16126750e+00 7.91046773e-01 1.86425464e-01
2.60674474e+00 8.98203684e-01 7.69460346e+01 2.79066425e-02 1.47780823e-01 7.52961849e-01 -6.23063984e-01 -1.33678158e+00 5.88838352e-01
2.44697554e+00 1.15937090e+00 6.07765578e+01 1.29381187e-02 1.03020054e-01 5.67513166e-01 -3.18222728e-01 -1.90098066e+00 9.95098162e-02
2.18123495e+00 8.72185166e-01 7.12430339e+01 2.48526222e-02 1.21382847e-01 6.87897427e-01 -5.97678082e-01 -8.90621554e-01 2.24974258e-01
1.80705347e+00 8.11828637e-01 6.34394181e+01 1.00355135e-02 1.07946989e-01 3.31596169e-01 -8.17040603e-01 -6.22364625e-01 9.28480212e-02
1.68280542e+00 9.68166871e-01 6.93461153e+01 1.88357746e-02 1.05441557e-01 9.42600181e-01 -8.32670158e-01 -3.85140155e-01 5.46365745e-01
2.16399196e+00 9.82428612e-01 7.74903829e+01 3.14298983e-02 1.58710848e-01 9.09336769e-01 -4.23062246e-01 -1.89974120e+00 5.74358658e-01
1.63999789e+00 8.24775585e-01 6.04711631e+01 1.50943927e-02 8.13202027e-02 1.04387937e+00 -4.91689045e-01 -1.06916337e+00 3.76297723e-01
3.32130487e+00 1.18477623e+00 7.83670092e+01 2.93942645e-02 1.39315025e-01 1.54664096e+00 -6.62108883e-01 -1.21703818e+00 5.09182352e-01
1.77296283e+00 1.13460698e+00 7.61503120e+01 2.35864411e-02 1.15061530e-01 1.06840821e+00 -1.02201134e+00 -1.23307979e-01 5.08165570e-01
1.91308930e+00 1.00093667e+00 7.17788188e+01 2.38309856e-02 1.17089254e-01 1.06811538e+00 -5.14938531e-01 -1.69888014e+00 2.90403268e-01
