weight logl logA n_s H0 omega_b omega_cdm m_ncdm w0_fld Omega_EDE tau_reio
0.000000000000000000e+00 -3.580672147811409559e+03 3.024758204152277141e+00 9.299746122003695881e-01 6.773786159848314981e+01 2.245029005581155104e-02 1.225583717179911658e-01 3.236946118577146286e-02 -1.899857141097499591e+00 7.375807014213957291e-02 1.070018900610168050e-02
0.000000000000000000e+00 -3.563034201213159577e+03 2.855404243504490847e+00 9.293646499015795204e-01 6.736646966852080709e+01 2.200756102378779999e-02 1.141046170868371540e-01 9.973995298019285027e-02 -1.933468453534068932e+00 2.820355289658037570e-02 4.891513266194094656e-02
0.000000000000000000e+00 -3.534984134493833608e+03 3.192404770624258425e+00 9.710780327960518710e-01 6.052595857576913119e+01 2.227001435164468676e-02 1.263519909138948738e-01 6.461846680930563580e-02 -1.502355326370481192e+00 3.720601460364158369e-02 5.252132324760259291e-02
0.000000000000000000e+00 -3.511452621432164960e+03 2.852647173817654203e+00 9.792003363688673856e-01 6.698137873555751298e+01 2.258671658906121968e-02 1.115236294988651011e-01 5.944279979347746878e-02 -1.774560581417338412e+00 5.618584441641891886e-02 6.874907649545880517e-02
0.000000000000000000e+00 -3.488477381448240067e+03 2.893354138289009558e+00 9.003292548976823406e-01 6.720255255199100475e+01 2.258002430832994206e-02 1.292969967545021803e-01 3.510335377601314644e-03 -1.895268109844547411e+00 4.506939772585882853e-02 6.145477284723058903e-02
0.000000000000000000e+00 -3.473197715506799341e+03 2.947669330809504995e+00 9.673177790841294144e-01 7.176980907797120324e+01 2.223596808557093060e-02 1.127472057338517325e-01 5.232708425920656881e-02 -1.995234223844269295e+00 8.578015906902279608e-02 1.297831603130387458e-02
0.000000000000000000e+00 -3.466708065556757902e+03 3.041985291572401273e+00 9.665610797618912065e-01 6.129498087560852326e+01 2.213872055197123670e-02 1.276866814682771079e-01 5.566907935667975670e-03 -1.554719377987408002e+00 1.265427076273476642e-02 5.062274461246104446e-02
0.000000000000000000e+00 -3.421751226606018463e+03 3.026236347043803843e+00 9.998559690427274438e-01 6.580657802203558049e+01 2.223277536082687855e-02 1.266807826324815034e-01 7.527015566283067061e-02 -1.874508882066719950e+00 2.231618695804878094e-02 7.682654813103483027e-02
0.000000000000000000e+00 -3.414513067596649762e+03 2.925143373990866547e+00 9.155467850250533779e-01 7.005220902844318687e+01 2.215212063333500334e-02 1.169710666966237433e-01 1.859100740920466288e-02 -1.926218630584176639e+00 6.783387075312412307e-02 4.786423411598562938e-02
0.000000000000000000e+00 -3.412181320593739201e+03 3.100466254073985795e+00 9.105311103130455663e-01 7.109393196997484665e+01 2.200896916679486240e-02 1.136649236399602525e-01 4.874114151882043278e-02 -1.977509273557852332e+00 6.724397731822664981e-02 6.013310805658862029e-02
0.000000000000000000e+00 -3.408772573851543257e+03 2.933744315133477443e+00 9.618931653498643541e-01 6.649968688854850996e+01 2.209859049232696521e-02 1.183491118881880161e-01 1.101732744438052060e-02 -1.756134577128323215e+00 5.519965185844231265e-02 2.765385010334479865e-02
0.000000000000000000e+00 -3.402531533868586394e+03 2.830647599086088650e+00 9.840555652969311673e-01 6.190196409006586009e+01 2.219924983218627898e-02 1.289190408478797512e-01 7.198399334317327758e-02 -1.610937613388902401e+00 2.243967767575265684e-02 5.444542693275878503e-02
0.000000000000000000e+00 -3.372672642118050135e+03 2.924856990812509938e+00 9.697516019081358074e-01 6.806845818546695170e+01 2.233863810054719998e-02 1.210990202317003134e-01 1.277889337399138597e-02 -1.826601018581525127e+00 6.658314997752888542e-02 6.848155795654845002e-02
0.000000000000000000e+00 -3.366853451348791623e+03 2.822623515463582589e+00 9.929029720893557398e-01 6.195475145841512443e+01 2.214428972324141570e-02 1.231464531092216624e-01 9.778368024234243561e-02 -1.479418464205650929e+00 7.801043406896640553e-02 1.644970788041512713e-02
0.000000000000000000e+00 -3.354109187109494997e+03 3.165108887918535174e+00 9.545283542879947625e-01 6.265541461300198733e+01 2.253452906353459531e-02 1.290912246300809640e-01 8.246574912868226415e-02 -1.535304743423615559e+00 7.157556451961265276e-02 6.620006164184259745e-02
0.000000000000000000e+00 -3.349047158512257738e+03 3.114608329731229919e+00 9.568992003568209670e-01 6.983253833999671656e+01 2.213488564050046861e-02 1.139840758667189091e-01 1.859482388478182063e-02 -1.867174256361860296e+00 6.662911210837259290e-02 3.418633061032135684e-02
0.000000000000000000e+00 -3.336584431549260898e+03 2.843449435141431003e+00 9.196515124393850327e-01 6.752722327219856879e+01 2.235263407626950777e-02 1.159427861973234275e-01 2.106970254311750848e-02 -1.808249569557208947e+00 1.233107078343290836e-02 7.965886150021882217e-02
0.000000000000000000e+00 -3.301487550225767336e+03 3.168326391416126153e+00 9.384635169505912700e-01 6.756835158366466487e+01 2.256528446636652321e-02 1.237525392806993890e-01 3.279457482817480646e-02 -1.869347975795877304e+00 2.551511269695405995e-03 3.918683377357162767e-02
0.000000000000000000e+00 -3.250902519726193987e+03 2.807406305357572851e+00 9.094152733398253030e-01 6.375852219155678569e+01 2.223731926184155036e-02 1.226465251327703426e-01 6.703327713482964967e-02 -1.565182052016885983e+00 6.628669796341533915e-02 4.066803505843073763e-02
0.000000000000000000e+00 -3.237870533594679273e+03 3.164071795482153782e+00 9.852562755404391526e-01 6.222644380048723178e+01 2.208566769128927909e-02 1.200415333063050982e-01 2.477736275673543542e-02 -1.362115785025977743e+00 9.827500804489264219e-02 1.697666455440969419e-02
0.000000000000000000e+00 -3.232848846719273752e+03 2.904080704903067467e+00 9.689293912495480221e-01 6.792336525107482714e+01 2.240757543776026456e-02 1.271573111596832895e-01 3.687278832762141967e-02 -1.902241089197148627e+00 3.265081655768109492e-03 7.508292014461163955e-02
0.000000000000000000e+00 -3.219248124849763371e+03 3.016080578043332849e+00 9.582223093850582574e-01 6.834904864637537969e+01 2.247408907987164320e-02 1.258063114019142836e-01 5.294367372608763112e-02 -1.837466778119080990e+00 6.910498673683886095e-02 5.548616682851780640e-02
0.000000000000000000e+00 -3.170989415976981945e+03 3.137737907969530671e+00 9.628918841817984964e-01 7.237653175353423762e+01 2.235200818179891233e-02 1.129876707272042258e-01 2.423590758396909628e-02 -1.944545722816845013e+00 6.364132870706674071e-03 1.140133330757439958e-02
0.000000000000000000e+00 -3.161199870025477139e+03 2.861806485405951950e+00 9.719086471531486193e-01 7.056325573164031084e+01 2.236348619147867853e-02 1.183341720455214907e-01 1.171584754099798224e-02 -1.828924653283583668e+00 8.924450220559257407e-02 7.313767582626982955e-02
0.000000000000000000e+00 -3.156173881127053392e+03 3.150087987428530134e+00 9.730964456177810806e-01 6.457527901304115403e+01 2.247450561619481965e-02 1.239539526735247144e-01 5.671540558505260704e-02 -1.671982821857441737e+00 2.752955059854733546e-04 6.225339867128560495e-02
0.000000000000000000e+00 -3.116963772554174739e+03 2.975817169768514070e+00 9.509381720383005554e-01 7.468506856613586820e+01 2.229245895834351676e-02 1.119614871350225194e-01 2.619879276101853144e-02 -1.954247145600709334e+00 9.408538218289130839e-02 5.768734090620518395e-02
0.000000000000000000e+00 -3.115331818572747579e+03 2.893035263440165483e+00 9.474441021822723741e-01 6.374828372882427630e+01 2.219399256281583480e-02 1.274055249247447175e-01 7.373171691689016372e-02 -1.638758689426575543e+00 1.058314505754848200e-02 3.111333976385129846e-02
0.000000000000000000e+00 -3.080282486432000951e+03 3.145230419654712506e+00 9.593450016435348671e-01 6.312095841561031051e+01 2.221113211394560097e-02 1.226898949506614600e-01 8.391003394851298536e-02 -1.493081920091390735e+00 5.286176223758287662e-02 4.377047927756682472e-02
0.000000000000000000e+00 -3.078059994953768637e+03 2.879602384125207859e+00 9.413197478530819229e-01 7.030322867001351028e+01 2.249303172516884872e-02 1.204873723122862061e-01 9.513227737117432858e-02 -1.871880983551185373e+00 7.203348229164767413e-02 7.746745137733894448e-02
0.000000000000000000e+00 -3.067731462528997781e+03 3.194653787030319325e+00 9.229232915792088265e-01 6.001360354452230439e+01 2.258568091270973105e-02 1.291020874298642040e-01 8.161687160891867299e-02 -1.340604384558389262e+00 9.526670910795287384e-03 6.956975767989000137e-02
0.000000000000000000e+00 -3.055317411037464808e+03 3.049145645139224037e+00 9.909304810065866498e-01 6.928278661433444086e+01 2.251901311700782796e-02 1.232627917961466313e-01 5.966382770772835770e-02 -1.826207745892090673e+00 5.360612112132317336e-02 4.008105607457487091e-02
0.000000000000000000e+00 -3.049578346011710892e+03 2.909775770374575465e+00 9.001022492640683437e-01 6.244583349366014602e+01 2.203182101334244178e-02 1.130296477781794207e-01 8.569568194163351693e-02 -1.333165590145222401e+00 9.530403752123739469e-02 5.325112183654805847e-02
0.000000000000000000e+00 -3.044765842699862333e+03 2.967923462461891315e+00 9.222274581225320400e-01 6.203170770025675296e+01 2.214276526430271341e-02 1.153405142176465170e-01 6.346845751899281296e-02 -1.313965264984752412e+00 8.431321806934033436e-02 2.114723190144899775e-02
0.000000000000000000e+00 -3.035565482210703522e+03 2.940105629909716356e+00 9.111317338469324678e-01 6.736120284443398987e+01 2.200068571689979893e-02 1.111048811518944440e-01 3.122472663578736152e-02 -1.692270078240554643e+00 5.992318423222098810e-03 4.646722239862040305e-02
0.000000000000000000e+00 -3.026718114626814440e+03 2.802396723762619501e+00 9.734365412071881440e-01 7.148972575726571677e+01 2.223458480392360992e-02 1.259879871612659685e-01 4.394064193035485642e-03 -1.965676486875048923e+00 8.213041648785780036e-06 1.965192635220037662e-02
0.000000000000000000e+00 -3.019538851716620684e+03 3.170109717472018307e+00 9.176989564221548212e-01 7.150523002528572647e+01 2.222944412356131841e-02 1.161708681275534644e-01 7.706178514023409587e-02 -1.885439120584462946e+00 6.210776498729372874e-02 7.608316212945900880e-02
0.000000000000000000e+00 -3.012223591208489779e+03 2.916656214518256629e+00 9.209454752143280132e-01 6.515182463959121151e+01 2.253591083874974255e-02 1.121108384793535889e-01 2.612585705699665972e-04 -1.539642370475001520e+00 2.902033455475639019e-03 2.607695940405497376e-02
0.000000000000000000e+00 -2.997030520421332767e+03 3.069504561511827490e+00 9.263169295200358588e-01 6.070089546394402191e+01 2.206547496741956271e-02 1.168414884678262849e-01 5.446440904754608348e-02 -1.294006960873526291e+00 3.822376384821290357e-02 4.786085103424708720e-02
0.000000000000000000e+00 -2.987740242750369816e+03 2.967740206785571377e+00 9.254156241376441105e-01 6.977543123595771135e+01 2.229486480241005611e-02 1.156609955537419160e-01 2.825957474838969394e-03 -1.779578845867564096e+00 1.155275360971724785e-02 6.489631926420529051e-02
