logA n_s H0 omega_b omega_cdm m_ncdm w0_fld Omega_EDE tau_reio
2.835393452662895442e+00 9.212648887059622371e-01 7.504177373023472342e+01 2.231527408414584260e-02 1.297465996176086211e-01 3.307367478123039717e-02 -8.453958304057822559e-01 5.336048374129553906e-02 3.954680988614001774e-02
3.131864341959470721e+00 9.431412672060396352e-01 7.490634124942198468e+01 2.251697553120302411e-02 1.299690073736555207e-01 5.340903478743829619e-02 -8.783282332482085231e-01 4.661791816834116170e-02 3.153035154083972530e-02
2.844827796546934628e+00 9.970637194931309955e-01 7.347308658138794613e+01 2.256389434982350797e-02 1.216093784163430058e-01 5.292711943460279983e-02 -8.524440407974833711e-01 4.915229455415140447e-02 3.196391070699668158e-02
2.956745016543658178e+00 9.264459840871962504e-01 7.448435586169556188e+01 2.240491941880612056e-02 1.298393352088979824e-01 6.383000893875481752e-02 -8.773246915042942629e-01 3.698542205208629058e-02 6.484750942923879491e-02
2.816951864568504771e+00 9.420248108069099180e-01 7.605704979840513147e+01 2.241555581576156267e-02 1.278382511981984437e-01 5.493503664609244302e-02 -8.796719257087730615e-01 8.021583678140700724e-02 1.605237435600823104e-02
2.879034372702232947e+00 9.275767325067555413e-01 7.539886994874692050e+01 2.248589650842139007e-02 1.286812796313236418e-01 2.762452300131743727e-02 -8.789614002769561285e-01 5.247812711204939001e-02 5.609385296498856088e-02
2.878989452614450162e+00 9.492115448839660852e-01 7.566648913268258525e+01 2.233731530580170335e-02 1.277321181803523775e-01 7.012957024420974142e-03 -8.462228729839287311e-01 9.370501920162524478e-02 4.180441522693496142e-02
2.855586475303166338e+00 9.414546079552286173e-01 7.572553775565953060e+01 2.233184236316312216e-02 1.284532798813017573e-01 7.428596752740289355e-02 -8.786877251596987293e-01 7.984360605926127397e-02 7.967790030120966427e-02
2.813328492101218270e+00 9.017516907550434668e-01 7.704319323755679250e+01 2.238450818619062282e-02 1.282765414778322954e-01 8.545599759395833273e-02 -8.941032347869777297e-01 9.282328121024750744e-02 7.421083379137860536e-02
3.071025974973080608e+00 9.722202970082355344e-01 7.301041038995992949e+01 2.213110934091274198e-02 1.164296047856292343e-01 9.344176241660713533e-02 -8.212496998701492856e-01 6.759748228370877909e-02 4.539872724270554299e-02
3.179987940227559040e+00 9.358676321802427145e-01 7.464031170814401150e+01 2.231614268253832856e-02 1.280244575240397642e-01 3.516529100676956537e-02 -8.410506500734213908e-01 9.041867566727933292e-02 2.451070980703265803e-02
2.991186745097081712e+00 9.630406143083430903e-01 7.741392243536864726e+01 2.249749768553644183e-02 1.298487632944785863e-01 5.565347942413706450e-02 -9.171376652567417853e-01 9.600303101467620726e-02 1.782142659450276084e-02
3.090222777682866351e+00 9.429836468249516157e-01 7.420266006907914402e+01 2.233266278875405131e-02 1.265258177620390001e-01 5.357387909453731854e-03 -8.508545140802528106e-01 2.532567979651599924e-02 6.587034571918208570e-02
3.004166339389002349e+00 9.817681657479538915e-01 7.540357973100159938e+01 2.239800837546820911e-02 1.285772097810571335e-01 9.094359590726200371e-02 -9.098736702664327325e-01 4.161454663463184933e-02 7.886821753494833998e-02
3.154596381609469091e+00 9.929406365466584283e-01 7.608668835121311247e+01 2.221367515036991661e-02 1.276570216261014301e-01 9.855795190088312285e-02 -8.874995535419785142e-01 5.785372420410719863e-02 3.100198636453587592e-02
3.112035672827313082e+00 9.342744322807976509e-01 7.486593190067452497e+01 2.204606656464311309e-02 1.254982017356951751e-01 4.857862992264584678e-02 -8.991174140654387692e-01 3.372421347225406513e-02 4.468048641566944867e-02
2.872355470095728336e+00 9.462807579554217696e-01 7.351277389513504090e+01 2.224098796041836315e-02 1.292255894904623670e-01 7.624890359717639843e-02 -8.596756966390537436e-01 3.253496977630816744e-02 6.431196033046393534e-02
3.152566031049409467e+00 9.061516921373468092e-01 7.367569043939326434e+01 2.212403403134635682e-02 1.219924972482066827e-01 7.755962981566522085e-02 -8.412709410088647921e-01 5.706208066302535103e-02 2.605950567247030530e-02
2.889234267119268118e+00 9.117289319617829513e-01 7.301026662469574546e+01 2.236791984829158628e-02 1.275441014990678357e-01 5.978740641200947122e-03 -8.317951222112751619e-01 2.140396085261436765e-02 7.667207092853525752e-02
3.075299003333565206e+00 9.175188473449983340e-01 7.432473850860095865e+01 2.259671230930960367e-02 1.294971356125065032e-01 5.199459768069783494e-02 -8.698488944101285814e-01 2.496693733588732991e-02 1.792656382604880180e-02
3.158638839155278877e+00 9.240188017504763485e-01 7.599914717319639124e+01 2.252811489534299258e-02 1.271053071400845003e-01 3.153017259673140255e-02 -8.909314079454624391e-01 6.120695683161800349e-02 5.722064575047445395e-02
2.994708891887229552e+00 9.968379860577210039e-01 7.703454250137886561e+01 2.223242497082061897e-02 1.298211324035817016e-01 8.096331078485811961e-02 -9.026996966492244479e-01 9.378984314668697975e-02 5.135139537277901012e-02
2.840434337359325934e+00 9.237288064788669040e-01 7.388087361588183910e+01 2.237523207908429998e-02 1.271476638480784349e-01 4.714008088446593192e-02 -8.678745018668290179e-01 3.719567605222421497e-02 4.276178555032657952e-02
2.855074241855250605e+00 9.184759801921423827e-01 7.329334246014838072e+01 2.206763856724056408e-02 1.238461618771729000e-01 9.463455359679227852e-02 -8.617278578733766903e-01 1.266218554046452151e-02 1.722975201931889813e-02
2.934630813797472371e+00 9.322703052169641902e-01 7.464054814078552624e+01 2.219863927750554203e-02 1.298642461787173630e-01 8.405620744785279042e-02 -8.498565619845412922e-01 5.300526991365909352e-02 7.410453734602794051e-02
3.133176184589359536e+00 9.300597232337866060e-01 7.396478571128685076e+01 2.256596731166560232e-02 1.279429342372427059e-01 6.163595832532470231e-02 -8.401367882284105360e-01 3.249835140528299637e-02 1.912508415577549720e-02
2.848279644560080648e+00 9.400408520784132582e-01 7.227773055049824791e+01 2.250550895026973489e-02 1.188909081839203963e-01 4.083523361957294706e-02 -8.265249931759774960e-01 2.855907121124523149e-02 6.039392916590112514e-02
2.928986605997230708e+00 9.657717472854575602e-01 7.456989873525145640e+01 2.246457539313540669e-02 1.218734044202734040e-01 9.396866927480418408e-02 -8.288070625410612902e-01 9.615303068630892680e-02 1.700035694145002330e-02
2.938880773848414840e+00 9.725434817917062436e-01 7.452239073265303659e+01 2.259615725096250291e-02 1.251555238919531410e-01 8.246227911108708342e-02 -8.863614401760602224e-01 4.008273489234712161e-02 5.336190211200324968e-02
3.046480345794412070e+00 9.375792850895283692e-01 7.284956241800959731e+01 2.232763818165528491e-02 1.182364240147166790e-01 8.597894403212567871e-02 -8.346707524199448169e-01 4.502906231766737322e-02 4.412667938354120079e-02
2.803647242233789250e+00 9.098100301056255557e-01 7.824707262909771543e+01 2.256028186581752332e-02 1.297146883161461595e-01 6.348287934577116765e-02 -9.076633559640867599e-01 9.853405361544016750e-02 6.957723639760027279e-02
2.974681934934997773e+00 9.718097718304062882e-01 7.354192230066119862e+01 2.209076235406902400e-02 1.221232109075230665e-01 4.676976862996279349e-02 -8.532351974119738447e-01 4.781211008232499893e-02 1.045000630081380569e-02
3.060841597210079534e+00 9.570350738966049153e-01 7.645352032897240235e+01 2.224603224081317041e-02 1.293651910316340192e-01 7.707969329543565284e-02 -9.196783351144135477e-01 4.708711101439544411e-02 2.982168725002019155e-02
2.851283728630362724e+00 9.994400990052522138e-01 7.516600306368766837e+01 2.245802152745613942e-02 1.244132512822369169e-01 8.066897675114503841e-02 -8.781901854810956198e-01 6.074854564077399044e-02 2.776693156722320061e-02
3.110753615355556612e+00 9.585257617642447547e-01 7.646721997060501508e+01 2.212544975041836476e-02 1.282731352707545680e-01 1.789995117565135879e-02 -8.828723558494844248e-01 8.261841579619752518e-02 1.944898497256653674e-02
2.952958811848445553e+00 9.325133798787827999e-01 7.522742584074805450e+01 2.235882593460895851e-02 1.286551905754323433e-01 7.935638205278676416e-02 -8.655806804768151341e-01 4.614371529424933505e-02 4.742478418288825770e-02
3.021825435975238783e+00 9.757376814793243813e-01 7.637714335220874773e+01 2.259136077949072674e-02 1.295416202576444020e-01 8.977920222697752251e-02 -9.043843536012221573e-01 7.806998144115503968e-02 6.398913757189735041e-02
3.044699669872354963e+00 9.346008790183123471e-01 7.065779021101305091e+01 2.200249683853439456e-02 1.212562183423834261e-01 5.276040995883914120e-02 -8.141227385520632964e-01 2.081124644464016609e-03 2.797582928629019361e-02
3.124015731304020438e+00 9.532157540279118102e-01 7.453712847980619927e+01 2.216163203461810408e-02 1.200739886013807850e-01 9.916829307739331856e-02 -8.462402974503921982e-01 7.274694473861113841e-02 5.755216467532667246e-02
2.895741809326424221e+00 9.328150855570837008e-01 7.486174481232302469e+01 2.253011376917302480e-02 1.270312892093901358e-01 3.689083119130310423e-02 -8.509767642521572917e-01 6.836016751556150961e-02 5.436453233393388762e-02
3.075735317202194175e+00 9.900017374417868776e-01 7.442917546990875621e+01 2.238686348440625459e-02 1.278583521409308865e-01 8.083741636641333939e-02 -8.727360073231515969e-01 3.715088715099806177e-02 1.266000854726388562e-02
2.976185269801870259e+00 9.589705987671020004e-01 7.607853073712146852e+01 2.209198914303063532e-02 1.284084976032840442e-01 4.176813969488271661e-02 -9.003745820442687897e-01 6.360424206264418678e-02 2.482128114440890904e-02
2.971366642951318582e+00 9.585969667754700163e-01 7.478117391776005718e+01 2.258352502538350445e-02 1.261040487514773212e-01 9.488655982692624502e-02 -8.653459265257947841e-01 5.003065759372188337e-02 7.287990334018251692e-02
2.815346581762391054e+00 9.255287803831182547e-01 7.638674532509523374e+01 2.204223670543382918e-02 1.242904472662466203e-01 1.708233154390861527e-02 -8.768581377289255130e-01 9.969767409782473444e-02 1.113064240143393779e-02
2.909515946075772685e+00 9.356236575507785869e-01 7.548680104433125848e+01 2.224253369737515945e-02 1.263778605567231483e-01 3.982552790178806035e-02 -8.516774830346747205e-01 8.709476862372067529e-02 1.498856489332591260e-02
3.169591552334547480e+00 9.242909924736149030e-01 7.707004184388458157e+01 2.223328664646449793e-02 1.290977321919949128e-01 8.746137740391915494e-02 -9.203610383473694867e-01 8.165350409394822595e-02 7.842723099915968610e-02
2.873993614591714874e+00 9.609005702407868998e-01 7.617209401636526422e+01 2.213209556405047393e-02 1.233150669921286163e-01 7.139553473030968433e-02 -9.120231300041754530e-01 8.368448790100102563e-02 3.531883459111853640e-02
2.827145790143825277e+00 9.616138662980323604e-01 7.335381381514466170e+01 2.205172641640841535e-02 1.241312643425945689e-01 2.562515929717057092e-02 -8.501863637957023379e-01 5.006621531147659176e-02 3.770536397556078362e-02
2.974532516564452944e+00 9.956660320422061616e-01 7.394489590944068880e+01 2.249153675982829698e-02 1.266112359000124421e-01 5.297370828504785467e-02 -8.785142075213685509e-01 1.394655087225226200e-02 1.439042067672837572e-02
2.945205049849941137e+00 9.028661546355576384e-01 7.618381730453171485e+01 2.215938816186044380e-02 1.298530308473290207e-01 9.155977834703193929e-02 -8.825210610191478455e-01 9.514018976786149662e-02 1.037469425780952054e-02
3.155107383642997032e+00 9.863160305717213472e-01 7.430239933643298400e+01 2.212576004463015153e-02 1.235375180670846701e-01 1.487099022889356616e-02 -8.655153925071379373e-01 4.295152819367858976e-02 5.836059305784305207e-02
2.929505407077666046e+00 9.573786207659612524e-01 7.554176803216884650e+01 2.251412912375899342e-02 1.214715898613501904e-01 6.659352107815977306e-02 -8.870075579917788833e-01 8.265760203163713404e-02 5.522995308033561146e-02
2.824816602568664070e+00 9.240333199313149892e-01 7.412428931830805823e+01 2.215966250904108370e-02 1.297683833844841261e-01 5.488970953398764063e-02 -8.976543295398933253e-01 1.837682364804295657e-02 2.857898740405898086e-02
2.930682333594062161e+00 9.709330481973295068e-01 7.487351533090452449e+01 2.232588600726698180e-02 1.170956823041003764e-01 4.223535952059736392e-02 -8.360579595732380298e-01 9.832289303966798566e-02 3.132016722725550206e-02
3.144485089465714811e+00 9.951402946040579511e-01 7.499168458315371311e+01 2.244033871383869366e-02 1.285765227528395394e-01 1.854340373867185629e-02 -8.790332241313918438e-01 6.426330561541952757e-02 3.407036707542622500e-02
3.092781241217326560e+00 9.260335351908915991e-01 7.543877333968320897e+01 2.247705537254090710e-02 1.282018200823973331e-01 6.264507644966922639e-02 -8.610264093128892071e-01 7.097733896714868151e-02 1.786006612784742098e-02
2.828153894064767915e+00 9.068110543190699424e-01 7.412636782318929818e+01 2.205373385854805454e-02 1.231650150312882247e-01 6.852247059353948344e-02 -8.756844619081336489e-01 4.596048354236673128e-02 1.761226170078861869e-02
3.155702864507604843e+00 9.409809973626449553e-01 7.437705576176345801e+01 2.244019659798241265e-02 1.215932071254382796e-01 7.321592439315387224e-02 -8.477288668749378697e-01 6.089490062790873376e-02 7.683678003418011049e-02
3.018591529996737854e+00 9.903318599785517762e-01 7.334882431089889110e+01 2.218391479917258130e-02 1.267280409259974594e-01 9.367491207599128178e-02 -8.517455350786309332e-01 2.776257597684776701e-02 1.999723911561664819e-02
3.052405240267453301e+00 9.259067207407961630e-01 7.261369187668543645e+01 2.201225846417656506e-02 1.266139264130355102e-01 7.982008878064997259e-02 -8.606371434776463047e-01 9.489414691121461978e-03 4.952305982464807327e-02
3.039987101358176069e+00 9.851845033220352210e-01 7.670422415015367790e+01 2.258026865194596305e-02 1.298695112060767876e-01 8.747073782543884901e-02 -9.067024193099164631e-01 9.702969565853131195e-02 4.761188214035822625e-02
3.064100794026464847e+00 9.826282902785226092e-01 7.302801394886861885e+01 2.206157689191308793e-02 1.299499877053631181e-01 9.414963119113914369e-02 -8.609433707942018010e-01 1.098162463719731807e-02 5.177751644501157879e-02
2.886272519081963139e+00 9.723203895094940652e-01 7.231687651202176426e+01 2.256799163916554593e-02 1.274262710963617595e-01 6.048336554060769477e-02 -8.137602704582449498e-01 1.418898821416065409e-02 2.095348127438333499e-02
3.142668044327690868e+00 9.339178100492998569e-01 7.574819960730073376e+01 2.248605948813413302e-02 1.273673012788542613e-01 8.707235167123808517e-02 -8.691848202640475307e-01 9.132851489570414927e-02 1.880218387231358257e-02
2.994142976533810341e+00 9.928587883236783540e-01 7.185666849731217098e+01 2.212161942274820658e-02 1.250516944674070485e-01 3.649231738667646496e-02 -8.075908146983012958e-01 8.415494151636926032e-03 4.573353922195629723e-02
2.936672498692174393e+00 9.847846906919621723e-01 7.541896549129158700e+01 2.210783176011045167e-02 1.271927843726210205e-01 4.278475825980672387e-02 -8.713809042738818178e-01 8.246941830764341341e-02 6.838460439672033875e-02
2.925514863547641120e+00 9.063521534578374839e-01 7.292041800023022802e+01 2.256755349903993499e-02 1.288293646731174524e-01 4.840774449672003571e-03 -8.357046820383589036e-01 1.194015208435650344e-02 5.662975254827788685e-02
3.154970272657465546e+00 9.738095719370698511e-01 7.464056128934574019e+01 2.231946363838212613e-02 1.172906586784917271e-01 4.434387708869232114e-02 -8.692860478895301224e-01 8.294912783652189092e-02 3.852823619891830587e-02
2.908240356859323583e+00 9.825884043226090769e-01 7.397965022741915675e+01 2.250739802234837106e-02 1.289011612830467113e-01 7.130528021417167905e-02 -8.565331141231085077e-01 3.455575443682605552e-02 1.096240729284577754e-02
2.882913661352969559e+00 9.371338345675812587e-01 7.655054278816601254e+01 2.229910501846264423e-02 1.280622176952037894e-01 9.158678508527991202e-02 -8.868659348766361195e-01 9.239138599779743444e-02 7.557707756878606631e-02
2.965231467991765513e+00 9.266274339363275159e-01 7.466344196008734002e+01 2.213971075649038764e-02 1.270747052981311964e-01 1.741010168967518576e-02 -8.544469561691521164e-01 7.009634335826848972e-02 2.495730109541868802e-02
3.176778256037788850e+00 9.129581769410064496e-01 7.319106646470027044e+01 2.226624016912400611e-02 1.189250045145258117e-01 6.409456648403562273e-02 -8.373898853703309886e-01 4.597386918002682038e-02 4.467374777831371879e-02
3.013706793893549563e+00 9.683512087154031445e-01 7.437986044771736260e+01 2.205433280514044678e-02 1.227936163984880980e-01 7.870469869969111409e-02 -8.697769750908022068e-01 6.617927848756997855e-02 6.699394393490060162e-02
3.036083721835003857e+00 9.741931622339315977e-01 7.483859746350051978e+01 2.225795081057284006e-02 1.287293790111744551e-01 8.244766054479867046e-02 -9.046650267534159795e-01 4.805002805897772011e-02 5.221315079174731338e-02
3.006875275882908927e+00 9.754726080534962263e-01 7.284662032444639124e+01 2.251248260154638595e-02 1.190435454797102305e-01 7.174970112507926545e-02 -8.468001888199518934e-01 3.783950414009100427e-02 6.192527941232321004e-02
3.146233360136060142e+00 9.538488862780595268e-01 7.577044925091342975e+01 2.247325843896231731e-02 1.259079751418703264e-01 1.695682041992232006e-02 -8.559869267905941825e-01 9.724851236071097027e-02 2.640065509752705097e-02
3.194005370814843481e+00 9.683741938276313466e-01 7.255661441176344795e+01 2.201362336867241157e-02 1.258825891159077448e-01 9.290299454380172850e-02 -8.638325642946735883e-01 2.272008862713911781e-02 6.260481045808519163e-02
2.842897571987717864e+00 9.438691117330504365e-01 7.472392635339335243e+01 2.252176271103079053e-02 1.281031234347996262e-01 3.801797581754689376e-02 -8.543340567756352311e-01 6.418821672342341078e-02 3.566548629251466151e-02
3.160882070632269780e+00 9.900582498295799061e-01 7.375997405788594108e+01 2.201044044681571901e-02 1.251546097492774456e-01 8.499865158598139681e-02 -8.822427935082477468e-01 4.449488876442906499e-02 6.434607737796750604e-02
2.950061702081464787e+00 9.122494446000712909e-01 7.674120935851811964e+01 2.208799319466822272e-02 1.259185559925223574e-01 6.831255489769913480e-02 -9.078183649657050047e-01 8.304244563477429508e-02 3.188907651790499898e-02
3.079385289865150810e+00 9.598691791132689666e-01 7.459826380870197227e+01 2.206698084859111050e-02 1.235345428114200117e-01 3.055744157987106552e-02 -8.807716398512195344e-01 4.827565705797907947e-02 3.107745078806445349e-02
2.842599457112078287e+00 9.150841910956324377e-01 7.577348486352011037e+01 2.253096819927586855e-02 1.259089083397764430e-01 2.001336746876461459e-02 -8.760515283003029730e-01 7.003860968321123925e-02 1.028664252698343641e-02
2.944780916486105404e+00 9.357757826627262077e-01 7.569614048594056044e+01 2.221151266715333528e-02 1.271836380994571525e-01 8.702693040215564446e-03 -8.472129883404164730e-01 9.210524682318138590e-02 7.566793026897962460e-02
2.929958980154651282e+00 9.841124441095132624e-01 7.508166651294637006e+01 2.241429536402435654e-02 1.204368725447272914e-01 8.001720137848711278e-02 -8.448195125886690526e-01 8.412837243423117173e-02 2.011155318914190082e-02
3.064312099549159729e+00 9.069167803667249617e-01 7.608636119909517959e+01 2.202586913716775632e-02 1.254467871103778220e-01 7.555057197251888179e-02 -8.729980086094681901e-01 9.731955176185971834e-02 1.603449151959306443e-02
2.869958803894285371e+00 9.261482559442785201e-01 7.675397771464518826e+01 2.251808259156838285e-02 1.296734789984633762e-01 6.231986319355987090e-03 -9.079092226002063448e-01 7.106516644448075681e-02 2.715675011228674274e-02
3.013941383558949028e+00 9.331403747349766853e-01 7.484456360290637633e+01 2.236843051814955963e-02 1.274881766601916322e-01 9.741356736663496496e-02 -8.884091924472667934e-01 5.843261296002950911e-02 2.412245705428201631e-02
3.147442072488362275e+00 9.176572319694954460e-01 7.371467320793159672e+01 2.247758800105617918e-02 1.203111351480663782e-01 9.539246695807253318e-02 -8.466122815966499182e-01 5.793348201740066566e-02 3.013543501958741710e-02
2.822168744746011093e+00 9.219212358230133297e-01 7.592334227659443968e+01 2.223838758263162185e-02 1.277333201142961672e-01 6.282657138617141201e-02 -8.707684764067225025e-01 9.142471297447536671e-02 2.701246406534803940e-02
3.119187139120605856e+00 9.561882473850387143e-01 7.627077310955654355e+01 2.231765656492631575e-02 1.222619998824118065e-01 5.556658505159073336e-03 -8.823394528469494791e-01 9.537564343905487185e-02 1.260497945191072812e-02
3.170716753154804834e+00 9.317568214208731270e-01 7.587972123620617992e+01 2.222776295447874764e-02 1.260039890532503870e-01 1.222117990131073133e-02 -8.927635787066570128e-01 7.709250185144894685e-02 6.171852420431784420e-02
3.197380618932365692e+00 9.211638414257993235e-01 7.548177147538675058e+01 2.246238522139123658e-02 1.288499492987781880e-01 8.213009055809578074e-02 -9.099346036190292253e-01 3.522617858202072710e-02 5.066082203866684869e-02
2.930406588604103746e+00 9.005370480214089923e-01 7.450827409155627379e+01 2.203776877104272197e-02 1.295075691762258008e-01 4.951832734187730511e-02 -8.947633710455393796e-01 1.701355610795071346e-02 5.201779762289648890e-02
3.147138439505327234e+00 9.294055279666215696e-01 7.542291728286525654e+01 2.227554550647852308e-02 1.264190910372931798e-01 9.938010183382223195e-02 -8.790152906195951577e-01 8.039573570257099733e-02 1.981537776482229438e-02
3.149968448049345948e+00 9.250802918521026097e-01 7.562596260808085447e+01 2.215883181207181987e-02 1.297346283471108030e-01 6.165610012371597337e-02 -8.826431596685713199e-01 8.933263702301344478e-02 1.054424956409903170e-02
3.039306234624914893e+00 9.555952681942669891e-01 7.521065461595499357e+01 2.226273974547048756e-02 1.272458401593805633e-01 7.020247588289776908e-02 -9.073050114726546322e-01 3.951008629630445995e-02 1.433137455803798130e-02
2.957413202765933224e+00 9.652210504087869181e-01 7.458702649039750554e+01 2.241374034852857550e-02 1.298301507904954522e-01 8.239779390968131334e-02 -8.620884373001098666e-01 7.611245623013544737e-02 5.364024665166174100e-02
2.810058991536987349e+00 9.838713652560350242e-01 7.553304160022383940e+01 2.212274005249498243e-02 1.282490692867308268e-01 6.598122936805443650e-02 -8.768883595851773016e-01 8.054473196384470679e-02 5.351617564871854332e-02
3.173386973287300350e+00 9.518382203727827617e-01 7.355121476850105466e+01 2.241330337979821619e-02 1.202616227166643653e-01 1.181666896086464198e-03 -8.535774959221986702e-01 4.198396044555786216e-02 1.490388173967613361e-02
3.061779215684390376e+00 9.635888401405157122e-01 7.461653418611273025e+01 2.238355867142646088e-02 1.290873758049215780e-01 4.758224000961930322e-02 -8.873837589751019106e-01 3.421451727279022775e-02 3.953487339599424250e-02
2.984108136995287541e+00 9.105768658744849420e-01 7.667679128415025502e+01 2.231531477038758288e-02 1.298304471700937324e-01 4.969648829521618183e-02 -8.927425202534651216e-01 8.199551065136750916e-02 7.526474970974642020e-02
2.819164882557460228e+00 9.110613636053124242e-01 7.270504366583584499e+01 2.206881753236756769e-02 1.221319978434899645e-01 4.578056631299994017e-02 -8.571099940229354175e-01 1.789553298616982854e-02 7.413677096292403679e-02
3.014766713932135911e+00 9.388919205245607191e-01 7.244506965101770390e+01 2.224830629246204311e-02 1.156678151413625677e-01 5.288694927539500101e-02 -8.104525974733161053e-01 5.197323543958748404e-02 2.610313443346462536e-02
3.090222777682866351e+00 9.429836468249516157e-01 7.420266006907914402e+01 2.233266278875405131e-02 1.265258177620390001e-01 5.357387909453731854e-03 -8.508545140802528106e-01 2.532567979651599924e-02 6.587034571918208570e-02
2.959056127230988764e+00 9.358928887630070248e-01 7.429832654935042058e+01 2.209157827420617920e-02 1.282042213463180369e-01 9.415397221711231668e-02 -8.848739176319755373e-01 5.171888962931595057e-02 6.473165177569349671e-02
3.192201398155060321e+00 9.294253680234886295e-01 7.695166478707444924e+01 2.253889371146413495e-02 1.299879970180774502e-01 9.732755566933115610e-02 -9.294601254303522797e-01 7.621568760561903133e-02 5.124944671016915670e-02
2.935641101205177961e+00 9.278600417522322452e-01 7.576635721803887691e+01 2.231035585283266259e-02 1.202194050617960697e-01 8.710810595180280835e-02 -8.701227378939990764e-01 8.939763615395104890e-02 7.102526301069463088e-02
3.118362612689343116e+00 9.791774208185097805e-01 7.591256022947271731e+01 2.246549669030024551e-02 1.231310711726472662e-01 9.671050653113301421e-02 -8.785059811540065766e-01 8.206932523000989854e-02 5.373760751988963108e-02
3.166731001888081209e+00 9.090475949849748938e-01 7.396569343295257681e+01 2.220799911680456165e-02 1.286205181488340732e-01 8.648050315331651250e-02 -8.597090331745682601e-01 2.237770646108021289e-02 7.248921615262118867e-02
2.880292389611833315e+00 9.089691754899575926e-01 7.598702626126504356e+01 2.220340626348181468e-02 1.220116907102893472e-01 5.988819100963929665e-02 -8.940609836096133911e-01 7.313538773366627666e-02 1.313132527150785017e-02
3.143904678658977936e+00 9.912316227708204419e-01 7.348579287006063510e+01 2.212742985971472703e-02 1.285418981263004301e-01 2.298388447933227829e-02 -8.596684832034737767e-01 1.534163822174681828e-02 2.563313997036890252e-02
3.117997944024296419e+00 9.957218014166172582e-01 7.392935536962237109e+01 2.232204246948145052e-02 1.220316415206086358e-01 1.528592994748182582e-02 -8.255997865426860649e-01 7.477126101725072027e-02 1.770620397634141072e-02
2.877353539268182825e+00 9.055246690708909085e-01 7.548362235793538844e+01 2.205241543872800414e-02 1.265851774207662761e-01 5.105863699469929268e-02 -8.869802975327094607e-01 8.471522049490858020e-02 6.640790463377255204e-02
3.010262680964449711e+00 9.795119307620530069e-01 7.474866231515343884e+01 2.218174642893935497e-02 1.286221636891251574e-01 6.215835359771441221e-02 -9.053498846105647591e-01 3.675432840037321652e-02 5.885662793906714513e-02
3.049611073325043442e+00 9.585811496754372829e-01 7.658038496954765151e+01 2.253087679672129140e-02 1.236126192360813003e-01 5.885364733809000937e-02 -8.568752533422365758e-01 9.588420358785997022e-02 4.658754632513981836e-02
2.811520969689317528e+00 9.964909325066351187e-01 7.415012007677874806e+01 2.209356383729414383e-02 1.137998235390069168e-01 9.841554082577663731e-02 -8.257690875145893283e-01 9.745062801915653494e-02 3.764108864614131023e-02
3.188508848454254974e+00 9.706116160333462251e-01 7.289192134942109647e+01 2.216138568665327463e-02 1.174540728681195134e-01 2.228876251748704990e-02 -8.137965777793059186e-01 7.588242292282258716e-02 1.859311010430021727e-02
3.142313928650689814e+00 9.647396010325145488e-01 7.475031172945276126e+01 2.218666733387656201e-02 1.275650983115937942e-01 7.614507022401949266e-02 -9.231163099274022343e-01 2.413001084793975001e-02 5.009800123637363906e-02
3.010262680964449711e+00 9.795119307620530069e-01 7.474866231515343884e+01 2.218174642893935497e-02 1.286221636891251574e-01 6.215835359771441221e-02 -9.053498846105647591e-01 3.675432840037321652e-02 5.885662793906714513e-02
2.865820637512002111e+00 9.373898160190679008e-01 7.354277429969182833e+01 2.202848241716574840e-02 1.282116080541646497e-01 8.029338223319229528e-02 -8.733140373692698244e-01 3.275439450362049865e-02 2.156526861034976927e-02
3.097394649723513638e+00 9.063647321064393081e-01 7.504151613427919187e+01 2.238895853516897558e-02 1.282722766389403635e-01 6.562849050617047819e-02 -8.833968240378107240e-01 6.245731188372682929e-02 2.681666145939103768e-02
3.196258732887581111e+00 9.224782568890661505e-01 7.489614149267667642e+01 2.259262888130446345e-02 1.290010969146109243e-01 9.212846815328119832e-02 -8.643040600977585086e-01 6.420934991326653074e-02 2.328936469420134214e-02
2.871587517267220946e+00 9.960802790129469342e-01 7.320269620471952976e+01 2.204098739168160875e-02 1.288543360961514339e-01 7.120380053021536926e-02 -8.669825327689180128e-01 1.746949852107863160e-02 6.562727612642692276e-02
2.877353539268182825e+00 9.055246690708909085e-01 7.548362235793538844e+01 2.205241543872800414e-02 1.265851774207662761e-01 5.105863699469929268e-02 -8.869802975327094607e-01 8.471522049490858020e-02 6.640790463377255204e-02
2.997689055830106142e+00 9.230049045768358162e-01 7.363094636295647888e+01 2.214636977256743272e-02 1.257075690472665985e-01 9.330769118718679200e-02 -8.563717421201717528e-01 3.146748083539051971e-02 3.018717771584917414e-02
3.142060154410266204e+00 9.875449449392679213e-01 7.430350951092080436e+01 2.244774060621291742e-02 1.283886232275092132e-01 9.389464851008166857e-02 -8.543548342151465746e-01 4.115927332089687474e-02 5.489329259272104217e-02
2.894691293385236008e+00 9.825791817938960282e-01 7.490383603255969547e+01 2.201506469854612111e-02 1.290923615074675845e-01 8.491868932113966206e-02 -8.815316682351106436e-01 5.464209148839924146e-02 1.892660287670525771e-02
3.197991649735898001e+00 9.674949008556348318e-01 7.338340961908278359e+01 2.244635366593115619e-02 1.281813988845797170e-01 8.290665097433887187e-02 -8.728761347923714720e-01 8.458601573927705328e-03 2.700968920859315309e-02
