weight logl logA n_s H0 omega_b omega_cdm m_ncdm w0_fld Omega_EDE tau_reio
0.000000000000000000e+00 -2.357229219419387846e+03 2.861804303190747412e+00 9.042338274103018936e-01 6.494274990854266605e+01 2.245687180320654619e-02 1.262968559181437134e-01 3.278224329183609259e-02 -1.672379916412678469e+00 2.244162800464444361e-03 1.762274283546048925e-02
0.000000000000000000e+00 -2.351365863787414582e+03 3.077053099182570861e+00 9.914735203469783320e-01 6.813286549679465054e+01 2.215746078470001365e-02 1.230836269238970715e-01 3.887659417621396746e-02 -1.834655674583315133e+00 3.392713527073779739e-02 3.477759008080952285e-02
0.000000000000000000e+00 -2.341962917663931421e+03 2.967285089686620303e+00 9.131174460205606636e-01 6.816544998545266765e+01 2.236405185553485761e-02 1.227000176497353573e-01 9.485941952665577492e-02 -1.755163427862656889e+00 9.529115522284081763e-02 3.651855976981478735e-02
0.000000000000000000e+00 -2.286909128753487948e+03 3.058002584478891173e+00 9.259191413101727219e-01 6.825427071384049782e+01 2.207862441296878919e-02 1.148423019509760001e-01 6.808648553203074105e-02 -1.791741534337732977e+00 2.826368579842847284e-02 2.744928810713336692e-02
0.000000000000000000e+00 -2.286726010781179866e+03 3.146494685231393085e+00 9.257624166363411788e-01 6.432743639814728454e+01 2.231259422217743080e-02 1.222010760575548138e-01 8.322144998695804596e-02 -1.533156389413297571e+00 5.677538267415213613e-02 6.074103627346019024e-02
0.000000000000000000e+00 -2.279985585072804952e+03 3.139844369072007702e+00 9.574891388103901058e-01 7.072644760258370411e+01 2.228662796846494695e-02 1.101966855944442464e-01 6.690937061901292351e-03 -1.826004028552337122e+00 3.525553326466590587e-02 3.369269343381221804e-02
0.000000000000000000e+00 -2.278174918764194445e+03 2.891099282434072215e+00 9.302067192767919934e-01 6.444408082374326341e+01 2.258943065420410817e-02 1.276838447412610988e-01 3.839122488197024841e-02 -1.525978610224289600e+00 5.201071050389013961e-02 5.956935701490562174e-02
0.000000000000000000e+00 -2.272700211509504243e+03 2.971501596247807520e+00 9.844535249325487847e-01 6.900703853269594390e+01 2.203234912547105684e-02 1.147111067236696452e-01 3.035805122686595706e-02 -1.712008636708209242e+00 9.454497911344796057e-02 6.346203325113970728e-02
0.000000000000000000e+00 -2.266964523294679111e+03 2.844361681882922266e+00 9.535165626887932566e-01 6.190273077404531676e+01 2.220164524054149546e-02 1.113116519210965299e-01 4.235314530861114535e-02 -1.258795017631102020e+00 8.484502652074910056e-02 4.111175435839197617e-02
0.000000000000000000e+00 -2.236519090611241154e+03 3.055606680394883146e+00 9.196704462433799021e-01 7.023685481810028364e+01 2.204810566515857592e-02 1.242755126336194116e-01 5.008822462247339985e-02 -1.870178866729569789e+00 8.120429888063419865e-02 7.297251225782801221e-02
