logA n_s H0 omega_b omega_cdm m_ncdm w0_fld Omega_EDE tau_reio
2.926745561665776929e+00 9.904952111567759676e-01 7.334148605224253004e+01 2.246469546171468018e-02 1.246339374417848589e-01 5.486876194077399543e-02 -8.486830154329818576e-01 3.361539266458254266e-02 1.035853073413104709e-02
3.157383589053146533e+00 9.861757931312155057e-01 7.640452456254456592e+01 2.243445383359995993e-02 1.274262618646709311e-01 4.498919691203057125e-02 -9.147340890527635437e-01 6.943649717125112419e-02 7.179848392148362179e-02
3.122341557099336917e+00 9.193887760155124989e-01 7.668753414539375513e+01 2.245038667514711803e-02 1.298886499702368302e-01 5.673707561167223162e-02 -8.977837661328560426e-01 7.844321010173407882e-02 3.391916740326519908e-02
3.110735646503205665e+00 9.467912962796934950e-01 7.293118452217211711e+01 2.226410405248821847e-02 1.223331223820867397e-01 4.888215597944532004e-02 -8.563682466266580029e-01 6.404010777166352884e-03 7.821265338616051332e-02
3.093326213113897882e+00 9.247626580206420588e-01 7.548741704305481903e+01 2.200220441292694354e-02 1.298865518723743007e-01 7.892922120682480114e-02 -9.079341419660464929e-01 4.136265904243170005e-02 7.775114352310863453e-02
3.160104152207112715e+00 9.965954774231156055e-01 7.355694041150195517e+01 2.226682288481572972e-02 1.131382251903144953e-01 5.896157993880973142e-02 -7.842071690957022057e-01 9.608717117051673862e-02 2.069737334231657941e-02
2.980354635388601015e+00 9.336552635471673245e-01 7.690983372930895712e+01 2.232906236241090359e-02 1.299404297926372021e-01 4.038676743587265444e-02 -9.058193191920818066e-01 8.273304292928643222e-02 5.101634242077483783e-02
3.007513361611720892e+00 9.308747786288988912e-01 7.192166783224863025e+01 2.244016179861620802e-02 1.151705898806336809e-01 8.722936185407598186e-02 -7.972797208460593588e-01 2.518889459603584902e-02 3.476878405899259256e-02
3.026851632300517458e+00 9.955716891795900469e-01 7.450592915155388596e+01 2.248081239413553256e-02 1.237244928761724871e-01 8.006445485128828310e-02 -8.078506851799580613e-01 8.645624985703870280e-02 5.461655116779610269e-02
3.066795271338016438e+00 9.869627078154177280e-01 7.810431948748052378e+01 2.246669155779239951e-02 1.283292745166504378e-01 6.273848218964071799e-02 -9.308722904890531780e-01 9.575681237410582636e-02 3.250221851170528864e-02
2.863822075554609103e+00 9.487986844936519004e-01 7.221953182724109865e+01 2.212087853752637764e-02 1.269656788513696122e-01 9.467908196621691030e-02 -8.427100072638131767e-01 8.554873694101057177e-03 6.545392483876132095e-02
2.978856071116039228e+00 9.985386607604066489e-01 7.402076115191715644e+01 2.208684580868375616e-02 1.239742998581250394e-01 3.232866851041838168e-03 -7.966540829990009787e-01 9.293458118311584415e-02 2.893264794726648631e-02
2.832251467513611232e+00 9.498276417941792227e-01 7.279624160478792305e+01 2.248995189477289575e-02 1.299405173377964351e-01 1.872286263735501929e-02 -8.085982671793376930e-01 2.380460795067017646e-02 3.941383633120368324e-02
2.865871140375488402e+00 9.948147392984275639e-01 7.250629554415188238e+01 2.240602359704459839e-02 1.282388434431913082e-01 4.826066093311186939e-02 -7.898899701713153476e-01 3.848568154318790513e-02 6.515302837971310990e-02
2.942959776485269519e+00 9.200553273233702534e-01 7.485793516532574188e+01 2.248717832966298791e-02 1.237589506221606350e-01 3.985080683731254125e-02 -9.096201175815832318e-01 2.029943870838221351e-02 6.447893940890345177e-02
3.110362812284561684e+00 9.160306414399534969e-01 7.242093752175173904e+01 2.229656144542262533e-02 1.210675901524458781e-01 2.188095655481303234e-02 -8.188100166424161497e-01 3.213456443630671039e-02 3.380372217327235612e-02
2.942536751510062221e+00 9.421198963393413450e-01 7.689461401617478487e+01 2.231149589258990887e-02 1.273768746003837993e-01 6.191304240026229005e-02 -8.885834655438813456e-01 9.978911260879647083e-02 7.547283612832900168e-02
3.131503123299101521e+00 9.850784646825812008e-01 7.041903563417352530e+01 2.200109580170683116e-02 1.179255513625170892e-01 2.911808166860931080e-02 -7.503071486653802857e-01 2.984105025166200464e-02 7.732824158474674303e-02
2.968884579143813873e+00 9.803182529103016130e-01 7.256259317078770721e+01 2.244319674799016145e-02 1.261666697879265109e-01 2.026333459584646335e-02 -8.304267731035019917e-01 1.622681418517579917e-03 4.586346956723777457e-02
2.909080865494400481e+00 9.563629739964515375e-01 7.157806846795115518e+01 2.248121072708431784e-02 1.248334523980183797e-01 5.583290824881276260e-02 -7.756274011941028945e-01 2.549637597229149899e-02 6.014308867891430405e-02
2.916902279408203125e+00 9.515942010320307398e-01 7.410093516452214146e+01 2.244555948039619539e-02 1.219908936109646014e-01 8.576489619982840748e-03 -7.969510151767433825e-01 9.983980162062860986e-02 4.344992426759735488e-02
2.963648844084168843e+00 9.516637964034605490e-01 7.456127284197577865e+01 2.212424685763307933e-02 1.220252340435561272e-01 4.368325309390758138e-02 -8.369483221931286465e-01 9.041809638201568633e-02 3.948200425311905459e-02
3.093853088365873027e+00 9.533487524098182009e-01 7.223852870603118959e+01 2.237382008669309974e-02 1.216053141126157422e-01 4.983308965973444471e-02 -7.949406508985719100e-01 3.985679463185961419e-02 4.619691594184259509e-02
3.071865620035819866e+00 9.975536727238554224e-01 7.482693840448249034e+01 2.239008406415675390e-02 1.220931645403138532e-01 6.472336165536068942e-02 -8.286899682088271213e-01 9.612438213652506336e-02 1.293829881355446597e-02
2.950321949962870782e+00 9.533598137575606257e-01 7.572300495407137078e+01 2.237319257240031473e-02 1.283157184348271418e-01 3.316148249048933919e-03 -8.616985298879642485e-01 6.973458482072623921e-02 6.098897948740964609e-02
3.194249990520799720e+00 9.439703202656551939e-01 7.161020740348462255e+01 2.228023240164220264e-02 1.266146734543694419e-01 6.841289660397224803e-02 -8.041760869006382428e-01 5.568769241110233664e-03 1.136688005207726893e-02
3.172681800399715257e+00 9.200719918333424285e-01 7.312446569342350244e+01 2.244589644948218748e-02 1.279005115130607828e-01 8.570418128322716822e-02 -8.551957701912407117e-01 6.056746095942311609e-04 1.078868914217478471e-02
3.151904596237490530e+00 9.536453529172563837e-01 7.379924870458215480e+01 2.200795734468583703e-02 1.220901474783627344e-01 9.386340820781818861e-02 -8.502206261045326396e-01 6.979417481001445878e-02 4.843305711885675241e-02
3.130941277165653958e+00 9.040824329348168265e-01 7.140206062107863261e+01 2.224717046286692201e-02 1.222147577899131421e-01 1.846592095760379512e-02 -7.739305336420834180e-01 2.733472969303205741e-02 5.190458223707162394e-02
2.930487124716137703e+00 9.007772698741286499e-01 7.335701001807119326e+01 2.203260298625611333e-02 1.251826515761700898e-01 1.913379711121667923e-02 -8.335154186741080551e-01 5.739562865679041087e-02 5.726277895194885337e-02
2.837519340510723520e+00 9.773748728820920162e-01 7.488176642553278839e+01 2.234325268888801008e-02 1.290989777528999127e-01 6.024559624324459656e-02 -9.162883318674710509e-01 2.442560494084906886e-02 4.902439186316599057e-02
2.826696710269635648e+00 9.607714882489439834e-01 7.517440248453148399e+01 2.251260494742820042e-02 1.253130564831527183e-01 9.428450293438955798e-02 -8.535581345568123979e-01 7.772009399322613032e-02 2.012195190051178917e-02
3.048185006203372183e+00 9.561894997422735187e-01 7.476264071730287242e+01 2.213533997821341692e-02 1.278512739689420530e-01 7.435648634891597886e-02 -8.954849947258836096e-01 2.338997379811465216e-02 1.138169432353872135e-02
2.999095863820742114e+00 9.690635237340700092e-01 7.313064821017938755e+01 2.214193185892840074e-02 1.298028155289384644e-01 2.072584356393875754e-02 -8.411232158195689479e-01 2.062053491702259961e-02 6.814547351913324835e-02
2.997854998264460669e+00 9.295525927550200018e-01 7.511490712934400449e+01 2.202996723750462113e-02 1.236171859800925116e-01 6.924026013078797559e-02 -8.473258315555118880e-01 9.469210901263645785e-02 3.462431864740217469e-02
3.160104152207112715e+00 9.965954774231156055e-01 7.355694041150195517e+01 2.226682288481572972e-02 1.131382251903144953e-01 5.896157993880973142e-02 -7.842071690957022057e-01 9.608717117051673862e-02 2.069737334231657941e-02
3.016029730192379077e+00 9.357152133497308455e-01 7.137901360387965610e+01 2.203957728177211722e-02 1.249174816448784531e-01 5.619183279468598254e-03 -7.903754174801382870e-01 9.389286959349785536e-03 7.258769893751053359e-02
3.024874094825715787e+00 9.879506309485244220e-01 7.147674937749771118e+01 2.210878244762544409e-02 1.167853462562248590e-01 6.144092414189107620e-02 -7.962877272729482758e-01 1.704986455043379021e-02 3.969230072253237401e-02
3.048549849962847169e+00 9.494706030858134360e-01 7.396519348042319564e+01 2.237190870835014181e-02 1.235045206218605418e-01 8.427513079834325627e-02 -7.986195413459900028e-01 9.232724268598846429e-02 7.108043431666964673e-02
3.015119207507787280e+00 9.680318405688032035e-01 7.415547703088211051e+01 2.247070236257601994e-02 1.289671843016686192e-01 7.925347222879744469e-02 -7.976020387174722615e-01 9.593736245466721879e-02 5.132322686817221424e-02
3.124538133187828581e+00 9.010477491304624831e-01 7.411672817008167158e+01 2.206842495897359119e-02 1.187266522002492913e-01 7.754855674116190034e-02 -8.121736305684557067e-01 8.796551933725893502e-02 4.325469073637112916e-02
3.081157164194648246e+00 9.258018350071784974e-01 7.440424395566579108e+01 2.205770721993295311e-02 1.226388171783602821e-01 1.826128534920271052e-02 -8.420913981705135942e-01 8.463206023944923329e-02 5.465048703298441141e-02
3.170721318628861862e+00 9.279821300352625313e-01 6.996013745499384129e+01 2.202030779831615909e-02 1.129725446847722331e-01 7.177184720715584776e-02 -7.619436337126399561e-01 1.466841062231753583e-02 6.588799246499972562e-02
2.907485230589387903e+00 9.667189502888867692e-01 7.342679095135231648e+01 2.218777513216164260e-02 1.299722390830437557e-01 7.148118383589834035e-02 -8.791750143445593579e-01 5.920195864717698112e-03 3.305333823995743742e-02
3.029158856637584218e+00 9.310113680423830473e-01 7.177607500226149284e+01 2.200851588686139615e-02 1.206372252582130628e-01 8.122975715607133607e-03 -7.763807053113611634e-01 5.029837154348974076e-02 7.185944059850907228e-02
3.094325913482992352e+00 9.769605060523637308e-01 7.460008169740530093e+01 2.227347235338172568e-02 1.287597600084785521e-01 3.845179036390600213e-02 -8.424480523434869639e-01 7.524988920265980596e-02 7.121215138357971097e-02
3.056081422507306744e+00 9.026934102276776839e-01 7.511969996560553398e+01 2.240149931754892298e-02 1.298203493052481339e-01 5.165360204766031998e-02 -8.688707171202341151e-01 7.295893732245363472e-02 4.371508599468717365e-02
2.898494455397209624e+00 9.402248587336673458e-01 7.479801589229684566e+01 2.243320181508836816e-02 1.268349458961856302e-01 8.756287517992059066e-02 -8.768295733103379508e-01 7.309207227992135791e-02 4.310123591782803049e-02
3.180571666739452574e+00 9.678560337994297491e-01 7.303825276084873508e+01 2.217283622260168494e-02 1.266651695802026856e-01 4.885647571830296215e-02 -8.585077643063456776e-01 2.022916559197468749e-03 2.647969468942596577e-02
3.044269499178112515e+00 9.702011050021743799e-01 7.517921363157373094e+01 2.226599778281538808e-02 1.280216339351243626e-01 8.150981725744667339e-02 -8.564809726563464842e-01 6.705321669915050020e-02 1.437592438033887497e-02
2.992947747478171383e+00 9.767323396593893259e-01 7.053928396600656470e+01 2.213846984407878346e-02 1.181311092721123723e-01 2.206638112532630785e-02 -7.511023001105681107e-01 2.849342366938862475e-02 2.086637011375774148e-02
2.859283885557636129e+00 9.585608233975799752e-01 7.484091082813012008e+01 2.215528156102442026e-02 1.289473403567556187e-01 3.828220982019650553e-02 -8.401193864875948769e-01 8.516443461962497352e-02 5.345669911359212517e-02
3.167103576578608415e+00 9.803686112638154704e-01 7.480634026246498536e+01 2.228412942282562842e-02 1.296950615432926612e-01 3.779347815223763757e-02 -9.273336823355546876e-01 1.671585886740121346e-02 1.773159111637847771e-02
2.972328102877748179e+00 9.182802246629581111e-01 7.247010221390385709e+01 2.210423265430842485e-02 1.251791734563927061e-01 4.915644071093799861e-02 -8.082739349866927547e-01 3.666762132143468189e-02 4.297658165247352641e-02
3.050418560030745851e+00 9.879167919992993818e-01 7.226065163870698882e+01 2.238662197603220189e-02 1.240311448676391509e-01 8.293178129933947984e-02 -8.417155092174366526e-01 1.548979683554032628e-02 1.934888274940705505e-02
2.872343130115284193e+00 9.224582509949532660e-01 7.509069362286481919e+01 2.232205383887202535e-02 1.195343693545861397e-01 9.431154423578956558e-02 -8.536020029665634112e-01 6.897243059790102160e-02 5.030844688779918111e-02
3.077492392869056737e+00 9.808928705124970726e-01 7.275270311479768282e+01 2.253092630352464265e-02 1.282061686043502180e-01 4.888970446120820268e-02 -8.297724668100203704e-01 1.652072378941894445e-02 2.844596729515457695e-02
2.996602448118097506e+00 9.866262269658715445e-01 7.692113431733736206e+01 2.259100268262358158e-02 1.269351400284884912e-01 9.200162136526346401e-02 -9.225995897012100322e-01 8.963431692018443420e-02 2.654815263293546640e-02
3.128045264394310188e+00 9.672124628025700055e-01 7.506857295001370289e+01 2.231073213958851068e-02 1.299188969815764649e-01 2.900950486848137902e-02 -8.642675790330298646e-01 6.800159103437956876e-02 3.799295211255784843e-02
3.150110225831419974e+00 9.148524738458406746e-01 7.131947210656160507e+01 2.259323743661841716e-02 1.263789685036848243e-01 2.165125628870093882e-02 -7.832784592835668747e-01 1.858205012189818525e-02 6.651902881037964621e-02
2.952848419574464423e+00 9.576485818678640571e-01 7.293148604148272796e+01 2.248237203245443891e-02 1.146515790437078464e-01 6.679316734382417797e-02 -7.840882213889210917e-01 9.221192102764447229e-02 3.409864627139753274e-02
2.809316800387484214e+00 9.207331737837827212e-01 7.567385177266301355e+01 2.239085870728099378e-02 1.286755295118338360e-01 5.655966253916371728e-02 -8.568679471490299182e-01 9.433587516196505207e-02 6.929244632416353689e-02
3.103670336556098697e+00 9.040900542960679243e-01 6.955888397951889601e+01 2.234916575157079935e-02 1.125160024859847702e-01 9.397454292982987401e-02 -7.874726195290822073e-01 1.720167099910924246e-03 4.131735588261502973e-02
3.033629812109257085e+00 9.448456923344802361e-01 7.282794899723624837e+01 2.244462070116864938e-02 1.295851829738934036e-01 5.680856980064705880e-02 -8.089293163484485572e-01 3.265715356668680985e-02 2.729869134271462050e-02
2.913323775986397024e+00 9.395943521000006404e-01 7.470118327080253096e+01 2.238764721561310039e-02 1.293954042081424949e-01 1.308267491059713662e-02 -8.511190635525671677e-01 6.284760155982153929e-02 4.611439921720271451e-02
2.830780021680670000e+00 9.027462655099300903e-01 7.273701894133640167e+01 2.230024229720195192e-02 1.184980208856065004e-01 9.261677547394486787e-02 -8.013629562028994346e-01 5.752980597978190475e-02 6.864197183829000293e-02
3.137600680910384465e+00 9.560563139156171841e-01 7.263449284028450847e+01 2.253199253743342484e-02 1.260125976453785046e-01 9.761433109382960938e-02 -8.223438560837648126e-01 3.592813031695238357e-02 7.280963936679564485e-02
2.993367905172607202e+00 9.320684567572352641e-01 7.213108362093315407e+01 2.204396019598952108e-02 1.184216435511800947e-01 8.088252472901281964e-02 -7.733083942433052194e-01 6.383888922359208518e-02 2.463820218975711768e-02
2.812877986983075562e+00 9.460596028230743304e-01 7.323929308526371074e+01 2.221365064575152315e-02 1.279435110644543683e-01 1.576980682654116270e-02 -8.308702118476218867e-01 4.325918123760400663e-02 3.071222962084303731e-02
2.897125278884892463e+00 9.122657353021551563e-01 7.390603617440434903e+01 2.241301599384029619e-02 1.254566585125827527e-01 8.577751391114141200e-02 -8.363696039562320550e-01 3.837540015723765047e-02 4.332414931399893032e-02
3.104877614171184685e+00 9.050141464424628079e-01 7.689315040507149490e+01 2.223180178128673912e-02 1.283372251622452165e-01 5.452862090440394743e-02 -8.929215229736544579e-01 9.304594532191648448e-02 1.708496276891052074e-02
2.887048333452442606e+00 9.578342549203234801e-01 7.180489493961441383e+01 2.221145879226130160e-02 1.229738651762078555e-01 9.189991271271694129e-02 -8.010374706133305267e-01 2.130912909523933335e-02 1.470155712069891492e-02
3.158739365785079745e+00 9.197714299998681620e-01 7.528341400893756941e+01 2.200173290160939432e-02 1.284562741211163206e-01 6.650864698075396875e-02 -8.537905329748873839e-01 8.931864005052381206e-02 7.603602475364931723e-02
3.101323652106644513e+00 9.998397599164920990e-01 7.250521098711524814e+01 2.209365437919328171e-02 1.251871651625687532e-01 4.440348455322882387e-02 -8.199821828831850290e-01 3.018394314309102988e-02 2.406882982418042868e-02
2.968336516096212296e+00 9.712464928259050279e-01 7.316272110355781422e+01 2.255081562133099890e-02 1.214725485966062085e-01 9.187444864854589499e-02 -8.047531235343128309e-01 3.411504872529665805e-02 3.612209766075614309e-02
3.161838082452161913e+00 9.021222086793967421e-01 7.123633758093660617e+01 2.235776274471600739e-02 1.286105459756749225e-01 9.646160451948936065e-02 -7.932892186028763781e-01 4.294104492182426736e-03 3.196379000745481341e-02
2.915117157399327308e+00 9.557262565144569733e-01 7.581741678829040154e+01 2.205417963981397625e-02 1.280974332647162039e-01 2.893895879999280885e-02 -8.836613771619348245e-01 7.495223411838221328e-02 5.975515479808329172e-02
3.138099015757072507e+00 9.024426190047413199e-01 7.132191679089936542e+01 2.245814598225632022e-02 1.164009009189394817e-01 7.804898380692648630e-02 -8.217848312235178643e-01 6.963509412326363696e-03 6.811988333404671303e-02
2.987731787976870557e+00 9.149305991885204881e-01 7.554435774259795267e+01 2.231064938317075738e-02 1.251589327504930849e-01 8.742949740739790199e-02 -8.587444253348166523e-01 8.530226986879974049e-02 3.667822837757520743e-02
3.106805428002688885e+00 9.145984553272292761e-01 7.146323809670383298e+01 2.236959279869602663e-02 1.224036380312471806e-01 8.857314114472308875e-02 -7.601136449850609544e-01 5.207384101332246384e-02 3.334081913165651972e-02
2.896616073985343487e+00 9.744533392714012088e-01 7.425663551363939519e+01 2.256482080205727409e-02 1.283134607308274999e-01 8.903441593822430944e-02 -8.370867784504880671e-01 5.610155459546093543e-02 3.488310367489771274e-02
2.930144371318449625e+00 9.419816477204980831e-01 7.291872452082296263e+01 2.244474723344870928e-02 1.291168610464087929e-01 2.377821977257355002e-02 -7.895265018818413694e-01 7.496085210417180456e-02 4.611043997672265027e-02
3.008566591299857151e+00 9.413416569588873850e-01 7.223953152011506518e+01 2.234205425386289259e-02 1.215613564495947735e-01 9.421500432618981624e-02 -8.097336473916856292e-01 3.064772147865124641e-02 3.250717452693969306e-02
3.188395046841251634e+00 9.916370597733412673e-01 7.545380300530712248e+01 2.248517572036719259e-02 1.289486363944373215e-01 9.455032174788566279e-02 -8.663290879314220483e-01 7.479328858632655619e-02 3.274878986537198278e-02
2.960289146308871633e+00 9.623016026386395083e-01 7.140207597253416338e+01 2.246195128797525559e-02 1.123774056039608393e-01 2.618193171671856154e-02 -7.610718413837562757e-01 4.752640221109791230e-02 2.271084170340127023e-02
2.857837760479613909e+00 9.068769805882033186e-01 7.429070811099862226e+01 2.234486680381676110e-02 1.240198365394454549e-01 9.987140835463284572e-02 -8.537826617440986698e-01 5.462913489926235489e-02 2.587045291050456275e-02
2.903683111138216422e+00 9.348141944926672275e-01 7.350503803765941768e+01 2.233941858069073833e-02 1.269638755067162283e-01 3.083641625022745178e-02 -8.724283805208967735e-01 1.655567391678896064e-02 4.309587856978524395e-02
2.803100734674485839e+00 9.064015098588223962e-01 7.354053095102955240e+01 2.206672881709134323e-02 1.216742619083539811e-01 6.778333130031799665e-03 -7.842503607837694179e-01 9.871472203525653855e-02 6.311371256676703845e-02
2.841831916319638385e+00 9.318775535124101950e-01 7.132510619527144513e+01 2.248456689874967634e-02 1.218345112829094107e-01 3.282044686296436975e-02 -7.966765085294897908e-01 1.412426810593226528e-02 5.289500260410359006e-02
2.910247216173707852e+00 9.813205722068998327e-01 7.250515318702636591e+01 2.208294162366345945e-02 1.291825082536249558e-01 4.090110041558503440e-02 -8.190752453680911760e-01 3.486365697682038828e-02 2.362548320315902006e-02
3.158263746652408610e+00 9.790743454735518769e-01 7.163925305699747526e+01 2.212428046495302017e-02 1.193508319529984346e-01 4.993786591757898817e-03 -7.651733289007658367e-01 5.489505402602612438e-02 1.663760414559788126e-02
3.026851632300517458e+00 9.955716891795900469e-01 7.450592915155388596e+01 2.248081239413553256e-02 1.237244928761724871e-01 8.006445485128828310e-02 -8.078506851799580613e-01 8.645624985703870280e-02 5.461655116779610269e-02
2.965694534798693827e+00 9.184877681877615663e-01 7.421771498996943706e+01 2.211469347576076883e-02 1.194023767046238915e-01 2.543980886824624005e-02 -8.121244711964750174e-01 9.386711531395811048e-02 2.291858089332594883e-02
2.926036802443783724e+00 9.093371959177327657e-01 7.361462820206203617e+01 2.211232828818874424e-02 1.199186053305715399e-01 9.962473719085716828e-02 -8.408166780356327585e-01 7.076719134004419431e-02 3.408991973940807968e-02
3.152919841485433583e+00 9.394327808008564595e-01 7.539951083938281329e+01 2.252572203207512877e-02 1.283073291928414073e-01 8.080292821594270425e-02 -8.747648775538814370e-01 7.042242234774924448e-02 6.083110070510330813e-02
3.175930002582139977e+00 9.753481979228031395e-01 7.304611048218401947e+01 2.206435901318714449e-02 1.227444789206353915e-01 2.763995877413964047e-02 -8.191437759428197296e-01 5.811522661247762317e-02 1.760226917607357264e-02
3.058949809940221698e+00 9.349258257156017882e-01 7.254772195261952561e+01 2.236567628193947624e-02 1.118898153281244201e-01 5.878517727089253159e-02 -8.048532498582283701e-01 6.419162588948033876e-02 5.823103327293512044e-02
3.044464211482062588e+00 9.712942597747254991e-01 7.547616857573186167e+01 2.247024217630254686e-02 1.289782543575004325e-01 6.187395775457260605e-02 -8.859662274130826187e-01 5.067714773440262777e-02 3.266290465142381028e-02
3.005571606366463921e+00 9.011718636187118214e-01 7.344898162543316289e+01 2.253615504544349141e-02 1.172659666125843159e-01 9.115923574748968639e-02 -8.348884909798537368e-01 6.111903393080064806e-02 7.771113615175564981e-02
3.076237907475243283e+00 9.147844078133839929e-01 7.062151122419378169e+01 2.216968816446700241e-02 1.159385822144002737e-01 9.479512373923648649e-02 -7.835332666149490422e-01 2.089489681432008666e-02 7.690657270093358144e-02
3.126705922065654342e+00 9.794634617694903955e-01 7.598905298957076582e+01 2.216282180468369389e-02 1.266357217038968919e-01 1.479840324659966247e-02 -8.819853075536014941e-01 7.971356664353583532e-02 1.858807910296044960e-02
3.122227054548512015e+00 9.928128531453382921e-01 7.378153101105999667e+01 2.251894348344493993e-02 1.259274572637582579e-01 3.886833069044457606e-02 -8.508717212761938153e-01 2.888392697360979422e-02 2.745377722796994019e-02
3.020268656465113555e+00 9.050751230594528129e-01 7.225421751089335487e+01 2.220436917922612857e-02 1.226288151543819260e-01 3.183409769540326145e-02 -7.956666267914724866e-01 5.866012513833337993e-02 7.556319405257902466e-02
3.044027047718808721e+00 9.438173539153688063e-01 7.773581158704391214e+01 2.224526992864223757e-02 1.244758691301818265e-01 7.671064241668695827e-02 -9.280994180929504900e-01 9.853781591657304051e-02 4.740477692009056887e-02
2.930452014494744351e+00 9.561744464764256879e-01 7.282532668859619207e+01 2.218460081318989266e-02 1.286984454935764799e-01 3.951397574426421255e-02 -8.151955376858559532e-01 3.739511898601171475e-02 3.216448224876497508e-02
3.186838547072489813e+00 9.317667493553772884e-01 7.461728952408709858e+01 2.234907124174741189e-02 1.280421179046523639e-01 8.930856830132279101e-02 -8.905571305336434929e-01 4.077120027560198617e-02 5.579685445626034190e-02
3.014470933126165431e+00 9.473725004674081740e-01 7.511013266811401934e+01 2.207970104338218345e-02 1.238764700298587984e-01 8.336928416808543629e-02 -8.689486452192880517e-01 8.055704022141894904e-02 5.410968454529408583e-02
3.192771977493411129e+00 9.061848219745821664e-01 7.431910682313987593e+01 2.229865674076570922e-02 1.247452680382006573e-01 1.678207967194919603e-02 -8.268471510209018938e-01 7.377193272710204364e-02 3.585587753704593678e-02
3.198689173363299609e+00 9.638962817200016353e-01 7.422717814532097691e+01 2.238756333985685715e-02 1.283229091478817752e-01 1.719118259773495111e-02 -8.466860246510696797e-01 5.178851227655783401e-02 3.795612939993182888e-02
2.870282009815551927e+00 9.528525154581606316e-01 7.334301265305180095e+01 2.208108073333468757e-02 1.218775420672312815e-01 8.625683303338449459e-02 -8.547749812173774941e-01 4.895129668518252708e-02 5.060461114314152714e-02
3.103993187152530364e+00 9.294794460546664805e-01 7.228571116507859529e+01 2.206253915641999408e-02 1.142467334334440893e-01 4.422241466714869201e-02 -7.896514399382705829e-01 8.480565060337630356e-02 5.891612850938877238e-02
3.047148052192581336e+00 9.348941749057848583e-01 7.436603569404530845e+01 2.235352957777231309e-02 1.290712418923771476e-01 1.884905017395942239e-02 -8.784726394740585143e-01 3.375974878927782280e-02 1.487321640908793180e-02
2.986485213828941276e+00 9.570087286106061519e-01 7.106265285008753096e+01 2.230917698336208621e-02 1.222562623443095992e-01 7.899751402782127785e-02 -8.043987785295449999e-01 2.542627919407913946e-03 4.512786082466727078e-02
3.115141530872130193e+00 9.782768456612047636e-01 7.372348904695793692e+01 2.205868420922686354e-02 1.216979351871034232e-01 5.555885415089010376e-02 -8.065767590068930737e-01 9.575498123251598159e-02 3.472779742494983696e-02
3.164508410005522077e+00 9.084822563050944932e-01 7.328261951613320946e+01 2.228020769426581477e-02 1.172590279119211792e-01 7.166179232384640128e-03 -7.924480544364862489e-01 7.478846819437154347e-02 7.520618447273877405e-02
3.025398879128155638e+00 9.974620783340990560e-01 7.255019028901412526e+01 2.217694305577143019e-02 1.266944805225077575e-01 5.714122620696254762e-02 -7.834252403881194482e-01 7.124702197432855599e-02 2.289133010209928182e-02
3.128723986887025799e+00 9.649562650756623450e-01 7.269588695125874267e+01 2.202173812967821165e-02 1.292312111255172480e-01 9.604853631954422821e-02 -8.429824599143014296e-01 2.407191947271078089e-02 1.141529561956147222e-02
2.837536716711827278e+00 9.927656882148867545e-01 7.590125038383115452e+01 2.204047778891835702e-02 1.296642151185818104e-01 5.195718301389563865e-02 -9.056669472570630930e-01 5.450247395603466383e-02 4.983590141746727098e-02
3.144549017495373633e+00 9.256220844402405223e-01 7.155388714131447614e+01 2.213339016668257678e-02 1.205900036495843736e-01 3.454833109426704019e-02 -8.004539789867077815e-01 1.849685450778211157e-02 6.075766836708396124e-02
2.877217427234783464e+00 9.724516962488205518e-01 7.089406611024628546e+01 2.242837802142729972e-02 1.160898268352451579e-01 5.775504638333234242e-02 -7.938755651238367239e-01 7.770618019764414033e-03 5.466248690535503718e-02
3.023924050925583362e+00 9.518870410058558607e-01 7.598742556239368184e+01 2.202621477715495033e-02 1.257520653364943286e-01 3.399117294487809943e-02 -8.674214470136480948e-01 9.812335608462847969e-02 3.494757154247623426e-02
3.036068433093316976e+00 9.921341833446839509e-01 7.086788840985620652e+01 2.218544637304252845e-02 1.174999603807088538e-01 5.538720770213322736e-02 -7.787029214010119382e-01 2.577771768901580829e-02 5.985343912010948619e-02
3.021032797752207788e+00 9.176304456730944858e-01 7.398201509212444194e+01 2.233996459568557066e-02 1.268030966390189807e-01 9.165770943843679075e-02 -8.476100007586029328e-01 4.180219755274561244e-02 4.276745929336007307e-02
2.915221695208952024e+00 9.305485364024586037e-01 7.558108987137708823e+01 2.255025268371148653e-02 1.288245437463613474e-01 6.932234336015143106e-02 -8.717893087209960257e-01 6.697386757026276005e-02 2.107212967488253028e-02
2.804396225746325744e+00 9.445205112909400569e-01 7.297806432333075577e+01 2.257089664115182609e-02 1.289361306676338748e-01 8.438596756091307216e-02 -8.482732168928459604e-01 1.353850811369772950e-02 6.760520735622800592e-02
3.187016894337198369e+00 9.220428485551571685e-01 7.201614079164410498e+01 2.241566965355567750e-02 1.289172573577632153e-01 7.205068593977674574e-02 -8.116696592825496381e-01 4.540755729297768495e-03 4.649305872739167150e-02
2.925159260146416251e+00 9.292416994233290151e-01 7.188208589209057209e+01 2.226674692422906873e-02 1.212415533970432335e-01 2.448802520917361600e-02 -8.406549891442187672e-01 2.624988180382842318e-03 3.030113050389079271e-02
2.949737714134730737e+00 9.713516384572632445e-01 7.327236177878013734e+01 2.236202366701204799e-02 1.251584020386501128e-01 1.783310129652104781e-02 -8.154568965282984472e-01 4.621522851155602379e-02 1.122597454670723124e-02
