weight logl logA n_s H0 omega_b omega_cdm m_ncdm w0_fld Omega_EDE tau_reio
0.000000000000000000e+00 -2.191069993471910038e+03 2.063332260127503925e-01 2.659579368594068294e-01 1.371565033214181550e-01 2.242807102968276123e-01 7.471272364982771697e-01 8.308465937834087489e-01 4.338142547796262072e-01 8.282349115784898297e-01 1.446951497635007300e-01
0.000000000000000000e+00 -2.186178405427178404e+03 2.967775026347139189e-01 1.724077963952281856e-01 5.211934623129190758e-01 3.356020335340521576e-01 1.053498671986494717e-01 1.608351641882925787e-01 1.490667248602448591e-01 5.630744887099211615e-01 9.346262920123685758e-01
0.000000000000000000e+00 -2.170168981175861063e+03 1.678004434368678410e-01 1.292367038202448803e-01 4.136008970152166286e-01 1.964577723584762792e-01 4.317515604256527695e-02 3.726021756488647751e-01 1.891560428193268528e-01 1.197429586138956115e-01 4.364029231378051543e-01
0.000000000000000000e+00 -2.118701416716390668e+03 6.411029233205763900e-01 8.883030051383267178e-02 2.975244321148445836e-01 4.062564179217942328e-02 8.489058626589526257e-01 5.448672954488080755e-01 2.505486681140677296e-01 4.163802408895217466e-01 2.835384689164247574e-01
0.000000000000000000e+00 -2.110757105701163709e+03 4.022978942521774348e-01 5.820157050250200914e-01 4.838909180375224883e-01 8.561880675730099144e-01 4.894056969802534907e-01 7.756656725834968347e-01 1.474683084901902141e-01 5.692981764107419851e-01 9.514673054675358843e-01
0.000000000000000000e+00 -2.082870250778986701e+03 6.499346103446362877e-01 7.223462213270236409e-01 2.021314942168610518e-01 8.905662109081754485e-01 1.250521729540216009e-01 8.635382469325875165e-01 4.405146753749317190e-01 8.853407054279168742e-01 4.090395437462590600e-01
0.000000000000000000e+00 -2.058369814158722420e+03 9.504012574378593037e-01 9.748839680864469504e-01 4.547791260805486013e-01 5.128445344315065713e-01 8.533748196389329133e-01 7.196456911929306477e-01 1.770995923719795861e-01 7.990606062988776515e-01 6.999235105748826680e-01
0.000000000000000000e+00 -2.058204411126808282e+03 8.838124175835960772e-01 8.921794819602890669e-01 3.704987493056777215e-01 7.088074320938521078e-01 3.428316842135635811e-01 3.078085624685248378e-01 2.963255305608025747e-01 7.445748704469637991e-01 9.882345116063917523e-02
0.000000000000000000e+00 -2.049811522789043011e+03 5.114032736676588087e-02 5.090322888822270686e-01 6.567625095835786242e-01 7.434014024509653096e-01 1.314682988780738748e-01 3.906334749996858147e-01 4.829624973458457315e-02 5.068402803442451088e-02 3.081111178192915689e-01
0.000000000000000000e+00 -2.041858271754974567e+03 9.304429026923052293e-01 2.412198961146894138e-01 5.832458448397894735e-01 1.155548404775785798e-02 1.535115204313235449e-01 9.507314330503346955e-01 4.987107164625537159e-02 2.476722640719275503e-02 4.362035748044202910e-01
0.000000000000000000e+00 -2.005366131442137885e+03 7.699154074134119119e-01 7.969221333343875502e-01 3.932110748746920903e-01 4.065851395489505915e-01 6.266798175030660056e-01 4.168287949460616204e-01 1.988735942480986951e-01 8.564383865037739074e-02 5.480404299775604171e-01
0.000000000000000000e+00 -2.002932504623529439e+03 3.041486553418737415e-01 7.394281976787069333e-01 3.467799839685855590e-01 8.477719989569857395e-01 5.822069556368306698e-01 2.658000181101292103e-01 3.132726206793283730e-01 6.763682423141308409e-01 9.248008417669557613e-01
