weight logl logA n_s H0 omega_b omega_cdm m_ncdm w0_fld Omega_EDE tau_reio
0.000000000000000000e+00 -2.620649870281059975e+03 3.195932978441612615e+00 9.614133185825640693e-01 6.055575963190156585e+01 2.201105559021900027e-02 1.147935894091092895e-01 5.028440970740286065e-02 -1.291940382481137517e+00 8.728040609145409912e-02 2.298503213846467969e-02
0.000000000000000000e+00 -2.573542796231876764e+03 2.963680585254925060e+00 9.560120267359362156e-01 6.039535302407158923e+01 2.232331692414606800e-02 1.182264705957357526e-01 6.507160154465965740e-02 -1.286503968014299559e+00 7.589299903442355000e-02 2.637670837184146605e-02
0.000000000000000000e+00 -2.566843581410941169e+03 3.140245492399547533e+00 9.125761316179217264e-01 6.492329994496151357e+01 2.219149284726271154e-02 1.236193962499116672e-01 3.944597429300350511e-02 -1.732423934480918248e+00 2.124170195125098248e-02 4.916346322383955553e-02
0.000000000000000000e+00 -2.547076835036010834e+03 2.828104019714654527e+00 9.102044453276891822e-01 6.401184990915194817e+01 2.214221183878108817e-02 1.128193213207595441e-01 9.808668872132976502e-02 -1.623808837101978764e+00 3.189977121494382700e-02 4.010271247717570042e-02
0.000000000000000000e+00 -2.539963468849112814e+03 2.957906399232569150e+00 9.012187449884591084e-01 6.116799629754341083e+01 2.234362803965125877e-02 1.264761322287112355e-01 8.421795149298999528e-02 -1.339520526410638901e+00 8.710801002309902230e-02 3.333791618722280192e-02
0.000000000000000000e+00 -2.530282121359125085e+03 3.130046482347773829e+00 9.934327888004862439e-01 6.712683063405998496e+01 2.255842851131210913e-02 1.287009145197148541e-01 3.326407155193502468e-02 -1.858471544312479740e+00 3.244897520562624316e-02 4.821377284082317694e-02
0.000000000000000000e+00 -2.519018728721811385e+03 2.968030859917623943e+00 9.039099982399758648e-01 6.957753980261885829e+01 2.244004217262069237e-02 1.111448625767714610e-01 2.071044367679327966e-02 -1.865217519701774407e+00 3.294467414676610639e-02 6.601904062733056355e-02
0.000000000000000000e+00 -2.516811268019034287e+03 3.087088398566395497e+00 9.072665818881722188e-01 6.412973955630423006e+01 2.257408268226250569e-02 1.183352777883039941e-01 2.267139231821010611e-02 -1.511229753769887107e+00 7.062241424409812507e-02 6.238181560450973412e-02
0.000000000000000000e+00 -2.492534041096541387e+03 3.140471093255283730e+00 9.527858306630559992e-01 6.865966583901382592e+01 2.227808174319486495e-02 1.213219040017035621e-01 9.882788225197242094e-02 -1.966237019670858954e+00 2.901390061357252137e-02 6.897695022087717287e-02
0.000000000000000000e+00 -2.481226170159602589e+03 2.983186987268795942e+00 9.697119130654284769e-01 6.523970217478786537e+01 2.255997732818241716e-02 1.224260944400468037e-01 2.779577787296960787e-03 -1.684623430501852814e+00 4.739689823180770999e-03 6.716194750316471784e-02
0.000000000000000000e+00 -2.460008446113606624e+03 2.867221167035502560e+00 9.326803187365674264e-01 6.777829158414787969e+01 2.230538709109629314e-02 1.175132215777140027e-01 8.716111012227001006e-03 -1.732043311829077226e+00 7.011975290445897346e-02 6.766316831662286257e-02
0.000000000000000000e+00 -2.453532826257758188e+03 2.868434647593744558e+00 9.728104321129509291e-01 6.504253415588924270e+01 2.219830368530657794e-02 1.219581444767447870e-01 8.852156123960382150e-02 -1.690552963694980315e+00 3.910918310904822059e-02 4.364955290302721669e-02
0.000000000000000000e+00 -2.437730346667509821e+03 2.801533281146810772e+00 9.724751225918516484e-01 6.183037772366495233e+01 2.249137320806924439e-02 1.277580986064197899e-01 4.437682796067713570e-02 -1.306542346799648646e+00 9.658917369859737478e-02 2.515891011552203946e-02
0.000000000000000000e+00 -2.437038979968452622e+03 2.865680712981176104e+00 9.281310482949698404e-01 6.801655572358242807e+01 2.256985866214619024e-02 1.121618510867557622e-01 4.498299318086869392e-02 -1.778275787335795055e+00 2.193887737381060646e-02 4.896090065534528663e-02
0.000000000000000000e+00 -2.406846631852807150e+03 2.843634085771268083e+00 9.621964451423923315e-01 6.916786639426044303e+01 2.205737849254195068e-02 1.178500373912562960e-01 7.067380292009974030e-02 -1.952532951233897140e+00 5.632404397399648488e-03 4.270951088634551696e-02
0.000000000000000000e+00 -2.401899798100158023e+03 3.184700342156347119e+00 9.391790895829453811e-01 6.217256117874824639e+01 2.258869788754102464e-02 1.272246608896347442e-01 1.958672117359237103e-02 -1.314069601834954248e+00 9.099531575171214415e-02 5.244969704611514294e-02
0.000000000000000000e+00 -2.391359092159619195e+03 2.852531396718170686e+00 9.053423473538719790e-01 6.742031297544014024e+01 2.247757165866227924e-02 1.107956072011705012e-01 6.696543022614487653e-03 -1.692030436396407156e+00 2.396989115942670459e-02 6.242444475818288707e-02
0.000000000000000000e+00 -2.359107960969925443e+03 2.954177111615760687e+00 9.356043660440657161e-01 6.829893777541391842e+01 2.225560726068656972e-02 1.240206576534382821e-01 6.749382590789748670e-02 -1.836138845642819817e+00 5.674631640384103504e-02 2.504003929471622369e-02
0.000000000000000000e+00 -2.356553361250829767e+03 3.024619300567207514e+00 9.996212598980602770e-01 6.483165626420242234e+01 2.232072397345531353e-02 1.188197577607298938e-01 8.800128099094653433e-02 -1.639524592875755360e+00 2.208103282856759345e-02 7.675235882441852620e-02
0.000000000000000000e+00 -2.317897115563856005e+03 2.908624302432438746e+00 9.453146519385148272e-01 6.595587111166663874e+01 2.237519579166749595e-02 1.157483795002618998e-01 9.797020206632156558e-02 -1.702092889611560356e+00 8.423254716526318991e-03 3.659139263504815331e-02
0.000000000000000000e+00 -2.317038498112001889e+03 2.908178268929725974e+00 9.924214558614397053e-01 7.360569205480740607e+01 2.256889263861004691e-02 1.104278650075146972e-01 2.507220188742988187e-02 -1.977872574283555895e+00 4.854920797596972565e-02 6.588021100897024918e-02
0.000000000000000000e+00 -2.311758511229747455e+03 3.015032589585926459e+00 9.601618932281290597e-01 6.862254883008071715e+01 2.252244871403708340e-02 1.188283799375489530e-01 8.536036195459811848e-02 -1.751171516835956288e+00 8.493493505020666134e-02 4.987861355671473207e-02
0.000000000000000000e+00 -2.235102704017660926e+03 2.956641001300611915e+00 9.264535781338179010e-01 6.859163265652635744e+01 2.218925798241741174e-02 1.226917278290461516e-01 7.338405784048019319e-03 -1.724398433857868840e+00 7.516589646294019600e-02 3.299825962562343007e-02
0.000000000000000000e+00 -2.188095103262285193e+03 2.921544570784739836e+00 9.273895547315451626e-01 7.069216945034526134e+01 2.240135407895568406e-02 1.266422773221214104e-01 5.192851000339034073e-02 -1.922569713675744918e+00 4.843932718529271597e-02 2.757609703447665844e-02
0.000000000000000000e+00 -2.164668347437239845e+03 3.057142058355833303e+00 9.544722847423700030e-01 6.613002330120524164e+01 2.203689027044688706e-02 1.299671846891244376e-01 1.734701701902923235e-02 -1.673636038168511142e+00 2.390283577885717048e-02 2.252948977450682649e-02
0.000000000000000000e+00 -2.161419479347453489e+03 3.025348043949271037e+00 9.097793319309437354e-01 7.260356204857743023e+01 2.239404172629846229e-02 1.222648334814697285e-01 5.049186585634189012e-02 -1.997278700228823922e+00 4.280218311775703388e-02 4.204023302877052393e-02
0.000000000000000000e+00 -2.152610769892816279e+03 2.988786875505043739e+00 9.034940117100677126e-01 7.010290475315501624e+01 2.238166136060980305e-02 1.290643695283590076e-01 9.727120327505663078e-02 -1.929248607066135435e+00 4.471420448030977157e-02 6.126704104070562068e-02
0.000000000000000000e+00 -2.145287130190427433e+03 2.824776553422989611e+00 9.793197041364249955e-01 6.768035383292466634e+01 2.224512659273347737e-02 1.253839462185464548e-01 5.006429970989247080e-02 -1.668501573193104104e+00 7.524033341544431042e-02 3.921514106020854845e-02
0.000000000000000000e+00 -2.116477068239292748e+03 2.979391258006658827e+00 9.927081817222210836e-01 6.261025052888690112e+01 2.232628890362547275e-02 1.181690808654214525e-01 3.565268435441328043e-02 -1.345243915980149030e+00 3.812446261555879623e-02 1.994628021473554558e-02
0.000000000000000000e+00 -2.108233114481822213e+03 2.980209351995996681e+00 9.069622519423157225e-01 6.635949163247636307e+01 2.236450720999084291e-02 1.246694617282547990e-01 6.547490034371077072e-02 -1.525219897179221684e+00 9.607651307587944389e-02 6.867384673628233738e-02
0.000000000000000000e+00 -2.096280673931373258e+03 3.059320219945686592e+00 9.681854585662468260e-01 7.390073115539161108e+01 2.222577021076472051e-02 1.126878492968900886e-01 6.008814741438996132e-02 -1.992924415524077730e+00 2.787992838291371289e-02 1.040279078185042498e-02
0.000000000000000000e+00 -2.091182332256460995e+03 3.051385846581069483e+00 9.199882282089654195e-01 6.946129956487801849e+01 2.254097324382365111e-02 1.172693359833330840e-01 1.203511127515821731e-04 -1.724671521026361676e+00 2.856062589814811759e-02 1.169104684621415612e-02
0.000000000000000000e+00 -2.090663174060157417e+03 2.836008942090665119e+00 9.016058794601349291e-01 6.663486456508105960e+01 2.253829700785497589e-02 1.195877835808167311e-01 2.683115731209206878e-02 -1.612966643543157996e+00 1.351541247709147145e-02 3.282685663295997758e-02
0.000000000000000000e+00 -2.087615277455022806e+03 3.158873504836329449e+00 9.230998890814254842e-01 6.012224881734322679e+01 2.250753964850822283e-02 1.111065821058154768e-01 9.303103584450189700e-03 -1.070392270169426618e+00 7.785032956849541330e-02 2.963384779098735683e-02
