logA n_s H0 omega_b omega_cdm m_ncdm tau_reio
3.096504583782909048e+00 9.868440864501218934e-01 6.895214697368683687e+01 2.235302117775717426e-02 1.225481363542532398e-01 6.293666741331627179e-02 4.670580547791271520e-01
3.153699016898856566e+00 9.934453749924115895e-01 6.908707891571621929e+01 2.247235700929834171e-02 1.241930113569483796e-01 5.303912138049513697e-02 2.833878442426452371e-01
2.864367081882060351e+00 9.426680315947513211e-01 6.901293494664335526e+01 2.203827696981152870e-02 1.189227568792989298e-01 7.205501971799337102e-02 4.491025948982345639e-01
3.061207325629597520e+00 9.021365954347452254e-01 6.870378798735941928e+01 2.259930056163986234e-02 1.197875047297532886e-01 6.380206715138377060e-02 7.073312828719036105e-01
3.172969011359386471e+00 9.879300561894230892e-01 6.849166030791126047e+01 2.228477686318200077e-02 1.156671433640083235e-01 9.817554013918103339e-02 4.269581822137781812e-01
2.955671926596341148e+00 9.057380391848086632e-01 6.937827486776096464e+01 2.237152847050345381e-02 1.212283573533430442e-01 3.135762463125688765e-02 3.036472882255072392e-01
2.891959749277348557e+00 9.096615154764011724e-01 6.872780795574743706e+01 2.242520008029399992e-02 1.154653361071430739e-01 2.306309004700176843e-02 5.188316078885645277e-01
2.965424517661686465e+00 9.857449414614666283e-01 6.846691431327008104e+01 2.228019761797143602e-02 1.204466938373179030e-01 2.352494895250101248e-02 1.098157489685495924e-01
3.143992004286928488e+00 9.123190488748572635e-01 6.854575878989676596e+01 2.211359654391336499e-02 1.139563202416963295e-01 3.886279221446119897e-02 3.158455818837235252e-01
2.871959937220093462e+00 9.805999078307313654e-01 6.864291192314053092e+01 2.200922546566484381e-02 1.201870749022238283e-01 8.657071362530269210e-02 1.143543258671991247e-01
3.095657979714894203e+00 9.331478502895511618e-01 6.864985759610846117e+01 2.227957262306566252e-02 1.168222290985180406e-01 5.600755681042121625e-02 1.270032088322359809e-01
3.031312212882510071e+00 9.707558084117609010e-01 6.882673569405254455e+01 2.217050820718907689e-02 1.230192008521060892e-01 1.790733696318732790e-02 1.341307723379776828e-01
3.166163780075117007e+00 9.032339898305311587e-01 6.862866033565714474e+01 2.235908476912562212e-02 1.168100709512764762e-01 3.266548472879845372e-02 3.843084299174959195e-01
2.839082763010669197e+00 9.566377929124169066e-01 6.844939328933968170e+01 2.209619222309458161e-02 1.247240944229299070e-01 9.485970107656926942e-02 5.093258037315361308e-01
2.904786961875243101e+00 9.723403612499965654e-01 6.892139758983556419e+01 2.227215304471997712e-02 1.245873367647178931e-01 1.267830423554966446e-02 3.028460345590356373e-01
3.006733205347577265e+00 9.442068656553732620e-01 6.843904876593052222e+01 2.256778184178798163e-02 1.174433056153275090e-01 2.066874886103752321e-02 8.496394510944560441e-02
3.088908701327362838e+00 9.431131859339996204e-01 6.899081484280171139e+01 2.211448608355338907e-02 1.171497328859041481e-01 9.140210435851650606e-02 2.242918681457409524e-01
3.007242958602503347e+00 9.571522180615247288e-01 6.902251501185573090e+01 2.253242004701296389e-02 1.177142582150147859e-01 8.213718656791495210e-02 3.563993636884139199e-02
3.025104461830509628e+00 9.045496315236422058e-01 6.862479295469265139e+01 2.257760426120723751e-02 1.153073131540527790e-01 1.765690724277075782e-02 1.136968276635778319e-01
2.979651538996376026e+00 9.405480961813647012e-01 6.858353601804239474e+01 2.206545323821168525e-02 1.176718076832865001e-01 8.184594957977497573e-03 6.455473609578666894e-01
3.118431138925155999e+00 9.112574159155495401e-01 6.899773573451038544e+01 2.212609396399318681e-02 1.168407864277792862e-01 5.984908097931602999e-02 2.207662938178186762e-01
3.126114824067729003e+00 9.354002510143899496e-01 6.812107560613527824e+01 2.230632962648577272e-02 1.150163089166883756e-01 9.590679438939279933e-02 4.516689947748420142e-01
3.028858791922228288e+00 9.343471019959375123e-01 6.824629478679798922e+01 2.220496254949811538e-02 1.163974472582518793e-01 9.939638090914665325e-03 4.604571773477560415e-01
3.189644449403235882e+00 9.929047384494505968e-01 6.917660533975953285e+01 2.258362119755406849e-02 1.264482909350879702e-01 9.207673777288287453e-02 4.330800164513633477e-01
3.195811096182732847e+00 9.858557522333423195e-01 6.865886402214755435e+01 2.220896355477251782e-02 1.131365202798068348e-01 3.655785307314649707e-02 4.741404980300336081e-01
3.145441402142721277e+00 9.882214672820993639e-01 6.835327275614173459e+01 2.216410978391892064e-02 1.160473964358111065e-01 8.600902332301081643e-02 6.543704370718903540e-01
2.806337744708451432e+00 9.348096304429573955e-01 6.894225117008375037e+01 2.253611782631036523e-02 1.193210055373297163e-01 8.028308509310745633e-02 1.251036274064164788e-01
2.957875616427186216e+00 9.757910325448856392e-01 6.842971169809437981e+01 2.211413269119067923e-02 1.177308465466905124e-01 4.672530560807091476e-02 2.376508537612530628e-02
3.070871498443631609e+00 9.847539428803826489e-01 6.896140438166514741e+01 2.235656587785104718e-02 1.241822764546955810e-01 3.975525200183632063e-02 1.658930513845303656e-01
3.060185528885893014e+00 9.340944892199807281e-01 6.935498921920256521e+01 2.230034370627399093e-02 1.241893816295350783e-01 6.597674726086252828e-02 1.255185177176177669e-01
3.152155750401266943e+00 9.569015133698673958e-01 6.876539445725146038e+01 2.231650142117892408e-02 1.141230082603589963e-01 4.547730085055443072e-02 1.009878702829499486e-01
2.947686525107734212e+00 9.693604910803782504e-01 6.743397276511709038e+01 2.226576090010378567e-02 1.113315855241679558e-01 6.619260918378780389e-02 7.229985171917383546e-01
2.953383107116951845e+00 9.520038665158174762e-01 6.859581657838735680e+01 2.239569973118441318e-02 1.143047304269161207e-01 2.022882758837029130e-02 6.574081624252746670e-01
2.865658137065188793e+00 9.299162162334039250e-01 6.861309309394849265e+01 2.257339724260266564e-02 1.172674257794220493e-01 7.651674233164210137e-02 2.751316634388068505e-01
3.095599305421568914e+00 9.284984814749085436e-01 6.787450162865626169e+01 2.212783009864654690e-02 1.110170284540230173e-01 7.290239967862316428e-02 3.489847592222563022e-01
2.907346688818007063e+00 9.215284436073268859e-01 6.910194126237090018e+01 2.250655249128279134e-02 1.143676198877223715e-01 3.334631573144864261e-03 4.618228848011265431e-01
2.830589993012956995e+00 9.661010158448172236e-01 6.857616781977324649e+01 2.242650634946810606e-02 1.157127820083857506e-01 5.424571770583063585e-02 4.026817626476722478e-01
3.006733205347577265e+00 9.442068656553732620e-01 6.843904876593052222e+01 2.256778184178798163e-02 1.174433056153275090e-01 2.066874886103752321e-02 8.496394510944560441e-02
2.939410753147322808e+00 9.860624979004577462e-01 6.877229139684678216e+01 2.240686973607050256e-02 1.133262685178331453e-01 9.291353260389212387e-02 6.339690874410268684e-01
3.145514078369491706e+00 9.684205185826002538e-01 6.846841925324139311e+01 2.209834270014187849e-02 1.223170471197624481e-01 7.893495932329974707e-02 3.194763295043471230e-01
3.015373353298441028e+00 9.906759964729956458e-01 6.864764837981937262e+01 2.220063052717592689e-02 1.227241561821867111e-01 5.856439938865515282e-02 1.554203632619019781e-01
3.040556752663700735e+00 9.687196247934509730e-01 6.826199800969762066e+01 2.256052470062433826e-02 1.170500889936924305e-01 8.323953925717937630e-02 4.754878594028856265e-01
2.853466593238606741e+00 9.674669314000168274e-01 6.819544896493265185e+01 2.203665434610406135e-02 1.133806160017971632e-01 3.639884865867799857e-02 3.826111269277795435e-01
3.179338082382183739e+00 9.508692903784747852e-01 6.880104713097883007e+01 2.208798367386852549e-02 1.156931568846306241e-01 7.371603175002985897e-02 5.803289701176188309e-02
2.802661175521089731e+00 9.004682359457113483e-01 6.773613583985250841e+01 2.211763875301351809e-02 1.159027605717388720e-01 9.727489973157429914e-02 3.652331230084797653e-01
2.886441468754087136e+00 9.696198689850927810e-01 6.862242928977308054e+01 2.250165013073886569e-02 1.169817481640721690e-01 9.066154828589812961e-03 6.794606738970190296e-01
2.983536129279506621e+00 9.158548556333379054e-01 6.794401831947099879e+01 2.220070362424640328e-02 1.102447647447333812e-01 4.478248258160917594e-02 4.389763969423012280e-01
2.963968386979969782e+00 9.912997940765911897e-01 6.862622713006946640e+01 2.212439980775172260e-02 1.205473842479916069e-01 6.015566372695736741e-02 2.921413216886342146e-01
3.093629561265854644e+00 9.428498909193610000e-01 6.793711974445128021e+01 2.207088861409242306e-02 1.144740045952727658e-01 3.379632424229639387e-02 7.169844630472655966e-01
2.925020606671899781e+00 9.688023361433275582e-01 6.820500868731089383e+01 2.207592461421592142e-02 1.221888080348428052e-01 3.497745722664225357e-03 6.876761372203870071e-01
3.048529810204028578e+00 9.189097432268004129e-01 6.836354315421309025e+01 2.238424014267205789e-02 1.196736268086335819e-01 5.434104227145979821e-02 2.611308415890819523e-01
2.969595684306146843e+00 9.884839518906852751e-01 6.890958346167587933e+01 2.244982299553917662e-02 1.202577841703799388e-01 1.112240661205082283e-02 3.498452822295612386e-01
3.064003839118559114e+00 9.412035990765250659e-01 6.888986880723291506e+01 2.235984538262826907e-02 1.244054671456547578e-01 6.187301681393542196e-02 6.672058956551948361e-01
2.863661988734575559e+00 9.749333231290631119e-01 6.903323891859029970e+01 2.251069790417057487e-02 1.143096079428270462e-01 4.963387305649589326e-02 3.252980679388721152e-01
2.988138425402767862e+00 9.419619138284256454e-01 6.892921698119894813e+01 2.239169007389456290e-02 1.219395498639448128e-01 5.068602534779259594e-02 3.000329904273271175e-01
2.843008830545638688e+00 9.822505880995857641e-01 6.750674026224471902e+01 2.251667723221712630e-02 1.153039182291984988e-01 8.999901541573400443e-02 7.202457571912421752e-01
2.971239089361029428e+00 9.284543195168138974e-01 6.858826109202092880e+01 2.228888573635150541e-02 1.142110109601279511e-01 2.211734366016545814e-02 3.819636426319530931e-01
3.139300789034253913e+00 9.560008445871396310e-01 6.864066047099755963e+01 2.244134484091916265e-02 1.249810184346056147e-01 1.903459045554358950e-02 2.909576171310362391e-01
3.059802647444816337e+00 9.271507797216251845e-01 6.823996323116149654e+01 2.218677119548895932e-02 1.162426524928180660e-01 8.189515199036911594e-03 1.322349058074447081e-01
3.017373571889137907e+00 9.672364372380940489e-01 6.847078860579409820e+01 2.245036907248201818e-02 1.160532732835347774e-01 8.869194359559412488e-02 4.778274701829069437e-01
3.015931522470767678e+00 9.272584452497327767e-01 6.790007497615120258e+01 2.255508254304594562e-02 1.130805513780546029e-01 7.016895188144033069e-02 1.704940865813474871e-01
2.955446301816179844e+00 9.578891469882530041e-01 6.928241369839672359e+01 2.235295338498514625e-02 1.256155266407363580e-01 6.415899360877092006e-02 4.621737364938589554e-01
3.191046913887849001e+00 9.423581893348099703e-01 6.949797273456998425e+01 2.242044304514931308e-02 1.160750801089011353e-01 7.325869284931406378e-02 4.271870220832512111e-01
3.126789410547297532e+00 9.283100397122993064e-01 6.828848166357853700e+01 2.232598986356621601e-02 1.158651394560671760e-01 1.134981282306830701e-02 1.893062913051825613e-01
3.052375779336075734e+00 9.547430218847550165e-01 6.875307131923054271e+01 2.248102035131220935e-02 1.203961791125619241e-01 3.455300980625868740e-02 7.713128753121265002e-02
3.191774725249993505e+00 9.708943407286338978e-01 6.833534740640618566e+01 2.208204227434278424e-02 1.196155896952139502e-01 1.491132593767367613e-02 6.581641635287508452e-01
2.989148050686301961e+00 9.720526731849714608e-01 6.941613045730375120e+01 2.202004375695566785e-02 1.280829535917205053e-01 2.852478834981753315e-03 5.744511726740697544e-01
2.894879686798987439e+00 9.824666215909512168e-01 6.821947690524329744e+01 2.233624617975880911e-02 1.130676747522755959e-01 9.342338932884458602e-02 4.473373902676682223e-01
2.964606593921621513e+00 9.875652582226795984e-01 6.844291232776052425e+01 2.202784136498205092e-02 1.148731959344487796e-01 9.985551516150709475e-03 5.818614041995852082e-01
2.940736208590266187e+00 9.609130439893964759e-01 6.848183829916925447e+01 2.228813303532840850e-02 1.186743506138912829e-01 5.701887733535338475e-03 7.053004330544165867e-02
2.872737403732918082e+00 9.103186824626801066e-01 6.857434007523362141e+01 2.221448523033223849e-02 1.219213108777168347e-01 9.271687102929393465e-02 1.805058189129148116e-01
3.178218930866817171e+00 9.467483960873877002e-01 6.861626464208733012e+01 2.208279521458215294e-02 1.243603788866639165e-01 6.248433423605979226e-02 1.275729832809246733e-01
2.958452078700937626e+00 9.704709206354996676e-01 6.865327925403995835e+01 2.245259299172503928e-02 1.103194774309234488e-01 6.846446451484015927e-02 7.289848282002063806e-01
3.044901852575621959e+00 9.876047809662024113e-01 6.852117849655891746e+01 2.259177108910515042e-02 1.168191485856286821e-01 8.401129144240221391e-02 1.606569785179348120e-01
3.033564676491574907e+00 9.823799716384509217e-01 6.895133499709564262e+01 2.257166037743356737e-02 1.189140728632600424e-01 9.845670261202099649e-02 2.398046808458299539e-01
2.929505429410185435e+00 9.223540388427303727e-01 6.890014297403126875e+01 2.240802834943120617e-02 1.205879565919259488e-01 4.139379879789724381e-02 5.518688659350209358e-01
3.044446889852197025e+00 9.356216145327505007e-01 6.878554184856646714e+01 2.249866973659646330e-02 1.165892807196819703e-01 4.347926466531708972e-02 8.792251116333298089e-02
3.087852805273858081e+00 9.671419672997357830e-01 6.896829925001904371e+01 2.247925956561288088e-02 1.206578899148944561e-01 4.164875714543980756e-02 7.098087082503416745e-02
3.027950300267292505e+00 9.084877687443807526e-01 6.926337691567125887e+01 2.237951251286476873e-02 1.201922496561045189e-01 6.759279636644245116e-04 3.440360745964177180e-01
2.941622306246570506e+00 9.848562884100260373e-01 6.870337225118977642e+01 2.203397351877388333e-02 1.209022777586860053e-01 7.361413261090364590e-02 2.830917838215225024e-01
3.088544566977157402e+00 9.375608966206316897e-01 6.871694290446927766e+01 2.232300891784614466e-02 1.174956420939609614e-01 5.338864391666896941e-02 4.871116552826136314e-01
2.862224942570232855e+00 9.243386555139073701e-01 6.876763129414118225e+01 2.254037892259381018e-02 1.180277535429271607e-01 4.147050681615720852e-02 5.355249450225488816e-01
2.929505429410185435e+00 9.223540388427303727e-01 6.890014297403126875e+01 2.240802834943120617e-02 1.205879565919259488e-01 4.139379879789724381e-02 5.518688659350209358e-01
3.057644455937212236e+00 9.846129884706141810e-01 6.898846337569963794e+01 2.237748517725353034e-02 1.141384948188876453e-01 6.282862543201067629e-02 1.511002042001639845e-01
2.807023720443730053e+00 9.082209864659230858e-01 6.875717267221099860e+01 2.231672865782233922e-02 1.130400436450239854e-01 2.674077329551408783e-02 4.598971826417606046e-01
2.917267717047506093e+00 9.538327604253471481e-01 6.808205672239519402e+01 2.213313616281529020e-02 1.147183790832459610e-01 2.759048864276858470e-03 3.656817678680243655e-01
3.046660716755964060e+00 9.768104382026276955e-01 6.878681487968934505e+01 2.241572591917838364e-02 1.154339891435435389e-01 1.379540556424366932e-02 4.364911860471349381e-01
2.929611169331828968e+00 9.653363219928502437e-01 6.877048204415709165e+01 2.246615348706772208e-02 1.232782070298684973e-01 4.256332090655435239e-03 6.566327948638699119e-02
3.023342837275041273e+00 9.758202740191317393e-01 6.854848880994937588e+01 2.231124188094730718e-02 1.124009729025986920e-01 9.093033165512667826e-02 4.023542331713869658e-01
2.923933848028894111e+00 9.578878877169992867e-01 6.854885647020417139e+01 2.219136033516258891e-02 1.191033094924063979e-01 7.345994797794035136e-02 2.205853359344691483e-02
3.100525595474281193e+00 9.219540350913164595e-01 6.817893177138154215e+01 2.209027139058421241e-02 1.186538105891646183e-01 8.164972725657759778e-02 7.027646934330066264e-01
2.911923224293302859e+00 9.482974997279127738e-01 6.873840491060558122e+01 2.203796440519811828e-02 1.204672296467804299e-01 2.632545805455423216e-02 6.850664399709187613e-01
3.129777236048649325e+00 9.290030542990571627e-01 6.906251019097159372e+01 2.246099052549700020e-02 1.203386449968836536e-01 4.064202190730395459e-02 2.794042230971627294e-01
2.969629186390621456e+00 9.684764635339753180e-01 6.844787488062863190e+01 2.249088909597408634e-02 1.156103375897802182e-01 6.677866690798772709e-02 4.821390545130713190e-01
3.199134411989325244e+00 9.271622450522778447e-01 6.862801100200998405e+01 2.219291101588526105e-02 1.142728176973808879e-01 6.299594814299207257e-02 1.295703287280473293e-01
3.078396659156008131e+00 9.665467586168627889e-01 6.776441340722075779e+01 2.225278040965964280e-02 1.153460279916393855e-01 5.015049978740782066e-02 5.651718514356184331e-01
2.973845475560136897e+00 9.135586172642626845e-01 6.897776087257308575e+01 2.237693156947512599e-02 1.217540861259008428e-01 5.697809444823569852e-02 5.156154100037620147e-02
2.974053531818499962e+00 9.265197269869166474e-01 6.845019594976149335e+01 2.245351910190982944e-02 1.163078495407424279e-01 6.257770102718868133e-02 1.067833908281302091e-01
2.922003001920395082e+00 9.649791352408312317e-01 6.902400773723711325e+01 2.257996942751267985e-02 1.216802863531710049e-01 8.089160041505985554e-02 2.884286803684809608e-01
2.945690377277374150e+00 9.662921784069536946e-01 6.880358780773933347e+01 2.251640861340855476e-02 1.214399300430764050e-01 6.499204545212264317e-02 8.897990793335548709e-02
3.095472167399933916e+00 9.877287113520486495e-01 6.876005647869480697e+01 2.251402752337907168e-02 1.194382927709750769e-01 2.917319399875215741e-02 2.760970410984885798e-02
2.895092655571607221e+00 9.712525821280688643e-01 6.899471254370608619e+01 2.204048157903818611e-02 1.126607478391371542e-01 1.201112208804356977e-02 3.040862460551765345e-01
2.811826135001759042e+00 9.021832868336179256e-01 6.863867510276396899e+01 2.226842193027031222e-02 1.211204397873277133e-01 9.317295701886291193e-02 4.054382248066854544e-01
3.177575357656370336e+00 9.789476268653640734e-01 6.866089976194540156e+01 2.227222137463596985e-02 1.210272565100864589e-01 1.037650104904277483e-02 6.412709468329199636e-01
2.960449803214553199e+00 9.663839294967153659e-01 6.846080480455249528e+01 2.219311672691546417e-02 1.203402967637592219e-01 3.407236629077761703e-02 1.064131673224835845e-01
2.999315225855903932e+00 9.418455951148695382e-01 6.904888133519334303e+01 2.256421305766648233e-02 1.188819575781870641e-01 6.607539465058674677e-02 1.294494153212906729e-01
3.111888836024749860e+00 9.501580939126373915e-01 6.821850038510071101e+01 2.221472130634798842e-02 1.191959281534274301e-01 7.716163807969124433e-02 2.907502128692059373e-01
3.071318625850603112e+00 9.924608434751079900e-01 6.879294329599686364e+01 2.214947778576607101e-02 1.197644554108749093e-01 3.279098536058562552e-02 6.391883201700315764e-01
2.856433348037437980e+00 9.095388900540762878e-01 6.906396164526788084e+01 2.220757868606670904e-02 1.299312591950399776e-01 5.098499729147509991e-03 3.315322398741186172e-01
3.063331426418807624e+00 9.557838136624863257e-01 6.899436677171550514e+01 2.239436839303186530e-02 1.236787325978239288e-01 7.608952094380663778e-02 1.858926802513605203e-01
2.975753690251250472e+00 9.959641492627661075e-01 6.820595029201075477e+01 2.219246663094962685e-02 1.135280841860086681e-01 8.641264569957020011e-03 6.222180136672088580e-01
3.007242958602503347e+00 9.571522180615247288e-01 6.902251501185573090e+01 2.253242004701296389e-02 1.177142582150147859e-01 8.213718656791495210e-02 3.563993636884139199e-02
2.900145352653498598e+00 9.630736946846423230e-01 6.899392702678323985e+01 2.208488872681969514e-02 1.251538562552502176e-01 3.111409641652567240e-02 4.439510036395670767e-01
2.923095286393763370e+00 9.044299672440162530e-01 6.876510441228722925e+01 2.223137039163531475e-02 1.144190833356605180e-01 1.549070890189640018e-02 5.776068199082989851e-01
2.892226437650800452e+00 9.030040181099762142e-01 6.823966638384207783e+01 2.221522034666680717e-02 1.268379601846712501e-01 2.228225675763219338e-02 2.456686024045427186e-01
3.000077812412980993e+00 9.188563772303645072e-01 6.779044145182909631e+01 2.228300457398174617e-02 1.176808164177479271e-01 3.926894644427948722e-02 4.867087209801940206e-01
2.912746037764721851e+00 9.370347168533796900e-01 6.860112859334769553e+01 2.221714310946847765e-02 1.107866257243746017e-01 6.476099842790070116e-02 2.946798388851786799e-01
3.054145337096238144e+00 9.647583666499686128e-01 6.835419365679551618e+01 2.215345696848693494e-02 1.171467311169996084e-01 8.566694786812531492e-02 1.884450347014836324e-01
3.032150676740738682e+00 9.162066415978217249e-01 6.857196445377640259e+01 2.244105567605287829e-02 1.165774725751406726e-01 8.514451723471630484e-02 3.456980590587795388e-01
2.880087582533461976e+00 9.968322845849220126e-01 6.937376551124987145e+01 2.252050739174417740e-02 1.236584005531207869e-01 9.865954959375878783e-03 1.094945900858915466e-01
2.807487419472319612e+00 9.490944618189981474e-01 6.803999218025403195e+01 2.213985549307196168e-02 1.206565413949530208e-01 3.706894325480792132e-03 1.664628048087474221e-01
3.007640602142155561e+00 9.142267349951771482e-01 6.823339425102986411e+01 2.226649066771795027e-02 1.158127667066298494e-01 6.573058612762315567e-02 5.288035203076952850e-01
2.914764408133334150e+00 9.595445465184921918e-01 6.809051646823965598e+01 2.255729434761636135e-02 1.105739453387786647e-01 9.210396605158277517e-02 6.186608967621766153e-01
3.172682244083739000e+00 9.909716778729218412e-01 6.892061121528982426e+01 2.227652726946940595e-02 1.236368087088573209e-01 6.138958508175763884e-02 6.251894076135540157e-01
3.056554155384489047e+00 9.989776368920784133e-01 6.870264602483733540e+01 2.213283711953880489e-02 1.160366255258841739e-01 8.019373946134694675e-03 2.783477375629680312e-02
2.847862875758094159e+00 9.813151822775618704e-01 6.868149466955691196e+01 2.219989491659305272e-02 1.212615455574702766e-01 7.998242615605834216e-02 6.135349452552411043e-01
3.189119909376099571e+00 9.772570018548670800e-01 6.892235999412177705e+01 2.226421305081622767e-02 1.151611053130231072e-01 7.238036979969104945e-02 4.031187524746514539e-01
2.818510507555487710e+00 9.234742557998588675e-01 6.797713875125811001e+01 2.219174511790542731e-02 1.140803308845610570e-01 8.136717845418073303e-02 3.337019375668089094e-02
2.988439397831029076e+00 9.087590474897523363e-01 6.898239742739721692e+01 2.232312688126877193e-02 1.270380794638516497e-01 8.104361134930240795e-02 6.209524087932974945e-01
2.871919831234220677e+00 9.166890286511957253e-01 6.854657237625711730e+01 2.223806841446787294e-02 1.226768415782912985e-01 1.215609770741173969e-02 5.424438550537727943e-01
2.912585590493738330e+00 9.205523811542958290e-01 6.881413590460319085e+01 2.257614950958371572e-02 1.157104202436829848e-01 6.314826165972058092e-02 2.275624909923578965e-01
2.929611169331828968e+00 9.653363219928502437e-01 6.877048204415709165e+01 2.246615348706772208e-02 1.232782070298684973e-01 4.256332090655435239e-03 6.566327948638699119e-02
2.872769927831090087e+00 9.669823296379931321e-01 6.888009717784019870e+01 2.202698656198212590e-02 1.216703566416924148e-01 1.800001194356701945e-02 6.096969815468652465e-01
3.099617738729775862e+00 9.126742861707719534e-01 6.857632669827030725e+01 2.237789874498035542e-02 1.144463669035597764e-01 2.562517374464886796e-02 6.821166448439144880e-02
3.191186229933417273e+00 9.058329450496210855e-01 6.828152691541994557e+01 2.216694464802252199e-02 1.178119485345016232e-01 5.750510417795844792e-02 6.264077711500850576e-01
2.941006757281677153e+00 9.668947967069621008e-01 6.832751101992820963e+01 2.215269804782387872e-02 1.146015901836649059e-01 5.070125286171738715e-02 1.857920786306517524e-01
3.058522796859475257e+00 9.573652606395316456e-01 6.934165337045902788e+01 2.221666800567137501e-02 1.199062482448575301e-01 5.738614219558784563e-02 4.869560397628311388e-02
3.047680689141728294e+00 9.552119153501062998e-01 6.902976451627156962e+01 2.236390221046899787e-02 1.171833703073255073e-01 7.926423022760012427e-02 3.937394781073922378e-01
3.130149609721288861e+00 9.743404671457251975e-01 6.860865184143158046e+01 2.212977440254383296e-02 1.215584711407946272e-01 4.736344115006917849e-02 3.130672606547971748e-01
3.188833558428931347e+00 9.269182370255085734e-01 6.815131321398185094e+01 2.227678569357886135e-02 1.133383813408472551e-01 5.819240626548117037e-03 4.664095073266380509e-01
2.812488611480849610e+00 9.366538904253509656e-01 6.904235404528891706e+01 2.215915486349243069e-02 1.148168366524728451e-01 9.041703763823562279e-02 1.574009575475938116e-01
3.037827584273076198e+00 9.517778474651839016e-01 6.880649542248713146e+01 2.230711872130479098e-02 1.224647991013114307e-01 3.033958885544628739e-02 2.163847284315063013e-01
3.132707662079164734e+00 9.549638329604526188e-01 6.866581722549737776e+01 2.241834171107077653e-02 1.223719361033552833e-01 3.045581721078111093e-02 4.012694590068713874e-01
2.842703065529242235e+00 9.685987038657228876e-01 6.852898584197049558e+01 2.214162181015199779e-02 1.156167901942943416e-01 7.386845688663117027e-02 1.109391759899576863e-01
3.011119121001548216e+00 9.444210444902605417e-01 6.865538541558834140e+01 2.227486956720247865e-02 1.114701400742475479e-01 2.447168390351336584e-02 2.501417793527883626e-01
3.089494274558810538e+00 9.702973586009180362e-01 6.877121041578639904e+01 2.241063087914252697e-02 1.263008634009351039e-01 7.259220925622338061e-02 4.994116994638772566e-01
2.867679654535189915e+00 9.910033583417874326e-01 6.839384857730253486e+01 2.228186239075735653e-02 1.134379816842753519e-01 8.606577049762026421e-02 5.976359131551343129e-01
2.871919831234220677e+00 9.166890286511957253e-01 6.854657237625711730e+01 2.223806841446787294e-02 1.226768415782912985e-01 1.215609770741173969e-02 5.424438550537727943e-01
3.130703221724789209e+00 9.911583760690546585e-01 6.923193434081595399e+01 2.253962426721177123e-02 1.192413189410196500e-01 2.467956238110543751e-02 3.399456061562238784e-01
2.932866632376997185e+00 9.476760988368105876e-01 6.867896606138971549e+01 2.212993412451743150e-02 1.170600288204165368e-01 3.577182953696491502e-02 1.494079424670196055e-01
2.963968386979969782e+00 9.912997940765911897e-01 6.862622713006946640e+01 2.212439980775172260e-02 1.205473842479916069e-01 6.015566372695736741e-02 2.921413216886342146e-01
3.012812395060039172e+00 9.065858082630114945e-01 6.772443432933661711e+01 2.222168819591387873e-02 1.160326761742074136e-01 7.677318375625281910e-02 6.474716161087766819e-01
2.889035563167904996e+00 9.290146449610109380e-01 6.805340627424176603e+01 2.208157026317065022e-02 1.136118774101317341e-01 2.474048971465999877e-02 6.252196337554619676e-01
2.870389553096297064e+00 9.137811517652502102e-01 6.947849101459650001e+01 2.222259109767567992e-02 1.190371301885302519e-01 2.756377159580932976e-02 5.783980943347423187e-01
2.913489740514584536e+00 9.112949480833292260e-01 6.880761056657266295e+01 2.255815198194515217e-02 1.228219744739633412e-01 1.827833649048691417e-02 2.046763091173759985e-01
2.924357161472862288e+00 9.983823725678463434e-01 6.813233280614399234e+01 2.210772180660242059e-02 1.110431321502814567e-01 6.880923486637778586e-02 5.272563988645734279e-01
2.966686396669201198e+00 9.272125256113272762e-01 6.877547256079047600e+01 2.202437335663871149e-02 1.162171600340218131e-01 5.499000294480928253e-02 2.766435560373453062e-01
3.024873593933202542e+00 9.037875991582398072e-01 6.871188357394088086e+01 2.212631914138080483e-02 1.186468658122241809e-01 7.195727975549953692e-02 2.611624241197847973e-01
3.112303648330267514e+00 9.474778095568824332e-01 6.909999899369510956e+01 2.222775058170952528e-02 1.119437568109148406e-01 8.498152254327863420e-02 1.516517854436752188e-01
3.125251568772015709e+00 9.360178764399851303e-01 6.840980610941782913e+01 2.250165896895335235e-02 1.159125395624818200e-01 5.910581048347960526e-02 2.764736850830224468e-01
2.850059004378111105e+00 9.532330191886025927e-01 6.802258379650326958e+01 2.230991032450066469e-02 1.147326423084321645e-01 5.373041220174902544e-02 3.504956998814456881e-01
3.162019176325635339e+00 9.640247908354235840e-01 6.837534172215730166e+01 2.209958222178347309e-02 1.152398045940700028e-01 8.626685265337764169e-03 3.655946774441900526e-01
2.872190478818573478e+00 9.325548666586018776e-01 6.829275514826574067e+01 2.224303086327174966e-02 1.169472423189368837e-01 5.064231732043703027e-02 1.419143493503334241e-01
3.045317481048911645e+00 9.387362711081209676e-01 6.867324177120671891e+01 2.223618193982133950e-02 1.175183893904714338e-01 5.272135639662554191e-02 5.486600954048388434e-01
2.866375389808343055e+00 9.773875043702028309e-01 6.857542447129833363e+01 2.225264705964759629e-02 1.133535513241634429e-01 7.263525043207741394e-02 2.170711477526370559e-01
3.190060984926911480e+00 9.831905491271353270e-01 6.842073614786426106e+01 2.209396672172370471e-02 1.101981924337842866e-01 4.306794323123494528e-02 2.120123896136634212e-01
