weight logl logA n_s H0 omega_b omega_cdm m_ncdm tau_reio
5.239060697397606564e-61 -1.410475554142922476e+02 3.035107758285839896e+00 9.239011780358372672e-01 7.463824756537258054e+01 2.233304820734324792e-02 1.244755526481697572e-01 7.601019946058175381e-02 6.411526883620122241e-01
1.924887675694091366e-60 -1.397462449315924857e+02 2.844606634731423611e+00 9.580316672689247470e-01 7.405151890912887325e+01 2.256278105811105120e-02 1.106609232315358821e-01 7.670925296159875062e-02 4.487317759586298416e-01
1.935129315466630827e-60 -1.397409383933937477e+02 3.054830621894343068e+00 9.704754886384370227e-01 7.494283218956043413e+01 2.238179792659271763e-02 1.292584831689957137e-01 6.568393256427641769e-02 5.119290069851019087e-01
2.781370281356629629e-60 -1.393781688341143763e+02 2.958882851931003977e+00 9.392067902833604043e-01 7.498701686601646088e+01 2.249777633323670270e-02 1.261974239134097397e-01 1.832784071243565146e-03 5.022119310851715923e-01
3.710113732953889832e-60 -1.390900500154088206e+02 2.924662460997202729e+00 9.204216033871788216e-01 7.448118077254800085e+01 2.256339872694370155e-02 1.200117419807169156e-01 9.803570740150971408e-02 6.993071695703495516e-01
5.401383373537749092e-60 -1.387144574462945741e+02 3.082599876171185915e+00 9.635884177480908974e-01 7.445233141146159994e+01 2.239850836947217955e-02 1.186306697566410634e-01 2.836282072750465760e-02 4.841536237973028123e-01
5.844955198242748327e-60 -1.386355336174176500e+02 3.136429928758591057e+00 9.026436009896698920e-01 7.399367004316580676e+01 2.227690502915179172e-02 1.112822818612437259e-01 2.946098802653680793e-02 9.489463494021635470e-02
1.989001600801370161e-59 -1.374108946496482133e+02 3.048962165607057795e+00 9.827428073242371331e-01 7.469192998937731431e+01 2.227528320815540946e-02 1.241090745374737597e-01 1.853996021641252101e-02 3.008226264880148326e-01
2.600420492189993089e-59 -1.371428542946306663e+02 3.046700461110777081e+00 9.250477679758393190e-01 7.361625325202226122e+01 2.206321282913455140e-02 1.117109873921726393e-01 7.100020993951104697e-02 7.155499367804355471e-01
3.212651945152584529e-59 -1.369314307071421695e+02 2.841685545024954518e+00 9.935997814000009365e-01 7.393368705459634782e+01 2.206448188500034074e-02 1.159800302737712119e-01 6.126853991953140621e-02 5.670690557345426930e-01
6.021305003249360667e-59 -1.363032234405707754e+02 2.987008824928203410e+00 9.243994200637812853e-01 7.401530312325952821e+01 2.202654304306662578e-02 1.161440445464819865e-01 4.269151161249410548e-02 2.427803703796532764e-01
7.928314059568370458e-59 -1.360280870441320928e+02 3.106501590611427499e+00 9.401778263277710268e-01 7.414241046345551922e+01 2.234775953725333733e-02 1.145807209954178979e-01 1.013844112794636335e-02 4.975793053295746726e-01
2.356229137055278211e-58 -1.349388798434780767e+02 3.160567276273963611e+00 9.034123859607728901e-01 7.473461911089435716e+01 2.225601388360337954e-02 1.266815327271096636e-01 2.233639003672475282e-02 3.401503987545455021e-01
3.308198078071935323e-58 -1.345995387074859480e+02 3.105453320774714143e+00 9.528243286903467224e-01 7.380835907749379032e+01 2.232503855978765217e-02 1.106776851956142727e-01 4.283247038556092789e-02 4.680521288858958129e-01
4.548173237847574895e-55 -1.273722116766290782e+02 2.988247011928452324e+00 9.746613678862682262e-01 7.365884834929161684e+01 2.238595729452491634e-02 1.100209611962179590e-01 3.933602689298129618e-02 4.380112021160469937e-01
4.927364105315007091e-55 -1.272896331619530486e+02 2.858283415149576179e+00 9.213233721004028265e-01 7.404365112352930112e+01 2.220648209748728522e-02 1.186159677851908179e-01 5.012682693754283436e-02 3.724617556978019328e-01
6.699105549249159518e-55 -1.269799633254145164e+02 2.905997563889497926e+00 9.271119237467694285e-01 7.427708987066937141e+01 2.213955537763177134e-02 1.247830207086902399e-01 6.447473927756078305e-02 4.046251409282926037e-01
