logA n_s H0 omega_b omega_cdm m_ncdm tau_reio
3.197310850773899649e+00 9.764071312958048088e-01 6.854036248488894500e+01 2.216883155418465645e-02 1.211050084806389593e-01 7.960214533318253627e-02 6.984709031060253037e-02
3.000435506302862709e+00 9.577581274615243334e-01 6.782893558186685823e+01 2.216830945284649704e-02 1.164891695379245556e-01 3.541605466189408358e-02 7.716816757254627013e-02
3.128060236152512719e+00 9.872596537939085648e-01 6.893655107048479636e+01 2.208031592395198403e-02 1.215867789014940248e-01 2.131960095466350902e-02 7.948278580857827402e-02
2.919860598061139623e+00 9.486797151130399453e-01 6.899924837637161090e+01 2.208357418965590721e-02 1.247580749146913470e-01 8.912000533779053379e-02 4.167713500364475521e-02
3.192834096905888597e+00 9.996259361291169876e-01 6.863109133292128661e+01 2.223223192226074507e-02 1.248135020840296511e-01 5.448298223727082723e-02 3.954255801623093869e-02
2.860917679368235156e+00 9.786115549989352624e-01 6.876585445102669780e+01 2.201190544318759948e-02 1.274076655375478151e-01 9.193228059307867461e-02 3.879718331223858813e-02
2.856146701121460740e+00 9.949191961489886049e-01 6.920440239031249519e+01 2.237879745339304075e-02 1.206522834260527338e-01 2.448420786711788186e-02 7.498129639263213797e-02
3.165801013879210313e+00 9.603566198198901782e-01 6.864894561918730176e+01 2.243079242076971569e-02 1.243301606116795632e-01 8.509410933298751367e-02 3.946568144929738647e-02
3.186532332675737766e+00 9.921019621523105014e-01 6.885613569888273844e+01 2.253141400397072613e-02 1.160395132748148345e-01 6.006049529967982109e-02 6.010988450529319155e-02
2.998729794240757585e+00 9.910914199382190315e-01 6.873469238930628933e+01 2.213723202616022998e-02 1.227271264586749233e-01 6.170687736281151026e-02 1.134338501382082046e-02
3.079300009629236001e+00 9.944423766967303013e-01 6.891791681160687233e+01 2.238072792663503216e-02 1.140203858489792776e-01 1.158509076834954993e-02 3.870734786408180222e-02
2.941567039839303455e+00 9.259011378116809299e-01 6.918318483996944224e+01 2.211185746973115540e-02 1.226931015797673719e-01 2.263526998343670313e-02 4.183468623860998187e-02
3.061139175874244334e+00 9.128400274384342872e-01 6.898646264384383642e+01 2.217037630593544570e-02 1.240191648924906798e-01 9.500886935575576786e-02 1.059258406851259701e-02
2.856091038574177787e+00 9.499707554900712614e-01 6.961437703275994693e+01 2.225503774511383009e-02 1.279687883529304071e-01 2.938393831672037049e-02 2.525219379673131898e-02
3.164813863219058110e+00 9.221369581330232101e-01 6.832743483954196506e+01 2.237549880830891000e-02 1.239494089591473280e-01 3.823432002091867871e-02 5.498187711632780694e-02
3.058452891596087575e+00 9.336091440378482265e-01 6.868144183342015197e+01 2.232763214405840413e-02 1.217745247573163020e-01 4.754506490444009720e-02 2.446493125370387267e-02
3.019579475668281887e+00 9.471494107318507716e-01 6.843373785920297792e+01 2.210851911222983315e-02 1.192229888151773304e-01 1.417640941468756299e-02 7.919425472442245817e-02
2.835217169011537308e+00 9.863569109652388089e-01 6.846297622074919786e+01 2.213382159254165260e-02 1.205385857629275026e-01 4.553202143641906646e-02 6.225817075684818291e-02
2.973733344932127931e+00 9.342910182975405764e-01 6.960334022487506900e+01 2.247048194265144697e-02 1.256589583119993303e-01 6.943537109783054495e-02 2.388255254566996888e-02
2.874354538176559171e+00 9.602245795197110745e-01 6.902283400551229420e+01 2.241131114865711760e-02 1.267638479403463414e-01 2.790793431040627590e-02 7.503493092010535270e-02
2.885252066542527860e+00 9.270840786760194963e-01 6.885119025954213612e+01 2.224912821120384951e-02 1.218683500407478498e-01 9.338752837461959666e-02 2.026954599100174934e-02
3.055471256854591644e+00 9.289164944231182997e-01 6.814720984481752453e+01 2.233065862922798545e-02 1.218840890518458064e-01 1.757081316036654059e-02 1.151095443545632063e-02
2.915120918363956370e+00 9.462080652731171826e-01 6.783271179193991429e+01 2.220207176536107344e-02 1.149931364330018663e-01 9.054386948314585570e-02 1.929454987344739886e-02
3.008532347215412184e+00 9.491796750664027726e-01 6.852644269981644243e+01 2.221130702571477711e-02 1.148783638592280193e-01 8.217317429561476691e-03 6.059548116877503526e-02
2.820027618168325922e+00 9.722395355007936724e-01 6.866223899061284897e+01 2.204668269066472827e-02 1.267176640001581034e-01 2.001485147005960252e-02 5.961333675760964457e-02
2.872034884213008343e+00 9.987865605944072911e-01 6.888227353204180758e+01 2.204306201498622275e-02 1.224900397765318893e-01 1.506400241318099978e-02 2.165578200144930784e-02
2.818612175608660841e+00 9.039821792377675802e-01 6.828204539690355546e+01 2.224034274200879097e-02 1.170032306709585940e-01 9.614828751428364240e-02 6.681926260768603076e-02
2.992184748446911957e+00 9.590797504599618550e-01 6.811843575595277400e+01 2.224482338843300142e-02 1.232068796659937238e-01 5.544762071185186519e-02 3.789773730894160919e-02
2.920191528900418554e+00 9.503958811287330777e-01 6.874727050355741653e+01 2.252204736613913974e-02 1.255039683309555620e-01 8.618081309776548515e-02 2.636462102002626318e-02
3.102393104248936329e+00 9.311955639901902115e-01 6.914250184585915804e+01 2.246262353565835548e-02 1.251355292106502981e-01 9.212319102292755579e-02 4.131200203031273194e-02
3.066272852624711831e+00 9.219003834499457373e-01 6.826082665308770459e+01 2.217568779366713497e-02 1.161393280165658182e-01 6.646560472430171340e-02 6.036428314610847029e-02
3.040489133890542650e+00 9.122443012178531596e-01 6.891189785992851569e+01 2.220481254613057912e-02 1.155250729863658010e-01 1.650094131512190934e-02 5.569000821505981635e-02
3.086335795043370744e+00 9.613519247936346268e-01 6.840871871981735808e+01 2.211777972583217275e-02 1.210795601999995891e-01 1.034399376158794993e-02 6.991800720232466126e-02
3.158870140080376920e+00 9.375973636724104221e-01 6.819616027311631967e+01 2.208964162799468070e-02 1.209486372297234325e-01 3.969551482031234008e-02 7.649543183702968430e-02
2.834782804586062355e+00 9.949565363165211451e-01 6.857369426658054579e+01 2.210207380072217245e-02 1.220496242799374714e-01 5.219115856085261573e-02 4.921473492702355124e-02
3.160727782330428060e+00 9.509190527691639971e-01 6.891494833935577446e+01 2.215667598203130417e-02 1.218112409305623506e-01 8.656004939153674749e-02 5.256906823525084316e-02
2.902212377637288121e+00 9.089511914841810203e-01 6.885931277361345337e+01 2.245628757665723077e-02 1.222882503284610373e-01 6.068284006773769917e-02 4.845526488321675457e-02
2.954774623630909147e+00 9.283813969732834792e-01 6.970575169627004186e+01 2.249066908906000029e-02 1.248622143341084206e-01 5.862311430774261312e-02 7.029694106288715549e-02
2.996509402338865424e+00 9.386211429294947228e-01 6.917036773775204495e+01 2.209178083900614070e-02 1.234416938571504530e-01 5.997092181840713021e-02 5.910594232530781700e-02
3.185540000628788171e+00 9.646098075143310080e-01 6.872212651054761068e+01 2.226245305356635770e-02 1.182563976268251882e-01 3.510055481767870855e-02 4.180923260031815802e-02
2.948103189215344866e+00 9.745809238509063333e-01 6.819492088409047881e+01 2.216710478428228145e-02 1.164511687094851311e-01 5.130779215393205250e-03 3.781244159584414011e-02
3.141914259995657321e+00 9.169505462824912856e-01 6.819173186061290437e+01 2.234424836718927956e-02 1.280751702541365056e-01 1.522922163030977598e-02 3.621974651340217899e-02
3.153337872271903208e+00 9.760839750664391801e-01 6.876134821455576684e+01 2.225419706868407566e-02 1.159381081429243787e-01 7.142005692101847936e-02 5.652089661749866434e-02
3.121228575784529724e+00 9.952519816340887893e-01 6.792394451293858992e+01 2.200517503242930412e-02 1.188576681017188136e-01 7.172310977699589141e-02 3.210084885547580258e-02
3.193515670125192329e+00 9.949221680347216656e-01 6.850204682701300385e+01 2.202806458502844580e-02 1.198337912947937400e-01 6.640356917034868911e-02 3.372352221978329456e-02
2.964625780012665857e+00 9.647833388970931123e-01 6.891471484494772426e+01 2.257533770675300422e-02 1.163913708289642523e-01 2.974087487502388369e-02 2.510506368108440800e-02
3.116161267664562473e+00 9.657635077302317850e-01 6.960341281788046786e+01 2.252770141568959106e-02 1.284361311175389875e-01 9.323024443857508281e-02 1.031639628689541913e-02
2.837497792761299653e+00 9.471614162566764916e-01 6.890189171464749052e+01 2.254654880129421113e-02 1.200072006757273851e-01 4.155792738933397623e-02 2.394015581720169983e-02
2.868439212959495332e+00 9.191421465548434977e-01 6.902255984212379758e+01 2.252822961269145691e-02 1.201803587391290229e-01 1.446443913386366575e-02 1.973281423976730106e-02
3.051849462127782076e+00 9.690985369034683661e-01 6.812490579050245287e+01 2.213998733430309895e-02 1.160880052560128439e-01 2.107827814898166792e-03 1.508639520289718761e-02
3.158457046186408768e+00 9.229701036887704158e-01 6.920111531063305677e+01 2.247208239866868573e-02 1.249776555450410470e-01 8.550776648872504548e-02 4.227008074421804290e-02
3.153930669970775647e+00 9.115676118205020551e-01 6.935892358012264935e+01 2.259775041394036788e-02 1.277113918191465358e-01 3.873214603066731793e-02 5.773489692778761145e-02
3.001341141104972632e+00 9.517061709546528192e-01 6.892049158237705342e+01 2.246946170229332032e-02 1.272509393950794765e-01 6.745438320622883233e-02 3.653261936701702323e-02
3.026244983684330148e+00 9.252417953613913948e-01 6.844561145366752442e+01 2.243534987985315240e-02 1.219932097254795289e-01 6.425174079379585013e-02 4.640087628277148046e-02
2.976414349853427233e+00 9.449184109502993811e-01 6.896551590951062849e+01 2.244747759543641238e-02 1.195855403569167086e-01 8.446120176047894335e-02 7.326530969516564795e-02
2.905924955097517692e+00 9.830775543939924699e-01 6.920425792704646994e+01 2.253473791316555619e-02 1.204979324921541944e-01 4.049843356216343421e-02 2.650175016343200157e-02
3.041700702180258897e+00 9.215125042378295994e-01 6.903641311677876047e+01 2.249608684372652462e-02 1.194829654794250517e-01 7.833335616124781353e-02 4.378099977095305934e-02
2.833996493188625010e+00 9.638645974598994970e-01 6.860774035314651087e+01 2.253811161169346627e-02 1.228867553909098465e-01 7.513917380285234371e-02 6.229108090049480240e-02
2.950690654127456458e+00 9.018534901353113531e-01 6.836873569426560948e+01 2.251695048798393883e-02 1.230360388070556588e-01 2.671171450157212857e-02 2.289122119148775253e-02
3.098268424945589405e+00 9.073192994063067340e-01 6.875354529853689201e+01 2.208591858419990672e-02 1.263614164650501415e-01 2.601750134830360748e-03 4.431463592443873889e-02
2.934650666645717720e+00 9.425091991780452094e-01 6.870077522579086349e+01 2.249811885706467715e-02 1.255800500750145765e-01 2.562479902239399657e-02 6.798747666101571940e-02
2.938467263832770904e+00 9.466185731194951547e-01 6.868043627209924296e+01 2.256047488399786152e-02 1.177434065187828727e-01 4.216928007879604257e-02 4.801308618067178652e-02
2.893488622377437203e+00 9.369530054426755683e-01 6.910423723338985269e+01 2.208719543067787228e-02 1.243278930567596335e-01 3.668943393935467784e-02 3.943849096026225826e-02
2.863917768217563609e+00 9.644895675310642957e-01 6.802969449728007589e+01 2.223676489566620354e-02 1.206805924108767247e-01 4.059428089340884338e-02 7.575144037469537517e-02
3.066272852624711831e+00 9.219003834499457373e-01 6.826082665308770459e+01 2.217568779366713497e-02 1.161393280165658182e-01 6.646560472430171340e-02 6.036428314610847029e-02
2.822232897119762107e+00 9.260315683403440579e-01 6.888395362859947113e+01 2.219116467564538966e-02 1.208007704296647222e-01 9.997358108484230566e-02 1.014853721332606255e-02
3.009945566914251636e+00 9.993400176580889971e-01 6.769050309387620246e+01 2.213451613114159403e-02 1.199467792768212915e-01 5.732768163712085446e-02 2.052759131926546604e-02
3.011503087987365213e+00 9.050801879583085796e-01 6.878169757786406535e+01 2.214328621743016576e-02 1.210874643012131435e-01 3.746259884141400071e-02 6.330857983029529457e-02
3.101358173258911943e+00 9.660032219608898352e-01 6.800283706050468879e+01 2.209205339630176956e-02 1.163355952274635896e-01 9.047959020839546618e-02 1.478612437626113454e-02
3.004433763693621362e+00 9.396617090803821570e-01 6.940224422401961135e+01 2.233309259742996891e-02 1.198521597696709517e-01 6.997674531030460832e-02 1.730445087606469895e-02
2.897005497583131639e+00 9.934825601899988090e-01 6.887156495559237612e+01 2.257357936001182924e-02 1.288356916360565707e-01 2.275231596595364211e-02 1.416200638140516221e-02
2.925942496808740856e+00 9.384193268219241935e-01 6.893168615814792588e+01 2.223102979675906435e-02 1.200951509182799082e-01 3.744034602832729819e-02 3.447525187892409859e-02
2.983531883704313437e+00 9.910230966474522507e-01 6.945692710641904455e+01 2.245753388483551216e-02 1.278120843757451497e-01 1.298194349752403512e-02 5.152875106418477319e-02
2.877076538684843143e+00 9.281230946637388790e-01 6.887344274760921792e+01 2.209628346294739698e-02 1.162120445338661323e-01 2.670898733039988801e-02 1.715814902478051546e-02
2.805623288182327535e+00 9.304822582027467703e-01 6.816509081866283282e+01 2.242446144506946015e-02 1.167179074258624244e-01 8.381107192721698462e-02 2.286856811332724920e-02
3.088401988547694987e+00 9.609318914174239668e-01 6.859607586560103698e+01 2.241138350932696602e-02 1.209508956327409179e-01 6.243615115919504133e-02 7.870499098580381603e-02
2.968190055608726396e+00 9.994640683239038870e-01 6.905882638536465379e+01 2.245449051517455288e-02 1.168075202638393789e-01 8.846275079329708399e-03 6.997431705571402483e-02
3.148835995301316526e+00 9.104055346963448869e-01 6.873794597745850865e+01 2.239496176568038163e-02 1.234315909394566035e-01 8.932396223234580213e-02 4.659800680617871838e-02
2.997948840405570081e+00 9.527978611981604562e-01 6.797436696833906922e+01 2.215338924867029519e-02 1.139562239699888624e-01 5.059688347975121320e-02 4.459164569824484309e-02
2.902571648303367002e+00 9.648139367563047797e-01 6.862036153306112851e+01 2.221660051523280041e-02 1.143238630712261894e-01 5.158518386807315302e-03 2.501635461177651593e-02
3.133849087265448752e+00 9.397620096497945053e-01 6.842087980781722933e+01 2.218322915119586708e-02 1.222763262451155158e-01 7.798317490027215082e-02 7.333103210198332889e-02
3.123709951169159282e+00 9.886081253603270502e-01 6.905765589202651711e+01 2.222160474994604520e-02 1.236875160797811235e-01 3.938818455646981263e-03 4.541992905208032394e-02
3.147337692727120828e+00 9.114333260516911395e-01 6.842063620057710693e+01 2.211203811510001685e-02 1.105166565137899598e-01 2.224004836154257550e-02 4.919056876372111808e-02
3.148506073527701066e+00 9.902033263556981879e-01 6.827551363003769325e+01 2.231137585105763196e-02 1.197799469426678587e-01 3.685259066937466438e-02 6.436464313263384751e-02
2.997513923667010527e+00 9.405245149746166433e-01 6.940126380164474540e+01 2.207742056996757699e-02 1.292808897821194347e-01 2.546402242105340330e-02 1.586608771681457045e-02
2.806763040811483201e+00 9.664446928219201371e-01 6.886078446914862639e+01 2.258443025413000779e-02 1.224999112313096827e-01 9.121059548199184075e-02 5.001045826640261593e-02
3.197168437204205738e+00 9.170578416853036874e-01 6.921337515472606583e+01 2.240290312839689213e-02 1.125655065185093562e-01 8.527447294301400416e-02 2.211587850876182981e-02
2.917512334754967185e+00 9.267167644566421947e-01 6.895489943869284843e+01 2.234051978143873629e-02 1.273102118665670468e-01 9.320240637151805743e-03 3.296117457152920177e-02
3.042674196558124322e+00 9.238827893153945814e-01 6.913700564114242297e+01 2.254849487116033363e-02 1.178057943120453949e-01 6.212138331272604695e-03 4.982427559166841685e-02
2.823448525197644887e+00 9.172988909841427452e-01 6.891990855574091768e+01 2.227404375569467382e-02 1.213151620953096671e-01 3.685361181158710447e-02 4.010338426187417399e-02
2.941842906562414317e+00 9.275605832101267989e-01 6.872311700300058135e+01 2.232652050319257342e-02 1.206900552086963979e-01 9.685084439104252318e-02 4.460011599953688649e-02
3.141791451150264258e+00 9.457219611467762022e-01 6.847183132783352733e+01 2.223602091750167403e-02 1.153330952375514196e-01 4.437421364168916971e-02 4.410546382130869220e-02
3.173946973321667642e+00 9.189156487910918880e-01 6.914486558212257705e+01 2.254663013604313662e-02 1.252580540303102341e-01 4.804971197345266759e-02 6.732255683501396637e-02
3.090883621308279761e+00 9.875829073481111609e-01 6.876420451025623493e+01 2.235131748456321149e-02 1.162779071240007400e-01 8.765665697709534854e-03 4.280008536806130526e-02
2.847003097199425792e+00 9.713851580326496871e-01 6.784428309414772684e+01 2.210158339837248534e-02 1.224639048822380311e-01 9.243775991391632585e-02 4.473674238172884593e-02
2.931545492759996652e+00 9.931307319972589864e-01 6.806721012437034801e+01 2.200495245424024388e-02 1.169065146884630257e-01 3.857505954446621699e-02 1.104787837586092281e-02
2.899169441593032470e+00 9.792280396455794733e-01 6.844198211610583371e+01 2.254400905591106771e-02 1.157494129762316332e-01 9.802782643130307505e-02 3.730985791752056135e-02
3.162296533154726141e+00 9.293787792366792200e-01 6.902338427400405862e+01 2.252406826470008949e-02 1.139175600881460193e-01 5.855189027406007551e-02 5.423629205268270387e-02
2.907671385479007053e+00 9.335508290736193038e-01 6.883735419839631220e+01 2.247572864996830178e-02 1.212944001552972301e-01 1.999726151412275707e-02 4.634503454909516540e-02
3.007673625651655858e+00 9.867001288025356587e-01 6.849987776893959790e+01 2.239465123896210511e-02 1.252117035002092149e-01 7.121505294266249064e-02 7.924664997764857555e-02
3.086630610410757036e+00 9.519416230914289345e-01 6.892362676844243197e+01 2.243650681988888437e-02 1.161777713886036900e-01 4.047628749538222798e-02 2.757702348811092580e-02
3.072168796679004998e+00 9.337415201104656282e-01 6.809528728967376310e+01 2.215279685341691590e-02 1.140341082812594831e-01 8.161197436318556875e-02 6.808097963678438891e-02
3.183502652834341085e+00 9.884851298161930755e-01 6.857267990705071270e+01 2.254996961491822702e-02 1.264847856135022097e-01 3.067407569467761868e-03 3.397814133378593282e-02
3.073972131152814313e+00 9.816616821369060775e-01 6.782064801081637029e+01 2.202697449882370581e-02 1.136816435742434295e-01 8.820138081931552798e-02 7.528122196300626734e-02
3.022591026550287108e+00 9.461478301125194612e-01 6.869441224966850257e+01 2.257279347768896896e-02 1.155118737110800986e-01 2.570145124721206001e-02 1.562159144294241603e-02
3.036673959063558303e+00 9.033126681311328676e-01 6.858209960920746084e+01 2.209754106460808804e-02 1.197726511794686005e-01 9.594171988713891264e-02 5.250188557806118039e-02
3.068483448563411820e+00 9.430438919860320013e-01 6.879723932973953993e+01 2.258766773026680413e-02 1.212332913481294905e-01 1.034224961833845637e-02 2.944746293631573392e-02
2.818612175608660841e+00 9.039821792377675802e-01 6.828204539690355546e+01 2.224034274200879097e-02 1.170032306709585940e-01 9.614828751428364240e-02 6.681926260768603076e-02
2.898120119881565149e+00 9.098278148065180870e-01 7.026976660923328666e+01 2.250907818827936266e-02 1.290735094170516739e-01 2.207816030689268086e-02 4.767588977042104548e-02
2.935485560976008657e+00 9.658487845019414486e-01 6.810688691768278602e+01 2.257371376062227222e-02 1.146204040775029298e-01 2.880443722757646333e-02 4.287037571405821063e-02
3.052450977301571999e+00 9.861593858685353542e-01 6.869079150975252901e+01 2.251192029829144486e-02 1.229163816312711655e-01 6.782865176290171771e-02 7.868184496238389558e-02
3.154154905706054723e+00 9.722137712374079310e-01 6.895508630258306937e+01 2.213023252983362457e-02 1.217623241686335983e-01 7.360171194589647248e-02 4.567486211073271823e-02
2.904122140245889661e+00 9.724608710921330834e-01 6.870110970195780453e+01 2.239221661042432171e-02 1.231073616286720712e-01 2.204962397211123956e-02 4.218952490823786594e-02
3.104423415136659425e+00 9.162990755133364473e-01 6.796271992084379576e+01 2.211029210906449369e-02 1.153482980537259284e-01 7.437346153951093775e-02 4.294079535342757575e-02
3.070583794148822321e+00 9.432527723829529087e-01 6.923901075949989092e+01 2.225882330466262549e-02 1.291957482553925396e-01 8.328618121910491556e-02 2.535383899307091030e-02
2.943802387190892933e+00 9.759698446374170944e-01 6.915897557099442849e+01 2.226048474755407819e-02 1.211045360096762030e-01 1.763097572816244712e-02 3.481614865733729386e-02
2.858174431081953681e+00 9.665722875508474532e-01 6.908822142818951306e+01 2.235090158810081745e-02 1.219639218459497576e-01 2.393955766963576023e-02 6.867761336493302671e-02
2.835228012651414442e+00 9.139603589347214951e-01 6.913716110930106140e+01 2.233610754225426667e-02 1.267980310602501992e-01 7.279205507755534543e-02 3.289130738110038893e-02
2.916882342331580169e+00 9.112585828155492784e-01 6.901220137931935028e+01 2.241948054787741562e-02 1.205238963043050171e-01 7.277823073288849920e-02 5.140629621956323281e-02
2.977307549533181330e+00 9.115863296392391346e-01 6.797200519190087675e+01 2.212119331833103594e-02 1.154353110132683297e-01 2.271511816290363792e-02 6.814717028596788129e-02
3.053607849858176237e+00 9.173619624256221794e-01 6.844724849064648708e+01 2.213688924278107636e-02 1.190648514564810745e-01 4.994227095263287231e-02 7.297632275292303961e-02
3.169899687413891165e+00 9.994874237373586601e-01 6.833713932938481150e+01 2.207452368180193650e-02 1.177328235034208470e-01 5.164595242375981388e-02 7.278666855043372519e-02
2.942305514866036642e+00 9.255038690653779598e-01 6.881093741550714071e+01 2.226341239613472203e-02 1.212211154133395336e-01 3.403884260182545723e-02 7.551623333579049469e-02
2.848211027746955892e+00 9.640589213239973976e-01 6.849424259433030215e+01 2.204805740881096363e-02 1.223818587774843925e-01 6.151549403277477984e-02 3.509717177075494243e-02
3.035697986713759011e+00 9.447683265868026536e-01 6.876173093372887024e+01 2.209161736063942547e-02 1.226798678754513067e-01 3.755330400715555655e-02 5.269082249647241006e-02
2.860623250201809853e+00 9.476887562536940868e-01 6.854473584826808974e+01 2.259167287625738277e-02 1.234329218163317532e-01 4.596135835480640724e-02 5.202462958671724702e-02
3.112555412741996541e+00 9.864625709897076877e-01 6.796978261970269841e+01 2.224137015587621807e-02 1.176409097861778746e-01 9.383756228742574923e-02 1.971540006163086806e-02
3.167716821669866345e+00 9.328877434791280621e-01 6.834486294477663648e+01 2.242900013645115001e-02 1.208352512540983442e-01 3.067681910907194345e-03 5.614902469073036057e-02
3.154124814372615493e+00 9.731269609694077616e-01 6.977568651784507381e+01 2.249684744780701753e-02 1.259258088171103240e-01 3.788218065015323127e-02 5.385143874548367626e-02
3.092558144641397000e+00 9.584207359576687457e-01 6.862871637710067318e+01 2.208929282734633029e-02 1.169047253103153855e-01 9.668802942670157163e-02 7.666916861432480912e-02
2.925598782250240504e+00 9.112304394279358011e-01 6.926408541071531033e+01 2.219006081906279432e-02 1.232650944611402011e-01 7.623626953814968688e-02 2.792388586842645820e-02
3.187239287916022512e+00 9.169710589774802134e-01 6.847448482721787855e+01 2.203954166816703142e-02 1.210971721703889142e-01 6.538049816288879490e-02 4.647665966733507958e-02
2.870863609698075525e+00 9.644542694989997056e-01 6.879739414598850544e+01 2.228093687948537113e-02 1.148790189150979552e-01 1.368354522990616363e-02 5.665649841483037102e-02
3.173815499463035206e+00 9.901236425287580634e-01 6.991222447296547671e+01 2.220477654591319211e-02 1.277886659547723958e-01 1.112996548933485944e-02 7.278545820774337538e-02
3.159124220680316952e+00 9.600161663124264777e-01 6.912709326803849308e+01 2.235020394074890490e-02 1.213926191449149761e-01 6.902197980231396246e-02 3.417237153470924910e-02
3.125296378760266336e+00 9.520109798382018207e-01 6.920269016370525605e+01 2.244148597754714800e-02 1.209139916038914908e-01 8.601138681357367588e-02 3.860785165803142654e-02
3.158870140080376920e+00 9.375973636724104221e-01 6.819616027311631967e+01 2.208964162799468070e-02 1.209486372297234325e-01 3.969551482031234008e-02 7.649543183702968430e-02
2.978766659411807183e+00 9.192047348383520777e-01 6.893162775814766974e+01 2.225034654104381809e-02 1.179794439113062976e-01 1.801240788681959457e-02 1.265610579217851459e-02
3.044518515434955219e+00 9.101546446285196934e-01 6.889917242016274201e+01 2.203790863204780487e-02 1.178179034406887371e-01 2.663756878633982694e-02 5.045576320395152997e-02
2.849825000978638112e+00 9.085849935102427999e-01 6.866880905441351501e+01 2.254686364981844590e-02 1.156281431768799717e-01 3.727153646553586080e-02 4.351109401904759699e-02
2.954405575450601340e+00 9.622060163277208478e-01 6.875026260273399714e+01 2.235072244267904962e-02 1.213414542414565228e-01 4.654277817243688414e-02 4.583205752880446793e-02
3.142659486944595404e+00 9.474421619237092251e-01 6.828630707425020319e+01 2.204488527162722783e-02 1.201752765569193138e-01 1.302619026073361178e-02 2.413091874397648925e-02
3.007852557730805731e+00 9.738669283247234354e-01 6.857922684212933007e+01 2.231460319929668215e-02 1.271596566570201703e-01 9.439678617216574683e-03 3.777395233844303007e-02
3.010414514491129623e+00 9.825942671132328332e-01 6.929292326385127865e+01 2.248154263207833778e-02 1.255421031806557008e-01 3.071056734633037522e-03 6.959610488530544592e-02
2.900077024032985396e+00 9.362786888662767426e-01 6.846070171226548950e+01 2.224888450927040365e-02 1.247672925769853641e-01 3.380763316488048092e-02 4.813734169941689955e-02
2.969362706918689199e+00 9.109539047774181109e-01 6.884806515677361460e+01 2.250933875315011545e-02 1.221767320990893163e-01 4.182323856237854520e-02 3.091911303132718197e-02
3.142239631459925242e+00 9.150733786719825735e-01 6.836989604321298941e+01 2.202444815732202202e-02 1.175719668647312172e-01 4.537472068852788087e-02 4.882075190557455535e-02
3.137049230470561056e+00 9.709880090597038382e-01 6.872882683887365829e+01 2.239519868123143742e-02 1.171941662345891283e-01 5.045546648028518405e-02 2.049356193880851745e-02
3.102205230620503240e+00 9.278255620795912151e-01 6.982158194014542119e+01 2.254175730929180999e-02 1.285154202695353298e-01 3.220152478601639306e-02 4.581328874423710312e-02
2.945617360320850864e+00 9.181215410619730788e-01 6.947248070690233135e+01 2.231184122610851625e-02 1.236002084030735498e-01 1.831992786115038685e-02 1.831529145846638729e-02
2.842898411466700637e+00 9.964308537301409530e-01 6.867937254399529934e+01 2.246418357784224842e-02 1.169726759435715385e-01 7.585991405480374539e-02 7.950292587902911545e-02
3.099066484968676427e+00 9.650758218709328817e-01 6.913814470911266596e+01 2.207012861957491703e-02 1.239346460125091282e-01 6.848694271575814230e-02 3.230632269293406966e-02
2.808771297624721885e+00 9.856039637070902470e-01 6.891905910396680213e+01 2.216918442344844101e-02 1.194364719335092861e-01 1.730363048515880589e-02 5.033979738667461457e-02
2.843639962479334926e+00 9.318946164119732423e-01 6.946584463521796238e+01 2.256944064372883030e-02 1.252051565737278827e-01 3.166351277197336500e-02 1.028581329521204013e-02
2.827497077660302338e+00 9.593695224595401028e-01 6.858753807890792586e+01 2.249395183038413806e-02 1.214653311154200305e-01 6.771364977717413136e-02 3.216356099664192947e-02
2.911375542910782599e+00 9.172001670394754891e-01 6.945323435712938931e+01 2.252498376328214771e-02 1.232138828290038346e-01 1.243520357689974036e-02 6.179469614197106303e-02
2.827563560195696102e+00 9.653043812573290916e-01 6.925603585876031332e+01 2.253268480606572879e-02 1.244105794588326458e-01 5.154932133088593882e-02 4.311598527034005146e-02
2.801191416295024883e+00 9.091501760844942215e-01 6.853232247091014528e+01 2.234636612200526645e-02 1.276311335704360672e-01 3.538573190634297996e-03 6.521472906622742538e-02
3.199995973508700686e+00 9.969785007556490886e-01 6.859276337291628067e+01 2.226200480929794653e-02 1.237433036017237392e-01 4.681491666831930076e-02 7.021079868938440161e-02
2.972995852721289189e+00 9.884844333318396625e-01 6.896414922081328314e+01 2.207831167202476547e-02 1.197815082178025486e-01 2.914022413220616892e-02 6.358205363377768260e-02
3.022084050787793963e+00 9.656653904981725711e-01 6.854066670252697691e+01 2.219305253268536587e-02 1.201520022250720937e-01 7.397597430885614889e-02 3.754677819395942084e-02
3.121228575784529724e+00 9.952519816340887893e-01 6.792394451293858992e+01 2.200517503242930412e-02 1.188576681017188136e-01 7.172310977699589141e-02 3.210084885547580258e-02
2.982802164406233913e+00 9.226343737222482133e-01 6.842170635257126321e+01 2.209258606830684715e-02 1.138675553580656419e-01 9.539412612873830744e-02 4.339868977652207305e-02
3.185540000628788171e+00 9.646098075143310080e-01 6.872212651054761068e+01 2.226245305356635770e-02 1.182563976268251882e-01 3.510055481767870855e-02 4.180923260031815802e-02
3.008957381223288596e+00 9.438097008315522451e-01 6.858047215749584780e+01 2.239643359502236156e-02 1.124356892016900450e-01 6.307605516660770573e-02 1.200199354752524636e-02
3.124675718372674105e+00 9.073197509791105508e-01 6.880815687523727320e+01 2.220910844752552182e-02 1.123912700287227062e-01 5.829421960262044788e-02 7.409102291621087744e-02
