logA n_s H0 omega_b omega_cdm m_ncdm tau_reio
2.842341197357200588e+00 9.510366530368005167e-01 6.820390167445704321e+01 2.233937515329775109e-02 1.147198497512342541e-01 6.571957555238468196e-02 6.095904874611888374e-02
3.093062045973793417e+00 9.770100682576576823e-01 6.872145453477862986e+01 2.241505648477006354e-02 1.213332166247753502e-01 5.186054905090321798e-02 3.455443517314821245e-02
3.147062426938559643e+00 9.556915141696686877e-01 6.829246956684377778e+01 2.200012058385630159e-02 1.117041294401981688e-01 3.699906064442259196e-02 5.211622157743710931e-02
2.915935943925199947e+00 9.414991226463403917e-01 6.829608788465205294e+01 2.236760309241750747e-02 1.116319271398154428e-01 9.099279435998282317e-02 5.210760759479172999e-02
3.055033338900953410e+00 9.298382248603490607e-01 6.859629812301393770e+01 2.248195699661482971e-02 1.140500404391596861e-01 9.675947769572307289e-02 3.797447910297090806e-02
2.824807636994624893e+00 9.044889033490040031e-01 6.881575420655683217e+01 2.214346628648860074e-02 1.163041625986528244e-01 2.609742894476401245e-02 1.274973720297613647e-02
2.864873000572583095e+00 9.865808284652644033e-01 6.818314738854409995e+01 2.216528198276701209e-02 1.105081338446843031e-01 2.836107823786648829e-02 2.847780923969471523e-02
3.146086037407215041e+00 9.886515360079964898e-01 6.855014445243791954e+01 2.203341631922063962e-02 1.207146751318881051e-01 5.224748375014977297e-02 6.948635880811374066e-02
3.174267400518578253e+00 9.809503274538096118e-01 6.953220507648555326e+01 2.237941351258100273e-02 1.237937140857341550e-01 4.006008519695676562e-02 5.890074237024307824e-02
2.943315914136968026e+00 9.246213889772983974e-01 6.880849617791220396e+01 2.233435226977954075e-02 1.131364166276504629e-01 2.095773579396532915e-02 4.250739284000949747e-02
3.063079564910818231e+00 9.880726768863891118e-01 6.791717759146560240e+01 2.224912824512840018e-02 1.155371033832557626e-01 8.729869244946024398e-02 6.873821820949435613e-02
3.087045096657503596e+00 9.533417120060073691e-01 6.806893437099066091e+01 2.206246669881507111e-02 1.192376998771872559e-01 2.410311334229355007e-02 5.395065469374263345e-02
3.173758339987276855e+00 9.964154005480384546e-01 6.810499283584033492e+01 2.220040587403504170e-02 1.174845114312867284e-01 9.882150506544480628e-02 7.301020192212359650e-02
3.027283690906231062e+00 9.533033015412070155e-01 6.786439310774710520e+01 2.227168133548202561e-02 1.137043295944659416e-01 4.521966148556103016e-02 6.905088119425518978e-02
2.943510194407788383e+00 9.626620217525658774e-01 6.860261283939726695e+01 2.223506358030536215e-02 1.137065614523536244e-01 4.490398685871326012e-02 1.845825220955766427e-02
2.920501001126855734e+00 9.647153615296766294e-01 6.930382214614080283e+01 2.226555320798541057e-02 1.185630972603577138e-01 8.857891744996361158e-03 2.552566908826816791e-02
2.985682779969491385e+00 9.709808761924548781e-01 6.829830082415779202e+01 2.221905796266766819e-02 1.104597378498822502e-01 6.883040809049441322e-02 2.506277109496896777e-02
2.950948414575814915e+00 9.056850227352029048e-01 6.957194740179843961e+01 2.229568814653684269e-02 1.255565944041088233e-01 3.379633228215868368e-02 4.108891112556352365e-02
3.012719822358745247e+00 9.584532047772632568e-01 6.871887684641856708e+01 2.225755069149548682e-02 1.168133231293231183e-01 4.086701125073650270e-02 6.559777567929932218e-02
2.943539740651116343e+00 9.875667149178550819e-01 6.878022443333706804e+01 2.230653407952907716e-02 1.242728762534734965e-01 1.573669630136189865e-02 7.704137461571064494e-02
3.042105448405860280e+00 9.232378777142655757e-01 6.855165264352092436e+01 2.256094403464768000e-02 1.117823385202682818e-01 4.180624814921293092e-02 1.917087833189584645e-02
3.193029797201211384e+00 9.567618390378641591e-01 6.900665070080506780e+01 2.231663548765317959e-02 1.205670928800994246e-01 7.364224233743755198e-03 6.979693802539931047e-02
3.152283142026457430e+00 9.671981932552442540e-01 6.783567187716124636e+01 2.211644265926688419e-02 1.131247157641760703e-01 1.661462435365428439e-02 1.586305081920238308e-02
3.159269675362975427e+00 9.210345236064542140e-01 6.848207828044785117e+01 2.237716249613999620e-02 1.139850182726413058e-01 3.750464779128432485e-02 4.577557333288102825e-02
3.089854318016924228e+00 9.419568869481083073e-01 6.833845745416684281e+01 2.257120515387156870e-02 1.218607409621862980e-01 6.644768150152170760e-02 1.639472084932817181e-02
2.894628700166868907e+00 9.177395191497811355e-01 6.845408136480013184e+01 2.225674407366244265e-02 1.158816191327444178e-01 6.154001056217887206e-02 4.394870553817283032e-02
2.820634456503853915e+00 9.385277537384038027e-01 6.808083169470255314e+01 2.202298565137204497e-02 1.127475779091539204e-01 2.319784719796057562e-02 7.859995140939661507e-02
3.114090211601215685e+00 9.799748970880399757e-01 6.871405459511395009e+01 2.245834278063471232e-02 1.204233678535103769e-01 2.654039299758094439e-02 4.007087427677684388e-02
2.872780053938916112e+00 9.626700411800231949e-01 6.848575232994157602e+01 2.238388211409032477e-02 1.100326562827169674e-01 6.746204466762678598e-02 4.367996932683675115e-02
2.974675746931156439e+00 9.147321963310134363e-01 6.876701812479743126e+01 2.244491703782761777e-02 1.196035140693128829e-01 7.554263072429510950e-02 1.839881039913483785e-02
3.068441110289323426e+00 9.832363776099947161e-01 6.850563131800727490e+01 2.219949567215416877e-02 1.151125185467758161e-01 3.975241928831427934e-02 1.148965264202035826e-02
3.197740669514056222e+00 9.996072047948891814e-01 6.864924959552524797e+01 2.232754203538679302e-02 1.209216909029047632e-01 4.036853158973963129e-02 1.869137150970823918e-02
3.065328480919977672e+00 9.341498507905656723e-01 6.897283327999571156e+01 2.242509536478528784e-02 1.193674004255891596e-01 1.184184464568594115e-03 3.500189580707418341e-02
2.863483505711110322e+00 9.650190448139133181e-01 6.957578742440580299e+01 2.214270249705490440e-02 1.275574270186873027e-01 8.568104518732957975e-02 6.338115352741310882e-02
3.098697126640337363e+00 9.046967649429348279e-01 6.851958096635080153e+01 2.204586437211253011e-02 1.181134416108191587e-01 1.476839768851090405e-03 6.380697598948284477e-02
3.129342491316574826e+00 9.256164740886939635e-01 6.877193593893056800e+01 2.200892697073918158e-02 1.186494694405116901e-01 7.633792679546777538e-02 5.973844461112833709e-02
3.076017272945258174e+00 9.507752318871908193e-01 6.853498024059028637e+01 2.206311173398873768e-02 1.187424632850193063e-01 8.667981391524441637e-02 4.513336968804023547e-02
2.861632990449490599e+00 9.710362420115402626e-01 6.950384843583961469e+01 2.247802438119602536e-02 1.268351784748562860e-01 7.925370394630280868e-02 7.102109364625870669e-02
3.173682900959682751e+00 9.562996116140630720e-01 6.861499697929777142e+01 2.212251777383262771e-02 1.210043854904854638e-01 9.028182865709936944e-02 4.455333448965618365e-02
3.198591097038203213e+00 9.651524587062828564e-01 6.969290252388992712e+01 2.256128881195789901e-02 1.253146373492340371e-01 3.353229425174375500e-02 3.280507351174918873e-02
2.956903161391895463e+00 9.537115270076287343e-01 6.898954075887910165e+01 2.219636978096718380e-02 1.231083929859973225e-01 4.653574452719470150e-02 3.323311812162584034e-02
2.922183341085637487e+00 9.143124901672942118e-01 6.826454273898693259e+01 2.255556433590315962e-02 1.112509691415099755e-01 8.817429512186884810e-02 2.032323094565820221e-02
3.180798644777485862e+00 9.584184077967600190e-01 6.859032477632409552e+01 2.235813562769342969e-02 1.196956285780043372e-01 7.279810889535422158e-02 5.276153186980075266e-02
3.131386051485529176e+00 9.819396551011202456e-01 6.842786589419877430e+01 2.242760142184804101e-02 1.166131390085658054e-01 5.054321554712459114e-02 3.041606844100755436e-02
2.889230696924853792e+00 9.950364210182514046e-01 6.883539937873605652e+01 2.227512000736593667e-02 1.265246726359796903e-01 5.821875936294471088e-02 5.798550923592279971e-02
2.961147280757012279e+00 9.727031306932371058e-01 6.882629536032835915e+01 2.215710756802623249e-02 1.153279181371109074e-01 3.628756279219632480e-02 3.613290406511758535e-02
3.133488343013802968e+00 9.631609151440071459e-01 6.949459582144962155e+01 2.232890604878305305e-02 1.236671177193695709e-01 3.088811531622369724e-02 6.401754008952841024e-02
2.982033910179821667e+00 9.215586554548829135e-01 6.852210051582736128e+01 2.241767271887242993e-02 1.172638565535197852e-01 2.626463836069300659e-02 3.901978441199963066e-02
2.977288014526065396e+00 9.830333660511604288e-01 6.825521672864908851e+01 2.201605149499669470e-02 1.202362001644886463e-01 8.673877428311148330e-02 5.285026645627295683e-02
3.015106622870550090e+00 9.999865961252808466e-01 6.887605952902998752e+01 2.232454956184917391e-02 1.187581142818509572e-01 6.838940210064124725e-02 1.192578531395461182e-02
2.972028500736441092e+00 9.003870294003133434e-01 6.959852924340719937e+01 2.254461852292599308e-02 1.244128929730311667e-01 4.099844847461311947e-02 6.719024353288011175e-02
3.040238892190799902e+00 9.810402119040964042e-01 6.851238887296973701e+01 2.219272751694912477e-02 1.181808654371867828e-01 6.342073040564824571e-02 6.081014367042834184e-02
3.196185412037245932e+00 9.984693147416658920e-01 6.890641404724736674e+01 2.208484765420053522e-02 1.166062410912490077e-01 4.320452923249590294e-02 1.703926402601159060e-02
2.898439146646334397e+00 9.228104322465046083e-01 6.872812311199862734e+01 2.200636285411327123e-02 1.232688951193532945e-01 4.828574785251858043e-02 4.063673730103053994e-02
2.983631956556319853e+00 9.394733170136838618e-01 6.899797810166641909e+01 2.230885644230453518e-02 1.165642432595855177e-01 4.450526963752318710e-02 3.391048615485239143e-02
2.841185150965958695e+00 9.679755405274508284e-01 6.784412417606584711e+01 2.219623484884775469e-02 1.149395102066608221e-01 1.345121324002218784e-04 4.188711071902626037e-02
2.940187275990869153e+00 9.442088794164699150e-01 6.827709422308544163e+01 2.217227106961553243e-02 1.170550434233473824e-01 3.399715053225710326e-02 2.265751925336352557e-02
3.144707063873360742e+00 9.474026175625674950e-01 6.947666032892715293e+01 2.245618221515027421e-02 1.270017047210442451e-01 8.922489121277504820e-02 6.488721125387138244e-02
3.024655050283178603e+00 9.887939687085903762e-01 6.811205189004098770e+01 2.204024610409821214e-02 1.128337018419700438e-01 5.789324505526664139e-02 7.777040620268420301e-02
3.163431691242791111e+00 9.048679172578164565e-01 6.958840956287581037e+01 2.256737538502889828e-02 1.294282018250947630e-01 6.803105584809336637e-02 2.483579322904900383e-02
2.933575285501595964e+00 9.031540815075473905e-01 6.897720612900022275e+01 2.252976314147148856e-02 1.210850720749390708e-01 1.106909031425643702e-02 3.206446924988986397e-02
3.187798233627500810e+00 9.830752592211522423e-01 6.936669803447914262e+01 2.206240298506202679e-02 1.169616455218622231e-01 2.338623032187980757e-03 3.469599512662292079e-02
2.959445279987002575e+00 9.614439276278911040e-01 6.826986964339138808e+01 2.237386204171610410e-02 1.150166540017459188e-01 5.949258588481098897e-02 2.209236574892117777e-02
2.869077095955958612e+00 9.099576129488458065e-01 6.886547682797932168e+01 2.225451552673611555e-02 1.149805725161197473e-01 2.440967352306419244e-02 5.013115763101352179e-02
3.033866275529279566e+00 9.519389455935316491e-01 6.878610919963190895e+01 2.241935238542293318e-02 1.156404755570601545e-01 5.767018073663544853e-02 1.334139496477373607e-02
2.881323132327300307e+00 9.272939525417381867e-01 6.891297348722426364e+01 2.214661808213387942e-02 1.240404342693557510e-01 9.962775073507524823e-03 1.130927443949759914e-02
2.977232097119238752e+00 9.812739830330839963e-01 6.899082072099045604e+01 2.234709848574982852e-02 1.148054641841785573e-01 1.584335270565935191e-02 2.983975512077750164e-02
2.935467396387798633e+00 9.722960755365805952e-01 6.889161819540774445e+01 2.216247461106296210e-02 1.167942514926458841e-01 3.983923040123116266e-02 6.101498996357015980e-02
3.145172834238636472e+00 9.670795445029711779e-01 6.925394025481000426e+01 2.218821396295233075e-02 1.247335747818830998e-01 2.756959232329502310e-02 7.425292592330778874e-02
2.929618714852272099e+00 9.042933129738371933e-01 6.800982464219052304e+01 2.212489887362839580e-02 1.194591878101904786e-01 9.561523285073031397e-02 7.771489162926238647e-02
3.030140695852581167e+00 9.232462810882078319e-01 6.882630470268213685e+01 2.230413622505015084e-02 1.271881071537412922e-01 3.937706474626234687e-02 5.329270841850489160e-02
3.008223590130459257e+00 9.523515846276264796e-01 6.872830606869121084e+01 2.224692333107371883e-02 1.145024186663945454e-01 7.501571697332579114e-02 4.256852234779258393e-02
3.193537189612472460e+00 9.474835581686082975e-01 6.875953332785583427e+01 2.249511403810940113e-02 1.141070661293492605e-01 2.057186400533419016e-02 4.599431850263051291e-02
2.841304323730749815e+00 9.521372927102554895e-01 6.824354032489509336e+01 2.228112575017085831e-02 1.180349264349458416e-01 9.987060628076499524e-02 4.984970481641200907e-02
2.946803457157014083e+00 9.014561468131071509e-01 6.831468351142679296e+01 2.214507185539321341e-02 1.159855036261075445e-01 6.519787264162360541e-02 7.723678736506466025e-02
2.998166602985841589e+00 9.441201947841294517e-01 6.922894214207997265e+01 2.246932517484923064e-02 1.227532224943528594e-01 3.711204132892775842e-02 4.097855100078587332e-02
3.127715624207586753e+00 9.851985328392427466e-01 6.901808139002126552e+01 2.204890224199192519e-02 1.144781656596235847e-01 1.475571013085318420e-02 7.289218331051679212e-02
2.995102712070467188e+00 9.353122086199692209e-01 6.901700764317358505e+01 2.236416952697172292e-02 1.244966326310461419e-01 7.304121804400659501e-02 6.827210186993344643e-02
2.820634456503853915e+00 9.385277537384038027e-01 6.808083169470255314e+01 2.202298565137204497e-02 1.127475779091539204e-01 2.319784719796057562e-02 7.859995140939661507e-02
2.881650664409413309e+00 9.330680757870714048e-01 6.876602208141810024e+01 2.256794044702319785e-02 1.179949529875833208e-01 1.892456988178416524e-02 7.266443661155994049e-02
2.889627178234906779e+00 9.655579726783116712e-01 6.880896848483952510e+01 2.204182822629122476e-02 1.189169970304930352e-01 6.680300653196701022e-02 6.318965180788142788e-02
2.979325659289448147e+00 9.329178238995444739e-01 6.825201976934940262e+01 2.215618381384594840e-02 1.155687858849826222e-01 7.112096368334941410e-02 4.898037849396481153e-02
2.985761985424019826e+00 9.026155000122174643e-01 6.873941024857253979e+01 2.226221917087275667e-02 1.158284496961306809e-01 3.073445713112262986e-02 4.732543092628231640e-02
3.015106622870550090e+00 9.999865961252808466e-01 6.887605952902998752e+01 2.232454956184917391e-02 1.187581142818509572e-01 6.838940210064124725e-02 1.192578531395461182e-02
2.826307398758599820e+00 9.066102007653875638e-01 6.844278604028873758e+01 2.219355301743987027e-02 1.113013774755870905e-01 2.453769103264819007e-02 4.984845399782578818e-02
2.824819771895693332e+00 9.088914308806589348e-01 6.873553316915945288e+01 2.243462067378017635e-02 1.200446946030357120e-01 6.283646846608458014e-02 6.192356486408408939e-02
2.897797720893051210e+00 9.913720779998844712e-01 6.929555456860488505e+01 2.241019333852288520e-02 1.142225893781987217e-01 9.104394340229621241e-02 5.796100743613503969e-02
2.813042820069483696e+00 9.594588072889951302e-01 6.800750780411279095e+01 2.233674786384761898e-02 1.167741499948812683e-01 8.242166249812939161e-02 5.972139509589856343e-02
3.048124937671331747e+00 9.880088822119115211e-01 6.874569700765599123e+01 2.245801474002042525e-02 1.121404108153084556e-01 9.002618009184212844e-02 4.791859043509884980e-02
2.970567158559773269e+00 9.716862293262124028e-01 6.852088835684814683e+01 2.219798075713117630e-02 1.209918656390116531e-01 7.826302192179635311e-03 4.568774512332416521e-02
2.898465374679235040e+00 9.779525686300447607e-01 6.845947943724323181e+01 2.209957514278704585e-02 1.122776962461429495e-01 4.810274478598830505e-02 5.012014348096159588e-02
3.147062426938559643e+00 9.556915141696686877e-01 6.829246956684377778e+01 2.200012058385630159e-02 1.117041294401981688e-01 3.699906064442259196e-02 5.211622157743710931e-02
2.912680754396648197e+00 9.841936512451492369e-01 6.831497152898350578e+01 2.246636787419240000e-02 1.159024724881421164e-01 9.990577382809778806e-02 6.222995754442615240e-02
3.021348573167940810e+00 9.201111657070708549e-01 6.864395837719868609e+01 2.252426237305702947e-02 1.162018219207044262e-01 6.548799482734218858e-02 5.429548284338406999e-02
3.191563740555176665e+00 9.294000393695083240e-01 6.864402803337678449e+01 2.210050784401442620e-02 1.227130538004831128e-01 7.035955241242537739e-02 7.885876506889107074e-02
2.967554977389961213e+00 9.360480568485324282e-01 6.884983334470921079e+01 2.254391991336081660e-02 1.217871409759160028e-01 4.027948576250885149e-02 3.982713114929947729e-02
2.900823211982316074e+00 9.637856464879044349e-01 6.871583044153318554e+01 2.244552715660641518e-02 1.198689665706733354e-01 7.637386849719790538e-02 5.514384579370613937e-02
3.012990458623578505e+00 9.813107112389902742e-01 6.824347936143952609e+01 2.247573809440909370e-02 1.206243264233253509e-01 1.521383108204132917e-02 5.963220891882809599e-02
3.074706363673681775e+00 9.532085092028017570e-01 6.867040796503719946e+01 2.208758962226386666e-02 1.247077463841857747e-01 6.195438643344983870e-02 3.598397132329238940e-02
3.121763726430778707e+00 9.755087026830369101e-01 6.827854375029167500e+01 2.219113523304701296e-02 1.177150529569442883e-01 6.732903962886625793e-02 3.223645880453437224e-02
2.861881677497952303e+00 9.584831353312466273e-01 6.798893622210461274e+01 2.216685360044443401e-02 1.134548033842472659e-01 6.937658449781355929e-02 4.187348676257388047e-02
3.134777835045241545e+00 9.976640925706480312e-01 6.784450532167699066e+01 2.248491154202754763e-02 1.123818496906888037e-01 7.733320853939562589e-02 6.023100523136001860e-02
2.922183341085637487e+00 9.143124901672942118e-01 6.826454273898693259e+01 2.255556433590315962e-02 1.112509691415099755e-01 8.817429512186884810e-02 2.032323094565820221e-02
2.829363129834248536e+00 9.292525755625289374e-01 6.912869359845848294e+01 2.258257234225584734e-02 1.112603536226931672e-01 9.723015845502921972e-02 4.592561242004571109e-02
3.066755759110529667e+00 9.802182524386191531e-01 6.840028882407554534e+01 2.200593130878784540e-02 1.112156426233562034e-01 7.517457495183116345e-02 6.927283617031354535e-02
2.824622795750185933e+00 9.546072108003802459e-01 6.849828568461538225e+01 2.251790143870225497e-02 1.128529559941677113e-01 8.231969457382742883e-02 2.896580994883567878e-02
3.140345499022482390e+00 9.502643648283221056e-01 6.863089643711066401e+01 2.235433461131007202e-02 1.222080583448990898e-01 5.041928901488224035e-02 5.855399571984961499e-02
3.046455952888035057e+00 9.363602889316298139e-01 6.896940574908957444e+01 2.208206026967897417e-02 1.227531614397848192e-01 3.563844691127331793e-02 3.511949623661408254e-02
2.852888541296824787e+00 9.307516456528680537e-01 6.822670817210273242e+01 2.211810667120419141e-02 1.153873071663635008e-01 8.727609674794885308e-02 3.463357181680523644e-02
3.024655050283178603e+00 9.887939687085903762e-01 6.811205189004098770e+01 2.204024610409821214e-02 1.128337018419700438e-01 5.789324505526664139e-02 7.777040620268420301e-02
2.964921855884525836e+00 9.759796863474238249e-01 6.930240409229398324e+01 2.228372017610098788e-02 1.257240521307027292e-01 8.413061328123476457e-02 6.462697395354168040e-02
2.934087226554198402e+00 9.205019259170015289e-01 6.831179342280172762e+01 2.239025139444827950e-02 1.133584120172313747e-01 6.262164975809290934e-02 3.042498989145466654e-02
3.093120480685355389e+00 9.029816518968587502e-01 6.955689725348352681e+01 2.246973023283357213e-02 1.221258249225419396e-01 2.189966784373919076e-02 1.579980568538286514e-02
3.044644636129957505e+00 9.554805702760061914e-01 6.828495661412969753e+01 2.211158847965277383e-02 1.180114199267366798e-01 2.590052223409248372e-02 2.023819350720019311e-02
2.828660461703145668e+00 9.325773771283596414e-01 6.854850887051520658e+01 2.259319996864170982e-02 1.157760045513945152e-01 3.320617807776210517e-02 1.891034557989540454e-02
2.981548132558593966e+00 9.827897616544702952e-01 6.919306529216110846e+01 2.259982559021441947e-02 1.152399776437959128e-01 7.735386754887557670e-02 4.468515164981366056e-02
2.932953274024429291e+00 9.927215120252590452e-01 6.805975888202239332e+01 2.203119629087093093e-02 1.164314096225353146e-01 2.793403088288488878e-02 2.664699076731101568e-02
3.020932900563733092e+00 9.119682297879064814e-01 6.827926893451501655e+01 2.219065639418377547e-02 1.153081609519787387e-01 9.142534358609531731e-02 1.469183473008811060e-02
2.873658262806450203e+00 9.929539812934810028e-01 6.944335601529351720e+01 2.242308724638877870e-02 1.165543348804383150e-01 4.794821846019074046e-02 6.915478502624902712e-02
2.982145481784340912e+00 9.676377775840284690e-01 6.922013357195373828e+01 2.217542150447678051e-02 1.236635202463931271e-01 6.500835114198305620e-02 2.730321208645770936e-02
2.940349859309263181e+00 9.051286394349874476e-01 6.859529834995957742e+01 2.213567065121377006e-02 1.205386711898517593e-01 2.341347319058719942e-02 6.692003925305364809e-02
3.060483576071851619e+00 9.322363778257006794e-01 6.819318348550439168e+01 2.217103513100820641e-02 1.198127418842512282e-01 4.134660407100651525e-02 7.777029380623785848e-02
2.854815021121570595e+00 9.856094308349983013e-01 6.873561578106883019e+01 2.211556281492512571e-02 1.158961706771400035e-01 1.591773912534438437e-02 6.503444972761431020e-02
3.085929528187883797e+00 9.999113371368543168e-01 6.811355604639766170e+01 2.204440698246634342e-02 1.121765149340450268e-01 4.097926380919508088e-02 5.170590928731053082e-02
3.023483147993776043e+00 9.343227807888246916e-01 6.856862509440998110e+01 2.202953847376799140e-02 1.213242962174787415e-01 7.623003357172825067e-02 1.305180531009544898e-02
2.951120888897814876e+00 9.400696771726916312e-01 6.850519243674671088e+01 2.237674642319942980e-02 1.192385703756956988e-01 4.835409248866517212e-02 6.216055019838514356e-02
2.872180036879877552e+00 9.039571184640557977e-01 6.861154970381815588e+01 2.251610869860940986e-02 1.124752022012933117e-01 5.912202698838641551e-02 5.133948642673059892e-02
3.034065289257644071e+00 9.782329071150056565e-01 6.862407940647365479e+01 2.212056769850462637e-02 1.115640981424103340e-01 8.240764040971365612e-02 1.122579147675417666e-02
2.947775360411171164e+00 9.961154553021799307e-01 6.879379690809632564e+01 2.221041643015215020e-02 1.153373428231261044e-01 8.370703360004494442e-02 2.109781309137094552e-02
3.089124389344612531e+00 9.590980612070468814e-01 6.918189036067963116e+01 2.203197342582643645e-02 1.203888258834416441e-01 7.090399897276498942e-02 7.200253006843772285e-02
3.174144107619358834e+00 9.838407984843434706e-01 6.829629259650629081e+01 2.214993272226213616e-02 1.125261770617098783e-01 6.520889389446207773e-02 3.567771496742905279e-02
3.142591852093821192e+00 9.108975157115530852e-01 6.869945797616084349e+01 2.213688777156792506e-02 1.193294877660333597e-01 6.993010230669065297e-02 3.889479986213550261e-02
2.974161226190782603e+00 9.631875517899597394e-01 6.803524165312938976e+01 2.201814289585243833e-02 1.146056648793261912e-01 9.234076291972720396e-02 5.927986467793269071e-02
3.051718480295018132e+00 9.780028995367721079e-01 6.900145934108599022e+01 2.256402301900646210e-02 1.254768652922348959e-01 4.747036591226654750e-02 7.443890202253987398e-02
3.095482941161887602e+00 9.718481581843367856e-01 6.852662113751641471e+01 2.200481501684353747e-02 1.201730431466681154e-01 5.268407926082446791e-02 2.975951870357520374e-02
3.179204155956292688e+00 9.937260316786731273e-01 6.884153534763466098e+01 2.244787963542065751e-02 1.170608818750325936e-01 6.275232008805133044e-02 3.514362087804624724e-02
3.004413400944469181e+00 9.599072688144951737e-01 6.782166041825554714e+01 2.200088494256189145e-02 1.128052731155916172e-01 9.376000792391389616e-02 3.319962686688122250e-02
3.024809022003506875e+00 9.315864304964103226e-01 6.853337325951200398e+01 2.211060055506042579e-02 1.234673801130583004e-01 8.608550581393316359e-02 6.286783635180254182e-02
3.151149079080870941e+00 9.486486962357888464e-01 6.876899304462949658e+01 2.243600902919275566e-02 1.157787562573754092e-01 9.288202344253999876e-02 5.510041603853433473e-02
3.027517692458976395e+00 9.084982716927357815e-01 6.873232957424283995e+01 2.220806588828731082e-02 1.234127467669430406e-01 5.249669920672651174e-03 7.973285418041485550e-02
3.115205547952799137e+00 9.449127059943138729e-01 6.852517464251812385e+01 2.235891743134846982e-02 1.135001300397576046e-01 4.702672750669563417e-02 6.952924069899617254e-02
2.834735566819417851e+00 9.152505408036187839e-01 6.901529306850507339e+01 2.256118085997663170e-02 1.213710310620929184e-01 2.178132133906922341e-02 2.829308944090755396e-02
2.861120825103947052e+00 9.285563233719492660e-01 6.853973242344267192e+01 2.232927328677540915e-02 1.134374538087577766e-01 6.852897319588975578e-02 3.199771540279227472e-02
3.195409748322270538e+00 9.962697143765005814e-01 6.886526551463261114e+01 2.220040895888699545e-02 1.212414152925141847e-01 1.033547865116740683e-02 1.750860051103072385e-02
2.903069104593271721e+00 9.971233540426736042e-01 6.923474117872993361e+01 2.248345374128777815e-02 1.176537806621078264e-01 6.031590712294422618e-02 5.171990014140075143e-02
3.147077871794166093e+00 9.509414808432002930e-01 6.826959815292528333e+01 2.248542223083597330e-02 1.152201659565159075e-01 6.887857051578664958e-02 6.468188777811162415e-02
2.855899457721217338e+00 9.398306195747331282e-01 6.925503349243983564e+01 2.225891381995272894e-02 1.255230165673524023e-01 9.383402394010520453e-02 6.135352854545751689e-02
3.005537669759021924e+00 9.031471135393728256e-01 6.829338520065667240e+01 2.206942282991870494e-02 1.173972906345987222e-01 7.150980630459102816e-02 1.264847774167117932e-02
2.908783954030521368e+00 9.169342260852623161e-01 6.874807568615669595e+01 2.212868803118219971e-02 1.150252449438213809e-01 6.054152175301445032e-02 7.478685243335671251e-02
3.144526936570556153e+00 9.379185796999409686e-01 6.854059794789871773e+01 2.250736560117907667e-02 1.220312162890870855e-01 7.127918947054671939e-02 7.015418573199168339e-02
3.031906128854446436e+00 9.594630415001970114e-01 6.802224674352024181e+01 2.219840016294254842e-02 1.115532273065590052e-01 4.372590708897099859e-02 1.894023640636046876e-02
3.080893098999423430e+00 9.965931860805053999e-01 6.830519163746151889e+01 2.238587298987920055e-02 1.133166845200415801e-01 2.000635331893119064e-03 5.976988847395570126e-02
2.884663012204511379e+00 9.892154242759182425e-01 6.818639196374233791e+01 2.231647590957436603e-02 1.164605451806246250e-01 7.123193878199836349e-02 6.488108463040583029e-02
2.925421304434293379e+00 9.502070560248322417e-01 6.841168978605642792e+01 2.255774396156887476e-02 1.148039734666081862e-01 6.777924066469891151e-02 5.010508390701713666e-02
3.164809249161275595e+00 9.055270870715799170e-01 6.853857478741682030e+01 2.227377186830642453e-02 1.136687376851547721e-01 9.558639378394007124e-02 4.464399982813563317e-02
3.061372664655665599e+00 9.644295334870413017e-01 6.751826308631099494e+01 2.205146470068894068e-02 1.120505240151365156e-01 3.974125757036361256e-02 2.194234174105205368e-02
3.016965100198643501e+00 9.642090850333835395e-01 6.951570331248592538e+01 2.216735455129534293e-02 1.248874550988021137e-01 6.127576774205528709e-02 3.433757958817613976e-02
2.881323132327300307e+00 9.272939525417381867e-01 6.891297348722426364e+01 2.214661808213387942e-02 1.240404342693557510e-01 9.962775073507524823e-03 1.130927443949759914e-02
2.985327433244223894e+00 9.064444324673628373e-01 6.881645637508395907e+01 2.218882128395854858e-02 1.196519556395516520e-01 5.299492710427866626e-02 5.725542020722503705e-02
3.003174779202061995e+00 9.296995237336528328e-01 6.839358716701622143e+01 2.218032892099040809e-02 1.179457707019841844e-01 7.410247911049397396e-02 5.726004740390994857e-02
2.837132681023219138e+00 9.674169833409040908e-01 6.878027703576569252e+01 2.254944554895982681e-02 1.116571603639682358e-01 8.270519733006528873e-02 1.386887513419758633e-02
2.937586262257407377e+00 9.817669594651035059e-01 6.836646386045606505e+01 2.213830829233569969e-02 1.114889388297632122e-01 3.903285079398960411e-02 1.847298975820816508e-02
2.894178083277128444e+00 9.285624448832746625e-01 6.856073448021400907e+01 2.200264845494119548e-02 1.147609914242435775e-01 2.280177162430280929e-02 7.921965033516981114e-02
3.132551919650349959e+00 9.544126954364230420e-01 6.806339578793244982e+01 2.217441199753357461e-02 1.151776233104122582e-01 9.459441320321215763e-02 7.413258486011765902e-02
3.046455952888035057e+00 9.363602889316298139e-01 6.896940574908957444e+01 2.208206026967897417e-02 1.227531614397848192e-01 3.563844691127331793e-02 3.511949623661408254e-02
2.935905264846554452e+00 9.804621844246532714e-01 6.871346574139093377e+01 2.229934483354115149e-02 1.186749569870079041e-01 8.587057537575529254e-02 4.447372483668665666e-02
