weight logl logA n_s H0 omega_b omega_cdm m_ncdm tau_reio
3.707695899962264299e-150 -3.468797186378002380e+02 8.355154521149209534e-01 1.256848279161062454e-01 8.954819018340379744e-01 5.105613126809218638e-01 2.747063415645130124e-01 5.206643750021660022e-01 5.800569853003908483e-01
5.097584545251789272e-150 -3.465588624613047273e+02 2.785541573061131038e-01 4.894883242171003124e-01 3.784367771684826742e-02 9.965315274250490241e-01 4.255894064976601943e-01 4.262501757726844254e-01 9.852063894966393010e-01
6.929332799603738580e-150 -3.462493657388108090e+02 9.422001881668209400e-01 9.551485302242594955e-01 8.979596904910212007e-01 9.689105117579638327e-01 1.127725538115228465e-01 6.106290957270688047e-02 4.933760426069870864e-01
6.726549177104574645e-149 -3.439739819174035347e+02 2.416701213117811164e-01 6.069558024729954093e-01 8.679944550515513724e-01 1.157296190319527796e-01 3.349826542361078463e-02 5.209008582480547656e-01 5.990268904971510766e-01
1.236755046858684716e-148 -3.433624680324159613e+02 3.288483176025637222e-01 4.193596151665589522e-01 9.278065523909030388e-01 9.645191352934592288e-01 6.310600597845342774e-01 3.266008877303205882e-01 5.940439515184021690e-01
2.463533129968851994e-148 -3.426708625330314817e+02 6.084271336255754337e-01 7.348131757283193899e-01 8.826822416107658054e-01 7.816055851016161515e-01 5.357071998307871841e-02 6.383442051539630624e-01 3.376268849171960573e-01
4.370306120926599910e-148 -3.420951260270667831e+02 9.960823153321243240e-01 5.165071468008521904e-01 4.554570563049076259e-02 7.028425873272385882e-01 8.082229781584929773e-01 7.125860487007403821e-01 2.685977913386222715e-01
6.926594815340447875e-148 -3.416320907604732042e+02 9.399493907123387393e-01 9.143288407683396457e-01 8.981408680135075651e-01 3.698987883024082990e-01 4.370409686945071481e-01 6.408640549282494936e-01 1.882311585185243441e-01
7.883554518119996556e-148 -3.415001802011331051e+02 4.906112416227789153e-01 5.791689684592506993e-01 2.961965555700163399e-02 1.741455298425416132e-01 6.914259635382650204e-01 9.968688994830662287e-01 7.471970908026146496e-01
2.870437255378769960e-146 -3.379028245263306758e+02 6.714890406749127738e-01 1.373651079821410770e-01 9.058208453521069403e-01 7.715381430664809415e-01 3.934486293127916756e-01 1.227122621393866853e-01 2.609681296682897500e-02
7.614075499654270933e-146 -3.369247903244780105e+02 8.347408369373986448e-01 8.026477479133962145e-01 4.642512797724307472e-02 8.046084931509084326e-01 5.695093792339639416e-01 1.511803883734187393e-01 9.292577800205117367e-01
5.285514299238201529e-145 -3.349847338777001369e+02 5.631038101656519190e-01 9.893956088436322016e-01 9.035608708752277396e-01 6.326002889914041916e-01 4.429489438856909489e-01 1.212903548820961630e-01 6.270298597197808688e-01
5.928471454103594480e-144 -3.325648522974240677e+02 9.688864668766752342e-01 1.973010607471200606e-01 3.600247664261868596e-02 1.129277675703361794e-01 7.260448688152222330e-01 8.160400122263447020e-01 8.935164879931086768e-01
1.135062136812857039e-141 -3.273076760377923620e+02 7.214911527880785158e-01 9.934695537030910906e-01 3.616992276627051250e-02 3.676542093142258771e-01 4.325956831414117243e-01 5.215701754627334319e-01 9.891191440556160730e-01
1.014673807777459612e-140 -3.251147111511288017e+02 6.644052741575489085e-01 1.733101660456082271e-02 4.754082458683983603e-02 8.123679893856625700e-01 4.469195794965017399e-01 3.970666254671672002e-01 5.192702591076132634e-01
2.007692306789244285e-140 -3.244297923839064879e+02 2.136840661960911492e-01 8.040709874251331657e-01 5.841377644773060318e-02 9.513527513524652202e-01 6.430331485304593420e-01 2.172465744463710768e-01 7.243749474437699565e-01
2.021802787977928327e-140 -3.244202887576286116e+02 2.462445749089896552e-01 5.529386041174270128e-01 3.160711278639904975e-02 5.032186927299471257e-01 6.726691055645239725e-02 3.114976023048947606e-01 2.060802393784255671e-01
