weight logl logA n_s H0 omega_b omega_cdm m_ncdm tau_reio
1.135062136812857039e-141 -3.273076760377923620e+02 3.088596461115231673e+00 9.993469553703091535e-01 6.072339845532540892e+01 2.222059252558853532e-02 1.186519136628282345e-01 5.215701754627334596e-02 7.923834008389313288e-02
1.014673807777459612e-140 -3.251147111511288017e+02 3.065762109663019430e+00 9.017331016604560601e-01 6.095081649173679494e+01 2.248742079363139773e-02 1.189383915899300398e-01 3.970666254671672418e-02 4.634891813753293233e-02
2.007692306789244285e-140 -3.244297923839064879e+02 2.885473626478436415e+00 9.804070987425133055e-01 6.116827552895460940e+01 2.257081165081147728e-02 1.228606629706091857e-01 2.172465744463710977e-02 6.070624632106390306e-02
2.021802787977928327e-140 -3.244202887576286116e+02 2.898497829963595951e+00 9.552938604117426902e-01 6.063214225572798455e+01 2.230193121563796635e-02 1.113453382111290468e-01 3.114976023048947676e-02 2.442561675648979164e-02
3.513811486101410611e-140 -3.238650769985256943e+02 2.814734538615097037e+00 9.281858193061116591e-01 7.797714715953624420e+01 2.220987162991239910e-02 1.233536959664745802e-01 5.977396566602294348e-02 4.728549251859973102e-02
1.145040436517905775e-139 -3.226812532952109791e+02 3.197203454314118787e+00 9.966619873460746959e-01 7.811928250922082384e+01 2.219956653210137382e-02 1.266984606094628263e-01 7.841884506275192956e-02 7.586156937943357159e-02
1.436797849282976443e-139 -3.224517763256449712e+02 3.061262280458026730e+00 9.716945495411347666e-01 7.782347876174955559e+01 2.237061540909319676e-02 1.200372089094211558e-01 9.410823709052761055e-02 6.693673405571944068e-02
1.275451947418187355e-137 -3.179632224769771369e+02 2.995642513967038845e+00 9.053105128356804254e-01 7.720888029710208400e+01 2.205439611050065765e-02 1.152532064811427476e-01 9.367519225329454247e-02 5.639209001252747100e-02
8.898466392967979649e-137 -3.160181441148484396e+02 2.989387003403955578e+00 9.442597763267862598e-01 7.723707918623284741e+01 2.242386008324483149e-02 1.114790925115893006e-01 7.345218719044104005e-02 1.551135727000502867e-02
1.421980210138464120e-136 -3.155468875539843339e+02 2.878431252139308949e+00 9.793381362431075043e-01 6.129593277707897414e+01 2.248019913926610491e-02 1.250062368897972565e-01 1.665970157730712817e-02 7.953658709089608814e-02
2.115916231132345313e-136 -3.151469500434469637e+02 2.924114494481053317e+00 9.986670347787143243e-01 7.750298401770228907e+01 2.249129665408093268e-02 1.139792235930085912e-01 3.208850739612586350e-02 4.974512077259859305e-02
2.509217253472946624e-136 -3.149739671150456388e+02 2.821868361557913651e+00 9.065230115260184407e-01 6.108990420068810323e+01 2.205018637785575303e-02 1.262889467840602742e-01 6.419861228714385769e-03 7.475909651640898212e-02
4.352143837663067866e-136 -3.144207694084065565e+02 3.045973045680726354e+00 9.176894872992660268e-01 6.079814145002831083e+01 2.216988328527843069e-02 1.148186625008796730e-01 8.438642577914280338e-03 5.461362798964905507e-02
1.107210547683991161e-135 -3.134845090430690107e+02 3.159811297321645895e+00 9.535509702965554446e-01 7.736002016684405191e+01 2.240160146460262389e-02 1.125455342407281623e-01 2.674546413297918326e-03 3.255574586776464191e-02
3.559245414724497973e-135 -3.123143043151127927e+02 3.092150153898972853e+00 9.369137743883261260e-01 7.740009326450748972e+01 2.202766427147343636e-02 1.198450104579819320e-01 8.951476561284482658e-02 2.741031855956541780e-02
7.457891303502835322e-135 -3.115720801681865169e+02 2.806049905669973921e+00 9.844047484396744041e-01 6.127024823403848330e+01 2.249620127286918597e-02 1.249286224816493346e-01 7.118040115806481549e-02 7.380184496210469292e-02
2.145775919713017602e-134 -3.105127665612575925e+02 3.066963040455585876e+00 9.407393090000174540e-01 6.102884707783537266e+01 2.238495162528295404e-02 1.162729077187234505e-01 7.049384081834675873e-03 4.232955575587560998e-02
1.132714292245929725e-133 -3.088465659083641413e+02 3.142420793068072538e+00 9.357070935026697844e-01 7.808584554459710603e+01 2.240812565072038479e-02 1.269442386553645274e-01 7.569450864477780816e-02 5.458083161479285184e-02
1.690618795288904876e-133 -3.084435880763888917e+02 3.186123304755866581e+00 9.854212276824532157e-01 7.728785873060347456e+01 2.205768832768491630e-02 1.186051278230553646e-01 8.842491280430907208e-02 2.425323672038421502e-02
2.014807170361551628e-133 -3.082656591956371130e+02 3.053678403977631906e+00 9.232266140578235802e-01 6.078282925339169651e+01 2.216151363263279411e-02 1.129975475261388862e-01 2.546464008673471335e-02 5.802362627666715622e-02
2.282799745156470634e-132 -3.058356949483273866e+02 3.112217651065507518e+00 9.514782778279863296e-01 7.796784182875666147e+01 2.253447674801344405e-02 1.244853038858267646e-01 9.291516521603986056e-02 2.386240362716779417e-02
2.455218031665216724e-132 -3.057603820277994942e+02 2.991853902502532137e+00 9.987434158014939500e-01 7.786680792037910237e+01 2.254022865207801554e-02 1.215696888300287770e-01 4.325271034387944552e-02 5.006324818363627055e-02
4.394740104867799100e-132 -3.051756892012563185e+02 3.033031334067418872e+00 9.695451858730450567e-01 6.106148495056277170e+01 2.242086928633091336e-02 1.191169150941020077e-01 9.786491581798634209e-02 4.846242907794427041e-02
8.112481915998031722e-132 -3.045601937434964839e+02 2.807842881254039913e+00 9.424974677799873302e-01 6.157099507337039768e+01 2.257004358559558735e-02 1.297492591770011416e-01 8.196106376492906520e-02 1.870720083854399141e-02
9.049598225907400141e-132 -3.044483772345724333e+02 2.829232017843819946e+00 9.043225693526284470e-01 7.802830541413644028e+01 2.239433068692900722e-02 1.276246903756007856e-01 8.706331976597658784e-02 4.225252155124805536e-02
