12:32:55 [ultranest] [DEBUG] ReactiveNestedSampler: dims=9+0, resume=False, log_dir=cpl_output/cpl_real_run/run1, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
12:32:56 [ultranest] [INFO] Sampling 400 live points from prior ...
12:33:09 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.0010, min_ess=400
12:33:09 [ultranest] [DEBUG] max_iters=-1, max_ncalls=1000000, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
12:33:09 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
12:33:27 [ultranest] [DEBUG] iteration=363, ncalls=947, regioncalls=21880, ndraw=40, logz=-473.22, remainder_fraction=100.0000%, Lmin=-462.28, Lmax=-5.81
12:33:27 [ultranest] [DEBUG] iteration=366, ncalls=951, regioncalls=22040, ndraw=40, logz=-466.26, remainder_fraction=100.0000%, Lmin=-459.23, Lmax=-5.81
12:33:27 [ultranest] [DEBUG] iteration=369, ncalls=955, regioncalls=22200, ndraw=40, logz=-457.64, remainder_fraction=100.0000%, Lmin=-448.77, Lmax=-5.81
12:33:27 [ultranest] [DEBUG] iteration=371, ncalls=959, regioncalls=22360, ndraw=40, logz=-453.50, remainder_fraction=100.0000%, Lmin=-446.16, Lmax=-5.81
12:33:27 [ultranest] [DEBUG] iteration=373, ncalls=965, regioncalls=22600, ndraw=40, logz=-451.79, remainder_fraction=100.0000%, Lmin=-445.33, Lmax=-5.81
12:33:27 [ultranest] [DEBUG] iteration=376, ncalls=970, regioncalls=22800, ndraw=40, logz=-449.64, remainder_fraction=100.0000%, Lmin=-442.01, Lmax=-5.81
12:33:27 [ultranest] [DEBUG] iteration=379, ncalls=974, regioncalls=22960, ndraw=40, logz=-441.59, remainder_fraction=100.0000%, Lmin=-430.05, Lmax=-5.81
12:33:28 [ultranest] [DEBUG] iteration=382, ncalls=978, regioncalls=23120, ndraw=40, logz=-433.76, remainder_fraction=100.0000%, Lmin=-426.35, Lmax=-5.81
12:33:28 [ultranest] [DEBUG] iteration=385, ncalls=983, regioncalls=23320, ndraw=40, logz=-430.65, remainder_fraction=100.0000%, Lmin=-421.29, Lmax=-5.81
12:33:28 [ultranest] [DEBUG] iteration=387, ncalls=987, regioncalls=23480, ndraw=40, logz=-424.92, remainder_fraction=100.0000%, Lmin=-417.05, Lmax=-5.81
12:33:28 [ultranest] [DEBUG] iteration=389, ncalls=991, regioncalls=23640, ndraw=40, logz=-414.52, remainder_fraction=100.0000%, Lmin=-403.32, Lmax=-5.81
12:33:28 [ultranest] [DEBUG] iteration=392, ncalls=995, regioncalls=23800, ndraw=40, logz=-406.25, remainder_fraction=100.0000%, Lmin=-397.69, Lmax=-5.81
12:33:28 [ultranest] [DEBUG] iteration=393, ncalls=999, regioncalls=23960, ndraw=40, logz=-404.47, remainder_fraction=100.0000%, Lmin=-395.69, Lmax=-5.81
12:33:28 [ultranest] [DEBUG] iteration=396, ncalls=1003, regioncalls=24120, ndraw=40, logz=-398.84, remainder_fraction=100.0000%, Lmin=-391.16, Lmax=-5.81
12:33:29 [ultranest] [DEBUG] iteration=397, ncalls=1008, regioncalls=24320, ndraw=40, logz=-397.74, remainder_fraction=100.0000%, Lmin=-387.91, Lmax=-5.81
12:33:29 [ultranest] [DEBUG] iteration=398, ncalls=1013, regioncalls=24520, ndraw=40, logz=-394.84, remainder_fraction=100.0000%, Lmin=-386.73, Lmax=-5.81
12:33:29 [ultranest] [DEBUG] iteration=400, ncalls=1015, regioncalls=24600, ndraw=40, logz=-392.46, remainder_fraction=100.0000%, Lmin=-385.15, Lmax=-5.81
12:33:29 [ultranest] [DEBUG] iteration=402, ncalls=1020, regioncalls=24800, ndraw=40, logz=-390.50, remainder_fraction=100.0000%, Lmin=-382.99, Lmax=-5.81
12:33:29 [ultranest] [DEBUG] iteration=405, ncalls=1025, regioncalls=25000, ndraw=40, logz=-388.49, remainder_fraction=100.0000%, Lmin=-380.82, Lmax=-5.81
12:33:29 [ultranest] [DEBUG] iteration=409, ncalls=1029, regioncalls=25160, ndraw=40, logz=-380.97, remainder_fraction=100.0000%, Lmin=-374.02, Lmax=-5.81
12:33:29 [ultranest] [DEBUG] iteration=413, ncalls=1033, regioncalls=25320, ndraw=40, logz=-374.90, remainder_fraction=100.0000%, Lmin=-367.83, Lmax=-5.81
12:33:29 [ultranest] [DEBUG] iteration=416, ncalls=1037, regioncalls=25480, ndraw=40, logz=-370.22, remainder_fraction=100.0000%, Lmin=-362.42, Lmax=-5.81
12:33:30 [ultranest] [DEBUG] iteration=419, ncalls=1041, regioncalls=25640, ndraw=40, logz=-361.76, remainder_fraction=100.0000%, Lmin=-354.63, Lmax=-5.81
12:33:30 [ultranest] [DEBUG] iteration=423, ncalls=1045, regioncalls=25800, ndraw=40, logz=-354.70, remainder_fraction=100.0000%, Lmin=-344.48, Lmax=-5.81
12:33:30 [ultranest] [DEBUG] iteration=425, ncalls=1049, regioncalls=25960, ndraw=40, logz=-350.28, remainder_fraction=100.0000%, Lmin=-342.72, Lmax=-5.81
12:33:30 [ultranest] [DEBUG] iteration=426, ncalls=1054, regioncalls=26160, ndraw=40, logz=-349.30, remainder_fraction=100.0000%, Lmin=-342.04, Lmax=-5.81
12:33:30 [ultranest] [DEBUG] iteration=429, ncalls=1062, regioncalls=26480, ndraw=40, logz=-347.52, remainder_fraction=100.0000%, Lmin=-340.89, Lmax=-5.81
12:33:30 [ultranest] [DEBUG] iteration=432, ncalls=1067, regioncalls=26680, ndraw=40, logz=-345.49, remainder_fraction=100.0000%, Lmin=-338.35, Lmax=-5.81
12:33:31 [ultranest] [DEBUG] iteration=434, ncalls=1072, regioncalls=26880, ndraw=40, logz=-344.30, remainder_fraction=100.0000%, Lmin=-335.50, Lmax=-5.81
12:33:31 [ultranest] [DEBUG] iteration=437, ncalls=1076, regioncalls=27040, ndraw=40, logz=-340.82, remainder_fraction=100.0000%, Lmin=-330.88, Lmax=-5.81
12:33:31 [ultranest] [DEBUG] iteration=439, ncalls=1081, regioncalls=27240, ndraw=40, logz=-333.42, remainder_fraction=100.0000%, Lmin=-316.27, Lmax=-5.81
12:33:31 [ultranest] [DEBUG] iteration=440, ncalls=1082, regioncalls=27280, ndraw=40, logz=-323.36, remainder_fraction=100.0000%, Lmin=-311.59, Lmax=-5.81
12:33:31 [ultranest] [DEBUG] iteration=443, ncalls=1086, regioncalls=27440, ndraw=40, logz=-317.31, remainder_fraction=100.0000%, Lmin=-310.26, Lmax=-5.81
12:33:31 [ultranest] [DEBUG] iteration=445, ncalls=1092, regioncalls=27680, ndraw=40, logz=-315.96, remainder_fraction=100.0000%, Lmin=-308.49, Lmax=-5.81
12:33:31 [ultranest] [DEBUG] iteration=449, ncalls=1097, regioncalls=27880, ndraw=40, logz=-312.56, remainder_fraction=100.0000%, Lmin=-304.88, Lmax=-5.81
12:33:31 [ultranest] [DEBUG] iteration=450, ncalls=1098, regioncalls=27920, ndraw=40, logz=-311.54, remainder_fraction=100.0000%, Lmin=-304.39, Lmax=-5.81
12:33:32 [ultranest] [DEBUG] iteration=451, ncalls=1101, regioncalls=28040, ndraw=40, logz=-310.83, remainder_fraction=100.0000%, Lmin=-303.83, Lmax=-5.81
12:33:32 [ultranest] [DEBUG] iteration=453, ncalls=1104, regioncalls=28160, ndraw=40, logz=-309.09, remainder_fraction=100.0000%, Lmin=-299.31, Lmax=-5.81
12:33:32 [ultranest] [DEBUG] iteration=455, ncalls=1108, regioncalls=28320, ndraw=40, logz=-305.63, remainder_fraction=100.0000%, Lmin=-293.63, Lmax=-5.81
12:33:32 [ultranest] [DEBUG] iteration=457, ncalls=1115, regioncalls=28600, ndraw=40, logz=-299.82, remainder_fraction=100.0000%, Lmin=-290.61, Lmax=-5.81
12:33:32 [ultranest] [DEBUG] iteration=459, ncalls=1119, regioncalls=28760, ndraw=40, logz=-296.96, remainder_fraction=100.0000%, Lmin=-290.02, Lmax=-5.81
12:33:32 [ultranest] [DEBUG] iteration=463, ncalls=1124, regioncalls=28960, ndraw=40, logz=-293.18, remainder_fraction=100.0000%, Lmin=-281.49, Lmax=-5.81
12:33:32 [ultranest] [DEBUG] iteration=466, ncalls=1128, regioncalls=29120, ndraw=40, logz=-287.43, remainder_fraction=100.0000%, Lmin=-281.15, Lmax=-5.81
12:33:33 [ultranest] [DEBUG] iteration=469, ncalls=1132, regioncalls=29280, ndraw=40, logz=-283.61, remainder_fraction=100.0000%, Lmin=-273.06, Lmax=-5.81
12:33:33 [ultranest] [DEBUG] iteration=471, ncalls=1136, regioncalls=29440, ndraw=40, logz=-279.27, remainder_fraction=100.0000%, Lmin=-272.15, Lmax=-5.81
12:33:33 [ultranest] [DEBUG] iteration=473, ncalls=1140, regioncalls=29600, ndraw=40, logz=-278.01, remainder_fraction=100.0000%, Lmin=-271.48, Lmax=-5.81
12:33:33 [ultranest] [DEBUG] iteration=476, ncalls=1144, regioncalls=29760, ndraw=40, logz=-276.01, remainder_fraction=100.0000%, Lmin=-267.66, Lmax=-5.81
12:33:33 [ultranest] [DEBUG] iteration=478, ncalls=1148, regioncalls=29920, ndraw=40, logz=-273.95, remainder_fraction=100.0000%, Lmin=-266.02, Lmax=-5.81
12:33:33 [ultranest] [DEBUG] iteration=480, ncalls=1150, regioncalls=30000, ndraw=40, logz=-271.63, remainder_fraction=100.0000%, Lmin=-264.36, Lmax=-5.81
12:33:33 [ultranest] [DEBUG] iteration=484, ncalls=1156, regioncalls=30240, ndraw=40, logz=-264.29, remainder_fraction=100.0000%, Lmin=-256.45, Lmax=-5.81
12:33:34 [ultranest] [DEBUG] iteration=486, ncalls=1163, regioncalls=30520, ndraw=40, logz=-258.51, remainder_fraction=100.0000%, Lmin=-250.94, Lmax=-5.81
12:33:34 [ultranest] [DEBUG] iteration=489, ncalls=1168, regioncalls=30720, ndraw=40, logz=-255.98, remainder_fraction=100.0000%, Lmin=-248.44, Lmax=-5.81
12:33:34 [ultranest] [DEBUG] iteration=492, ncalls=1171, regioncalls=30840, ndraw=40, logz=-252.84, remainder_fraction=100.0000%, Lmin=-245.54, Lmax=-5.81
12:33:34 [ultranest] [DEBUG] iteration=493, ncalls=1176, regioncalls=31040, ndraw=40, logz=-252.11, remainder_fraction=100.0000%, Lmin=-242.49, Lmax=-5.81
12:33:34 [ultranest] [DEBUG] iteration=495, ncalls=1180, regioncalls=31200, ndraw=40, logz=-248.04, remainder_fraction=100.0000%, Lmin=-240.81, Lmax=-5.81
12:33:34 [ultranest] [DEBUG] iteration=498, ncalls=1184, regioncalls=31360, ndraw=40, logz=-246.51, remainder_fraction=100.0000%, Lmin=-239.93, Lmax=-5.81
12:33:34 [ultranest] [DEBUG] iteration=500, ncalls=1189, regioncalls=31560, ndraw=40, logz=-245.65, remainder_fraction=100.0000%, Lmin=-239.28, Lmax=-5.81
12:33:35 [ultranest] [DEBUG] iteration=503, ncalls=1194, regioncalls=31760, ndraw=40, logz=-243.03, remainder_fraction=100.0000%, Lmin=-235.16, Lmax=-5.81
12:33:35 [ultranest] [DEBUG] iteration=505, ncalls=1198, regioncalls=31920, ndraw=40, logz=-241.48, remainder_fraction=100.0000%, Lmin=-234.86, Lmax=-5.81
12:33:35 [ultranest] [DEBUG] iteration=506, ncalls=1204, regioncalls=32160, ndraw=40, logz=-241.05, remainder_fraction=100.0000%, Lmin=-232.53, Lmax=-5.81
12:33:35 [ultranest] [DEBUG] iteration=508, ncalls=1209, regioncalls=32360, ndraw=40, logz=-238.88, remainder_fraction=100.0000%, Lmin=-229.33, Lmax=-5.81
12:33:35 [ultranest] [DEBUG] iteration=509, ncalls=1213, regioncalls=32520, ndraw=40, logz=-236.50, remainder_fraction=100.0000%, Lmin=-228.65, Lmax=-5.81
12:33:35 [ultranest] [DEBUG] iteration=510, ncalls=1218, regioncalls=32720, ndraw=40, logz=-235.47, remainder_fraction=100.0000%, Lmin=-228.41, Lmax=-5.81
12:33:36 [ultranest] [DEBUG] iteration=511, ncalls=1224, regioncalls=32960, ndraw=40, logz=-234.88, remainder_fraction=100.0000%, Lmin=-227.90, Lmax=-5.81
12:33:36 [ultranest] [DEBUG] iteration=513, ncalls=1228, regioncalls=33120, ndraw=40, logz=-233.69, remainder_fraction=100.0000%, Lmin=-226.80, Lmax=-5.81
12:33:36 [ultranest] [DEBUG] iteration=516, ncalls=1232, regioncalls=33280, ndraw=40, logz=-231.61, remainder_fraction=100.0000%, Lmin=-223.91, Lmax=-5.81
12:33:36 [ultranest] [DEBUG] iteration=518, ncalls=1236, regioncalls=33440, ndraw=40, logz=-229.76, remainder_fraction=100.0000%, Lmin=-222.11, Lmax=-5.81
12:33:36 [ultranest] [DEBUG] iteration=520, ncalls=1239, regioncalls=33560, ndraw=40, logz=-227.12, remainder_fraction=100.0000%, Lmin=-219.95, Lmax=-5.81
12:33:36 [ultranest] [DEBUG] iteration=521, ncalls=1243, regioncalls=33720, ndraw=40, logz=-226.48, remainder_fraction=100.0000%, Lmin=-218.65, Lmax=-5.81
12:33:36 [ultranest] [DEBUG] iteration=525, ncalls=1248, regioncalls=33920, ndraw=40, logz=-217.32, remainder_fraction=100.0000%, Lmin=-209.30, Lmax=-5.81
12:33:37 [ultranest] [DEBUG] iteration=528, ncalls=1253, regioncalls=34120, ndraw=40, logz=-215.29, remainder_fraction=100.0000%, Lmin=-208.49, Lmax=-5.81
12:33:37 [ultranest] [DEBUG] iteration=531, ncalls=1258, regioncalls=34320, ndraw=40, logz=-213.70, remainder_fraction=100.0000%, Lmin=-205.93, Lmax=-5.81
12:33:37 [ultranest] [DEBUG] iteration=532, ncalls=1262, regioncalls=34480, ndraw=40, logz=-212.75, remainder_fraction=100.0000%, Lmin=-205.00, Lmax=-5.81
12:33:37 [ultranest] [DEBUG] iteration=535, ncalls=1266, regioncalls=34640, ndraw=40, logz=-208.93, remainder_fraction=100.0000%, Lmin=-200.69, Lmax=-5.81
12:33:37 [ultranest] [DEBUG] iteration=538, ncalls=1271, regioncalls=34840, ndraw=40, logz=-206.27, remainder_fraction=100.0000%, Lmin=-199.17, Lmax=-5.81
12:33:37 [ultranest] [DEBUG] iteration=540, ncalls=1273, regioncalls=34920, ndraw=40, logz=-204.50, remainder_fraction=100.0000%, Lmin=-197.11, Lmax=-5.81
12:33:37 [ultranest] [DEBUG] iteration=543, ncalls=1277, regioncalls=35080, ndraw=40, logz=-202.02, remainder_fraction=100.0000%, Lmin=-195.26, Lmax=-5.81
12:33:37 [ultranest] [DEBUG] iteration=546, ncalls=1281, regioncalls=35240, ndraw=40, logz=-198.89, remainder_fraction=100.0000%, Lmin=-191.49, Lmax=-5.81
12:33:38 [ultranest] [DEBUG] iteration=549, ncalls=1285, regioncalls=35400, ndraw=40, logz=-193.70, remainder_fraction=100.0000%, Lmin=-184.50, Lmax=-5.81
12:33:38 [ultranest] [DEBUG] iteration=552, ncalls=1292, regioncalls=35680, ndraw=40, logz=-189.61, remainder_fraction=100.0000%, Lmin=-182.47, Lmax=-5.81
12:33:38 [ultranest] [DEBUG] iteration=553, ncalls=1297, regioncalls=35880, ndraw=40, logz=-189.03, remainder_fraction=100.0000%, Lmin=-181.44, Lmax=-5.81
12:33:38 [ultranest] [DEBUG] iteration=554, ncalls=1301, regioncalls=36040, ndraw=40, logz=-188.22, remainder_fraction=100.0000%, Lmin=-181.41, Lmax=-5.81
12:33:38 [ultranest] [DEBUG] iteration=555, ncalls=1305, regioncalls=36200, ndraw=40, logz=-187.77, remainder_fraction=100.0000%, Lmin=-180.79, Lmax=-5.81
12:33:38 [ultranest] [DEBUG] iteration=558, ncalls=1309, regioncalls=36360, ndraw=40, logz=-186.05, remainder_fraction=100.0000%, Lmin=-178.76, Lmax=-5.81
12:33:39 [ultranest] [DEBUG] iteration=560, ncalls=1314, regioncalls=36560, ndraw=40, logz=-184.13, remainder_fraction=100.0000%, Lmin=-176.96, Lmax=-5.81
12:33:39 [ultranest] [DEBUG] iteration=563, ncalls=1321, regioncalls=36840, ndraw=40, logz=-182.75, remainder_fraction=100.0000%, Lmin=-176.41, Lmax=-5.81
12:33:39 [ultranest] [DEBUG] iteration=565, ncalls=1325, regioncalls=37000, ndraw=40, logz=-182.17, remainder_fraction=100.0000%, Lmin=-176.07, Lmax=-5.81
12:33:39 [ultranest] [DEBUG] iteration=566, ncalls=1331, regioncalls=37240, ndraw=40, logz=-181.93, remainder_fraction=100.0000%, Lmin=-174.20, Lmax=-5.81
12:33:39 [ultranest] [DEBUG] iteration=569, ncalls=1341, regioncalls=37640, ndraw=40, logz=-180.16, remainder_fraction=100.0000%, Lmin=-171.03, Lmax=-5.81
12:33:40 [ultranest] [DEBUG] iteration=573, ncalls=1345, regioncalls=37800, ndraw=40, logz=-175.73, remainder_fraction=100.0000%, Lmin=-168.89, Lmax=-5.81
12:33:40 [ultranest] [DEBUG] iteration=575, ncalls=1351, regioncalls=38040, ndraw=40, logz=-174.31, remainder_fraction=100.0000%, Lmin=-166.91, Lmax=-5.81
12:33:40 [ultranest] [DEBUG] iteration=578, ncalls=1362, regioncalls=38480, ndraw=40, logz=-172.74, remainder_fraction=100.0000%, Lmin=-165.52, Lmax=-5.81
12:33:40 [ultranest] [DEBUG] iteration=581, ncalls=1366, regioncalls=38640, ndraw=40, logz=-171.31, remainder_fraction=100.0000%, Lmin=-165.01, Lmax=-5.81
12:33:40 [ultranest] [DEBUG] iteration=583, ncalls=1370, regioncalls=38800, ndraw=40, logz=-169.92, remainder_fraction=100.0000%, Lmin=-162.38, Lmax=-5.81
12:33:40 [ultranest] [DEBUG] iteration=585, ncalls=1375, regioncalls=39000, ndraw=40, logz=-168.60, remainder_fraction=100.0000%, Lmin=-161.90, Lmax=-5.81
12:33:41 [ultranest] [DEBUG] iteration=587, ncalls=1382, regioncalls=39280, ndraw=40, logz=-167.80, remainder_fraction=100.0000%, Lmin=-161.35, Lmax=-5.81
12:33:41 [ultranest] [DEBUG] iteration=589, ncalls=1388, regioncalls=39520, ndraw=40, logz=-166.83, remainder_fraction=100.0000%, Lmin=-158.86, Lmax=-5.81
12:33:41 [ultranest] [DEBUG] iteration=592, ncalls=1392, regioncalls=39680, ndraw=40, logz=-164.24, remainder_fraction=100.0000%, Lmin=-156.21, Lmax=-5.81
12:33:41 [ultranest] [DEBUG] iteration=593, ncalls=1397, regioncalls=39880, ndraw=40, logz=-163.23, remainder_fraction=100.0000%, Lmin=-156.05, Lmax=-5.81
12:33:41 [ultranest] [DEBUG] iteration=595, ncalls=1401, regioncalls=40040, ndraw=40, logz=-161.88, remainder_fraction=100.0000%, Lmin=-154.52, Lmax=-5.81
12:33:41 [ultranest] [DEBUG] iteration=599, ncalls=1405, regioncalls=40200, ndraw=40, logz=-158.35, remainder_fraction=100.0000%, Lmin=-151.13, Lmax=-5.81
12:33:41 [ultranest] [DEBUG] iteration=600, ncalls=1406, regioncalls=40240, ndraw=40, logz=-157.78, remainder_fraction=100.0000%, Lmin=-150.68, Lmax=-5.81
12:33:42 [ultranest] [DEBUG] iteration=602, ncalls=1410, regioncalls=40400, ndraw=40, logz=-156.92, remainder_fraction=100.0000%, Lmin=-150.14, Lmax=-5.81
12:33:42 [ultranest] [DEBUG] iteration=604, ncalls=1415, regioncalls=40600, ndraw=40, logz=-156.23, remainder_fraction=100.0000%, Lmin=-147.80, Lmax=-5.81
12:33:42 [ultranest] [DEBUG] iteration=606, ncalls=1419, regioncalls=40760, ndraw=40, logz=-154.33, remainder_fraction=100.0000%, Lmin=-146.24, Lmax=-5.81
12:33:42 [ultranest] [DEBUG] iteration=607, ncalls=1425, regioncalls=41000, ndraw=40, logz=-153.30, remainder_fraction=100.0000%, Lmin=-145.62, Lmax=-5.81
12:33:42 [ultranest] [DEBUG] iteration=610, ncalls=1429, regioncalls=41160, ndraw=40, logz=-151.29, remainder_fraction=100.0000%, Lmin=-143.92, Lmax=-5.81
12:33:42 [ultranest] [DEBUG] iteration=612, ncalls=1434, regioncalls=41360, ndraw=40, logz=-150.26, remainder_fraction=100.0000%, Lmin=-143.22, Lmax=-5.81
12:33:43 [ultranest] [DEBUG] iteration=614, ncalls=1445, regioncalls=41800, ndraw=40, logz=-149.36, remainder_fraction=100.0000%, Lmin=-142.29, Lmax=-5.81
12:33:43 [ultranest] [DEBUG] iteration=616, ncalls=1450, regioncalls=42000, ndraw=40, logz=-148.45, remainder_fraction=100.0000%, Lmin=-140.07, Lmax=-5.81
12:33:43 [ultranest] [DEBUG] iteration=618, ncalls=1455, regioncalls=42200, ndraw=40, logz=-146.70, remainder_fraction=100.0000%, Lmin=-139.85, Lmax=-5.81
12:33:43 [ultranest] [DEBUG] iteration=619, ncalls=1460, regioncalls=42400, ndraw=40, logz=-146.29, remainder_fraction=100.0000%, Lmin=-139.84, Lmax=-5.81
12:33:43 [ultranest] [DEBUG] iteration=622, ncalls=1464, regioncalls=42560, ndraw=40, logz=-145.34, remainder_fraction=100.0000%, Lmin=-138.43, Lmax=-5.81
12:33:44 [ultranest] [DEBUG] iteration=624, ncalls=1470, regioncalls=42800, ndraw=40, logz=-144.58, remainder_fraction=100.0000%, Lmin=-137.66, Lmax=-5.81
12:33:44 [ultranest] [DEBUG] iteration=627, ncalls=1476, regioncalls=43040, ndraw=40, logz=-143.20, remainder_fraction=100.0000%, Lmin=-136.08, Lmax=-5.81
12:33:44 [ultranest] [DEBUG] iteration=629, ncalls=1485, regioncalls=43400, ndraw=40, logz=-141.98, remainder_fraction=100.0000%, Lmin=-134.67, Lmax=-5.81
12:33:44 [ultranest] [DEBUG] iteration=630, ncalls=1486, regioncalls=43440, ndraw=40, logz=-141.41, remainder_fraction=100.0000%, Lmin=-134.65, Lmax=-5.81
12:33:44 [ultranest] [DEBUG] iteration=633, ncalls=1489, regioncalls=43560, ndraw=40, logz=-140.37, remainder_fraction=100.0000%, Lmin=-134.06, Lmax=-5.81
12:33:44 [ultranest] [DEBUG] iteration=634, ncalls=1494, regioncalls=43760, ndraw=40, logz=-140.12, remainder_fraction=100.0000%, Lmin=-134.05, Lmax=-5.81
12:33:45 [ultranest] [DEBUG] iteration=636, ncalls=1500, regioncalls=44000, ndraw=40, logz=-138.71, remainder_fraction=100.0000%, Lmin=-130.24, Lmax=-5.81
12:33:45 [ultranest] [DEBUG] iteration=639, ncalls=1505, regioncalls=44200, ndraw=40, logz=-136.31, remainder_fraction=100.0000%, Lmin=-129.08, Lmax=-5.81
12:33:45 [ultranest] [DEBUG] iteration=640, ncalls=1506, regioncalls=44240, ndraw=40, logz=-135.78, remainder_fraction=100.0000%, Lmin=-129.02, Lmax=-5.81
12:33:45 [ultranest] [DEBUG] iteration=643, ncalls=1510, regioncalls=44400, ndraw=40, logz=-134.70, remainder_fraction=100.0000%, Lmin=-126.85, Lmax=-5.81
12:33:45 [ultranest] [DEBUG] iteration=645, ncalls=1514, regioncalls=44560, ndraw=40, logz=-133.01, remainder_fraction=100.0000%, Lmin=-125.82, Lmax=-5.81
12:33:45 [ultranest] [DEBUG] iteration=648, ncalls=1520, regioncalls=44800, ndraw=40, logz=-131.06, remainder_fraction=100.0000%, Lmin=-123.24, Lmax=-5.81
12:33:45 [ultranest] [DEBUG] iteration=651, ncalls=1524, regioncalls=44960, ndraw=40, logz=-128.54, remainder_fraction=100.0000%, Lmin=-121.34, Lmax=-5.81
12:33:45 [ultranest] [DEBUG] iteration=654, ncalls=1528, regioncalls=45120, ndraw=40, logz=-127.02, remainder_fraction=100.0000%, Lmin=-119.19, Lmax=-5.81
12:33:46 [ultranest] [DEBUG] iteration=657, ncalls=1534, regioncalls=45360, ndraw=40, logz=-125.41, remainder_fraction=100.0000%, Lmin=-118.09, Lmax=-5.81
12:33:46 [ultranest] [DEBUG] iteration=660, ncalls=1538, regioncalls=45520, ndraw=40, logz=-124.18, remainder_fraction=100.0000%, Lmin=-117.01, Lmax=-5.81
12:33:46 [ultranest] [DEBUG] iteration=661, ncalls=1545, regioncalls=45800, ndraw=40, logz=-123.69, remainder_fraction=100.0000%, Lmin=-116.52, Lmax=-5.81
12:33:46 [ultranest] [DEBUG] iteration=665, ncalls=1550, regioncalls=46000, ndraw=40, logz=-121.34, remainder_fraction=100.0000%, Lmin=-113.97, Lmax=-5.81
12:33:46 [ultranest] [DEBUG] iteration=666, ncalls=1554, regioncalls=46160, ndraw=40, logz=-120.78, remainder_fraction=100.0000%, Lmin=-113.34, Lmax=-5.81
12:33:46 [ultranest] [DEBUG] iteration=667, ncalls=1559, regioncalls=46360, ndraw=40, logz=-120.19, remainder_fraction=100.0000%, Lmin=-113.22, Lmax=-5.81
12:33:47 [ultranest] [DEBUG] iteration=669, ncalls=1566, regioncalls=46640, ndraw=40, logz=-119.49, remainder_fraction=100.0000%, Lmin=-113.15, Lmax=-5.81
12:33:47 [ultranest] [DEBUG] iteration=671, ncalls=1569, regioncalls=46760, ndraw=40, logz=-119.05, remainder_fraction=100.0000%, Lmin=-112.11, Lmax=-5.81
12:33:47 [ultranest] [DEBUG] iteration=672, ncalls=1573, regioncalls=46920, ndraw=40, logz=-118.66, remainder_fraction=100.0000%, Lmin=-112.01, Lmax=-5.81
12:33:47 [ultranest] [DEBUG] iteration=675, ncalls=1578, regioncalls=47120, ndraw=40, logz=-117.85, remainder_fraction=100.0000%, Lmin=-111.37, Lmax=-5.81
12:33:47 [ultranest] [DEBUG] iteration=679, ncalls=1582, regioncalls=47280, ndraw=40, logz=-115.81, remainder_fraction=100.0000%, Lmin=-108.41, Lmax=-5.81
12:33:47 [ultranest] [DEBUG] iteration=680, ncalls=1584, regioncalls=47360, ndraw=40, logz=-115.25, remainder_fraction=100.0000%, Lmin=-108.38, Lmax=-5.81
12:33:47 [ultranest] [DEBUG] iteration=681, ncalls=1587, regioncalls=47480, ndraw=40, logz=-114.88, remainder_fraction=100.0000%, Lmin=-108.30, Lmax=-5.81
12:33:48 [ultranest] [DEBUG] iteration=685, ncalls=1592, regioncalls=47680, ndraw=40, logz=-113.59, remainder_fraction=100.0000%, Lmin=-106.97, Lmax=-5.81
12:33:48 [ultranest] [DEBUG] iteration=687, ncalls=1597, regioncalls=47880, ndraw=40, logz=-113.05, remainder_fraction=100.0000%, Lmin=-106.85, Lmax=-5.81
12:33:48 [ultranest] [DEBUG] iteration=691, ncalls=1601, regioncalls=48040, ndraw=40, logz=-112.24, remainder_fraction=100.0000%, Lmin=-106.09, Lmax=-5.81
12:33:48 [ultranest] [DEBUG] iteration=693, ncalls=1606, regioncalls=48240, ndraw=40, logz=-111.84, remainder_fraction=100.0000%, Lmin=-104.02, Lmax=-5.81
12:33:48 [ultranest] [DEBUG] iteration=696, ncalls=1610, regioncalls=48400, ndraw=40, logz=-110.31, remainder_fraction=100.0000%, Lmin=-103.57, Lmax=-5.81
12:33:48 [ultranest] [DEBUG] iteration=698, ncalls=1614, regioncalls=48560, ndraw=40, logz=-109.69, remainder_fraction=100.0000%, Lmin=-102.47, Lmax=-5.81
12:33:49 [ultranest] [DEBUG] iteration=700, ncalls=1624, regioncalls=48960, ndraw=40, logz=-108.77, remainder_fraction=100.0000%, Lmin=-101.88, Lmax=-5.81
12:33:49 [ultranest] [DEBUG] iteration=702, ncalls=1628, regioncalls=49120, ndraw=40, logz=-108.15, remainder_fraction=100.0000%, Lmin=-101.37, Lmax=-5.81
12:33:49 [ultranest] [DEBUG] iteration=703, ncalls=1633, regioncalls=49320, ndraw=40, logz=-107.83, remainder_fraction=100.0000%, Lmin=-100.66, Lmax=-5.81
12:33:49 [ultranest] [DEBUG] iteration=704, ncalls=1637, regioncalls=49480, ndraw=40, logz=-107.39, remainder_fraction=100.0000%, Lmin=-100.01, Lmax=-5.81
