weight logl logA n_s H0 omega_b omega_cdm m_ncdm w0_fld wa_fld tau_reio
0.000000000000000000e+00 -inf 3.162977117077965694e+00 9.039130559048271785e-01 6.470120934599633244e+01 2.201787779121711780e-02 1.216578310259520956e-01 5.682741816937952190e-02 -8.840999899848300814e-01 1.677092528952846440e+00 7.890449262451230961e-02
0.000000000000000000e+00 -inf 2.896892506599526129e+00 9.409465369737953777e-01 7.871574800542916250e+01 2.217656241639863468e-02 1.199841475919623673e-01 6.625833042213062629e-02 -1.342391966916440582e+00 1.788757772553270620e+00 4.905917094726167799e-02
0.000000000000000000e+00 -inf 2.912741224762430914e+00 9.849830770506428079e-01 6.249087812203733705e+01 2.258454761363762331e-02 1.272303045176286784e-01 2.654884553991196036e-02 -1.001518560016432469e+00 1.637245633028942660e+00 4.147597194273053983e-02
0.000000000000000000e+00 -inf 3.056351188425966647e+00 9.516875112607624532e-01 6.019684190159804871e+01 2.226217104732976237e-02 1.136514617643547415e-01 1.814947236068348291e-02 -9.833270016851760609e-01 1.606868862737377945e+00 1.882205577266863120e-02
0.000000000000000000e+00 -inf 3.128354445276430251e+00 9.151139047520495673e-01 6.486403664454439877e+01 2.224890718075662327e-02 1.268415623662598746e-01 6.427703167631959591e-02 -6.053536706279194490e-01 1.026716419546450876e+00 5.274945367650259870e-02
0.000000000000000000e+00 -inf 2.877946924998211919e+00 9.846912377629690738e-01 6.151459358812261513e+01 2.239444281119334218e-02 1.229769629483627447e-01 2.195993928119548480e-02 -5.007034300239565638e-01 1.814059197778652877e+00 7.215502963631834077e-02
0.000000000000000000e+00 -inf 2.880613524085171129e+00 9.377046193728352241e-01 7.734628972451339735e+01 2.244496097431571482e-02 1.276867155494781358e-01 5.585165389936669333e-02 -9.635467868998359720e-01 1.510380940740322142e+00 2.019136358932462419e-02
0.000000000000000000e+00 -inf 3.164768763973194510e+00 9.171540285682729943e-01 7.117834636139218674e+01 2.228146355098605327e-02 1.272712355187355926e-01 4.138192383729985546e-02 -6.516197487196064841e-01 1.652910793802918388e+00 1.707547276348278867e-02
0.000000000000000000e+00 -inf 3.033374328585371149e+00 9.429184108857812108e-01 7.806652317444068956e+01 2.223257023072330515e-02 1.256428517284924051e-01 8.057895257960089042e-02 -1.101902212771940448e+00 1.587556367475812635e+00 7.427737594569132351e-02
0.000000000000000000e+00 -inf 2.869320932425191817e+00 9.239959872019192222e-01 6.509559147203263763e+01 2.223398603681572480e-02 1.176663142291477920e-01 7.599501344520891155e-02 -5.827513446724841284e-01 1.953102835621895572e+00 1.759143917777289054e-02
0.000000000000000000e+00 -inf 2.843290421388206646e+00 9.995114356720068427e-01 6.159361518579652994e+01 2.243621800947356165e-02 1.247762575836826870e-01 7.440501872383167847e-02 -5.820137705053358701e-01 1.666906410096871127e+00 1.310316894846782002e-02
0.000000000000000000e+00 -inf 2.875360629257766920e+00 9.775350508288201956e-01 6.048877871286666874e+01 2.233650018823145691e-02 1.186540853549921115e-01 5.982565289806587860e-02 -1.131872914475520187e+00 1.969474810140529275e+00 2.926372093731256091e-02
0.000000000000000000e+00 -inf 2.908197344685147012e+00 9.262319579918274481e-01 7.372300367633432927e+01 2.249137613741874694e-02 1.283269566997117250e-01 2.477611315814778545e-02 -9.459149737764231958e-01 1.801572365321070457e+00 4.629311412498563622e-02
0.000000000000000000e+00 -inf 2.961231231381713958e+00 9.509649141610663214e-01 7.642436978329331509e+01 2.204764422465472704e-02 1.279664936402359621e-01 1.399020270751575451e-02 -8.675275616753923558e-01 1.258892544487177023e+00 7.255173102506055904e-02
0.000000000000000000e+00 -inf 2.832483304711535421e+00 9.832342701898805215e-01 6.188763459813317525e+01 2.257330411703834666e-02 1.283051431894751404e-01 4.154793153407959627e-02 -6.939327391264282774e-01 1.961358390866404289e+00 2.642388442125807868e-02
0.000000000000000000e+00 -inf 3.162696239062833925e+00 9.648880022387633648e-01 7.922117682539976613e+01 2.246215639500474814e-02 1.235147274369509524e-01 3.884795055221628574e-02 -9.969490673785967871e-01 1.537358398667414860e+00 5.978667266438845301e-02
0.000000000000000000e+00 -inf 3.153002033584648256e+00 9.454992165231792534e-01 6.356091502867086263e+01 2.208115214467883114e-02 1.155890375257223462e-01 9.160585408928985374e-02 -6.597945432071408156e-01 1.587892890143422164e+00 1.182711580747811651e-02
0.000000000000000000e+00 -inf 3.145311912473252480e+00 9.561582807679426255e-01 7.045891617704029386e+01 2.205424028837198527e-02 1.296696113722612953e-01 2.712139883299179502e-02 -1.408900465519851597e+00 1.686945964194090042e+00 6.644621728195627963e-02
0.000000000000000000e+00 -inf 3.049445675751353502e+00 9.014942624099097079e-01 6.492754523684446610e+01 2.228979533429591847e-02 1.206081690806167228e-01 1.240381022576531045e-02 -8.093696150870357542e-01 1.812891650646533570e+00 7.428227219350812260e-02
0.000000000000000000e+00 -inf 2.943397776600787275e+00 9.364186912809834284e-01 7.476853809633465175e+01 2.225575466309929681e-02 1.297966191765558830e-01 2.883987763315543074e-02 -9.026082418082328473e-01 1.527718590701188539e+00 3.419520332370496601e-02
0.000000000000000000e+00 -inf 3.046549274283434805e+00 9.571001152960065816e-01 7.072147693771192678e+01 2.248636214097398181e-02 1.265386131524116886e-01 8.762506640680806091e-02 -1.093762917384356603e+00 1.866763463209899054e+00 1.046522717012189109e-02
0.000000000000000000e+00 -inf 2.918625273384747310e+00 9.070629713247161385e-01 7.783352568003309102e+01 2.201218475680034523e-02 1.193972022081387224e-01 4.213353147543305588e-02 -1.194673807459261106e+00 1.524494401540605448e+00 1.838886003152227083e-02
0.000000000000000000e+00 -inf 2.802310318489315666e+00 9.700808199968747880e-01 7.312474161659559968e+01 2.241016269560234739e-02 1.299614919099808530e-01 4.765866322279981721e-02 -5.912016058559950160e-01 1.642542478969257758e+00 7.597502005699328931e-02
0.000000000000000000e+00 -inf 2.864015626782758783e+00 9.486517899679419719e-01 7.286835556059334351e+01 2.248424759653361651e-02 1.261978221928920785e-01 7.777799221182819800e-02 -1.393642198324501535e+00 1.692707679029474388e+00 1.933004199007115273e-02
0.000000000000000000e+00 -inf 3.021256425137574197e+00 9.239096497616828829e-01 7.797626557037304451e+01 2.237110944915801994e-02 1.124828617738703046e-01 7.250475544087547908e-02 -1.209943266132984974e+00 1.983561783048564120e+00 4.398286140820863166e-02
0.000000000000000000e+00 -inf 3.030521422158405365e+00 9.633130516503876084e-01 6.912104941870262564e+01 2.206667862612897088e-02 1.162063061247175233e-01 4.938840638733921207e-02 -6.299751449250843294e-01 1.009978191400990877e+00 3.615197026535389713e-02
0.000000000000000000e+00 -inf 3.174676788908984193e+00 9.557739720639747416e-01 6.112000875421323798e+01 2.219388513689178957e-02 1.257887653877691192e-01 8.775707091503757995e-02 -8.823973553607511455e-01 1.669324012504335375e+00 4.598508462996052371e-02
0.000000000000000000e+00 -inf 3.049682726230675822e+00 9.707579170330018492e-01 7.262199856813819565e+01 2.249419817487567294e-02 1.164595209910403162e-01 6.334430842457084397e-03 -7.098519082444807449e-01 1.536534597152984905e+00 7.997584455306823437e-02
0.000000000000000000e+00 -inf 2.942697727486430104e+00 9.240438193133561073e-01 7.582048936906114989e+01 2.208195821943927800e-02 1.137262133176431267e-01 8.618639953881979121e-02 -6.455836875468017322e-01 9.644051105664539492e-01 5.644711024215626205e-02
0.000000000000000000e+00 -inf 2.941817872397086919e+00 9.564122358835079885e-01 7.179931654060987967e+01 2.218539904777127106e-02 1.233177792192588218e-01 1.195867783771527131e-02 -1.199525430129909198e+00 1.905291337180404554e+00 4.295421527464131362e-02
0.000000000000000000e+00 -inf 2.838121534280085623e+00 9.791703358007159963e-01 6.604123818439893512e+01 2.251309681995634568e-02 1.284891303664680295e-01 8.081681373249523237e-02 -1.321490995430468107e+00 1.953722385417012042e+00 6.932975130506226213e-02
0.000000000000000000e+00 -7.712998377060162602e+05 2.899386624126253587e+00 9.186413377002079494e-01 7.474065245555486570e+01 2.246674891188163437e-02 1.106101489379030106e-01 1.824083381357664152e-02 -8.322629774137870751e-01 1.083134963191691114e+00 7.038042231595401099e-02
0.000000000000000000e+00 -3.196200064626642852e+05 2.941207582751704130e+00 9.099357890230301837e-01 6.636151054360188084e+01 2.246748823008020909e-02 1.270684289925426980e-01 1.959807665725902398e-02 -9.697303609584473350e-01 1.216349744224998641e+00 5.280690661084868481e-02
0.000000000000000000e+00 -6.839328675533222849e+04 3.036769421078130193e+00 9.100656288698193430e-01 7.266233558677814131e+01 2.251229930083434999e-02 1.181684159392728806e-01 3.588895018769248241e-02 -8.284286303517631733e-01 1.001966982237584070e+00 3.094765863850201804e-02
0.000000000000000000e+00 -3.647342169637054030e+04 2.961578315317400456e+00 9.074384798318975154e-01 7.355123496400130989e+01 2.218179979802280266e-02 1.214920577665439400e-01 7.800666130564153089e-02 -8.926445237371440911e-01 1.055716781252219683e+00 3.518315096138039527e-02
0.000000000000000000e+00 -3.128786910124393034e+04 2.903029004502704957e+00 9.807129653914372636e-01 6.522797504610757358e+01 2.227175636589204255e-02 1.240403691499989275e-01 4.966514251035700905e-02 -9.406911663136783286e-01 1.109484522938107176e+00 6.929459688683205221e-02
0.000000000000000000e+00 -3.120049435540289051e+04 3.049486642239663592e+00 9.251177123304261674e-01 7.442612509344296257e+01 2.230573309276671218e-02 1.262363275449575606e-01 6.895683560208959451e-02 -1.589655370416519942e+00 1.827510590460755147e+00 3.178800209416698247e-02
0.000000000000000000e+00 -1.974160525544003031e+04 3.111725141050056820e+00 9.380503785825938801e-01 7.599271037460019329e+01 2.255436443778765371e-02 1.147957762906167967e-01 6.423083696802177334e-02 -1.450391805928152422e+00 1.654460199032696810e+00 5.874820025624070963e-02
0.000000000000000000e+00 -1.874366507889056447e+04 3.105633953497280331e+00 9.265548732756491157e-01 7.800703923471698431e+01 2.216024532790003207e-02 1.166617478119367501e-01 2.274878081781933625e-02 -1.188239359314499755e+00 1.361916514850473270e+00 1.257129094534325912e-02
0.000000000000000000e+00 -1.074246526628924767e+04 2.952050506204092706e+00 9.829029896716219294e-01 6.847600828639050974e+01 2.236798994549458325e-02 1.265204343610472904e-01 9.802809991556317437e-02 -1.569405812901964348e+00 1.773995735103370386e+00 5.867889783762977873e-02
0.000000000000000000e+00 -7.149062837192087500e+03 2.888420336713863001e+00 9.052820324714653255e-01 7.680791491072808697e+01 2.215047576562003892e-02 1.273994091274567864e-01 1.898903410754442314e-02 -1.312563636574156645e+00 1.475648047642616145e+00 1.014913098996234921e-02
0.000000000000000000e+00 -6.432793276532242089e+03 2.800399260493874110e+00 9.018688601743669597e-01 7.356893081079172703e+01 2.214022898205455017e-02 1.156012580364773057e-01 7.214370258816864279e-02 -6.972411356477130617e-01 7.958020614335903353e-01 3.982891382341356007e-02
0.000000000000000000e+00 -4.155661612572565900e+03 2.962252145614499454e+00 9.173670035660970168e-01 6.003028884882559169e+01 2.204314625517984905e-02 1.188833239928165364e-01 5.086123896119633392e-02 -1.991350873331352966e+00 -2.350527328578571051e-01 3.993826823775034618e-02
0.000000000000000000e+00 -4.137474614081016625e+03 2.949122255057514241e+00 9.895685645315297485e-01 6.271484933209175239e+01 2.222962259786251393e-02 1.113621696085461271e-01 4.310065137588867806e-02 -1.680357814268917949e+00 1.837727203728416914e+00 4.873965981955725307e-02
0.000000000000000000e+00 -4.016847409075656742e+03 3.015985611314789594e+00 9.174683523129860685e-01 6.067245881094199689e+01 2.258632514525934012e-02 1.159438546649450563e-01 2.645108197898497077e-02 -1.991124248286105125e+00 5.458906223970645399e-01 1.076845119034835867e-02
0.000000000000000000e+00 -3.929239777901213074e+03 3.113765389898634606e+00 9.482399647791717179e-01 6.749241087895893543e+01 2.202804732190317971e-02 1.215565176204176645e-01 1.474759056570241859e-02 -8.644179352469461008e-01 9.645224383470880625e-01 2.592565421838809864e-02
0.000000000000000000e+00 -3.916100693223971120e+03 3.179765341753737928e+00 9.935095210445582525e-01 6.107898036128479902e+01 2.213939776766259138e-02 1.105499198580712078e-01 8.510239725678886424e-02 -1.881975034599638663e+00 -4.106854795966996541e-01 1.819488201306224823e-02
0.000000000000000000e+00 -3.892670971142769758e+03 2.847766711151123786e+00 9.728400791705982265e-01 6.090384707413422660e+01 2.247900925968525712e-02 1.109641573499340755e-01 8.801664850096455051e-02 -1.866282139717329258e+00 -2.363778792668718154e-01 5.523602326169530646e-02
0.000000000000000000e+00 -3.732964091006502713e+03 2.848159502247145092e+00 9.225437607505796445e-01 6.222788138767336363e+01 2.225825871291837316e-02 1.163602916740418824e-01 9.363554522372022348e-02 -1.874333073822679552e+00 -1.123949212218765314e+00 4.535780279418599736e-02
0.000000000000000000e+00 -3.690579976497778262e+03 3.131260769646145192e+00 9.061940466487058421e-01 6.132367853625713394e+01 2.232825752214333270e-02 1.257258480926541078e-01 7.292373696335119337e-02 -1.958552448534852219e+00 -4.351883570766834630e-01 1.850128175386810819e-02
0.000000000000000000e+00 -3.660925131944394707e+03 2.962715893660110122e+00 9.156705210748965484e-01 6.446952855832745399e+01 2.242967118452325603e-02 1.120235331950862195e-01 4.203419245366336876e-02 -1.857650563105468944e+00 -1.329490247979906670e+00 5.978104380038072596e-02
0.000000000000000000e+00 -3.660045612348473242e+03 3.160979685841545539e+00 9.999317263650260301e-01 6.320028381524656425e+01 2.212553943471803550e-02 1.284639478096214205e-01 3.596297250215371027e-02 -1.962650149700683411e+00 -1.662153837925144817e+00 1.342762031963777233e-02
0.000000000000000000e+00 -3.630137415139861332e+03 3.014442318932101905e+00 9.186541093135789371e-01 6.136349963571910138e+01 2.250801094054044951e-02 1.178996045273204146e-01 6.874553828908516739e-02 -1.636031808111224617e+00 -1.758856305521717456e+00 7.710176555455793002e-02
0.000000000000000000e+00 -3.627385365410457325e+03 3.168621181834229361e+00 9.419128607257080121e-01 6.535067089345790237e+01 2.226405111719846619e-02 1.102627559670617541e-01 8.303157563488083870e-02 -1.960041244257475501e+00 -1.245714024962603528e+00 1.173906031988578361e-02
0.000000000000000000e+00 -3.610981105172380467e+03 3.022941604343632349e+00 9.482596501452691395e-01 6.115660581401053264e+01 2.245076343738045682e-02 1.139440117892525917e-01 8.919749240632444953e-02 -1.605221696398808184e+00 -1.665060603151281349e+00 7.009515341409071343e-02
0.000000000000000000e+00 -3.606668553312995755e+03 3.063711353897615730e+00 9.047665942959871588e-01 6.041812744378654543e+01 2.220478956110668450e-02 1.242681763253205007e-01 2.926295746738763123e-02 -1.797638353323109950e+00 -3.169993072837855586e-01 2.732273817848663439e-02
0.000000000000000000e+00 -3.561689537921905867e+03 2.879532725301655383e+00 9.586023815333920561e-01 6.604464693076830883e+01 2.242578635585958796e-02 1.109461398196188442e-01 4.896329509860247731e-02 -1.865620109768017620e+00 -1.770478173060409777e+00 4.125055804980202329e-02
0.000000000000000000e+00 -3.484436142864077283e+03 2.898925994784602889e+00 9.179867268279697790e-01 6.003422761857073908e+01 2.213064723065823886e-02 1.238009316543338539e-01 8.395208695630167195e-02 -1.969294480601374353e+00 1.002401089327854322e+00 2.617197487882422235e-02
0.000000000000000000e+00 -3.386793728319225465e+03 2.952153907471511296e+00 9.939038331632356060e-01 6.296370348000488093e+01 2.256100074090322885e-02 1.289950576240178892e-01 5.883012142014262813e-02 -1.844551657867299799e+00 -1.261101304226345476e+00 5.212194337300288249e-02
0.000000000000000000e+00 -3.378026406383458379e+03 3.136621554500357956e+00 9.111272033531276904e-01 7.186139117680048116e+01 2.244945911230234945e-02 1.112971007460798190e-01 1.914079917274470743e-02 -1.730705964054354062e+00 1.898648462251558033e+00 2.997787842774014139e-02
0.000000000000000000e+00 -3.335417969580951194e+03 3.133570542278939719e+00 9.070174149166077004e-01 6.439722187410210097e+01 2.222217800520750325e-02 1.115936757322989331e-01 9.419015058379082150e-02 -1.816979066697771872e+00 -1.117110133277407158e+00 5.163773820389780389e-02
0.000000000000000000e+00 -3.331654480082901046e+03 2.858803748222286334e+00 9.723803071443062329e-01 6.443142604017644715e+01 2.210232101593604184e-02 1.165326519018653750e-01 3.048082976329864746e-02 -1.903424116124857512e+00 -4.955031349711203070e-01 2.116508010387048444e-02
0.000000000000000000e+00 -3.309989149691455168e+03 2.960980702529297570e+00 9.547475528995165162e-01 6.299299018743164424e+01 2.215308500250843041e-02 1.129033180030473704e-01 8.767416449658574362e-02 -1.810316214933999301e+00 -4.693593531316273548e-01 4.885741392936664151e-02
0.000000000000000000e+00 -3.181652215995836286e+03 3.014375876685313482e+00 9.586776326672816761e-01 6.248542200983982298e+01 2.227145566243107430e-02 1.191578589347146583e-01 9.513781118409437437e-03 -1.921312265929885577e+00 9.692236522959500888e-01 6.889904775562856465e-02
0.000000000000000000e+00 -3.160378029620414054e+03 3.052493695426150122e+00 9.283044336600998481e-01 6.415279517362698414e+01 2.248724804034223437e-02 1.202761687197770740e-01 1.856586112272413588e-02 -1.854714656726711652e+00 -2.019557445295041553e-01 6.194291266475161067e-02
0.000000000000000000e+00 -3.140110314940417538e+03 3.156057300117573572e+00 9.984802091306496097e-01 6.555536446702623721e+01 2.249171602627019970e-02 1.287974541535230888e-01 1.881921103663053560e-03 -1.980271165893787710e+00 -4.819083678298925477e-01 7.197760316320324370e-02
0.000000000000000000e+00 -3.132449524441067297e+03 2.978144046470128092e+00 9.734824272084704466e-01 6.771061838704676461e+01 2.239470487199330187e-02 1.156553563353402564e-01 1.783358078960534110e-02 -1.880473566887923109e+00 -1.348283271195241273e+00 6.527041184708415322e-02
0.000000000000000000e+00 -3.089289069204789030e+03 3.144795355580348950e+00 9.414361290360033774e-01 6.350596281650871333e+01 2.220153665763337919e-02 1.286206481363720011e-01 3.467548092255230696e-02 -1.821106147443199763e+00 -7.013082240910208931e-01 1.268793795644450328e-02
0.000000000000000000e+00 -3.085427355694650032e+03 2.905171939427830363e+00 9.385268765851524364e-01 6.541006349024951305e+01 2.210767426205852149e-02 1.238896347777284773e-01 5.054822233052556207e-02 -1.876655385606494253e+00 -1.182613524122004822e+00 3.369083928889479718e-02
0.000000000000000000e+00 -3.024752495199082659e+03 2.979584155858117533e+00 9.788841683318657561e-01 6.134132074028954662e+01 2.230810152411088002e-02 1.251076475683011446e-01 8.934146339355258926e-02 -1.668533538001446992e+00 -4.318507387625838412e-01 3.403528201291221300e-02
0.000000000000000000e+00 -3.016282220287948803e+03 3.141639203195192742e+00 9.863328779691733494e-01 6.499065511680213092e+01 2.233095633358889165e-02 1.209041351192519931e-01 5.027178649841279948e-03 -1.921913356910911475e+00 2.089904068455803454e-01 7.160255645973107042e-02
