weight logl logA n_s H0 omega_b omega_cdm w0_fld wa_fld tau_reio
1.778751062923949436e-42 -8.019877301715896465e+02 3.191520852494939220e+00 9.422846084101459407e-01 7.456079066890919194e+01 2.224069436209199710e-02 1.232553889413406378e-01 -1.353138357185212470e+00 1.423388786801038641e-01 6.979465902116387122e-02
2.245315604116631009e-42 -8.017522955473674529e+02 3.090453741745647243e+00 9.140572061434845130e-01 6.264388977684299675e+01 2.225605230539485363e-02 1.100637855369383522e-01 -5.285489510317791240e-01 -1.994106507934493511e+00 3.371986517113533671e-02
3.686195182190831774e-42 -8.012540468294300808e+02 3.037980726773450435e+00 9.211993790579516839e-01 7.409035056092348270e+01 2.236001511272845202e-02 1.257822345896240923e-01 -7.783374637129323315e-01 -1.298045414325309288e+00 4.478464512556491750e-02
3.764151718117141993e-42 -8.012306191109860265e+02 3.112016041059755711e+00 9.518961230272096063e-01 7.066259283649617373e+01 2.251810949916316362e-02 1.128855395901546405e-01 -5.507686047799718043e-01 -1.972671115935347164e+00 1.164632019799352602e-02
5.233526759528271988e-42 -8.008985562561567804e+02 3.052238272272153718e+00 9.206326089629949250e-01 7.594495382228714675e+01 2.237498932396682350e-02 1.203956817000760848e-01 -1.480221683441278913e+00 1.015597454934416888e+00 3.970275486435767553e-02
6.497421978664999908e-42 -8.006797361600187060e+02 3.067336367705406630e+00 9.009369594341868348e-01 7.733529706786859492e+01 2.237131756989438683e-02 1.276532484860876115e-01 -1.369739266579812043e+00 7.130839892982887562e-01 2.778079561079860316e-02
6.834795829695867105e-42 -8.006266150411449871e+02 2.988844414854187725e+00 9.253904313071775745e-01 7.690492532828029937e+01 2.200291772715054148e-02 1.294143845981237106e-01 -1.067816626735446084e+00 -1.324127401503550239e+00 4.116801435091301670e-02
1.092538607915443438e-41 -8.001550525601691106e+02 2.939462957542541499e+00 9.565638925196024989e-01 7.012081991827646732e+01 2.244153970026243824e-02 1.107609349108235469e-01 -9.508864184253249530e-01 -1.300746785217138601e+00 4.968717752065544141e-02
1.234890033195053414e-41 -8.000300746224171462e+02 2.901848431134247175e+00 9.372839184503404253e-01 7.420783097255075234e+01 2.238037588855211826e-02 1.206250886264822325e-01 -9.831651529994396288e-01 -2.852482121207864374e-01 4.402762294753861938e-02
1.301691449159880560e-41 -7.999748920130957686e+02 3.189674405372500132e+00 9.759838298332811357e-01 6.378054873695451477e+01 2.216336635984879344e-02 1.118753600369082613e-01 -6.295080265754720017e-01 -1.817592219724156521e+00 4.744757738456985979e-02
1.359771852881417348e-41 -7.999287396161440711e+02 2.816476236905112618e+00 9.218340943174175850e-01 7.085274289915983559e+01 2.236232016373409029e-02 1.240885892708719074e-01 -5.369995691285662787e-01 -1.862675186355022383e+00 6.860209932159593016e-02
1.682865580841741679e-41 -7.997130585033472698e+02 3.087220714963546442e+00 9.165907841454491445e-01 6.545212363387955179e+01 2.248522148811559970e-02 1.275556107203746348e-01 -5.528593070888379035e-01 -6.885158760264062927e-01 1.516684358750558861e-02
2.551140924588533609e-41 -7.992945158660708103e+02 2.929891095145005231e+00 9.604637715699628764e-01 7.180621893380529741e+01 2.202698863673289986e-02 1.118718038635773404e-01 -9.692849573631774351e-01 -1.386607718108415988e+00 2.641780811993336281e-02
3.353351469153574694e-41 -7.990185962623000933e+02 3.168487834522249358e+00 9.912985330243648807e-01 7.389905414827131835e+01 2.247475710944294228e-02 1.195887325257991990e-01 -8.267497630065159253e-01 -1.106964241427482065e+00 6.641280040719427236e-02
4.840594346052414026e-41 -7.986490190346247573e+02 3.186084266227254158e+00 9.486594524998949174e-01 6.924244443342112731e+01 2.244385616203343689e-02 1.299924823439179700e-01 -7.746983406457099708e-01 -2.123356199091892549e-01 7.239393129960769446e-02
5.045383462123913986e-41 -7.986050828873185310e+02 2.966987113791345276e+00 9.683717811210551529e-01 6.351588246086328127e+01 2.258084874042872586e-02 1.277420951298428309e-01 -8.470395727194397484e-01 5.489752951889808052e-01 3.099871071779371906e-02
9.572314858286421891e-41 -7.979621814834021052e+02 2.841005049108331182e+00 9.168395925370709243e-01 7.124546062116895939e+01 2.201970855782306447e-02 1.263260681853221878e-01 -7.338670759025271995e-01 -8.706576626162325638e-01 1.484552416355852146e-02
1.180431325308358144e-40 -7.977500915519810860e+02 3.188304287745117982e+00 9.384258960177469522e-01 6.972822852856074860e+01 2.250248840393498720e-02 1.218955447708199996e-01 -5.320250393319754245e-01 -1.630207117473870593e+00 1.009622340354858830e-02
1.294398945457998078e-40 -7.976554250009651241e+02 3.032288644175415104e+00 9.444361550687929707e-01 7.413128360761038493e+01 2.253353498066655580e-02 1.101726482552380232e-01 -1.002722751697422643e+00 -4.909936859275614296e-01 1.635575400822922645e-02
2.108443571531666384e-40 -7.971650214221201622e+02 3.175943925429293380e+00 9.641578663200038868e-01 7.642122207437765269e+01 2.253676007154461342e-02 1.200746895084765925e-01 -1.332088889924804676e+00 6.500046391970419890e-01 3.876846378279039107e-02
2.220407988327577588e-40 -7.971107804960663543e+02 3.048868972324412674e+00 9.834169722052261697e-01 6.420108093170783548e+01 2.221318294498103585e-02 1.288410003982936314e-01 -5.996395753346557278e-01 -1.971696790872922822e+00 5.458011637376809083e-02
3.285964091937184564e-40 -7.967163113616264809e+02 2.837593890665278451e+00 9.929526881817543060e-01 7.062645208073394087e+01 2.238091297406662183e-02 1.126107184230984160e-01 -7.000049171782425361e-01 -1.078261261954890138e+00 7.492369048932541464e-02
3.817754256968544179e-40 -7.965638090946943066e+02 2.961823651019187764e+00 9.357014348680210425e-01 7.491396627981089296e+01 2.259473379828112749e-02 1.227398955091918431e-01 -1.086109198055343894e+00 1.054078608064563660e-01 1.733907276395409147e-02
5.034008051347836070e-40 -7.962847549574856885e+02 2.831981427339665291e+00 9.563791826891681058e-01 6.811500070611914737e+01 2.236771734382052984e-02 1.258757513738576750e-01 -9.522558581561142432e-01 -1.160455938217741068e+00 4.336154130779185795e-02
6.047613199492775758e-40 -7.960988077718695877e+02 2.916647987533480979e+00 9.245236389048202552e-01 7.600255149365810325e+01 2.206707145333569944e-02 1.293680205795543214e-01 -8.517539021517308573e-01 -1.673702646675329753e+00 3.477247622538189031e-02
7.913728949506282266e-40 -7.958273723607082957e+02 3.027982727720079037e+00 9.970461694525000196e-01 7.039687582501272800e+01 2.205017611925069038e-02 1.130784697306963654e-01 -1.151452006845361975e+00 -3.967971720827128124e-01 5.574849154172950572e-02
8.266597944396241077e-40 -7.957812484023008892e+02 3.005115602857424406e+00 9.897108903728614182e-01 7.244666896331938233e+01 2.236093337621287286e-02 1.288446354769842706e-01 -7.303749612378001022e-01 -1.094532743551024367e+00 4.926958365345086854e-02
1.064488182290467575e-39 -7.955258922569603328e+02 2.967750714796040246e+00 9.513681729807370591e-01 7.196716536262536579e+01 2.252964492230637161e-02 1.121976712639782270e-01 -9.843545085490188473e-01 -1.253612231282075218e+00 5.189129333969726143e-02
1.897533160332955800e-39 -7.949453316546610040e+02 3.020246612023257615e+00 9.488037645972280387e-01 7.509062214314609207e+01 2.204314293672786015e-02 1.200480871341200462e-01 -1.238342514420710749e+00 -2.834592026283719868e-01 6.640960802973761012e-02
2.330230551869448069e-39 -7.947374191486145492e+02 3.155454452465487059e+00 9.567096658578914115e-01 6.890937031736976337e+01 2.250347588094949239e-02 1.234726834125339373e-01 -1.013357450144159122e+00 7.887618787500914053e-01 5.222408492483271436e-02
3.649981237353200332e-39 -7.942861643334672408e+02 3.175881243227110406e+00 9.245424692344658135e-01 7.177234743818030438e+01 2.234167608346545458e-02 1.258793007346085957e-01 -5.635290383051798635e-01 -1.974001933108978424e+00 3.199287621791528646e-02
4.985884222663163119e-39 -7.939717755962501542e+02 2.867539420958581609e+00 9.353545719279807713e-01 6.103590449319324307e+01 2.255554344819823628e-02 1.134854671494833767e-01 -5.432440673293412736e-01 -3.463481766123508443e-01 7.044851905451318674e-02
1.094227077723839226e-38 -7.931832530186671875e+02 3.027658026739164399e+00 9.265076370492821844e-01 7.388798956708022558e+01 2.214556902096455338e-02 1.191031385719052149e-01 -9.177456558646961415e-01 -7.008322776128013132e-01 3.528674400598501987e-02
1.914800512855063559e-38 -7.926211878212295687e+02 2.839913241748936557e+00 9.195736842842896497e-01 7.394573088498154334e+01 2.211874532189210193e-02 1.105239464621572826e-01 -1.072943117845225780e+00 -1.388392622373788576e-01 4.519510932894088562e-02
1.914968929203377479e-38 -7.926185998700613027e+02 2.950712284157095855e+00 9.785148269471705129e-01 7.273927043055854824e+01 2.255200075682658317e-02 1.224973926042244865e-01 -9.934162334249112547e-01 -1.504353279762090878e+00 5.536074843802841344e-02
2.116541776968201328e-38 -7.925160177481145638e+02 3.125013606960454826e+00 9.522213808904839150e-01 7.410145991802474441e+01 2.211211345366879619e-02 1.112482500257310353e-01 -1.094826568246001219e+00 -5.894869619093814350e-01 5.624199800889200657e-02
2.118847058412912797e-38 -7.925124291672253776e+02 3.127544119490188734e+00 9.344613279233768832e-01 6.017066598820234447e+01 2.236101546493133446e-02 1.152964494842479842e-01 -6.047107379921055070e-01 -3.752317062538694792e-01 5.134661044495422016e-02
2.794451392573765320e-38 -7.922331654619886194e+02 2.889640383880608621e+00 9.060347780476766255e-01 6.722361599672657917e+01 2.246225763033908238e-02 1.166793503208653077e-01 -9.612287223480502352e-01 -8.430570984771748044e-01 3.186701370691442242e-02
3.749001845967710073e-38 -7.919368116374602096e+02 2.869748236440146538e+00 9.318103854259229823e-01 7.556875598191902554e+01 2.237205033196123377e-02 1.255485398299550359e-01 -8.688686552356514881e-01 -1.498281121100461633e+00 7.807167340657544807e-02
4.635009453716690722e-38 -7.917221630289506038e+02 3.055559371661023871e+00 9.743737387229219893e-01 7.350101700543967809e+01 2.251624220254654432e-02 1.209577312744015976e-01 -9.269602501802762795e-01 -4.213938902059641833e-01 2.974116779424135909e-02
5.892164310387513801e-38 -7.914796778823604200e+02 3.196873537293258849e+00 9.678818101439974342e-01 7.608241298064936586e+01 2.225089117034555197e-02 1.201429501915961540e-01 -1.310301682816924718e+00 4.124428950212548628e-01 2.716947291269654341e-02
7.736153455892977617e-38 -7.912048966730546908e+02 3.053910785209026812e+00 9.859702177809476220e-01 7.282335521812420609e+01 2.239062694095634437e-02 1.165002321667307078e-01 -9.981891896849035550e-01 -1.313309509103359307e+00 2.672598480169346979e-02
9.350257920304382383e-38 -7.910128973396236916e+02 3.172786435000769956e+00 9.642506655880409561e-01 7.133120261716462096e+01 2.215761806522686950e-02 1.249767815611359523e-01 -1.392297311120703540e+00 7.011676890396381090e-01 6.987625224395686840e-02
1.288800950377041004e-37 -7.906895038843164230e+02 2.997006890912919719e+00 9.073610048903076875e-01 7.059277807477063504e+01 2.254329069053282592e-02 1.125350260190821072e-01 -1.129132517832150295e+00 1.065720063059018230e+00 4.371377853423602522e-02
1.713216627783158658e-37 -7.904023435022099875e+02 3.145782981387538868e+00 9.935503822283290321e-01 6.910752516958886815e+01 2.232211027190243724e-02 1.141031368388063516e-01 -1.106750265498473551e+00 -4.065110020102213895e-01 6.809979216858710882e-02
2.663457611129820926e-37 -7.899585910420859136e+02 2.822911617051068855e+00 9.856966386500937150e-01 7.226043698585162645e+01 2.247407030909719453e-02 1.286230410641474031e-01 -1.079153644809040191e+00 -1.135534202278109639e+00 7.960569680423720818e-02
3.799886433668238482e-37 -7.896007449942001131e+02 3.020780169486250166e+00 9.650238267974868833e-01 6.944205407040153943e+01 2.210681708027750075e-02 1.135197705987326944e-01 -6.396455214334877404e-01 -1.195960695950956776e+00 2.298540800918483229e-02
5.560295104058185788e-37 -7.892175649914856876e+02 3.051219534257720856e+00 9.479361567510652398e-01 6.658354156990408512e+01 2.233834104752680655e-02 1.289858654300203578e-01 -1.095240940200572943e+00 6.415377740059335920e-02 1.004860562184901364e-02
6.305941808142410781e-37 -7.890892238415430029e+02 3.137521011072895938e+00 9.911617915695163372e-01 7.119444926650477612e+01 2.210490842904377223e-02 1.148673776212445208e-01 -7.776283116582658472e-01 -8.384982949163806154e-01 1.055747805052890259e-02
1.241912564126553950e-36 -7.884089784998359391e+02 2.867183257736852564e+00 9.553758912622989374e-01 6.860218957156530450e+01 2.255564243340364358e-02 1.171410726734925245e-01 -1.385021089192246535e+00 1.347098102921527207e+00 6.012858729249696832e-02
1.615716293863562873e-36 -7.881433526976567236e+02 3.141389398735922711e+00 9.184277165281148347e-01 7.165038689293380969e+01 2.253608763237396895e-02 1.112158437165418068e-01 -1.030692393049092770e+00 -9.351503817156743281e-01 1.508718284638125261e-02
2.900936378451876447e-36 -7.875555975076188133e+02 2.918258938008904124e+00 9.949660561906173983e-01 7.329337805330578703e+01 2.232871051948216376e-02 1.177834908017193621e-01 -1.448084301936898299e+00 1.506240114978012468e+00 2.247300194028124115e-02
2.990484580480085234e-36 -7.875226956402937049e+02 3.031833456319606324e+00 9.803047251764003267e-01 7.287660814465260728e+01 2.209477430849759311e-02 1.286013086191827859e-01 -1.028385702934017987e+00 -1.491302624607615535e+00 6.015921182987735844e-02
3.575431787818307623e-36 -7.873415451329531152e+02 2.973155871061905486e+00 9.925590779988575640e-01 6.253885502839606403e+01 2.216913203049544062e-02 1.156461557092772763e-01 -8.519199841233375814e-01 -2.121706079101457476e-01 2.005100828794928805e-02
5.889184269931988289e-36 -7.868400135876120203e+02 3.136055390345454441e+00 9.059094650631605017e-01 6.940009906442935517e+01 2.224258979851118784e-02 1.149014742733223265e-01 -5.303147470291134091e-01 -1.823963490139878463e+00 1.475957115608061282e-02
6.565796741414330602e-36 -7.867287572192417429e+02 3.116826137423359455e+00 9.313904385978230005e-01 6.783285039733540600e+01 2.205270560074456057e-02 1.225683277519545727e-01 -5.977541113007085460e-01 -9.810358798142164716e-01 2.002122059872830234e-02
8.014956926076879170e-36 -7.865268216697318167e+02 2.920484918317884926e+00 9.570118293041240953e-01 7.156645225097193475e+01 2.225235957186239011e-02 1.151560007025378418e-01 -1.193489333609363712e+00 -2.353641709523603964e-01 3.117753190322580803e-02
1.172335190377843662e-35 -7.861440483397401522e+02 2.966244849640065961e+00 9.075199733171974703e-01 7.639204258518742563e+01 2.247492419326287127e-02 1.102389394394308331e-01 -1.365325155330903151e+00 1.405525945034622026e+00 7.634187245774486097e-02
1.237595400254508154e-35 -7.860873756850169229e+02 2.865064826871954295e+00 9.836080645541529499e-01 6.573580245133021549e+01 2.208745059484862674e-02 1.213022471644738531e-01 -1.172145173565614318e+00 6.428225942048841901e-01 4.430410259336119150e-02
1.874293522266022394e-35 -7.856698141883259723e+02 2.939364646397796932e+00 9.835034504776114517e-01 6.693714516490220490e+01 2.240118743454776531e-02 1.288255753836786144e-01 -7.723175282102880956e-01 -1.756785632118054163e+00 4.603624366045106636e-02
2.544982840915176713e-35 -7.853614220809142807e+02 2.970898611016233648e+00 9.963762177831733124e-01 7.014107916993464187e+01 2.201360198716932268e-02 1.105263354924375940e-01 -7.756469930523226530e-01 -7.004577741566815341e-01 6.528095881956592905e-02
2.875180075707192715e-35 -7.852369306813046705e+02 3.079401430859050937e+00 9.034242980482564134e-01 7.186634185260828644e+01 2.225611396985661267e-02 1.132630766279107970e-01 -7.436373361500614454e-01 -1.317374581482878781e+00 5.125406950882833296e-02
2.890434854471844570e-35 -7.852291390291405833e+02 3.116066689541521662e+00 9.796204749461027150e-01 6.693343300783857330e+01 2.245993690501230794e-02 1.168349702648741467e-01 -1.302583186375630531e+00 1.253524828259972690e+00 1.400615335331646151e-02
4.594515930122651752e-35 -7.847631825854525687e+02 2.896560515147478476e+00 9.309388171748512741e-01 6.207125402301145556e+01 2.210966831120251067e-02 1.191048046189725346e-01 -6.701683700140035338e-01 -9.116315721871046662e-01 2.317371673152997941e-02
4.966655475161440597e-35 -7.846827993176634664e+02 2.904975025918679954e+00 9.615409838696552525e-01 7.521156877994701517e+01 2.207389275187293318e-02 1.240665064933880735e-01 -1.164688156553732368e+00 2.085621889040165655e-01 1.668622860706611352e-02
5.335133058022402784e-35 -7.846087321635930039e+02 3.063113884202782522e+00 9.640474556208235013e-01 6.189200484581543549e+01 2.213274029893920469e-02 1.201964146149637758e-01 -5.681838613840906049e-01 -4.073101673586010385e-01 2.010636917174278560e-02
5.498731105048751619e-35 -7.845760286311727896e+02 3.105255682895025959e+00 9.890346259360318637e-01 6.023949081493284297e+01 2.232545522301702251e-02 1.140260375949500304e-01 -5.453881026261169218e-01 -7.809755510253419963e-01 6.304878196113550270e-02
6.507946908863022155e-35 -7.844050219571242906e+02 3.011474704836945460e+00 9.625044613432376384e-01 6.875793873335003070e+01 2.204090107824082170e-02 1.193936411715028068e-01 -9.508618297162538813e-01 -1.210949381359962551e+00 1.431456153858362557e-02
7.009082833638600364e-35 -7.843283391329905498e+02 3.132562089108918979e+00 9.290460191933997969e-01 7.476952290220788200e+01 2.252610057728577156e-02 1.250088219796006705e-01 -1.260087038381906055e+00 -1.974783319943393955e-01 1.224038410469024431e-02
1.114254743207710553e-34 -7.838622751059301663e+02 3.157101939138992730e+00 9.371080543249359351e-01 7.061643161510966138e+01 2.247323564971507107e-02 1.175559471414627521e-01 -1.447060771096037257e+00 1.277102403338465031e+00 3.283323411604424646e-02
1.132991655140280519e-34 -7.838430992788860294e+02 3.029881611573728151e+00 9.722866824631437588e-01 7.286541262440475464e+01 2.233006329665070122e-02 1.143722655225255791e-01 -9.754452713289774035e-01 -1.261892535891238065e+00 1.906414056651133809e-02
1.156905240493835010e-34 -7.838197123518119724e+02 3.184015963990693532e+00 9.519610732870313896e-01 7.518829416574097024e+01 2.206084868505974947e-02 1.283344301537566179e-01 -9.970767392827939446e-01 -1.599042477057484923e+00 3.804220350978226861e-02
4.189960297472857815e-34 -7.825302696372813216e+02 3.151410528773429753e+00 9.941076310641704383e-01 7.338980658976751670e+01 2.253252933546819395e-02 1.227669945210851654e-01 -1.518309739983120465e+00 1.431063824861440459e+00 4.043392110296403080e-02
4.365261496528989849e-34 -7.824867828005629917e+02 2.855073505903733100e+00 9.168347723062387766e-01 7.679680797890179633e+01 2.252331823041776870e-02 1.296282389708915406e-01 -1.336808983344748736e+00 3.144114232947021748e-01 4.531792312755554553e-02
8.556662416265766342e-34 -7.818112506861477868e+02 3.111830956478531807e+00 9.942564073412454295e-01 7.704526810702257933e+01 2.211383707645727184e-02 1.160754260582339548e-01 -8.712829677489963842e-01 9.187895868783066966e-01 4.365813967305385429e-02
8.637743721580241648e-34 -7.817993194902504683e+02 2.981650947363759574e+00 9.768861279155583999e-01 7.139355029488936566e+01 2.231475657883469355e-02 1.159136322669739178e-01 -8.464754026676926113e-01 -1.867485059848633444e+00 4.486698124898853141e-02
1.265051835448953661e-33 -7.814152627046535144e+02 2.880514386186314280e+00 9.865349287976797887e-01 6.440739025655200578e+01 2.224228527865958205e-02 1.266350965796819994e-01 -1.012398150834586286e+00 8.955270723112280784e-01 3.577173397783849074e-02
1.361231493522008129e-33 -7.813394860026691049e+02 3.177625571620712019e+00 9.992439236879757658e-01 7.425496265212944991e+01 2.237775508355861406e-02 1.179601080857733686e-01 -9.225452133985878600e-01 -1.031884068066748927e+00 3.071539598297467338e-02
1.413201941772175965e-33 -7.812995177921060304e+02 2.936005243730029690e+00 9.004957919715839143e-01 7.258017515253112606e+01 2.238075150799201732e-02 1.284123237674884288e-01 -1.056345999455777562e+00 -1.220245305377467560e+00 5.022170319569839447e-02
1.444900895855635177e-33 -7.812748350676034761e+02 3.024695503822493414e+00 9.043892226778773580e-01 6.409749457504719317e+01 2.215596387358462205e-02 1.198405048073631213e-01 -6.030522339799797571e-01 -1.878588926953936422e+00 7.505344050072647322e-02
1.900797180664547669e-33 -7.809981024356841317e+02 3.105490665910276782e+00 9.532921288563116491e-01 6.741519840858737211e+01 2.234709556906985459e-02 1.180208673035213068e-01 -8.788273481634178985e-01 -1.252474743374478727e+00 3.616312184073027652e-02
2.053974512785428608e-33 -7.809180990997792833e+02 2.811855713906807441e+00 9.542545890138400821e-01 7.520061403608819717e+01 2.239459488792144154e-02 1.272562347396195837e-01 -1.492642915421325212e+00 1.173578700764910110e+00 6.157978685601281366e-02
2.089395440811118264e-33 -7.808985010412706060e+02 2.982739099605491440e+00 9.054233317423114880e-01 7.416665021261603385e+01 2.214256943097045460e-02 1.228203710777169694e-01 -9.700387622424231360e-01 -1.524193162650934852e+00 5.254181405368825442e-02
2.196871660362608788e-33 -7.808458414267935268e+02 3.145440964944814510e+00 9.054124990521683625e-01 7.535310268998976824e+01 2.220917595376807260e-02 1.290294587223342893e-01 -8.353251943343393826e-01 -1.739283418102636869e+00 6.969923806488625972e-02
2.768884226138563422e-33 -7.806119313700302200e+02 3.182235918591953094e+00 9.329588285165640871e-01 6.376039655570193787e+01 2.205338946979640627e-02 1.211745606373614559e-01 -1.058955484453746321e+00 7.617186798450781282e-01 5.723393204587828853e-02
2.803567501046945343e-33 -7.805969830889212062e+02 2.811402775503145879e+00 9.485705517087933414e-01 7.387516264220235485e+01 2.248616753302998261e-02 1.224614310806889095e-01 -9.160859930971083642e-01 -6.657238785285337634e-01 6.249531875742289633e-02
3.558201747969454144e-33 -7.803561205123635318e+02 2.897426300232862850e+00 9.605072167107177039e-01 6.779875441626570876e+01 2.222402455661083229e-02 1.237397607644700054e-01 -1.031116023838376528e+00 9.085430259918374496e-01 5.617918507809011724e-02
3.687250759502001819e-33 -7.803179946738948729e+02 3.017890089621614980e+00 9.453332398694248573e-01 7.498687821176815760e+01 2.216505449226284161e-02 1.189099432009660812e-01 -1.099265803538343800e+00 -5.449393113781964004e-01 2.726825395854520773e-02
4.628556497999664675e-33 -7.800881307546360404e+02 2.842139191715265412e+00 9.952501070680801476e-01 6.524243086887331344e+01 2.221399472936358421e-02 1.233113775473833468e-01 -1.160691628626244531e+00 8.850965111156714471e-01 1.338007955131153767e-02
6.116674738786754762e-33 -7.798068571971086840e+02 2.825832093708387838e+00 9.236805699996153418e-01 7.092362349092216789e+01 2.251610662275247213e-02 1.131958007397325383e-01 -8.360954847350747787e-01 8.676196692375288677e-01 4.385517554588509032e-02
6.725381237555349876e-33 -7.797094871891525827e+02 3.095609301603811314e+00 9.919171681504779237e-01 6.686212254063268290e+01 2.227130516609588870e-02 1.113510170277524913e-01 -7.008798212955682505e-01 -1.954466927549052269e+00 5.358035554783857624e-02
7.085155564539415803e-33 -7.796548739728450528e+02 2.803582491307314850e+00 9.422994111629667824e-01 7.433025984177805867e+01 2.259772091314107140e-02 1.185848451847543866e-01 -9.544496923778780229e-01 -1.296131287764509921e+00 7.888766402591117222e-02
1.015629621027412913e-32 -7.792922819731785467e+02 3.125090331295651502e+00 9.111555344077956198e-01 7.047909783635837755e+01 2.228820944259302106e-02 1.106937540863375535e-01 -1.286176267634357551e+00 4.604441165644712619e-01 6.042035057428638001e-02
1.526393650072919547e-32 -7.788823828480032034e+02 3.182020160309330770e+00 9.774030506586959266e-01 6.477498161441305058e+01 2.218908488909537846e-02 1.258007833925834928e-01 -8.412584178161659487e-01 4.210542704032493866e-01 1.139625141577106995e-02
1.659153186625008049e-32 -7.787964833659693795e+02 2.845760976184883440e+00 9.294357431030452199e-01 6.689862228093502949e+01 2.221744091363276122e-02 1.264154612555225543e-01 -1.103983798068006950e+00 6.075232349060355475e-02 2.854613767016150883e-02
2.349127704160496392e-32 -7.784462466401097345e+02 2.950735266272893398e+00 9.757628739966469622e-01 6.641963924648710815e+01 2.201816058446862817e-02 1.135280364538993891e-01 -1.257472838249602098e+00 1.249062976482071541e+00 6.224678477798872844e-02
2.554417512077575450e-32 -7.783599664915918765e+02 3.143093157343210819e+00 9.768993220273843869e-01 7.068928795984896851e+01 2.243650125217503885e-02 1.191495521481471809e-01 -1.320521339331530264e+00 5.628863530091550160e-01 5.800834267038516845e-02
4.250974140677268534e-32 -7.778481425433959657e+02 2.846338956776444107e+00 9.477794782773679705e-01 7.436517286729346665e+01 2.215970806649723845e-02 1.135112534589596406e-01 -1.267193647968920089e+00 3.745754192988086650e-01 5.126956198160800837e-02
5.200319283150964253e-32 -7.776440706853304619e+02 3.048481751494863889e+00 9.999091702532387771e-01 7.542753441174457407e+01 2.219086035782392996e-02 1.238062313870319370e-01 -1.329344752001096364e+00 7.607406134047050017e-01 5.136717708587479336e-02
6.314717590680201969e-32 -7.774474076752354677e+02 3.038576698442924773e+00 9.506036835266771234e-01 6.207814590499820895e+01 2.246531104286402653e-02 1.215140250231162150e-01 -6.338861567776170602e-01 -8.665905354237368741e-01 2.093045657267288487e-02
7.039682717681951146e-32 -7.773362276089956140e+02 2.929033852044379049e+00 9.133994895298948036e-01 7.872442626044554004e+01 2.259797368865294753e-02 1.145038972697645374e-01 -1.207299120639700130e+00 1.295842996095990074e+00 6.019817896995373341e-02
8.668147799130031216e-32 -7.771256355749876548e+02 2.990323938899489775e+00 9.305996426295514157e-01 7.573143919416595793e+01 2.247667380849984256e-02 1.285397327527341149e-01 -9.438958731605251451e-01 -1.535154077674948603e+00 4.862171753312048011e-02
8.821977320582882358e-32 -7.771055446787389656e+02 3.126480220212312755e+00 9.369051733588650288e-01 7.364978405072986334e+01 2.244910268348087115e-02 1.103469697642597003e-01 -1.089758012562803469e+00 -8.734816560483382730e-02 6.187271052872929389e-02
1.314512591913265402e-31 -7.767042396722612239e+02 3.098013708081180262e+00 9.500402817521685916e-01 6.771728815196424023e+01 2.248092870938528040e-02 1.189685323914388693e-01 -9.710138204878238088e-01 -7.915742528089539931e-01 5.047571612172153943e-02
1.367697930370828947e-31 -7.766620766329592698e+02 3.121469996204143449e+00 9.969010057131122426e-01 7.483389735636286844e+01 2.227752874010292122e-02 1.247024048697271542e-01 -9.007590131545273326e-01 -1.651720118963304174e+00 4.223669108490132884e-02
1.377298188934925545e-31 -7.766525818706433029e+02 2.880613356471657838e+00 9.259522420683825583e-01 7.332310918423472401e+01 2.205806363921389984e-02 1.275580249893614737e-01 -1.357832490647481682e+00 3.786793685738789605e-01 6.260546596568043742e-02
2.348268597545386033e-31 -7.761165273270369198e+02 3.065785117620399181e+00 9.976124206014622686e-01 7.131363273987273033e+01 2.216284368968909554e-02 1.171179817614814572e-01 -7.521362375827496116e-01 -1.067135747770760812e+00 1.024574644744394303e-02
2.635198063931820331e-31 -7.759987472708988889e+02 3.068811377391603923e+00 9.493549291486154118e-01 6.326064801583781616e+01 2.235507327326361621e-02 1.116338175460080823e-01 -8.984892182477270950e-01 7.563900476228160308e-01 4.800915985554829457e-02
2.969157533409981879e-31 -7.758769273628535075e+02 2.823904443485459215e+00 9.316151806204316932e-01 7.064025646004385806e+01 2.215033009880138654e-02 1.296257937811462480e-01 -9.031087971540516790e-01 -1.795056554302259855e+00 6.298243308319158296e-02
3.439030658513988650e-31 -7.757275159702842302e+02 3.049083750710307683e+00 9.472649771311852929e-01 7.398631193302156817e+01 2.243407236551767450e-02 1.134809360708074061e-01 -1.288781642099298130e+00 3.868397797278753103e-01 7.710194003011625052e-02
5.204818601352517114e-31 -7.753106207660300697e+02 3.067336094308227956e+00 9.446957966841449394e-01 7.406955730289283224e+01 2.248253546759999832e-02 1.181350585874889059e-01 -1.372628379751735128e+00 1.263775255603942771e+00 1.544204465516780048e-02
5.533575034046811426e-31 -7.752468715300526583e+02 3.191440379492465951e+00 9.181427518431825030e-01 6.665608099952564203e+01 2.234129733226105155e-02 1.112089899378461838e-01 -1.155647441588263380e+00 3.752387818547857634e-01 7.442120901343959871e-02
5.620416344103511114e-31 -7.752287998729025276e+02 2.839173362742029916e+00 9.107782830887414249e-01 7.393974641080794186e+01 2.255653822590901469e-02 1.282256595142184930e-01 -1.433853062568990033e+00 8.440089251427616013e-01 5.315517211601562819e-02
