logz logzerr logvol nlive logl logwt insert_order
-1.898389663752541082e+03 1.157056702154709793e+00 -3.119027229977792692e-01 4.000000000000000000e+02 -1.872657810289046665e+03 -1.878962427298735747e+03 1.189999999999999947e+00
-1.878962427295080943e+03 1.017633592984724800e+01 -3.144027229977792715e-01 4.000000000000000000e+02 -1.872249351381516817e+03 -1.878556468391205954e+03 3.699999999999999956e-01
-1.878045840256487509e+03 7.883256499156014563e+00 -3.169027229977792737e-01 4.000000000000000000e+02 -1.867430781690723052e+03 -1.873740398700412243e+03 7.349999999999999867e-01
-1.873726994020461461e+03 2.474732018335238148e+00 -3.194027229977792759e-01 4.000000000000000000e+02 -1.853091519843527976e+03 -1.859403636853216994e+03 4.050000000000000266e-01
-1.859403636251427088e+03 7.821528343340645506e+00 -3.219027229977792781e-01 4.000000000000000000e+02 -1.849808868972787423e+03 -1.856123485982476495e+03 1.804999999999999938e+00
-1.856086553844891341e+03 6.941974361742196287e+00 -3.244027229977792803e-01 4.000000000000000000e+02 -1.842239773502668641e+03 -1.848556890512357768e+03 1.499999999999999944e-02
-1.848556353737457812e+03 7.295403083110895359e+00 -3.269027229977792826e-01 4.000000000000000000e+02 -1.839060506625869039e+03 -1.845380123635558220e+03 2.899999999999999800e-01
-1.845339228628005458e+03 7.651503013866920000e+00 -3.294027229977792848e-01 4.000000000000000000e+02 -1.838358964110806028e+03 -1.844681081120495037e+03 5.000000000000000278e-02
-1.844263812821514648e+03 1.149549443549887640e+00 -3.319027229977792870e-01 4.000000000000000000e+02 -1.822862311353692803e+03 -1.829186928363381867e+03 4.299999999999999933e-01
-1.829186928080117241e+03 7.965137921479023220e+00 -3.344027229977792892e-01 4.000000000000000000e+02 -1.818780387935493309e+03 -1.825107504945182427e+03 1.395000000000000018e+00
-1.825090729225929408e+03 7.276120589397888416e+00 -3.369027229977792914e-01 4.000000000000000000e+02 -1.808383446971728517e+03 -1.814713063981417690e+03 8.750000000000000000e-01
