weight logl logA n_s H0 omega_b omega_cdm w0_fld wa_fld tau_reio
5.474956679263830953e-04 -7.085652237425971407e+02 4.639886349810522503e-01 1.629969864516189748e-01 3.247376755617183974e-01 8.487363766569970824e-01 4.461251433478139461e-01 7.905153360319235878e-01 4.060331094011483954e-01 6.590941240876667662e-01
5.471439750498888546e-04 -7.085633663155039130e+02 1.152994275535344504e-01 9.422464749342431833e-01 4.370834362327674083e-01 6.357203846576887640e-01 9.172697856059457422e-01 7.270129681843926495e-01 4.340688669500098462e-01 6.614405185333629422e-01
5.476354745192583973e-04 -7.085599684186670402e+02 9.670642138921412556e-01 4.039992011204276423e-01 3.228769928680300105e-01 1.090701597920916699e-01 4.640423097014118037e-02 8.120269927265583165e-01 3.398008909143186984e-01 4.706925854423621991e-01
5.508870072467216819e-04 -7.085515485721875848e+02 3.349081535006304122e-01 2.011780773346261153e-02 4.701038208461155166e-01 9.205824092131230652e-01 9.566650163911991633e-01 8.089013687540046460e-01 2.255448068173465659e-01 2.334684675068398052e-01
5.535866520040611015e-04 -7.085441599990448367e+02 5.895651337076630583e-01 4.689878469571117647e-01 3.448808583301060104e-01 5.848424905538045504e-01 1.834565535799983493e-01 7.952458414341949666e-01 3.297926968551857518e-01 3.340524394747228509e-01
5.584495053810125710e-04 -7.085329140885064589e+02 5.705094053911006213e-01 3.467514820126836872e-01 3.856654524230207493e-01 9.444128341389090853e-02 4.639387434639326568e-01 7.363880338544087634e-01 4.543672762987660541e-01 9.909564051235462134e-01
5.584231400848584841e-04 -7.085304613012236814e+02 4.095407842228207529e-01 2.963583982359174751e-02 4.398127291545398387e-01 2.250803612070007009e-01 8.294458382897536008e-01 8.135834210474153227e-01 2.443657040761503252e-01 7.789237286920531744e-01
5.574863717387167896e-04 -7.085296402340694613e+02 4.391730280027755784e-01 9.900244381028926455e-01 3.693282784713357580e-01 7.890205154187956982e-02 1.456549320743993903e-02 7.084920254639611725e-01 4.516677823320214835e-01 7.767791338537092249e-01
5.582948256029729005e-04 -7.085256911076500046e+02 5.105634653964838954e-01 7.260132440088928885e-02 3.408475341594028318e-01 4.562217126968449721e-01 2.329592423908080079e-01 6.942405033656746660e-01 5.470391905682604472e-01 1.969606246848068509e-01
5.578117246054843008e-04 -7.085240567974491341e+02 2.783224720734247537e-01 2.621305807343743410e-01 3.574645143980732520e-01 8.674624378414150794e-01 6.690589907327493258e-02 7.693626768099562918e-01 4.243819544764181328e-01 2.400108321573017345e-01
5.599595018335115507e-04 -7.085177138288336209e+02 5.163480440187241394e-01 9.793472901611426362e-01 3.582608321840067833e-01 1.607969014167489052e-01 7.081919824328968271e-01 7.539281442138746625e-01 4.267101582635358104e-01 9.909362711307974081e-01
5.598222295637095888e-04 -7.085154590056687312e+02 3.479342125102249383e-01 1.492847328238476878e-01 3.811063427828786931e-01 4.579437067585251375e-01 5.544893341216439175e-02 7.515431857188024090e-01 3.990657732697023841e-01 4.361818570848134957e-01
5.601778403071575431e-04 -7.085123239865023379e+02 1.673499081152389767e-01 9.423359530131741879e-01 3.864313816745841290e-01 5.562663379517414075e-01 2.671675046783439367e-01 7.853504035884549817e-01 3.560592191570371989e-01 2.752533634761085146e-01
5.643124927777278844e-04 -7.085024701285238962e+02 8.059759742293490792e-01 4.062130167297833827e-02 4.819664229883086071e-01 9.843455465236172763e-01 8.556188716426088581e-01 7.673711010637637164e-01 3.177121680063560438e-01 5.004400890999516349e-02
5.637630238427090599e-04 -7.085009442990832440e+02 7.320317695138467418e-02 2.668931589441035368e-01 4.505986994078372554e-01 3.062428212065993471e-01 9.656298750905720762e-01 6.982743856525150949e-01 4.543847142016776419e-01 1.403652197144792946e-01
5.631971052739907866e-04 -7.084994486267460161e+02 3.571539703878982008e-01 9.944765858211825904e-01 3.459600846919973494e-01 1.404603914421790889e-01 5.863743143659965185e-01 8.418990524690943555e-01 2.705735425426367691e-01 2.041715636834776082e-01
5.641445183283136855e-04 -7.084952678349478674e+02 6.228678452250517861e-01 5.921714665221611273e-02 3.735097610024156189e-01 6.046044391855472933e-01 3.820802853110422115e-01 6.997907491634657307e-01 5.248598575695696544e-01 2.874956266713911690e-01
5.676372625959907013e-04 -7.084865956992682641e+02 1.219296504336212505e-01 9.890137891943735493e-01 3.785496981336834432e-01 3.043000902297964827e-01 3.742186390465542245e-01 6.722997426790581210e-01 5.475199346280769097e-01 5.564849547649892703e-01
5.666417663315705729e-04 -7.084858509931503932e+02 8.444506541526163312e-01 5.150388929817093508e-01 3.857240501342161787e-01 5.219472403889531265e-01 5.440261843944633746e-01 8.303884926042353065e-01 2.631877051072810669e-01 9.176188853483295826e-01
5.659542299806364458e-04 -7.084845650826184738e+02 7.274439871143508762e-01 5.618472653228165914e-01 3.757486292644257042e-01 2.627361407522004200e-01 5.944372673843667521e-01 7.285550919047800722e-01 4.709471783996496130e-01 2.946862153977252152e-01
5.690748389290405281e-04 -7.084765663391998487e+02 3.100312760154206870e-01 7.970116352241138902e-01 3.397773780777932351e-01 3.362090971094796599e-01 3.085072583094722320e-01 6.982569591542752141e-01 5.042547120890138457e-01 8.219657823835074817e-02
5.716003250203223040e-04 -7.084696382771227263e+02 9.489784970206747161e-01 2.970551644916116230e-01 4.351607985879840657e-01 3.848517843520459780e-01 6.246772761349638214e-01 6.715136169818342049e-01 4.768390127781538257e-01 4.019615862979429854e-01
5.715931763818451247e-04 -7.084671507835593047e+02 7.830695425140044019e-01 3.638172554229871514e-01 3.654601951861150000e-01 8.971673144901310959e-01 7.814470461981950500e-01 7.896270908332351235e-01 3.433256234758228498e-01 3.304791248565680517e-01
5.712473499491239198e-04 -7.084652559886343397e+02 4.806928990648974276e-01 9.883776728970401493e-01 3.755284759558477070e-01 3.711877942023289467e-01 4.382159092674029477e-01 7.315284178606635823e-01 4.002228061533925629e-01 8.879443204629181574e-01
5.703073984124250534e-04 -7.084644027808718647e+02 6.305662438427849237e-01 8.552302835917191537e-01 4.653204016553658118e-01 5.097317826946829999e-01 9.999856535991187290e-01 8.088115703425935443e-01 2.176345215210029049e-01 5.326837503470477353e-01
5.718935401133709876e-04 -7.084591254364186170e+02 4.554819477849414433e-04 6.565620034289693097e-01 3.404395258470511720e-01 6.139496933267823975e-01 3.930041019362893739e-01 8.370537818130995289e-01 2.905768546540828945e-01 5.398806383578855783e-01
5.749954703108186302e-04 -7.084512161287473191e+02 8.208319947533155858e-01 3.722483316041263479e-01 4.315572393256724704e-01 6.665855509611442464e-01 5.329076261919550861e-01 6.607847883137455414e-01 5.276562858610687190e-01 2.364514558016547197e-01
5.769928675904603243e-04 -7.084452483865566137e+02 3.781495090575892615e-01 9.200073604887757384e-01 4.168224326502525390e-01 6.959917338095280570e-01 4.190826512863893294e-01 6.566289723831230107e-01 5.412500565522394558e-01 9.872469248972206568e-01
5.875245060046455949e-04 -7.084246603342965045e+02 3.635367473205126654e-01 1.216861716653815928e-01 3.571420516989546323e-01 2.500787919152189787e-01 6.157504963089315275e-01 7.406270358518948216e-01 4.552111407437179347e-01 6.047882368353549865e-01
5.865539523150875394e-04 -7.084238136376235389e+02 5.065519528427052665e-01 2.904152927838525855e-01 4.137991880165076686e-01 2.302224696712142360e-01 9.488068209987945423e-01 8.366826843525763113e-01 2.044586017482756257e-01 5.955764738574685913e-01
5.855367260428589711e-04 -7.084230493847741172e+02 8.804798368820913046e-01 1.616317940836242695e-02 4.109182427172831109e-01 9.565529562462118385e-01 4.205453549550098313e-01 7.930755401363108748e-01 3.060050925331738170e-01 5.454417579316562792e-01
5.849302461573165340e-04 -7.084215856890086798e+02 3.789709494107375010e-01 4.200710385731887264e-02 3.783063841839477970e-01 4.573212402175730329e-02 4.553086965147051246e-01 8.108206142211970002e-01 3.109648137191862172e-01 8.547784266847830992e-01
5.837133489846123941e-04 -7.084211682702465396e+02 5.221128372689937125e-01 5.847589781449252788e-02 3.578109641268248931e-01 6.842121574223395397e-01 1.131108995820564456e-01 7.728951835753106181e-01 3.609395677916005796e-01 5.429898913821630257e-01
5.842602515178037291e-04 -7.084177317720707379e+02 3.402354614452236525e-01 1.886967332453236001e-01 3.411602863991352041e-01 1.217950532086869986e-01 7.109178187925211390e-01 8.058277303675231984e-01 3.340289247138293338e-01 1.863404222278397526e-02
5.832859584557766692e-04 -7.084169007309176322e+02 4.107328151101291569e-01 6.464490501033252068e-01 4.121779532380150934e-01 1.616542710514208281e-01 3.181664167759332695e-01 6.569177925003223395e-01 5.301075246689603837e-01 5.769109817278877950e-01
5.818956095685776054e-04 -7.084167872251521203e+02 8.716750808134886563e-01 8.064810163513648211e-01 3.482189808420572130e-01 5.841937460592743214e-01 2.862565268284854025e-01 7.025595350772091408e-01 5.335756670805575919e-01 3.298603282857317520e-01
5.833377504412567320e-04 -7.084118119413874410e+02 4.794535457099929343e-01 6.258666630459496227e-01 3.975328435552289985e-01 2.062757411138859132e-01 1.561349611840491258e-01 6.894710790669421607e-01 4.698348455751292230e-01 4.789880111322425971e-01
5.829145778258829763e-04 -7.084100376379176396e+02 9.107109465624860789e-01 5.781869594546511504e-01 3.805258039115324564e-01 2.498699667443102790e-01 3.964204954130217118e-01 6.998744708352357957e-01 4.540370998344561149e-01 5.704084204055066554e-01
5.858749684609193238e-04 -7.084024718893828094e+02 4.759484800986302222e-02 1.539754900880650479e-01 3.964640935202528027e-01 2.572365975555317430e-01 4.737769884637507700e-01 7.801364476342440568e-01 3.042021541057103318e-01 9.909893734649259933e-01
5.882659304419261218e-04 -7.083958991834782637e+02 1.123555094458617565e-01 7.174499568374864689e-01 4.497994974461218542e-01 3.624388684207235922e-02 5.554557546731644369e-01 7.299544076077925103e-01 3.814911258651895176e-01 8.925535532840758179e-01
5.926634419222029338e-04 -7.083859516054784535e+02 9.807678558060390905e-01 6.448875024145924728e-01 4.430899808649407801e-01 6.598198936998794784e-02 6.535348709319095395e-01 7.745572461504424133e-01 3.065873774321036249e-01 6.461337265649828021e-01
5.939523293081124845e-04 -7.083812792293412031e+02 3.691530110154186417e-01 9.218001184947697269e-01 4.083745806100170239e-01 2.218375882732400994e-01 5.629092607999569564e-01 7.406767362626442974e-01 4.298423548120876569e-01 9.285680128000930456e-01
5.925393541406125597e-04 -7.083811610004992190e+02 7.047413275611733585e-01 3.544303831645114755e-01 3.862637865937867399e-01 9.414403213099571399e-01 3.796502711214114756e-01 6.815943336150447340e-01 5.435368871912437116e-01 8.194686246566520449e-01
5.931612067430590144e-04 -7.083776120802575633e+02 2.360371302196820342e-01 7.923602415917880837e-01 4.944331425553901149e-01 8.730775097773810778e-01 8.872589982662200114e-01 7.111433262636909225e-01 3.705926185121900529e-01 8.509922888475303093e-01
5.952337351745774904e-04 -7.083716241311598196e+02 2.723522075520257157e-02 1.121536900312497531e-01 3.993069379794760843e-01 3.726109426442619776e-01 3.368486846358801912e-01 7.151803423941743842e-01 4.151784079019916751e-01 6.047525194776722790e-01
5.958808957439478944e-04 -7.083680374840542981e+02 5.253027098716283039e-01 2.830384150974316615e-01 3.472263274347172635e-01 5.811078180192164044e-01 4.446953570987808302e-01 7.739876557031069026e-01 3.585354813748493075e-01 9.097491079753385890e-01
5.954371951743235190e-04 -7.083662823742620276e+02 4.404323954415397258e-01 5.757609221482893336e-01 4.036099343926357053e-01 8.776802943683755798e-01 7.646699988934133607e-01 8.355637356184592024e-01 2.295042971843120061e-01 7.625370602609651272e-01
5.942713739348518898e-04 -7.083657422182824348e+02 2.337306022486925761e-01 7.968639608076858449e-01 4.099798662164153562e-01 1.933319942287445858e-01 9.556684342924248732e-01 7.794451295021256332e-01 3.537780651311809299e-01 8.794295638372432444e-01
5.957854632518353724e-04 -7.083606976505162720e+02 1.839253702939018797e-01 1.534563303423387426e-01 2.931503334572925779e-01 6.855312629868952623e-01 1.757824224112181088e-02 8.190663762622860666e-01 3.511940982716163506e-01 5.801051479734385952e-01
5.952682593304837707e-04 -7.083590661318349930e+02 6.154554529356875969e-01 8.403734802470608223e-02 2.849680904183619079e-01 3.571274717473196247e-01 2.308934295708016116e-01 7.879689977866730644e-01 4.192654651973506397e-01 6.621048488511602770e-01
5.944494354814460835e-04 -7.083579426331376681e+02 2.645402381778825807e-01 8.858965681854957808e-01 4.945142745586024180e-01 5.966992750212127827e-01 9.177527417579504077e-01 7.374790568683775582e-01 3.456102256887845781e-01 9.366474489993273922e-01
5.945034479202845456e-04 -7.083553517759814895e+02 5.203067214258283446e-03 8.759928563586176775e-01 3.131019033383968253e-01 2.641249750369972782e-02 3.040417933975430587e-01 8.052956102671465777e-01 3.801660311602622633e-01 8.708254848326766329e-01
5.946040819968919028e-04 -7.083526825161386569e+02 4.291423205904398852e-02 4.962857678541571782e-01 4.001019967973335478e-01 4.716884291189037959e-01 8.069290974166781760e-02 6.660876716042269940e-01 5.374700577849673699e-01 8.827346546304235542e-01
5.982871302492430042e-04 -7.083440075021596840e+02 6.283796848201199658e-01 6.474930610572535716e-01 3.506501109235741209e-01 5.373998132474950840e-01 2.716093876999849943e-01 6.907710697296023383e-01 5.449604890455727046e-01 2.743494092579071841e-01
5.989384943008341277e-04 -7.083404193795828405e+02 9.807997730354027777e-01 2.239246245858652617e-01 3.014193653082480329e-01 1.475076522080563945e-01 3.938398020559037982e-01 8.065515193092952506e-01 3.658683538479269859e-01 2.015637024159356305e-01
5.982832678515806685e-04 -7.083390139579397555e+02 6.686265441118971475e-01 9.626362587674013316e-01 4.442430415049358761e-01 6.571067471384685055e-01 6.494044375871835806e-01 7.713328248754478533e-01 2.976322442310041505e-01 9.202128062812585663e-01
5.977594451901807344e-04 -7.083373898843414054e+02 3.855548097812311337e-02 6.899233617138741392e-01 4.322457406765938814e-01 6.590540237745703411e-01 6.662848416755815517e-01 6.798796208999378088e-01 4.670097404323876877e-01 9.027760716771244809e-01
5.962940398578790756e-04 -7.083373443909214302e+02 6.950896137827919929e-01 3.904860315255811454e-01 3.225680877590133555e-01 8.589541936916138543e-01 4.006403963357144660e-01 7.539658838967033816e-01 4.427997063789907428e-01 6.020622666223942598e-01
5.959474123151822051e-04 -7.083354258629913147e+02 2.090025212256163001e-01 7.295556591431990867e-01 4.284640379481371997e-01 5.537355098149608912e-01 3.948262123617110597e-01 7.496183793211803614e-01 3.611746669812005428e-01 9.744247581176916917e-01
5.962671221205685830e-04 -7.083323895336582154e+02 5.719837109893982641e-01 4.331518649534331078e-01 4.293852647095249275e-01 7.801259647776997985e-02 5.854237510241270259e-01 7.595991043198675463e-01 3.152823868551905551e-01 2.595026618559863052e-01
5.954123961742503312e-04 -7.083313240235186186e+02 2.731472989851985167e-01 1.573125561092708624e-02 3.682405589238960109e-01 1.585985128227850316e-01 5.209279083719151604e-01 7.339400012215944180e-01 4.018093881828608271e-01 1.427455574246858649e-01
5.959518159160601385e-04 -7.083279184737745027e+02 8.351331206881985603e-01 9.008390026568562359e-01 4.603306580794014335e-01 5.914105020607858254e-01 8.274335012042937088e-01 7.928021747878879477e-01 2.631606796375237645e-01 2.147525112649139589e-01
6.027000567155163567e-04 -7.083141586372018992e+02 1.782435345606751542e-01 8.013754690699173011e-01 3.506126356725542403e-01 7.156207174253942371e-01 2.756872966314758422e-01 8.209447373046075969e-01 3.023922655922391955e-01 5.983079290622816959e-01
6.055063655370291524e-04 -7.083070132159948571e+02 1.033349032145323698e-01 2.164972514686051008e-01 4.714295819002650156e-01 3.126649750624811430e-01 9.381757768625973437e-01 6.889924343637714443e-01 4.486204488963697057e-01 6.377018903636948455e-01
6.052676126109059499e-04 -7.083049075966696364e+02 7.145684184766303293e-01 1.117111889035773409e-01 3.676072220241551891e-01 4.226777815898113966e-02 5.829944617288846942e-01 7.729732330879482971e-01 3.305018530503539553e-01 3.888284204669822386e-01
6.038957176525473237e-04 -7.083046767616577881e+02 5.464005097466461125e-01 4.654828441506966286e-01 3.447231457102889474e-01 3.859257020755534340e-01 3.907307000440776723e-01 7.022333728201002323e-01 5.129435969119346961e-01 4.936759064962781829e-01
6.034334621926132911e-04 -7.083029425105360133e+02 7.996609798039662209e-01 3.416562386849119060e-01 4.140957743908665334e-01 7.497266403992710604e-01 8.338364067899812770e-01 7.412224638007566258e-01 4.287744298049939173e-01 9.547249517016138665e-01
6.027965798495516815e-04 -7.083014984988301421e+02 2.242063377723434170e-01 1.253599185212022071e-01 4.103339473584665664e-01 9.210736905941059316e-01 7.022080891861409713e-01 7.213879591949321490e-01 4.064244736047687434e-01 6.076156166485265908e-01
6.021988897372504250e-04 -7.082999905194250232e+02 2.628858298627260726e-01 9.575412347283405179e-01 3.384879047255295315e-01 5.898977709600782271e-01 4.723091477028273366e-01 8.353643831444024226e-01 2.963795387296497275e-01 9.076799892331921527e-01
6.104953621541359598e-04 -7.082838075950704706e+02 1.251036542154132514e-02 4.573392234949598123e-01 4.256172811403486911e-01 8.568384162935094306e-01 8.344351272932222230e-01 6.985677426134027090e-01 4.491624634931075111e-01 6.796689221539016224e-01
6.104925427869136367e-04 -7.082813122132442913e+02 4.890164586171031336e-01 5.502802476757074901e-01 3.877614246160528411e-01 4.759928705997150677e-01 9.314883608255570824e-01 7.667775603441131516e-01 3.776047538942932658e-01 1.690105781779421834e-02
6.135405831449508227e-04 -7.082738318796345993e+02 4.174990965515046337e-01 8.762765810288646318e-01 3.942720042239285516e-01 8.425434910815037259e-01 3.722168360457275282e-01 7.386496445437136238e-01 4.554042680919803132e-01 2.642510196665565081e-01
6.141459444086338386e-04 -7.082703456974143137e+02 7.811538999134159944e-01 5.423538576431659042e-01 4.269182833119925524e-01 9.614443166230284277e-01 6.182779178474775428e-01 7.188642739709037999e-01 3.955514557499801853e-01 9.399901509674640776e-01
6.158392227720347299e-04 -7.082650923643201395e+02 4.931026536424272244e-01 9.379363554853825669e-01 3.518830765492550472e-01 1.634329598882483525e-01 6.997676382242620230e-01 8.290476623650644417e-01 2.926613232468007197e-01 9.604521629810864880e-01
6.177602871375502489e-04 -7.082594777944730140e+02 5.751272605013838524e-01 3.956651054898733255e-01 3.402300987670489052e-01 4.543052956091873651e-01 3.542609249618579037e-01 7.885754215496744157e-01 4.011632485463058062e-01 1.751367272774626005e-01
6.163579975071013274e-04 -7.082592503322863422e+02 3.868010025840301069e-01 5.849776346825551476e-01 3.288212992654160893e-01 3.757979708055178558e-01 1.150750729123255489e-01 7.601747538799543680e-01 3.918811044196891524e-01 5.689159827905626576e-02
6.172428935262533637e-04 -7.082553156767548899e+02 7.614074061521203252e-02 4.184154101098987999e-01 4.520863636695834908e-01 2.344975558628418222e-01 8.575259115179347802e-01 7.176052474820416860e-01 3.673464152114388481e-01 7.428973870969478588e-01
6.163219535010977090e-04 -7.082543088130071283e+02 3.913565837516750912e-01 7.870924831669694477e-01 4.788423904588685054e-01 6.875499822616827350e-01 8.809290528905533435e-01 7.429596767915932487e-01 3.166511155905870067e-01 8.608405491289847777e-01
6.154805437104615912e-04 -7.082531749572118542e+02 7.178509994544177708e-01 4.369729276332778856e-01 3.492183557830093599e-01 8.088289988294750099e-01 4.860143213821780384e-01 7.496209569613061507e-01 4.597478661732516958e-01 7.049997755424136647e-01
6.233289449011291620e-04 -7.082380039109031031e+02 7.093395526914497706e-01 8.266750073090655127e-01 4.458933495413842651e-01 4.551238483630426490e-01 9.101169260718527942e-01 7.426891182185506590e-01 3.281022898519995179e-01 8.063588343169978412e-01
6.239099469479112174e-04 -7.082345722496269218e+02 7.043474815118407895e-01 9.757387803975707818e-01 3.669375798154784207e-01 5.435946224997897369e-01 5.123237135903127015e-01 6.998287791214876652e-01 4.959641204257594915e-01 6.474324049958853911e-01
6.236426180455489736e-04 -7.082325008149859968e+02 1.322517157678284594e-01 2.084987596920453434e-01 4.058312682767084012e-01 2.697321506160614835e-01 9.259748811942922764e-01 7.243798923882353025e-01 4.244297502964208824e-01 9.670731625563140366e-01
6.291550977052292725e-04 -7.082212004872604894e+02 5.091876799015472299e-01 2.268966021406059186e-01 3.626342405654822132e-01 4.150934578369518402e-01 6.879353899345374002e-01 8.363827309134197474e-01 2.723996285156429220e-01 5.763327603827111956e-01
6.280405444249542940e-04 -7.082204735662228359e+02 1.830569046692967494e-01 2.683506022535828706e-01 4.038239510176465652e-01 1.862160687595916242e-01 7.073932447969657478e-01 7.173306201988449704e-01 4.061434500075960519e-01 3.951890554595202665e-01
6.280455088288793486e-04 -7.082179656616625607e+02 8.030613244736042322e-01 8.469892252484765294e-01 3.280807408727525742e-01 6.258687779624025893e-01 1.679017013899831157e-01 6.928222945860855742e-01 5.469398446643002343e-01 8.725967020046346834e-01
6.277406046942292633e-04 -7.082159512605036298e+02 1.274723463783743460e-01 9.995935468049497175e-01 3.623889838396146534e-01 1.165851707185637798e-01 9.643034832543384560e-02 6.912543665384975888e-01 5.385708361005774325e-01 3.808588790151077874e-01
6.271535474437893876e-04 -7.082143868888866791e+02 1.837697158368978290e-02 9.619380581013070586e-02 3.662661577136302471e-01 1.057965774984234164e-01 2.062136485297055288e-01 6.679337166682927096e-01 5.602075243744732980e-01 5.428930931180431241e-01
6.266880843793065214e-04 -7.082126293480204140e+02 2.217282985831644515e-01 5.157372026561657385e-02 4.504046954238151157e-01 3.137422123970473598e-02 8.501093037237376082e-01 7.041567204079808295e-01 4.436052657212319339e-01 8.391814173587925918e-01
6.279098490946044770e-04 -7.082081816880267979e+02 3.613999961692806462e-01 7.215494883514472768e-01 3.059032986951659150e-01 7.435686867218780360e-01 2.464675051710017994e-01 8.153897034942810818e-01 3.445278444921736072e-01 1.030134973112116770e-01
6.269654242409590387e-04 -7.082071868974321660e+02 2.725541681089219681e-01 8.815758370850490522e-01 4.212513957577994628e-01 4.692024158586894367e-01 5.418307292468508285e-01 7.665547254933219312e-01 3.156958987148598683e-01 8.781466056799356323e-01
6.260829719949776969e-04 -7.082060953863532404e+02 5.986574977141795317e-02 4.534824966165910132e-01 3.745690945095017654e-01 6.495045571158114539e-02 1.060278760642542895e-01 7.506514072541896621e-01 4.181044761261764053e-01 9.160004811611358599e-01
6.274757096222364659e-04 -7.082013733313018520e+02 3.200456476242508619e-01 4.276561951243702531e-01 3.286226251195332737e-01 3.991933609464833888e-01 4.909992912994481928e-02 7.082118083203486902e-01 4.831605669911077650e-01 8.471937201471411161e-01
6.269682746455998738e-04 -7.081996823510918375e+02 1.892607372410291533e-01 3.248203718379635285e-01 4.155371486860473529e-01 9.011484021509132969e-01 7.182620947884224005e-01 6.903259902172078633e-01 4.751490701145554274e-01 8.106230754863636978e-01
6.263868626536565594e-04 -7.081981101201116644e+02 7.567118830068559898e-01 2.508465500338599719e-01 2.685647241649901096e-01 2.463208937901692208e-01 9.828442081808358433e-02 7.944864715742410155e-01 4.114586501296692567e-01 5.729052538627710245e-02
6.252573294736464386e-04 -7.081974149996353844e+02 1.733183337547414826e-01 4.948653968011810789e-01 4.437770883869355809e-01 1.795997727263513588e-01 9.601825421440908226e-01 6.960383041550364247e-01 4.303249692283839245e-01 1.504565170565748677e-01
6.276525601370276089e-04 -7.081910915266126949e+02 1.148466386226720815e-01 6.725358194524577726e-03 3.648013551318294301e-01 8.658174147802761844e-01 2.961402093396610091e-01 8.089733583084921520e-01 3.378831152102382829e-01 9.775207178160127963e-01
6.302309886135090515e-04 -7.081844918910139768e+02 8.478459452220243886e-01 2.791739692097262582e-01 4.195493354752897197e-01 5.730298894544788579e-02 4.014258472631302976e-01 6.826476097091824791e-01 4.628018624504015577e-01 7.877911234289980413e-01
6.372031395583309605e-04 -7.081709897866534220e+02 8.105401373422618239e-01 2.558837191677855172e-01 3.647144341767885045e-01 1.546383823074749531e-01 6.854985430076149244e-01 8.348076839018687689e-01 2.722990778822011460e-01 6.445593158600139150e-01
6.359006926208017564e-04 -7.081705358843228169e+02 5.350934657635640912e-01 6.273458908931875966e-01 3.772537895225777649e-01 4.196841318351622885e-01 2.244155097331981819e-01 7.856056740859158616e-01 3.534168067659446688e-01 6.618505860199019875e-02
6.403839554557739719e-04 -7.081610103649261418e+02 3.481861608632391136e-01 6.896943061391864749e-01 3.137109978127172738e-01 2.512520358212143590e-01 2.628178218244797137e-01 7.270818768425182377e-01 5.025883257314993635e-01 4.553576266791913296e-01
6.426442541520094916e-04 -7.081549869801438035e+02 2.103340659300279025e-02 2.624720579698550660e-01 4.809147147255479204e-01 3.321937414921027898e-01 8.952121311025642569e-01 6.896852677889826477e-01 4.195172849201545540e-01 6.189513964757110687e-01
6.415886245108683768e-04 -7.081541309652751579e+02 4.384418173080117942e-02 7.011408455811323215e-01 3.906503966486362112e-01 8.591204200526442181e-01 2.630929537762471959e-01 7.067875102688370159e-01 4.463995791325142681e-01 5.639587941815029648e-01
6.403109939103435134e-04 -7.081536243054794113e+02 6.332030694613905997e-01 1.001990349651207257e-01 4.364143217084433535e-01 9.562017057943050791e-02 8.643536025479734430e-01 7.872405249655295423e-01 3.121896163352195219e-01 7.793306422341710338e-01
6.394956793073012895e-04 -7.081523984271578911e+02 7.558818534673522604e-02 4.840259964015899419e-01 3.563219113021799389e-01 5.221651038800094735e-01 3.262998388891608093e-01 7.881462137832595527e-01 3.282744958803498481e-01 8.051391760025838895e-02
6.381927009401549764e-04 -7.081519380149619565e+02 5.308910637480462880e-02 2.285429320081581728e-01 4.446237477880670141e-01 2.118736299564328851e-01 5.745345287480250196e-01 6.975825494679390726e-01 4.595656310660478638e-01 2.995815890094937206e-01
6.368826766792832095e-04 -7.081514928342216990e+02 9.364373574693998226e-01 5.045827925072964293e-01 3.680186685743861430e-01 3.025221132230799803e-01 5.978267865950036564e-01 8.328180406420653270e-01 2.550764430726115695e-01 1.795173346929747060e-01
6.371511911891264597e-04 -7.081485713155783515e+02 9.649439913849289230e-01 2.251678745503354895e-01 4.459903766959951721e-01 3.696086406760668019e-01 5.381865382490660377e-01 6.714668999425015272e-01 4.869507142479245765e-01 1.607703449218735314e-01
6.358698043900785869e-04 -7.081480844594875634e+02 2.786620495590970692e-01 5.277689423303384419e-01 4.450241122169967811e-01 2.778746985537721148e-01 9.616622479981872251e-01 8.066709527838133997e-01 2.251967399374270318e-01 9.164311148824799691e-02
6.343040387196406974e-04 -7.081480498959663237e+02 6.891621748667630110e-01 7.275342671141005191e-01 3.464490304234758011e-01 3.362867868861876275e-01 5.970472761979537246e-01 7.955938849401867907e-01 3.274966746912620352e-01 8.636126704963182910e-01
6.328870171691642569e-04 -7.081477863734643279e+02 7.304505427258457528e-01 3.039917777716604763e-01 4.304257050233691317e-01 3.905409737606628795e-01 8.996592776049022744e-01 7.332341982231552757e-01 3.595803077771864142e-01 9.854627799925034237e-01
6.318996396093536560e-04 -7.081468477083426478e+02 5.552451473600138465e-01 6.818624902707600688e-01 4.545492666422779049e-01 5.998830398946092268e-01 5.412472396649131712e-01 7.166251932422798010e-01 3.946053126775068698e-01 3.763789684401825930e-01
6.358242254052979452e-04 -7.081381561418006640e+02 9.228185434645117535e-01 3.193849828448466766e-01 4.299749703337877316e-01 3.569422827276537702e-01 4.879612556476092822e-01 7.150224385427693674e-01 3.980768401168852666e-01 5.614417954163408719e-01
6.351831548993732693e-04 -7.081366649015768644e+02 3.290543264537842960e-02 1.417917671517181510e-01 3.547056203982226763e-01 7.697743797965010959e-01 1.219840456142106677e-01 7.977243116082077812e-01 3.475341495678855308e-01 3.741737746307325363e-01
6.338939433110308067e-04 -7.081361966331929807e+02 1.176465408529146495e-01 1.081043419684549756e-01 3.244419472397415682e-01 5.773369846980606068e-01 2.776709402754207190e-03 7.646834555004748957e-01 3.951427575445367602e-01 8.369185699205732298e-01
6.345012764588645786e-04 -7.081327389928852654e+02 2.805234874431157266e-01 9.077834788094399920e-01 4.027880886997626253e-01 8.193786616609988194e-02 6.737093938830686080e-01 7.348648837547665513e-01 4.387249953453091211e-01 6.864027295046172261e-01
