# logA n_s H0 omega_b omega_cdm m_ncdm tau_reio
1.95529314e+00 9.54366110e-01 6.93398542e+01 2.52197126e-02 1.05951610e-01 9.08735710e-01 5.36142957e-01
2.50280123e+00 1.01137940e+00 7.43648231e+01 3.16425271e-02 1.13874522e-01 1.21837337e+00 2.11253066e-02
3.76925739e+00 1.11762155e+00 7.50528395e+01 3.28092179e-02 1.15509990e-01 1.30364315e+00 4.82538987e-02
3.00850409e+00 1.05080311e+00 6.85686908e+01 2.40068018e-02 1.01822645e-01 7.06722276e-01 6.30929569e-01
2.94637103e+00 1.13103077e+00 6.56695054e+01 2.18099245e-02 9.21924902e-02 1.68940426e+00 2.25136073e-02
3.55938629e+00 8.36970733e-01 5.86681248e+01 1.23288563e-02 7.66009340e-02 1.36477235e+00 3.80023174e-01
3.32463349e+00 1.00471049e+00 7.49702092e+01 3.13151488e-02 1.31890163e-01 5.40952584e-01 7.32384835e-02
3.16749146e+00 9.86618152e-01 5.97314321e+01 1.22822239e-02 9.02814129e-02 2.46253383e-01 6.60564156e-02
3.67698475e+00 8.94918482e-01 6.96483153e+01 2.55203412e-02 1.10113559e-01 9.33209435e-01 5.61223393e-01
2.00793453e+00 1.03956216e+00 6.45037718e+01 1.75503741e-02 1.03062854e-01 3.62576289e-01 4.83369290e-01
3.47049086e+00 1.16452930e+00 6.19849825e+01 1.49266725e-02 9.63311842e-02 4.53620767e-01 5.35158618e-02
3.08013866e+00 1.15346495e+00 7.62457419e+01 3.18228142e-02 1.31636405e-01 3.05241998e-01 5.44127591e-01
3.19766370e+00 8.54764149e-01 7.40762022e+01 3.04332834e-02 1.15354345e-01 8.84494759e-01 2.38382293e-01
3.36854696e+00 9.90827975e-01 7.08070635e+01 2.72141453e-02 1.12971187e-01 1.71440972e+00 3.37343924e-01
1.85709418e+00 1.05144937e+00 6.41348110e+01 1.90520885e-02 9.01470572e-02 1.02115845e+00 2.23411733e-01
3.24864531e+00 9.26267419e-01 6.97799193e+01 2.47492307e-02 1.23142720e-01 3.42081655e-01 5.67432830e-01
3.77732161e+00 9.12306158e-01 7.03320264e+01 2.69298836e-02 1.05730257e-01 8.10000903e-01 7.78765152e-01
3.09915680e+00 1.08988289e+00 6.88594399e+01 2.20017173e-02 1.16923654e-01 2.50818480e-03 4.14393576e-01
3.44741893e+00 1.06227594e+00 7.03638397e+01 2.49540505e-02 1.22883859e-01 2.93685916e-01 7.09010821e-02
3.78816153e+00 1.18165256e+00 7.16857836e+01 2.92124165e-02 9.94892024e-02 1.93714606e+00 2.78200552e-01
1.89140114e+00 9.00687379e-01 7.34796292e+01 3.15991965e-02 1.18632778e-01 1.49662232e+00 7.35815673e-01
3.87261327e+00 8.91574387e-01 5.86427313e+01 1.19866393e-02 8.07546966e-02 1.05704976e+00 1.24201962e-01
2.72030087e+00 1.19116077e+00 6.25088578e+01 1.61819813e-02 9.21816061e-02 7.50937252e-01 4.47579762e-01
3.60542976e+00 8.78279235e-01 7.32803680e+01 2.93116053e-02 1.27209838e-01 1.17161305e+00 4.31193043e-01
2.52241934e+00 9.04577762e-01 6.71921040e+01 2.15087455e-02 1.09378642e-01 8.52790176e-01 4.84831843e-01
3.79747781e+00 9.66455289e-01 6.13240970e+01 1.51621844e-02 8.47111529e-02 1.24387636e+00 2.67505338e-01
2.15842310e+00 1.18495146e+00 6.84372823e+01 2.42484515e-02 9.46001774e-02 1.80689407e+00 3.15412121e-01
1.68344930e+00 8.12011153e-01 5.93267960e+01 1.38105796e-02 7.71930530e-02 1.29672806e+00 4.92179266e-01
2.29116036e+00 9.34697925e-01 7.39027693e+01 3.11279838e-02 1.17565785e-01 8.54284672e-01 6.46896401e-01
3.26138601e+00 1.07858833e+00 7.07022005e+01 2.54260009e-02 1.13214384e-01 1.86935201e-01 3.19120978e-01
2.11319462e+00 8.72184572e-01 7.10139942e+01 2.56426261e-02 1.19298375e-01 1.06068258e-01 4.72672674e-01
1.77433288e+00 8.47612154e-01 7.15302957e+01 2.78548597e-02 1.20367973e-01 9.14688204e-01 3.29762381e-01
1.88258841e+00 9.66588033e-01 6.44274913e+01 1.93176432e-02 8.81123118e-02 1.28145381e+00 3.39528144e-01
3.15286414e+00 8.13204139e-01 6.46128878e+01 2.00157381e-02 9.58413214e-02 1.06945471e+00 1.79107395e-01
3.46436284e+00 1.16425974e+00 6.83211670e+01 2.16979236e-02 1.11930969e-01 2.05417751e-01 5.43885926e-01
1.92814159e+00 8.52059929e-01 6.76089311e+01 2.30624376e-02 9.68677539e-02 1.39870821e+00 5.93838182e-02
1.63655781e+00 1.01866390e+00 7.18795883e+01 2.63429472e-02 1.30539748e-01 1.58097861e-02 5.54938090e-01
1.70207896e+00 8.87182595e-01 6.07366223e+01 1.37840360e-02 8.67815783e-02 4.94953660e-01 4.98470516e-01
2.84907100e+00 1.04236693e+00 7.07377816e+01 2.82583682e-02 1.10318016e-01 1.02749505e+00 7.11725353e-01
3.17565101e+00 9.55030055e-01 7.25829543e+01 2.96620300e-02 1.17851871e-01 5.87700408e-01 7.90656126e-01
3.83733647e+00 1.12558710e+00 6.67670379e+01 2.14459247e-02 1.16299572e-01 6.24608467e-01 1.66993767e-01
3.73654596e+00 1.18125403e+00 6.07181666e+01 1.51568329e-02 6.84952585e-02 1.82968540e+00 3.63278965e-01
2.05763645e+00 1.17532667e+00 5.83404351e+01 1.16883244e-02 8.39126985e-02 6.86665495e-01 4.21027452e-01
2.67939897e+00 8.08907108e-01 7.43596796e+01 3.07754496e-02 1.27886294e-01 1.12137212e+00 1.95705836e-01
2.55371968e+00 1.05624258e+00 6.60928146e+01 2.15468138e-02 9.48069964e-02 1.05665878e+00 5.34399666e-02
2.06774260e+00 9.06013954e-01 6.75091287e+01 2.29917294e-02 1.00107479e-01 8.65064642e-01 3.91727365e-01
3.29257635e+00 9.09072737e-01 7.03265850e+01 2.76839496e-02 9.88807788e-02 1.79363188e+00 7.04431850e-02
1.98820499e+00 1.11515291e+00 6.82848284e+01 2.46886468e-02 9.23251758e-02 1.60134950e+00 7.45226182e-01
3.72540589e+00 1.16214173e+00 6.33281139e+01 1.75994727e-02 9.08479831e-02 8.91607158e-01 4.14881342e-01
3.14044713e+00 9.46169840e-01 7.50732374e+01 3.22030040e-02 1.22403526e-01 1.15214041e+00 5.20702386e-01
3.11699971e+00 8.22821624e-01 6.40921713e+01 1.61160664e-02 1.12432531e-01 7.77330726e-03 2.45038603e-01
3.83554707e+00 1.18217796e+00 6.17077396e+01 1.58304733e-02 8.74317484e-02 9.50373022e-01 1.02194484e-01
1.68684965e+00 8.68154288e-01 7.32035940e+01 3.02746914e-02 1.13480229e-01 9.70888864e-01 7.19774837e-01
2.77461460e+00 9.17143699e-01 7.00398228e+01 2.55987682e-02 1.09699969e-01 8.65373007e-01 9.97876632e-02
2.64624469e+00 1.16699289e+00 5.96479316e+01 1.30500586e-02 8.66655444e-02 7.90170390e-01 4.18500800e-01
3.30876648e+00 8.29091972e-01 7.50728868e+01 3.18054432e-02 1.28311694e-01 2.00666085e-01 5.07669227e-01
3.39551354e+00 1.19302142e+00 6.55738680e+01 2.12948986e-02 8.24707572e-02 1.72539423e+00 3.58345068e-01
2.97088643e+00 1.19115401e+00 6.70061812e+01 2.17628371e-02 1.02291664e-01 6.86693882e-01 3.29569631e-01
2.15145183e+00 9.88386137e-01 6.30272973e+01 1.60977819e-02 9.98586726e-02 2.29984482e-01 3.68348124e-01
2.53074589e+00 1.18831359e+00 6.81755351e+01 2.39160783e-02 1.04942682e-01 1.34160474e+00 6.07003028e-01
2.17043980e+00 1.02830405e+00 5.97951334e+01 1.29377809e-02 7.77216157e-02 8.05587487e-01 7.64846637e-02
3.35014924e+00 1.04046485e+00 7.50212579e+01 3.24263461e-02 1.17765133e-01 1.29870450e+00 4.26846535e-01
2.52069809e+00 1.03034693e+00 7.11675580e+01 2.73871964e-02 1.07686296e-01 1.96433802e+00 4.66566365e-01
2.88356301e+00 1.09939526e+00 7.09673372e+01 2.58725180e-02 1.25745241e-01 5.60936125e-01 1.99493938e-01
2.20272290e+00 9.36075074e-01 6.87318523e+01 2.46315297e-02 1.06424188e-01 1.22492627e+00 5.44968679e-01
3.14913480e+00 8.25538238e-01 6.76509892e+01 2.23493333e-02 1.09424071e-01 6.76004840e-01 2.47778556e-01
2.47821076e+00 1.04968448e+00 7.37804122e+01 2.98593917e-02 1.20602573e-01 6.39698070e-01 5.17838047e-01
1.98684245e+00 1.00521303e+00 7.72638174e+01 3.22105175e-02 1.49903770e-01 2.03940295e-01 4.23342932e-01
1.98684245e+00 1.00521303e+00 7.72638174e+01 3.22105175e-02 1.49903770e-01 2.03940295e-01 4.23342932e-01
2.26642452e+00 1.18495904e+00 6.91621836e+01 2.37693268e-02 1.14499529e-01 9.16333654e-01 2.43840259e-01
2.38470207e+00 8.61365860e-01 6.32141422e+01 1.84330044e-02 8.75023998e-02 1.65519642e+00 3.22120773e-01
3.75242650e+00 1.03292666e+00 6.72004087e+01 2.32663167e-02 9.43641539e-02 1.16410326e+00 4.82086489e-01
3.85055946e+00 1.10359757e+00 6.46337913e+01 1.88636884e-02 9.39043107e-02 8.60920794e-01 1.95335213e-02
3.44722943e+00 9.56854385e-01 5.73720261e+01 1.01902966e-02 7.69137104e-02 1.19951867e+00 1.28005665e-01
3.36630645e+00 1.03425415e+00 6.99648116e+01 2.64856748e-02 9.47363400e-02 1.72821461e+00 1.57084030e-01
1.81799581e+00 9.02441874e-01 7.19580683e+01 2.86123504e-02 1.03183811e-01 1.54991844e+00 4.41631792e-01
2.74959669e+00 1.12096410e+00 7.54474387e+01 3.20764433e-02 1.33577719e-01 6.13442916e-01 4.62476899e-01
3.81242546e+00 8.97257862e-01 7.28684647e+01 2.89257657e-02 1.32257897e-01 6.01367048e-01 9.40361536e-02
2.20492854e+00 1.12981979e+00 7.12853116e+01 2.65502313e-02 1.23137553e-01 2.77869769e-01 6.14707479e-01
2.10804589e+00 1.18157688e+00 6.88442801e+01 2.40531045e-02 1.09864139e-01 3.51363391e-01 7.05154350e-01
2.12587722e+00 1.12701936e+00 7.14564202e+01 2.76465248e-02 1.16788628e-01 1.18301823e-01 5.60302823e-01
2.89543781e+00 8.81136714e-01 5.52609308e+01 9.13237771e-03 6.48409350e-02 1.66521557e+00 3.53411011e-01
3.59959190e+00 1.15049866e+00 5.77086903e+01 1.11762223e-02 7.68431815e-02 1.18457302e+00 3.26680081e-01
1.73811605e+00 1.07652964e+00 6.20250955e+01 1.55038694e-02 8.82923662e-02 9.01732967e-01 1.15280742e-01
2.46432687e+00 8.02563629e-01 5.94983230e+01 1.25586008e-02 8.15627153e-02 9.52366755e-01 5.32079886e-02
2.96876589e+00 1.01986618e+00 7.35484750e+01 2.92155399e-02 1.28242095e-01 3.38931365e-01 3.38247715e-01
3.21957301e+00 1.12791292e+00 7.23982650e+01 2.78143666e-02 1.20384251e-01 2.39047610e-01 6.16010717e-01
2.23877093e+00 1.00650818e+00 7.16051656e+01 2.84401125e-02 1.07370094e-01 1.27826357e+00 5.37634969e-01
3.16553147e+00 1.09582629e+00 6.09721558e+01 1.53751145e-02 8.09189671e-02 1.51717129e+00 1.14671363e-01
3.75944904e+00 8.66796864e-01 7.49027119e+01 3.26430794e-02 1.18173898e-01 1.83798372e+00 5.08479143e-01
3.44722943e+00 9.56854385e-01 5.73720261e+01 1.01902966e-02 7.69137104e-02 1.19951867e+00 1.28005665e-01
3.02373793e+00 8.56294394e-01 6.31044736e+01 1.88709745e-02 7.32592902e-02 1.97083980e+00 3.06438309e-01
3.81501884e+00 1.11454675e+00 6.81197306e+01 2.35621841e-02 1.07574245e-01 6.00863685e-01 7.23601836e-01
2.76325405e+00 1.00057702e+00 6.76999286e+01 2.26065407e-02 1.00588039e-01 5.82121273e-01 4.93662444e-01
2.20041004e+00 1.12183185e+00 5.91608181e+01 1.23800724e-02 8.55815555e-02 8.69184748e-01 3.68185659e-02
3.66987568e+00 9.70764071e-01 5.61282589e+01 1.01402419e-02 6.78916230e-02 1.52339081e+00 1.74000558e-01
3.38794449e+00 1.00672475e+00 6.90845164e+01 2.54880480e-02 1.01937417e-01 1.49454586e+00 5.21783391e-01
2.88356301e+00 1.09939526e+00 7.09673372e+01 2.58725180e-02 1.25745241e-01 5.60936125e-01 1.99493938e-01
2.47821076e+00 1.04968448e+00 7.37804122e+01 2.98593917e-02 1.20602573e-01 6.39698070e-01 5.17838047e-01
2.93642230e+00 9.39345267e-01 7.45567061e+01 3.24274923e-02 1.10397048e-01 1.62865003e+00 2.79175996e-01
3.50527290e+00 9.69631002e-01 7.36763869e+01 2.92266825e-02 1.28863646e-01 7.74266659e-02 4.99741996e-01
2.13541266e+00 1.15098504e+00 6.92554462e+01 2.64950349e-02 1.03372664e-01 1.58931962e+00 6.72958918e-01
3.12360453e+00 9.74127065e-01 5.48432401e+01 8.61669783e-03 6.47193480e-02 1.80483928e+00 3.06881414e-01
2.65005880e+00 1.19219219e+00 6.26799355e+01 1.62164315e-02 9.14358579e-02 8.19316577e-01 3.99046392e-01
2.61810135e+00 8.18168641e-01 7.46214262e+01 3.26407359e-02 1.14959849e-01 1.95370534e+00 3.96165725e-01
2.29661214e+00 1.16270114e+00 6.82534889e+01 2.39219152e-02 9.88984650e-02 7.88979940e-01 7.23266393e-01
2.62809677e+00 1.01344203e+00 7.44866206e+01 3.19192382e-02 1.24107440e-01 1.13419853e+00 2.85005568e-01
2.13449378e+00 1.00556307e+00 7.17324420e+01 2.65247103e-02 1.23483164e-01 4.46300500e-01 8.02613942e-02
3.41313068e+00 8.57227389e-01 7.04077361e+01 2.62299572e-02 1.20075191e-01 5.87170210e-01 2.83945839e-01
2.18837283e+00 1.03528440e+00 6.05427039e+01 1.38185217e-02 8.86024571e-02 5.30563676e-01 1.24033271e-02
2.55941336e+00 1.10384713e+00 6.62127713e+01 1.86176607e-02 1.18693553e-01 3.74552051e-03 4.24474453e-01
2.21204037e+00 1.09268695e+00 7.18294858e+01 2.89449263e-02 1.02334952e-01 1.83135526e+00 6.88869968e-01
1.86765228e+00 1.17482614e+00 5.67986640e+01 1.02600701e-02 7.15116967e-02 1.12060712e+00 3.04673720e-01
2.53107372e+00 8.60137029e-01 6.97205088e+01 2.49073322e-02 1.14791937e-01 1.80473995e-01 7.63488209e-01
2.66926746e+00 1.08217600e+00 6.32199641e+01 1.68916553e-02 1.00801078e-01 4.87027829e-01 4.28871680e-01
2.91583746e+00 8.00747378e-01 6.49371764e+01 1.90319719e-02 9.90722835e-02 7.64995803e-01 6.35399077e-01
2.23428796e+00 8.98378802e-01 7.13298434e+01 2.79613904e-02 1.18296681e-01 8.28608513e-01 6.38398283e-01
1.61508883e+00 9.33372680e-01 5.46265274e+01 7.65710062e-03 7.21931735e-02 7.10763438e-01 1.34693415e-01
3.14884020e+00 1.13029768e+00 7.13063443e+01 2.68859320e-02 1.21384781e-01 6.72380281e-01 4.63846856e-01
1.68344930e+00 8.12011153e-01 5.93267960e+01 1.38105796e-02 7.71930530e-02 1.29672806e+00 4.92179266e-01
2.20635210e+00 8.27068650e-01 7.06433587e+01 2.57059210e-02 1.18915208e-01 2.83632969e-01 2.10554743e-01
1.94807643e+00 8.71768154e-01 7.20371011e+01 2.66489354e-02 1.26615931e-01 3.92353335e-02 2.89759373e-01
3.55286303e+00 1.08869457e+00 7.08869728e+01 2.60023027e-02 1.19382962e-01 4.59435731e-01 6.61348804e-01
3.28020766e+00 8.44580294e-01 6.07800399e+01 1.50086251e-02 8.21862756e-02 1.30314826e+00 3.71940733e-01
3.14662913e+00 1.04578264e+00 7.61736566e+01 3.23682045e-02 1.34705496e-01 4.04774537e-01 1.81399445e-01
3.52000830e+00 9.60839689e-01 7.19408138e+01 2.73233780e-02 1.25429405e-01 6.04923651e-01 7.97206994e-01
3.51374572e+00 1.19242661e+00 7.26177446e+01 2.77957397e-02 1.25308234e-01 3.55969489e-01 3.80984878e-02
3.22374007e+00 9.75808137e-01 7.30381059e+01 3.04230647e-02 1.23463835e-01 1.47935529e+00 3.02516453e-02
2.78676714e+00 9.51540091e-01 5.86500244e+01 1.23942166e-02 7.44860474e-02 1.59547549e+00 2.61149214e-01
3.52013806e+00 8.49110879e-01 6.66918896e+01 2.20279505e-02 9.28063215e-02 1.40330890e+00 6.92392330e-01
2.79659629e+00 8.61786093e-01 6.40215477e+01 1.79148876e-02 1.00802888e-01 3.83997168e-01 1.18744617e-01
3.58716747e+00 1.19160784e+00 6.82150321e+01 2.35945305e-02 1.04169414e-01 8.10908786e-01 3.05255029e-01
2.47821076e+00 1.04968448e+00 7.37804122e+01 2.98593917e-02 1.20602573e-01 6.39698070e-01 5.17838047e-01
3.64360754e+00 1.10260305e+00 6.47678851e+01 1.86823983e-02 1.05283754e-01 3.95803557e-01 4.90156872e-01
3.63898327e+00 1.14737296e+00 7.13015213e+01 2.63956641e-02 1.20169969e-01 8.20470797e-01 2.95492732e-01
2.93844534e+00 9.06306981e-01 6.98985300e+01 2.53698932e-02 1.10761772e-01 5.19127135e-01 1.73243270e-01
3.12999954e+00 8.67314088e-01 6.42357678e+01 1.77748956e-02 1.02071724e-01 5.16282836e-01 5.82199048e-02
2.64135910e+00 8.76724295e-01 7.32365938e+01 3.15083864e-02 1.10457934e-01 1.18989333e+00 4.84980276e-01
3.40648875e+00 1.16616313e+00 7.30864215e+01 3.04630753e-02 1.04703889e-01 1.38652914e+00 7.29554890e-02
3.36630645e+00 1.03425415e+00 6.99648116e+01 2.64856748e-02 9.47363400e-02 1.72821461e+00 1.57084030e-01
3.56308435e+00 1.12728399e+00 7.04869188e+01 2.63550551e-02 1.14735027e-01 8.75585468e-01 5.18792508e-01
3.71477590e+00 1.19909936e+00 6.91041626e+01 2.56285472e-02 1.00250212e-01 1.81614976e+00 3.45482189e-01
3.64965822e+00 1.03863775e+00 6.77882138e+01 2.16538091e-02 1.11495055e-01 8.24384117e-02 6.62795926e-02
1.68684965e+00 8.68154288e-01 7.32035940e+01 3.02746914e-02 1.13480229e-01 9.70888864e-01 7.19774837e-01
3.74956641e+00 1.07922674e+00 7.47560974e+01 3.23681071e-02 1.22308830e-01 1.07362248e+00 7.66718176e-01
3.36842483e+00 1.13454113e+00 6.34613560e+01 1.85406668e-02 7.95624585e-02 1.95041763e+00 3.41980578e-01
3.69676383e+00 1.05861534e+00 6.72954910e+01 2.10466956e-02 1.10676315e-01 1.34181459e-01 7.59656465e-02
3.21495527e+00 1.17494569e+00 7.44788145e+01 3.23498703e-02 1.07688417e-01 1.36165266e+00 4.71725273e-01
3.69646627e+00 9.67369736e-01 7.17746477e+01 2.88940079e-02 1.11998567e-01 1.38480688e+00 7.97648491e-01
2.49888862e+00 9.02537559e-01 6.78662748e+01 2.41954214e-02 9.98303118e-02 9.64463534e-01 4.25469750e-01
1.79723351e+00 1.15462964e+00 7.23300170e+01 2.74308390e-02 1.20994613e-01 2.75408944e-01 5.92509136e-01
1.67653522e+00 1.18548795e+00 7.35669698e+01 3.11848927e-02 1.14324329e-01 1.44561607e+00 2.85428587e-02
2.87805763e+00 9.60678084e-01 5.98053888e+01 1.38466882e-02 8.37796284e-02 7.46235955e-01 4.85264241e-01
2.84751760e+00 8.15888062e-01 6.55091612e+01 2.03057548e-02 9.59298806e-02 7.53602265e-01 5.41828985e-01
3.77432944e+00 1.00931993e+00 6.48804940e+01 1.96107167e-02 8.43803422e-02 1.19023017e+00 2.07508147e-01
1.78404899e+00 1.06535589e+00 7.50818970e+01 3.20177838e-02 1.30413177e-01 1.20419388e+00 2.08156510e-01
1.92278501e+00 1.07250416e+00 6.58842461e+01 2.17381096e-02 9.56272064e-02 1.14621709e+00 1.94660040e-01
3.39122528e+00 1.08176678e+00 5.99769618e+01 1.34991296e-02 8.14220288e-02 1.01878400e+00 2.91002040e-01
2.01812206e+00 8.16940967e-01 6.39499869e+01 1.89842610e-02 8.92056661e-02 1.43941310e+00 2.38877981e-01
1.98145464e+00 1.12218725e+00 7.19223619e+01 2.71190288e-02 1.26499449e-01 3.76521615e-01 2.98840222e-01
1.85368161e+00 1.14671385e+00 7.30503196e+01 2.92418872e-02 1.22122745e-01 9.38221307e-01 1.08497488e-01
2.55983302e+00 1.17588995e+00 7.22740946e+01 2.65184785e-02 1.30821836e-01 3.02771605e-02 7.34035144e-01
2.98800637e+00 1.01981717e+00 7.04994184e+01 2.70786613e-02 1.05868290e-01 1.58480957e+00 3.09680133e-01
3.33971966e+00 1.06739503e+00 7.18189819e+01 2.77199072e-02 1.21271000e-01 8.19541047e-01 1.41910979e-02
1.94156347e+00 8.02317493e-01 7.01690716e+01 2.61372345e-02 1.05443444e-01 1.66753819e+00 6.01806207e-01
2.76711793e+00 9.87939968e-01 7.10407270e+01 2.56844218e-02 1.28651665e-01 1.76293918e-01 1.26854512e-01
2.23428796e+00 8.98378802e-01 7.13298434e+01 2.79613904e-02 1.18296681e-01 8.28608513e-01 6.38398283e-01
2.25934615e+00 1.06788000e+00 7.50331937e+01 3.22541434e-02 1.23164707e-01 1.22192818e+00 1.92263501e-01
2.89950495e+00 1.05289081e+00 7.25984876e+01 2.90450388e-02 1.21834781e-01 9.15066457e-01 5.74001877e-01
2.03806978e+00 1.19464707e+00 7.17366145e+01 2.60464386e-02 1.26766867e-01 1.81357828e-01 3.96802795e-01
1.84071151e+00 9.68945901e-01 5.42387543e+01 7.46723554e-03 6.91822789e-02 9.68751590e-01 1.97256258e-02
1.73700494e+00 8.44528423e-01 7.04851192e+01 2.85005569e-02 9.99280205e-02 1.99828341e+00 7.82704061e-01
1.70187421e+00 8.21962385e-01 7.25546826e+01 2.81740627e-02 1.21968662e-01 2.98685885e-01 5.94437619e-01
3.41104896e+00 1.08797334e+00 7.59503765e+01 3.06891870e-02 1.43379267e-01 1.00810537e-01 4.93142327e-01
3.49852330e+00 9.75264618e-01 7.34814786e+01 3.21382295e-02 1.08184648e-01 1.50770086e+00 2.67258916e-01
2.46432687e+00 8.02563629e-01 5.94983230e+01 1.25586008e-02 8.15627153e-02 9.52366755e-01 5.32079886e-02
3.27124059e+00 9.89984615e-01 7.15200624e+01 2.82144364e-02 1.11855335e-01 1.86448085e+00 3.38045757e-01
2.21799775e+00 8.85797742e-01 7.58289182e+01 3.08879207e-02 1.37280657e-01 3.82139175e-01 3.72742098e-01
1.65575287e+00 1.17322737e+00 6.30292642e+01 1.67663553e-02 9.14427927e-02 6.50925882e-01 5.11807080e-01
3.70545209e+00 8.63699936e-01 6.31518079e+01 1.65608111e-02 9.57130942e-02 4.68237206e-01 1.19732355e-01
2.19575879e+00 8.70097936e-01 6.73876305e+01 2.32893115e-02 9.38205620e-02 1.58333906e+00 4.41022907e-01
3.11576389e+00 1.15402666e+00 6.68867335e+01 2.16811525e-02 9.64608003e-02 1.08654325e+00 5.35065008e-01
2.59520266e+00 1.12426650e+00 5.65793270e+01 1.00100986e-02 7.08566991e-02 1.42454415e+00 1.89857613e-02
3.68853155e+00 8.85693905e-01 6.35353419e+01 1.65535652e-02 1.01595210e-01 2.82817826e-01 6.30365506e-02
3.44141119e+00 8.78225499e-01 6.98258449e+01 2.50641453e-02 1.10434301e-01 1.05390948e+00 4.05930104e-01
1.73738242e+00 1.07494958e+00 6.22077668e+01 1.44680122e-02 1.01181302e-01 1.87943782e-01 2.96227600e-01
3.80395678e+00 9.25516652e-01 7.46646033e+01 3.09040953e-02 1.34114055e-01 1.41258648e-01 4.89184867e-01
2.63666390e+00 8.40840634e-01 6.48993185e+01 1.73432119e-02 1.11258350e-01 7.07263046e-02 4.28401849e-01
2.45841046e+00 1.11880114e+00 7.19372167e+01 2.80398981e-02 1.24545936e-01 6.19072388e-01 4.75009611e-01
2.13394425e+00 1.13047723e+00 7.08676148e+01 2.76224094e-02 1.05832033e-01 1.78440363e+00 5.66250156e-01
2.76319827e+00 8.00300955e-01 6.85110867e+01 2.28277563e-02 1.04768433e-01 7.42643172e-01 1.67688353e-01
1.84071151e+00 9.68945901e-01 5.42387543e+01 7.46723554e-03 6.91822789e-02 9.68751590e-01 1.97256258e-02
1.89639548e+00 9.67551203e-01 7.46213263e+01 3.12738422e-02 1.26017011e-01 7.95203257e-01 6.11512122e-01
2.66581124e+00 8.72854025e-01 7.28326698e+01 3.01294043e-02 1.04603215e-01 1.79039788e+00 1.90216924e-01
2.02475378e+00 1.06057611e+00 6.52427021e+01 2.09377741e-02 8.83667924e-02 1.52850311e+00 6.39679975e-01
2.02475378e+00 1.06057611e+00 6.52427021e+01 2.09377741e-02 8.83667924e-02 1.52850311e+00 6.39679975e-01
1.63061219e+00 9.54064263e-01 7.08480289e+01 2.69046009e-02 1.16511415e-01 8.98455238e-01 3.83658178e-01
3.49883686e+00 9.92966911e-01 6.69237383e+01 2.25583812e-02 1.04137343e-01 1.13042608e+00 3.45705438e-01
1.74183553e+00 1.13599029e+00 7.40486191e+01 3.23860853e-02 1.10485194e-01 1.83216557e+00 4.47952038e-01
3.52013806e+00 8.49110879e-01 6.66918896e+01 2.20279505e-02 9.28063215e-02 1.40330890e+00 6.92392330e-01
3.16326263e+00 9.55928321e-01 7.47581039e+01 2.93294994e-02 1.30293292e-01 4.15564643e-02 4.42765562e-01
2.93157531e+00 1.15424350e+00 6.94329653e+01 2.59032037e-02 1.08618428e-01 1.05277512e+00 7.90246930e-01
3.69929907e+00 1.02922266e+00 6.73016178e+01 2.12407782e-02 1.15262809e-01 2.72174734e-01 4.56236957e-01
3.46436284e+00 1.16425974e+00 6.83211670e+01 2.16979236e-02 1.11930969e-01 2.05417751e-01 5.43885926e-01
3.39598584e+00 1.07101446e+00 6.84459817e+01 2.36308613e-02 1.06415619e-01 9.98565682e-01 7.02506689e-01
3.69715913e+00 1.18656103e+00 6.22231461e+01 1.65940780e-02 8.74702397e-02 1.00726150e+00 5.81292680e-01
2.15625585e+00 1.15344446e+00 7.14895755e+01 2.89471781e-02 1.03298802e-01 1.56401004e+00 1.18141494e-01
2.87310315e+00 1.08218436e+00 7.19511224e+01 2.74971499e-02 1.24938392e-01 1.94059701e-01 3.14820069e-01
3.51945782e+00 9.23753888e-01 6.18017069e+01 1.55860893e-02 7.73491171e-02 1.28608333e+00 2.85841858e-01
2.08307348e+00 8.53527025e-01 7.13954071e+01 2.80488744e-02 1.06893650e-01 1.30496391e+00 6.15604945e-01
1.61545295e+00 1.10326197e+00 6.49832590e+01 1.92219352e-02 9.77334965e-02 7.75791824e-01 5.81952119e-01
3.37036832e+00 9.69302374e-01 6.71389576e+01 2.26223817e-02 1.03767461e-01 5.22954687e-01 3.45753101e-01
2.53074589e+00 1.18831359e+00 6.81755351e+01 2.39160783e-02 1.04942682e-01 1.34160474e+00 6.07003028e-01
3.73654596e+00 1.18125403e+00 6.07181666e+01 1.51568329e-02 6.84952585e-02 1.82968540e+00 3.63278965e-01
3.53535313e+00 1.00432919e+00 7.13638995e+01 2.60689228e-02 1.22845121e-01 1.85483604e-02 2.12063440e-01
3.74178411e+00 8.64851943e-01 7.35288713e+01 2.95586046e-02 1.31722132e-01 6.19320272e-02 2.34599612e-01
2.60846841e+00 1.00363084e+00 6.11292593e+01 1.58551623e-02 7.61702109e-02 1.46695006e+00 2.19319209e-01
1.81932764e+00 1.17038638e+00 7.53682971e+01 3.10880167e-02 1.42498540e-01 1.75803788e-01 3.25073156e-01
1.76525941e+00 1.15934707e+00 7.19357661e+01 2.86417317e-02 1.05428516e-01 1.74861593e+00 6.78532339e-02
3.87905490e+00 1.18681676e+00 7.33352635e+01 3.14789950e-02 1.19023528e-01 1.15776359e+00 7.70281792e-01
3.12964711e+00 1.17390273e+00 7.30118148e+01 2.94972457e-02 1.16032369e-01 7.38912573e-01 3.17681751e-01
