weight logl logA n_s H0 omega_b omega_cdm m_ncdm w0_fld wa_fld tau_reio
2.931488368804687911e-29 -7.719471643628262427e+02 5.555376898908958028e-01 7.400677073726149580e-01 7.823819427316411890e-01 6.566385755631715115e-01 5.957174874969372036e-01 9.197656679206803743e-01 5.607983572158322660e-01 6.047997934308887436e-01 1.649787961064860253e-01
3.093616031045467611e-29 -7.718908339892795993e+02 7.477420240062002676e-01 3.337046721708564201e-01 5.987912768364650473e-01 1.273052069966432720e-01 9.517053918959198500e-01 4.689371425814659045e-01 6.432271595540965947e-01 5.775648310571810384e-01 9.412742688718080952e-01
3.380302988963524703e-29 -7.717997092853979666e+02 6.756966838709203005e-01 7.554878083724390070e-01 5.907080714575855263e-01 8.019884161523427313e-02 4.244813671799319010e-02 9.800197144071718380e-01 8.986928511838934153e-01 1.924854651793175275e-01 7.895563729339735159e-01
3.855113679553193354e-29 -7.716657741371404882e+02 2.364323194098970626e-01 5.415164540264194581e-02 9.841882602076904574e-01 1.344371481674260238e-01 7.319750954929705733e-01 4.648631875712050388e-01 5.760828055488992350e-01 5.542541512375632751e-01 2.186787621051815567e-01
4.092636103601106333e-29 -7.716034853460344038e+02 2.921839195548721069e-01 1.872914229031872324e-01 8.223542734282188738e-01 3.921317636025209996e-01 1.317907246137950406e-01 5.674658092045770097e-01 7.193142608347719014e-01 5.250743588299668918e-01 7.702645580080832444e-01
4.236350806916669576e-29 -7.715664723926620354e+02 5.440530644836124585e-01 7.306201807631017564e-01 6.163588583712945601e-01 1.926485490683901292e-01 4.033994382067274120e-02 4.183811918267367203e-01 8.576874150772226812e-01 2.586597912963730650e-01 6.021169056067624537e-01
4.598132791880431866e-29 -7.714820243262997792e+02 8.517010407836643759e-01 6.330991938179352241e-01 6.083228457770332165e-01 7.427388067165129337e-01 4.892381343135705496e-01 3.479022562677097641e-01 7.159434079695660147e-01 4.598228081936075462e-01 9.757442840742770462e-01
5.683748391309750643e-29 -7.712675636894566651e+02 7.927720013628651863e-01 7.965345800812113630e-01 9.599042967244928448e-01 1.109402292637188259e-01 7.213685813431427452e-01 6.339031766031594239e-01 6.737836101934018274e-01 4.388880517216042776e-01 9.596654266451781767e-01
7.250853990359523370e-29 -7.710215553788771103e+02 9.616691895516571442e-01 8.163872039640852618e-01 6.994288142989176782e-01 1.661174971310118709e-01 9.596878588575165070e-01 5.617468839435768579e-02 6.370488059803743885e-01 7.690991550806568489e-01 2.653256101039044301e-01
7.373156309936206538e-29 -7.710023287534808105e+02 2.854630973965507357e-01 5.276037745667585543e-01 9.488497470991206217e-01 6.726439078186938758e-01 9.982877746194760427e-01 8.681085597080999694e-01 7.808434507407251424e-01 2.500313686096954369e-01 2.889876446608001803e-01
8.903638550866741908e-29 -7.708112146134488967e+02 2.024739971799469629e-01 5.399988113410725266e-01 4.540331543470715880e-01 9.701826168675916628e-01 8.954886062727178686e-01 6.123561664518633041e-01 9.058134368225391198e-01 5.005619015415935236e-01 8.022090649082059821e-01
9.477580172572577843e-29 -7.707462456049546518e+02 5.334572983545511349e-01 2.224983125169598397e-01 8.501398845051101327e-01 1.141231050182603957e-01 8.780151947890179054e-01 6.011167234441797680e-01 8.381603044076543219e-01 1.576608041461702303e-01 3.374363054331136480e-01
1.009898003361589493e-28 -7.706802402006035209e+02 2.446729353591465816e-01 9.043000521878609144e-01 4.161615985560013220e-01 7.139982503480908349e-01 8.536205180269185178e-02 5.951452631331604071e-01 6.587452341166695202e-01 7.249962355672348036e-01 8.401719484199938748e-01
1.138968377710101534e-28 -7.705574666187112598e+02 2.047629583857690783e-01 4.776455196306164108e-01 7.155342590703130945e-01 6.987925599094531037e-01 7.430151954959680616e-01 6.472685895723008231e-01 9.075552474070650577e-01 9.517852730535414363e-02 8.294029528712314470e-01
1.553467976464489621e-28 -7.702445997037461893e+02 3.451111670992620395e-01 5.374376167322791886e-01 5.485373120188929974e-01 1.563379927113832668e-01 2.119938007442162542e-01 6.568109298311262112e-01 5.848384921409260917e-01 7.119958394070569074e-01 8.661983303195012196e-01
1.872138245012585571e-28 -7.700555083154262093e+02 4.125891832309617202e-01 5.652915971310819021e-01 8.148686183853226517e-01 7.628825110701836776e-01 9.610679000578076225e-01 3.603481554920866525e-01 9.267710849725115940e-01 1.040632668263052896e-01 1.891475366749588716e-01
2.286363054063832762e-28 -7.698531271705229528e+02 4.188699697311735193e-01 2.929772211669913196e-01 8.166771831256882663e-01 7.107594650843297446e-01 3.008015296898872704e-01 7.298476402631681736e-02 6.339917815171614013e-01 7.486949607978351517e-01 1.743993272772713654e-01
2.568867148730168171e-28 -7.697341245360188395e+02 7.376406681173529600e-01 2.360182535842870744e-01 2.787680688445283161e-01 6.932489452568776356e-01 2.721744712145424128e-01 5.139635783828100379e-02 9.487034042615378748e-01 3.973807191825999841e-01 8.256997602187668983e-01
3.873547012089670902e-28 -7.693209189117200140e+02 5.788856388318638357e-01 6.137943990102348035e-01 4.444948341545967851e-01 2.536516010948989264e-01 6.608679610137748739e-01 6.264197857430460203e-01 6.782472626755384759e-01 6.667186340114880094e-01 7.853704615021391833e-01
4.184457403715780981e-28 -7.692412124966872398e+02 4.609164995129184650e-01 7.344871721993180280e-01 6.944564905364899454e-01 1.552925795202831916e-01 6.213639679698664819e-01 9.589455727624287551e-01 4.970015983109641322e-01 8.058158510392717799e-01 3.875719319360475534e-01
5.192731871051856152e-28 -7.690228296088222351e+02 3.941512337033177271e-01 5.717371028733176930e-01 6.908374302750847074e-01 1.714096557489145356e-01 8.518184174979162027e-01 3.350820031924416353e-01 8.582989580950479702e-01 1.679059971305909560e-01 1.397716178537614651e-01
9.338914807281625069e-28 -7.684333994817532130e+02 3.520856167052863750e-01 4.188485598304634294e-01 4.042633039219530877e-01 4.013556933723329001e-01 5.778937350112655080e-01 3.352901727312507241e-01 8.902133616343325118e-01 5.380116242604487953e-01 2.916780492679367232e-01
1.042605485608833573e-27 -7.683207815917841117e+02 4.835093483800452230e-01 9.304476471447544750e-01 9.066953613174070226e-01 3.726686945478208113e-01 3.187187597654582705e-01 4.197306928431729922e-01 8.659714932162415613e-01 6.837391984644615173e-01 4.599071980149977978e-01
1.106984116156996442e-27 -7.682583651415171744e+02 5.508351524185850501e-01 4.451784909581412153e-01 6.144364094514892516e-01 7.883586924644990779e-01 4.046314596843181288e-01 9.510312788830699304e-01 6.242588583356284415e-01 6.011630440582668156e-01 1.802969358687541712e-01
1.427786438453338158e-27 -7.680013791467629289e+02 1.294020504026375251e-01 6.907558955226272834e-01 6.086715743437909332e-01 5.078965451251650220e-01 2.461110624738391817e-01 8.951648687268235483e-01 8.007315049673514595e-01 3.191099405126675004e-01 1.511013945485653043e-01
1.432097884702288581e-27 -7.679958640251510360e+02 5.656549917386610726e-01 6.694246436542566903e-01 3.964829132285611069e-01 3.834398284965803150e-01 5.764549276031372127e-01 9.073346080926192325e-02 8.737266335044288068e-01 5.655709022111434781e-01 5.326159358068451866e-01
1.455000991675481086e-27 -7.679774978644052226e+02 1.099241722984793945e-01 7.705968380901606629e-01 7.826573060409522942e-01 3.668162870893684202e-01 2.047816333492212815e-01 6.466293662740630888e-01 7.979653174736928145e-01 3.894362164704854301e-01 5.653688898614089853e-01
1.720373027264937331e-27 -7.678074633029644929e+02 7.007234093481785608e-01 9.802676267674415023e-01 7.541557956525406503e-01 5.029787437129353833e-01 8.793512783191300697e-01 9.288559608510806864e-01 8.350334737295648235e-01 1.593712214183525822e-01 4.336538648734478141e-02
1.771389681120647350e-27 -7.677757400774837606e+02 9.991262662513886728e-01 7.752174825041906470e-01 3.288642811722626291e-01 2.685105478246142541e-01 5.873470415441032211e-01 5.729604581374077021e-01 9.961745574810255688e-01 3.873421099348219876e-01 6.468169845915364702e-01
1.799472838255359814e-27 -7.677575106922203076e+02 4.584104501558307065e-01 9.289494107948861323e-01 7.952915043403340212e-01 1.951327057554460565e-01 6.353852761459281018e-01 4.657476692898432358e-02 8.615590463295801360e-01 2.600537600869998744e-01 2.521901420582015607e-01
1.907701542334463177e-27 -7.676966053101548368e+02 1.509884944409102259e-01 4.855863110665116222e-01 8.235990703677457114e-01 7.763851059779255381e-01 2.534796679987006973e-01 3.699257658313923613e-01 6.312152259405579002e-01 7.026582506010279339e-01 6.390660722063279398e-01
2.015703246790538807e-27 -7.676390363062307642e+02 8.364366863009620179e-02 5.142369673531625995e-01 5.486620062947235033e-01 5.025839837495723605e-01 2.415279064770250450e-01 8.839428466528953532e-02 9.482614495835256507e-01 1.776999015975435636e-01 1.210439072446112263e-03
2.223121720680142097e-27 -7.675385920579675485e+02 4.334687269034293022e-01 1.971254021165375070e-01 3.923199910363643905e-01 3.940892643933645578e-01 1.834107736729554405e-01 6.644190020511986372e-02 9.907227569481376062e-01 2.169966825581339798e-01 8.846632524176092360e-01
2.582936586091568063e-27 -7.673860774832672860e+02 4.058879276494130606e-01 1.215600182551782593e-01 8.547838912665609579e-01 8.166712363307463418e-01 3.135927871933853472e-01 8.660238387525905912e-01 7.329079306157684215e-01 4.641871753988782157e-01 9.047195960245566493e-01
4.073797833397403431e-27 -7.669279287536328411e+02 6.823001109111249685e-01 1.825437748186242715e-02 3.292457422058786554e-01 6.261821511983814981e-01 2.105528025360544619e-01 9.185983377536459660e-01 7.878142848538940424e-01 5.828303627940302212e-01 8.320617269034238372e-01
4.950050278120411569e-27 -7.667306067128673703e+02 2.597912413907325080e-01 7.962748567070726535e-01 2.595615130696760087e-01 6.971678613922862588e-01 1.531897863189141118e-01 1.023806798328068535e-01 8.950921439254545531e-01 5.356207698064849865e-01 9.311054541718211119e-02
6.215270245748706114e-27 -7.665004952397514444e+02 8.374583205528064456e-01 1.162223557827063436e-01 6.030456291428388793e-01 7.835891363047322589e-01 7.064148141849312390e-01 1.379076146440284534e-01 8.028115587161791522e-01 5.884895435949827336e-01 1.292463342785410418e-02
6.947149194753308076e-27 -7.663866730589710414e+02 4.119836315154778994e-02 8.811772098100886241e-01 3.652347727271236799e-01 3.897717097884788595e-01 9.978841456292288914e-01 3.269703688701171007e-01 8.364405120246726222e-01 5.652760058423462741e-01 1.698018733348853893e-01
7.957701835908068531e-27 -7.662483642025039217e+02 3.652737500429088513e-01 7.531764929193404123e-01 7.459832770009551250e-01 5.614764207433057264e-01 6.696435830111773235e-01 8.174081771534518204e-01 7.225857917221433224e-01 6.162657559371790272e-01 6.929670870839051977e-01
8.950784241465441040e-27 -7.661282632933997547e+02 4.687012082142433256e-01 4.513084222012241353e-01 9.089122943328993287e-01 7.728399711481901413e-01 8.675297173215618107e-01 2.725469189537351733e-01 7.797443511427031293e-01 3.327139354077929267e-01 2.905279423899445046e-01
1.133248715267511466e-26 -7.658898308764310059e+02 8.188698778997044458e-01 8.788830008876092892e-01 6.582608872432638147e-01 3.901081437457160073e-01 6.163339572682158263e-01 4.916205697781722561e-01 9.906116933768778221e-01 1.023097040540934533e-01 4.965361325877937215e-01
1.185809300890521593e-26 -7.658419938577804942e+02 5.622578199046932568e-01 2.521702227026554333e-01 9.008853565208871927e-01 2.168468575189449465e-01 8.401003667157638244e-01 7.608675959843104186e-01 7.723507761855163967e-01 3.473794899965126914e-01 7.914740786160827657e-01
1.419993776119740734e-26 -7.656592668650090445e+02 4.891460648441817716e-01 3.920769767791965066e-01 4.746553460978931716e-01 2.591105613776019112e-01 4.199441996519288622e-01 4.757613999241819824e-01 9.162660726004765444e-01 2.381325037605129813e-01 6.071925291438589056e-01
1.417256244507815655e-26 -7.656586965733122270e+02 3.400584369283915498e-01 7.950163344715592828e-01 9.447481831500588179e-01 1.806218664610598212e-01 6.892544817332284524e-01 2.977122795153779311e-01 6.661457036581993618e-01 4.879568365372040084e-01 6.238583813570850456e-01
1.758423685155755166e-26 -7.654405015793017810e+02 9.751258478643733962e-01 6.228608717860915078e-01 6.323794153577155797e-01 4.190033916607350806e-01 5.448646371359753271e-01 7.007085786868554322e-01 9.935763467522270576e-01 1.427628781742483755e-01 4.143130309456448668e-01
2.438043860710191749e-26 -7.651112233322539851e+02 2.565193964585451569e-01 8.787967420757839543e-01 8.757516063307452248e-01 5.723395752859627983e-01 9.664619034847824475e-01 3.324791626549953305e-01 8.267155390283075223e-01 6.982868904961653245e-01 8.573938014419262288e-01
2.693057111808010102e-26 -7.650092423324898618e+02 1.495082326904746406e-01 9.142003102965469141e-01 3.553704251192367769e-01 8.812183500704409145e-01 2.920096397711728908e-01 7.236822588661322442e-01 7.751838036287221900e-01 6.780498229632101470e-01 4.425191283030468492e-01
2.816152932085935978e-26 -7.649620476085081009e+02 7.088476289364422644e-01 5.763195337071106428e-01 5.200767305646251115e-01 7.358523644570534872e-01 1.719999810859351719e-03 2.558349580415941737e-02 7.314658782095572187e-01 5.130384262223940395e-01 8.024952847734638794e-01
2.861254975253988671e-26 -7.649436590224759129e+02 8.136954595195624584e-01 6.651831473078351209e-01 5.008245460331420817e-01 7.557063068283653706e-02 7.434822760333545943e-01 2.058705488394290128e-01 6.506698364051691774e-01 6.680627080961010211e-01 6.615810595109063996e-01
3.293872246268206986e-26 -7.648003555063629619e+02 2.263283132344271475e-01 4.415400370842378353e-01 5.809639252616104477e-01 6.430538180955713834e-02 2.605398129029341536e-01 4.696484040124566661e-01 9.857533507121920557e-01 1.561232698865286928e-01 3.877544453445006534e-01
3.433719101486244943e-26 -7.647562753936865647e+02 2.520368779325345976e-01 9.530885848921124559e-01 5.184539030976048624e-01 9.096062246918786842e-01 4.277942461517776351e-01 2.083327903496227096e-01 8.815048186211293935e-01 2.783732320767265955e-01 2.385159277159492053e-01
3.639994444060645166e-26 -7.646954371983077863e+02 9.903338262097579614e-01 6.042916357153866880e-01 3.950305336248608468e-01 5.985298737514886946e-01 8.803323241266409749e-01 8.025352516169229622e-01 9.895346538702574080e-01 2.132769327948225158e-01 4.036928024254760050e-02
4.040308293756838633e-26 -7.645885983542009399e+02 6.895154500744983261e-01 5.973066692984941861e-01 6.422812402769578766e-01 9.813692065104738793e-01 7.092788175477021673e-01 9.482086178688640121e-01 9.742644980021838430e-01 2.224854286301870543e-01 9.095923591934996777e-01
4.409476635576255547e-26 -7.644986633479222746e+02 2.260865598626303763e-01 5.123294717822497457e-01 4.127160743141408128e-01 1.376113787643048481e-01 2.845184811461799468e-01 3.063519665481835297e-01 9.866074191534073279e-01 1.980008125706902433e-01 7.091158368682152213e-01
4.540594142036420377e-26 -7.644668614818176593e+02 7.163780601334464038e-01 5.781980446009974406e-01 8.006097805908044540e-01 5.649687169743701221e-01 3.084862771487147937e-01 8.530244768866532823e-01 7.989984309299962284e-01 3.609416105492361249e-01 6.637248619716374920e-01
4.761301436606414917e-26 -7.644168983116732079e+02 1.962898301934508094e-01 7.417176312691307061e-01 9.664373905627711148e-01 9.225085404256715416e-01 4.037907721644155012e-01 1.851407331203979156e-01 5.129972954030457277e-01 7.537539088094331596e-01 9.945340122865640176e-01
4.810990576420691799e-26 -7.644040163496398463e+02 5.960475753237228780e-01 6.330163683730819502e-01 9.511620329472352253e-01 8.160587465906998794e-02 8.450340933755720041e-01 1.102599955274952137e-03 6.830693757705131874e-01 4.484124278839280997e-01 6.471745870358339703e-01
6.847467809519480575e-26 -7.640485404325102081e+02 9.475686695930207737e-01 7.330926970825579758e-02 9.951235232849203749e-01 5.373580687273082912e-01 7.061883799884600688e-01 1.446564065097991625e-01 5.226829536500208206e-01 6.782084797594528647e-01 7.230534949573819148e-01
7.270892454941036765e-26 -7.639860403109983054e+02 9.717183560958506661e-01 5.412478211278591855e-01 5.721361684973335082e-01 1.764143120216523641e-01 5.302181722722750790e-01 2.288580637131011342e-01 8.845813477963648808e-01 4.559125883089212294e-01 4.835310600266166103e-01
1.196074568615944639e-25 -7.634857892586783237e+02 3.384796573620556526e-01 8.248958283220719778e-01 7.746857322674146618e-01 1.267130402988485560e-01 2.552061017157956080e-01 8.962790195809907656e-01 7.865228242275110748e-01 4.233659632401848283e-01 7.569050085008421913e-02
1.368463825841945807e-25 -7.633486454448917584e+02 4.500360067550167598e-01 9.255362412633865166e-01 9.544880331467950896e-01 8.325607675006574393e-02 9.693543391810011123e-01 7.746256358097891592e-02 5.714902515699108454e-01 5.531835558601692071e-01 3.685883165360529512e-01
1.647789890435091965e-25 -7.631603993309130374e+02 7.048429204890501731e-01 2.016250919520993223e-01 6.344954914926099754e-01 5.597892784283849954e-01 6.737897264575158918e-01 8.281030539333951168e-01 8.334524008885971780e-01 2.446833185178456382e-01 7.326289961907535009e-01
1.761093406167209751e-25 -7.630913993909482542e+02 9.528259158691204656e-01 8.310270898755340863e-01 6.043184131998451392e-01 3.804775748203448327e-02 5.260183811671934606e-01 1.035790965083596138e-01 9.749141753533321353e-01 1.137207793131208566e-01 9.025722473747924690e-01
1.956188523999113080e-25 -7.629838363112235129e+02 5.490177113149103949e-01 8.575352770901023547e-02 3.688303353689487141e-01 3.152361041507703021e-01 9.067286504100816602e-01 3.882940354337960365e-01 8.645988924497092221e-01 4.627542087426752548e-01 8.662770417976656256e-01
2.139505204457144282e-25 -7.628917596711748956e+02 5.691358082675731511e-01 1.157568179710788403e-02 5.997384343598862744e-01 2.323658120303482288e-01 5.709484435248376455e-01 4.100985840040516361e-01 6.604017673719864145e-01 5.589192310067495617e-01 2.891919938102083254e-01
3.203742897964989521e-25 -7.624855144786987466e+02 7.435788603083481885e-01 2.791338626626665986e-01 8.893225740857514383e-01 9.969450159594336336e-01 3.720596967287305157e-01 7.805255156681745188e-01 6.868887263604773752e-01 4.608281880746712966e-01 5.768287701618768359e-02
3.750055918207603586e-25 -7.623255635092111788e+02 4.102534379700040201e-02 9.156433567914887828e-01 7.749301579668206319e-01 9.554149535995273279e-01 9.044527707175609166e-01 7.414097399455432669e-02 8.107502474159167249e-01 4.607766505558917869e-01 5.945295241663672847e-01
4.401055657103810047e-25 -7.621629898263877294e+02 7.608090500845097193e-01 1.862263423015542152e-01 8.077615454063696854e-01 3.862758527569332134e-02 5.216017078335070112e-01 9.184397883900600190e-01 8.045956622039049932e-01 3.574169784909538850e-01 4.063822303847141049e-01
4.680780405438565352e-25 -7.620988694112777466e+02 4.025557067354825769e-01 8.311112149530064386e-01 6.517119417929614356e-01 9.014442641057681671e-01 7.635326642345005022e-01 9.368599331450927492e-01 7.771456033297176047e-01 3.240593814198693412e-01 5.617320023406101592e-01
4.928762578514828812e-25 -7.620447463023278942e+02 3.562453679726128586e-01 5.330571921001362456e-01 6.819880831553335465e-01 5.116786943334783455e-02 3.594106182459001486e-01 4.931390764584040465e-01 5.192069480756348332e-01 7.518417250745957903e-01 6.797828864348243183e-01
6.573065257474860801e-25 -7.617543539832610122e+02 7.834163973263842395e-01 1.704930620433990907e-01 6.220373714181237634e-01 4.994497498365839672e-01 6.629816691674225160e-01 8.088703789426395785e-01 6.796849931031557768e-01 5.057926546021073166e-01 6.214071366447335709e-01
7.019934637894371504e-25 -7.616860803534511888e+02 7.182301589089390426e-03 8.354893477416532876e-01 7.626781228630103993e-01 2.934220508554455931e-01 4.132560018774988908e-01 4.347423470001607892e-01 5.176522085762672587e-01 7.156271647843045480e-01 2.540642767419479808e-01
7.273798392122585880e-25 -7.616480556306564722e+02 1.162851135189598706e-01 4.182952121455266736e-01 3.085242320252734594e-01 7.139387627757975974e-02 1.875754996402078101e-01 4.615732968874031172e-02 8.316589038715826998e-01 5.405757763981211550e-01 4.056838527145224527e-01
7.537583963833654309e-25 -7.616099325591326306e+02 4.240739286161055999e-01 5.515385296660094694e-01 3.772638354269830518e-01 9.536928133536004548e-02 5.656835331674991973e-01 1.163704625052393027e-01 9.565736278917024160e-01 4.363818398738372739e-01 5.046569607286339743e-01
7.582934270413113075e-25 -7.616014340289418669e+02 7.521573177496434504e-01 7.006853916235613600e-01 8.110826997432015739e-01 3.203342493900424026e-01 6.137266358426179957e-01 5.876476141988725699e-01 7.524882177096852143e-01 3.188114048626258246e-01 2.613525071565185875e-01
9.493709198005449359e-25 -7.613742048710258814e+02 7.026456954477106054e-01 8.864440662129878801e-01 9.238598205998180823e-01 3.991757425820827709e-01 8.400238402265519655e-01 1.828857532565191235e-01 4.410828962448886115e-01 7.961835476841063741e-01 4.751705468340148286e-01
1.127309850984120451e-24 -7.611999150360152271e+02 5.129574215745676957e-01 7.182782347382171695e-01 4.687815636087130367e-01 7.401997010174680147e-01 9.106643657151489712e-01 4.637626367780652847e-01 7.187464103527811954e-01 7.120524093136756383e-01 5.805455306268931803e-01
1.166684432477814598e-24 -7.611630832600608301e+02 2.956299320259003771e-02 1.220888455644897341e-01 9.429255663944937638e-01 4.859543224127277350e-01 9.644884881484747652e-01 3.523557562849706226e-01 6.210147847001775689e-01 6.370828314050704932e-01 2.401600167307550437e-01
1.178864373351337997e-24 -7.611501975879974680e+02 4.670939209222287891e-01 6.292775917090005500e-01 9.511017174465474788e-01 3.240514378960240860e-01 9.006097583288078523e-01 1.292492699614733453e-02 4.986711905027958469e-01 6.863176907562584805e-01 8.257406543236300855e-01
1.319746667341858106e-24 -7.610348093681111550e+02 8.403813781146661777e-01 2.416813539513139597e-01 3.357135432438121958e-01 1.099736739372616512e-01 9.073404559593029051e-01 5.391382031254554619e-04 9.961540801294773706e-01 3.423792244586715272e-01 9.263415496228074586e-01
1.695862543397082998e-24 -7.607815576810503444e+02 9.861611348564786050e-01 4.168375229032189599e-01 5.745394771781212606e-01 4.749061300644575878e-01 2.344303126082907252e-01 1.226535905525298897e-01 7.905372590651693621e-01 7.071892617508704904e-01 2.608467017535526233e-01
2.015413072650564801e-24 -7.606064249943869982e+02 4.988276946177159221e-01 6.431594826853838098e-01 6.557593551696774270e-01 7.818207597468149750e-01 2.929510214235822030e-01 2.545651655035983119e-01 9.154688137381993274e-01 2.131495404346399614e-01 1.391183957836003016e-01
2.207189945993620068e-24 -7.605130289787949778e+02 7.215040522870366235e-01 5.297670496877682211e-03 7.817562381713295538e-01 3.574452741833766822e-03 2.101068903857097325e-01 4.581181964876235302e-01 5.229482155040341418e-01 7.041895080389111161e-01 1.339897075385918512e-01
2.229412784680530626e-24 -7.605005109420698091e+02 8.027646603157301275e-01 9.604819969581472883e-01 4.418756307089185542e-01 4.961092970699884086e-01 7.157876950213437617e-02 8.859691421697548641e-01 7.005122169110771235e-01 6.075519874598308556e-01 1.065958231096801878e-01
2.666674865686116091e-24 -7.603189168399709388e+02 1.585025472967487303e-01 9.298822032951240546e-01 5.794787795000556629e-01 5.574083284456398113e-01 6.540297615390873176e-01 5.411136253129948948e-01 8.594799966360011645e-01 2.539207305352553234e-01 4.275529855307245164e-01
3.672301793772412317e-24 -7.599964305103827655e+02 6.695328649026776047e-01 7.208495424812122465e-01 7.639962717995261166e-01 8.881555644278723571e-01 3.661865761144534881e-01 9.848657780745121437e-01 6.495983431397381880e-01 7.063270079692083314e-01 4.365738137813471864e-01
3.735021794207189443e-24 -7.599769955139133799e+02 7.313275950108747425e-01 2.469865956972808752e-01 9.358490398065875127e-01 7.559874375123535328e-01 9.535834091347471508e-01 4.040951055469741426e-01 4.294405701222543392e-01 8.194698687854168329e-01 8.301305023412894890e-01
3.861638257149518430e-24 -7.599411576552231509e+02 4.126990682699505086e-02 2.587653020540431337e-01 5.660403524508641482e-01 4.197381606069983118e-02 8.807623501385611897e-01 8.805568214131257454e-01 9.286548486278651815e-01 3.751980674870930565e-01 5.654521380684514043e-01
4.126377734928039965e-24 -7.598723492072417685e+02 8.526105019582748135e-01 1.670308987369445441e-01 7.774562066725086984e-01 8.799830817829618068e-01 3.218642392587109935e-01 5.797491615614128735e-01 6.524100545616591251e-01 6.955526243144201093e-01 8.918018236932091503e-01
4.739010355435136139e-24 -7.597314208394752768e+02 3.680795219234821447e-01 1.348715012517583967e-01 4.379752196407520337e-01 7.028343945288010319e-01 6.927148278714039265e-01 2.601652097700335453e-02 7.943546525141177428e-01 6.517746766073456710e-01 8.535858911817677530e-01
4.746956579861280121e-24 -7.597272454749416966e+02 5.827212665263846736e-01 2.906094036811025516e-01 2.961469312716601410e-01 1.458251287331148172e-01 2.170020340515246282e-01 8.263009845062084802e-01 8.371247592320175679e-01 5.546118967249221710e-01 7.404722321482972713e-01
5.130282943998965137e-24 -7.596470883551729685e+02 2.483240966531076177e-01 1.663109635673593045e-01 3.494032157485932322e-01 8.841248815060314126e-01 3.871100644527959433e-01 1.458278215268338229e-02 8.910520860258516196e-01 5.465190370723164159e-01 4.638942470175582145e-01
7.136408271738435108e-24 -7.593145395610013111e+02 9.106596446281218782e-01 8.874347817002021799e-01 4.066591664495132763e-01 6.311039459490718206e-01 6.436145310067435954e-01 1.208077142088112010e-01 7.741391896061198263e-01 5.669735176745415162e-01 6.707406311775365726e-02
7.191206335022942351e-24 -7.593043902303926416e+02 9.377248760021223983e-01 2.115383758508083689e-01 8.173469739022823921e-01 3.872145540261411334e-01 9.983183805958327772e-01 8.965392824440221453e-02 6.508878009358906036e-01 4.584889645005685299e-01 2.832321837143643162e-01
7.384617512143527282e-24 -7.592753500455012272e+02 2.223252465602657546e-01 5.796820040480765712e-03 9.523778181446458380e-01 1.103596533292914295e-01 6.736233424176486517e-01 5.790274419035512654e-02 5.845706311598170002e-01 6.475410468705413702e-01 4.457062834133875828e-01
7.933385628039736651e-24 -7.592011692838530053e+02 7.898303057705313712e-02 4.940464969505387050e-01 5.244834901475279310e-01 7.463226261408639761e-01 4.779776617583848530e-01 7.922779427716165612e-01 9.745400415483397305e-01 1.352781642471289070e-01 2.220685656431253818e-02
8.345676582163801964e-24 -7.591480055374302083e+02 5.390318409397388821e-01 7.461846949165348297e-01 8.715623980361543177e-01 1.483966113701269407e-01 4.928689658579850086e-01 6.142771594024490911e-01 7.145283843906273802e-01 4.405180983437917419e-01 8.215866695031786016e-01
8.338582576189481634e-24 -7.591463559205769798e+02 3.228127885662542829e-01 4.075050447112837926e-02 5.071520374241759166e-01 4.222159766967950034e-01 7.830400095627753076e-01 2.369261142634884187e-01 8.887669873207636462e-01 4.907646430992687048e-01 4.975619119401513135e-01
9.258635083014088167e-24 -7.590391925290590507e+02 3.775052832685843462e-01 8.753888127737194935e-01 8.596424534829717468e-01 9.955400843540590516e-01 6.862011957288701725e-01 9.763853098262347263e-01 6.401787227915258782e-01 4.669358636727121148e-01 8.104796103530687024e-02
9.781402401355069930e-24 -7.589817662990220697e+02 5.065530953183882135e-01 8.992358575729624270e-01 6.945275615679734615e-01 5.201346540464413248e-01 6.029962950809020228e-01 5.761825715518021918e-01 7.969562703368033851e-01 7.062659504965227431e-01 3.497368505669415928e-01
1.158824466759510177e-23 -7.588097579740500578e+02 1.931096756809697057e-01 6.584784227169283577e-01 5.671298166882154934e-01 7.157346234288570752e-01 4.356190773434462926e-01 2.100985095917478063e-01 9.594322114463041951e-01 3.031257468564468871e-01 2.032417418008799492e-01
1.225329891198733827e-23 -7.587514539679361860e+02 4.472505826341114377e-01 8.761133718779158253e-01 5.832213729685619130e-01 2.998785477140374356e-01 7.700523409436668132e-01 9.002930430302702458e-02 9.883023407341012812e-01 2.395630924608332935e-01 7.082840259828149243e-02
1.272473017985919388e-23 -7.587112018093388315e+02 5.953653745766895877e-01 3.454331394321641380e-01 6.193346633033574022e-01 9.481229566369059336e-01 5.477167522971376767e-01 9.920922851810933807e-01 9.802710329593995464e-01 8.773549652284817757e-02 7.403223903985055587e-01
1.560201704546145184e-23 -7.585048489639269746e+02 1.918301186061408536e-01 3.342351397498831700e-01 8.778273804959501048e-01 9.685945457512808998e-01 7.054602688213056361e-01 5.432583588695466537e-01 4.497384005784424987e-01 8.036970890866066419e-01 2.738243670875525337e-01
