logA n_s H0 omega_b omega_cdm m_ncdm w0_fld wa_fld tau_reio
2.851212318581642702e+00 9.534825496853526205e-01 7.131451316896401238e+01 2.221092706231416608e-02 1.272395047796516521e-01 9.711244863572709995e-02 -8.420594601047652894e-01 6.770627269607125409e-02 7.284041980580441278e-02
2.945630480571808096e+00 9.696178954039894604e-01 7.272065626069186806e+01 2.251037624957676758e-02 1.262973533965275064e-01 6.046525774649336160e-02 -8.656018342188493975e-01 8.515190975320102718e-02 4.746892404114078784e-02
3.034279576852694671e+00 9.909519724600369672e-01 7.356897356057038451e+01 2.235616577247208012e-02 1.290061786029582103e-01 9.045148502636912724e-02 -8.909896803154435663e-01 7.832050576038004919e-02 4.935464025160709450e-02
3.140899740272654395e+00 9.922569736863289247e-01 7.211502724808856613e+01 2.201122606606460697e-02 1.212466419207461760e-01 5.808207337312832307e-03 -8.633229215201838613e-01 7.992930103247467000e-02 6.458163570140015852e-02
3.157284981653403655e+00 9.958643388828032350e-01 7.505659702518426002e+01 2.244995641476630124e-02 1.299388961628316630e-01 6.156575448485648860e-02 -9.392957166992388363e-01 1.850354106310075908e-02 6.619223264106839644e-02
2.972306777600611127e+00 9.290700173257245842e-01 7.270859184353705018e+01 2.225890616652559037e-02 1.273966770991436237e-01 4.814910026446162471e-03 -8.674267649895590626e-01 8.136927980234022473e-02 2.303518634279153043e-02
3.179291685366457454e+00 9.293242492855846582e-01 7.203828304698413376e+01 2.224368810565892710e-02 1.239180480176061416e-01 1.191135120697279365e-02 -8.320928804522988997e-01 8.824824910130946165e-02 4.585182386929218673e-02
2.958467801045342682e+00 9.507317355784372648e-01 7.195022237163223622e+01 2.233099530321272855e-02 1.201986729675327131e-01 5.684439173166111470e-02 -8.384995313108876136e-01 2.360773389860935934e-02 7.950623740229254000e-02
2.997002710280325388e+00 9.066870190028796239e-01 7.219539532496082757e+01 2.253376323543320597e-02 1.246938739282328901e-01 6.835486694652202766e-02 -8.348048541493000574e-01 9.955527058280766450e-02 6.530113534802298170e-02
2.932176165150752745e+00 9.384274690243483708e-01 7.320166463293654147e+01 2.255985432122071394e-02 1.277849459545724875e-01 3.612288238990007949e-02 -8.573693897648906326e-01 2.738295909906611827e-02 1.983707340855669909e-02
2.967077343323752281e+00 9.988413648089969898e-01 7.155900394441270862e+01 2.243647425906186363e-02 1.184576758331437885e-01 2.870164816028690502e-02 -8.393849589551394264e-01 7.422616900934950190e-02 1.305507344578869106e-02
3.003507748243574138e+00 9.198382179492757826e-01 7.269793633123433096e+01 2.259038857243806167e-02 1.285910997913422560e-01 2.671240059652463250e-02 -8.714304770914691467e-01 8.304984279888841248e-02 2.172926613183718061e-02
2.908313854507659446e+00 9.933160209909622784e-01 7.327428184117107435e+01 2.253564216077777460e-02 1.293737195359923875e-01 2.862037613810707037e-02 -8.817052478562483753e-01 4.736187049594450804e-02 7.991875267277785688e-02
2.898748458927450589e+00 9.933684092483011652e-01 7.311989212889312739e+01 2.207359032797528986e-02 1.279620523550422106e-01 6.655957712821766736e-02 -8.887088447170010674e-01 4.482980813048546842e-02 5.144547850583625070e-02
2.827796623869844428e+00 9.124195668707907325e-01 7.223945488831799366e+01 2.238139723207707363e-02 1.240662445300300121e-01 9.250427601014515888e-02 -8.777100642960808941e-01 8.061770177915300595e-02 3.152512646778963395e-02
3.121382760231767861e+00 9.753266082200074960e-01 7.148983511900694054e+01 2.256669273505809009e-02 1.248954596245392540e-01 3.847063846048649760e-02 -8.368002900451672055e-01 3.485398256467957950e-02 4.693210025697683307e-02
3.002152692710125859e+00 9.279809078537346601e-01 7.326641382920503531e+01 2.245451898947990049e-02 1.249771742502942679e-01 6.949494595916204387e-02 -8.892367262835483288e-01 3.182330331996424677e-02 2.222717426543281000e-02
3.033190686144722648e+00 9.003101494651520875e-01 7.390853893953986642e+01 2.245532454594116600e-02 1.230922118893352513e-01 6.098862524035613547e-02 -9.024044381814562144e-01 8.640066305952140424e-02 5.363468963658685890e-02
2.919394785168556883e+00 9.853146506647009195e-01 7.257328146238353384e+01 2.246427314881679557e-02 1.282881705524399063e-01 4.708504644605632228e-02 -8.370903720241298362e-01 3.337598655923390556e-02 1.940106879587490812e-02
3.103456148115151247e+00 9.049325082840056211e-01 7.288783389568388316e+01 2.220207734831330937e-02 1.229321354421630541e-01 2.685545888496538441e-02 -8.763861157629979637e-01 9.040413345010647750e-02 7.207510342843541362e-02
3.077398085506203085e+00 9.772847968835993715e-01 7.022657129912209939e+01 2.248898180618271597e-02 1.125903569156169182e-01 9.499940981803174644e-02 -7.936226548258937807e-01 6.635389958726256587e-03 5.596490807470309164e-02
3.161569637946365141e+00 9.874644464385479159e-01 7.274995266416183881e+01 2.209476835821955545e-02 1.251767140613526119e-01 7.508653853147410906e-02 -8.825014542758424785e-01 4.340345428135161665e-03 5.086745452573632892e-02
3.094758373405542606e+00 9.249005084834051038e-01 7.334608688207256932e+01 2.215119359150273526e-02 1.295312681823277134e-01 6.323492099558164492e-02 -8.920444694278506503e-01 3.185441229992641565e-02 6.508186578129590560e-02
3.061840235115951714e+00 9.817661992820961858e-01 7.285199088221580155e+01 2.233199902550099536e-02 1.241495601042307412e-01 1.227620784024907596e-02 -8.570007741285903258e-01 2.072652253281262111e-02 7.308092306699384699e-02
2.802017383884293888e+00 9.031196124809346415e-01 7.306353557372455043e+01 2.235281472388774004e-02 1.232910920776952857e-01 9.605170157963023592e-02 -8.654770767156534372e-01 2.074499537620128065e-02 6.963149487879774502e-02
3.075870766509673615e+00 9.237546930124800326e-01 7.095401474567506739e+01 2.212514534383619447e-02 1.168385621127648460e-01 5.316921900291472769e-02 -8.450755925965789395e-01 8.956962945585994484e-02 3.923128606798171464e-02
3.099497666383729033e+00 9.005519821617971044e-01 7.116946651778968658e+01 2.232356847722284654e-02 1.216672026182423344e-01 7.001189987656662728e-02 -8.084871480412683109e-01 3.367024141590409247e-02 2.971306144098777996e-02
3.095091774174512977e+00 9.798957778424766119e-01 7.182830379388360598e+01 2.234890689514191370e-02 1.178704679666080501e-01 8.205776408122272825e-02 -8.514060650716930301e-01 4.830272879766800420e-02 5.914538358238308202e-02
3.088907771383038181e+00 9.200793732312654294e-01 7.227250083274587666e+01 2.231894895586577707e-02 1.200360489071198578e-01 3.026738712835154443e-02 -8.360728574888462994e-01 1.058798421032326569e-02 6.776617365554352124e-02
2.931680664375548417e+00 9.447697606766345402e-01 7.324823469554277722e+01 2.225843643233034116e-02 1.246258610380446691e-01 6.782817424351725299e-02 -8.750069622256824164e-01 1.297787789538947835e-02 2.124217931092326622e-02
2.961788146724098958e+00 9.311574877547955653e-01 7.352978749233891165e+01 2.249483112152945649e-02 1.298693522514458021e-01 9.068918968963713551e-03 -8.879368614188702935e-01 7.850296591409689981e-03 1.233272681336522805e-02
2.964663755672640733e+00 9.762034869741756937e-01 7.330635313762806504e+01 2.239925393516428373e-02 1.283938807755896916e-01 3.454574200487519481e-02 -8.751755604353776974e-01 2.428232020521504247e-02 4.622701086972411805e-02
3.031421579745748218e+00 9.345123328503605054e-01 7.205847313885512051e+01 2.242923973544676958e-02 1.246234682095184870e-01 5.979123291474321145e-02 -8.421094791875054497e-01 7.185453360687255042e-02 3.229409759911567451e-02
3.056664843638053242e+00 9.783824330656860635e-01 7.215400843023329003e+01 2.213419443783211371e-02 1.279290396659965579e-01 1.116023326478131697e-02 -8.333363675158966810e-01 1.048316899441188547e-02 1.300605269436883385e-02
2.839419152184243789e+00 9.020022384208368216e-01 7.158438200788572203e+01 2.210290029320401486e-02 1.164329002845807537e-01 9.495911594808782719e-02 -8.575159400116403319e-01 7.343521700115522577e-02 4.433864641994286065e-02
3.133219813384457986e+00 9.882070090632545378e-01 7.414780372597445535e+01 2.224967456451381817e-02 1.287513261797128272e-01 5.022705795050794869e-02 -8.942812688316283953e-01 6.661214073206966901e-02 2.145626781070834183e-02
2.935954531966847636e+00 9.932980337004049254e-01 7.262378505852716160e+01 2.236773555703508096e-02 1.265081571593545950e-01 2.819048457424304724e-02 -8.596606628510488068e-01 9.953310925787217656e-02 5.726249868551904626e-02
3.046605036640686048e+00 9.936179984077814220e-01 7.393277758108634146e+01 2.250307635318207072e-02 1.253919181414626105e-01 9.275634132949162058e-02 -9.146635782033327722e-01 4.788048893563322944e-02 1.413474693768144476e-02
2.869261918706233150e+00 9.702123273573149964e-01 7.249445545655096623e+01 2.206693436884909348e-02 1.238481707352500072e-01 2.467309356983213298e-02 -8.569755672010752612e-01 4.889903506535528410e-02 2.625478083542880786e-02
2.980222218563796766e+00 9.328786214218816042e-01 7.262517226888238042e+01 2.250968575908125421e-02 1.231316584390195756e-01 8.995030836930781315e-02 -8.502416540105695031e-01 3.106054973877088801e-02 3.963993763309018453e-02
2.969240875122745482e+00 9.833223765801405447e-01 7.193275415547583407e+01 2.237611864285904070e-02 1.224631188406060528e-01 5.657920747390152161e-02 -8.555353000061765023e-01 9.442317389364492108e-02 3.317882015072738666e-02
2.814184743819861279e+00 9.051363514178133451e-01 7.145956133404982324e+01 2.243787221057278944e-02 1.234763339281940570e-01 6.819727585412856119e-02 -8.404499231513149482e-01 9.930312663222590208e-02 2.921240600489410227e-02
2.991271728893836634e+00 9.915751716212080069e-01 7.375500866904167196e+01 2.208253779333163233e-02 1.268756072094587850e-01 6.869411520885360112e-02 -8.966174128198971527e-01 6.616036945182522666e-02 6.865602655748746785e-02
3.104418426265234121e+00 9.626159727401352173e-01 7.252791530177259460e+01 2.204122358591639047e-02 1.295802349920529284e-01 6.610152790473689324e-03 -8.584668522474081520e-01 1.990357158123561010e-02 2.680773355529055685e-02
3.164615093651446998e+00 9.657240316913195954e-01 7.311802817723375369e+01 2.207753242640963717e-02 1.290230301564966042e-01 2.810787224982322363e-02 -8.791400328396941077e-01 7.653060925230262268e-02 3.447009146756852688e-02
3.017650051002319866e+00 9.186329997566021754e-01 7.267569675832774578e+01 2.219056264300616269e-02 1.287793334345931351e-01 8.459739759301858342e-02 -9.157121949194613197e-01 8.726584918155005921e-02 5.389599891202648263e-02
3.091255057212324076e+00 9.513214325975991592e-01 7.218005078467213309e+01 2.243031713966010463e-02 1.260436835402649891e-01 3.597013420458199801e-02 -8.345318141120763311e-01 8.842504979969285570e-03 3.214095827560749241e-02
2.832003564233259052e+00 9.801499536683531133e-01 7.199433488178326002e+01 2.232336222518507829e-02 1.284053334641814259e-01 5.770454244826762891e-02 -8.500306290444450408e-01 4.877009551419032862e-02 7.615860412947227098e-02
3.146254123584984352e+00 9.563338237863733271e-01 7.256494741562383410e+01 2.249198734778821984e-02 1.219002395694537277e-01 9.302312414045679767e-02 -8.795589161021388769e-01 2.549673575634801154e-02 4.945564527148347406e-02
3.118352186847831664e+00 9.324120601845644618e-01 7.310551020371195818e+01 2.254265897686322240e-02 1.297939641478348394e-01 1.727844515578197057e-02 -8.439116652381297712e-01 3.984399228010067351e-02 6.184641499652144409e-02
2.913197850504682052e+00 9.398824440286532855e-01 7.190767406246391147e+01 2.200902583960400241e-02 1.204107544698214405e-01 5.479700608486196695e-02 -8.584440073414398853e-01 5.240473333593544114e-02 7.937387805880395664e-02
2.965019330384885521e+00 9.077525511913564493e-01 7.256231338803382869e+01 2.254399280565676580e-02 1.230625180302733213e-01 9.500721828894419241e-02 -8.815008279536253877e-01 9.884897523732638636e-02 6.674053388078496352e-02
2.898228799819352108e+00 9.105731957529507037e-01 7.255804646177590200e+01 2.256237807105417395e-02 1.298795482879926966e-01 6.052138532553990452e-02 -8.312527666198137322e-01 1.194785161286379162e-02 5.115324083466450678e-02
3.189733603507234783e+00 9.818873367699441079e-01 7.313164978490470958e+01 2.211622834176093372e-02 1.298900542438286287e-01 7.927525613141300775e-02 -8.828811747497220530e-01 1.081821638845703593e-02 7.842942850713421898e-02
3.043839255442085001e+00 9.721814466217300055e-01 7.300629555068468335e+01 2.249630718299702042e-02 1.291484338728284831e-01 3.489216306938489748e-02 -8.641200351932516455e-01 8.218312077756040335e-02 2.342741913529547415e-02
3.049820715969710605e+00 9.632068562470827988e-01 7.356490793028875430e+01 2.256317398342434083e-02 1.283961926998952452e-01 9.955963875483681003e-02 -9.085691987950001991e-01 4.554892414473476342e-02 6.009231118371318597e-02
2.871186971517916131e+00 9.818751400339761348e-01 7.205118509965663520e+01 2.257948871571764313e-02 1.226152981874939069e-01 1.782539495642868066e-02 -8.535586115695050768e-01 7.618476026430731629e-02 2.571951110028056209e-02
2.875312058999258458e+00 9.684623303570026875e-01 7.170596069261766559e+01 2.224655342119386675e-02 1.184455725324015246e-01 7.460591215074525995e-02 -8.338875100569551613e-01 3.058635246306268263e-02 6.588241913016425200e-02
2.862873570073492413e+00 9.904698877260723622e-01 7.219306707059192263e+01 2.221089302332089621e-02 1.222502660847444300e-01 9.544698774702439770e-02 -8.497497051936075962e-01 9.030445306078794046e-03 7.906308092523677000e-02
2.895032093856883648e+00 9.329373709224263456e-01 7.224351998411373188e+01 2.228852396147871368e-02 1.267798432653640672e-01 7.640648810412044301e-02 -8.606376066028675886e-01 7.586313260359764388e-02 3.576064526358934542e-02
3.175798574902113369e+00 9.130557091943080072e-01 7.349230556150607185e+01 2.258278982729185549e-02 1.256408924706831909e-01 8.223354472649731239e-02 -8.913134557911277511e-01 3.744318068891584750e-02 4.178873968744458572e-02
3.070000497975505560e+00 9.241844259951681462e-01 7.308245719424438391e+01 2.204297025715484110e-02 1.278402246878740933e-01 6.644493422802803806e-02 -8.790115414192920529e-01 7.844277629621237979e-02 2.097605732755914582e-02
3.099278806119022622e+00 9.384658440629120024e-01 7.225214589755559302e+01 2.210041736109148378e-02 1.287062520047436709e-01 7.592904025116223310e-02 -8.808315126609778112e-01 8.178257697763668954e-02 1.912615977669877149e-02
3.169374620797063002e+00 9.075064648440631654e-01 7.221119828705172949e+01 2.240767497539655415e-02 1.237603231361342759e-01 4.922661856932479540e-02 -8.727555214075781720e-01 9.125537224039033390e-02 3.328120620193730783e-02
3.049149309178923239e+00 9.759229910922548878e-01 7.264144661596459684e+01 2.214558460838144879e-02 1.216207689295223382e-01 8.486184031163473973e-02 -8.727479662636201674e-01 7.400639518064798528e-02 6.806361339729743998e-02
2.963221230799403028e+00 9.871352540942849307e-01 7.336006558742907657e+01 2.231125978599243082e-02 1.234570879419051720e-01 6.478539862511668856e-02 -8.877453655024132306e-01 9.032442707553255123e-02 5.006294984419479982e-02
3.000950816126620957e+00 9.909570895726981243e-01 7.270281389104448522e+01 2.258767293508496393e-02 1.299713461766962286e-01 9.994707891295862446e-04 -8.537581809191538973e-01 2.184261758998524289e-02 4.438430300603819767e-02
2.875312058999258458e+00 9.684623303570026875e-01 7.170596069261766559e+01 2.224655342119386675e-02 1.184455725324015246e-01 7.460591215074525995e-02 -8.338875100569551613e-01 3.058635246306268263e-02 6.588241913016425200e-02
3.078227414422896491e+00 9.164893348921954175e-01 7.347902270269312908e+01 2.251407165108238947e-02 1.297072162518518867e-01 5.478068393623792415e-03 -8.670255751867084193e-01 4.824698605307523036e-02 1.258146141457069586e-02
2.988076248909718569e+00 9.466364902663430003e-01 7.435899178098426887e+01 2.235058888744111127e-02 1.273838932297864934e-01 1.071260624925176111e-02 -9.040068579255271519e-01 5.043437475830424982e-02 1.009479624130817620e-02
3.110550552675213076e+00 9.169618881582889403e-01 7.278442185836473755e+01 2.245947420320216700e-02 1.225706052555878139e-01 8.587848105120510223e-02 -8.764779325244960173e-01 5.411515418236177016e-02 6.563494470369664324e-02
3.001493844102034902e+00 9.667758100605594596e-01 7.287812590994553830e+01 2.235182624171463267e-02 1.292610111618907598e-01 8.763484678185415322e-02 -8.914290857078532859e-01 7.928065243778698035e-02 4.996514577138653351e-02
2.949197746858981617e+00 9.714817886848884365e-01 7.322518075046575348e+01 2.223545293849582549e-02 1.294436162585316241e-01 9.789874816272910174e-02 -9.154486083185751077e-01 9.536335181820157492e-02 3.738641668854183336e-02
2.981684176885652349e+00 9.028705903907523478e-01 7.320801166931899218e+01 2.246133460880590793e-02 1.284922892690904539e-01 5.096249054575905518e-02 -8.901202802332641717e-01 7.872563858104981993e-02 3.358578024206426010e-02
2.942149322669372680e+00 9.851730275601783271e-01 7.110062990577442577e+01 2.218693439955246940e-02 1.212537934999787098e-01 8.571732756728543678e-02 -8.351586877431729228e-01 7.603798399727652868e-02 6.930524430784329448e-02
2.871036218932865314e+00 9.499884958193479667e-01 7.103450179611198223e+01 2.213302915088323497e-02 1.272290140204052622e-01 1.053498409251385536e-03 -8.213253947091534446e-01 7.186714422132681190e-02 6.049242984678687013e-02
3.037250392551087863e+00 9.821636624686563843e-01 7.282670121348643022e+01 2.236306819769116189e-02 1.293624577895529093e-01 1.114708339287203212e-02 -8.413584247100787117e-01 1.457228677822638985e-02 3.551679593548971031e-02
3.143845316867948547e+00 9.938538076242608987e-01 7.233413936123923804e+01 2.211240425117884725e-02 1.288479240885637422e-01 3.964739309096543957e-02 -8.235663612363341990e-01 2.185247600018060121e-02 3.573793368154398048e-02
2.921242885777037390e+00 9.557071290615172243e-01 7.306207898075417972e+01 2.213053832076875699e-02 1.295306787889910494e-01 6.160254126576834161e-02 -8.780508728930174200e-01 7.307868736337569393e-02 6.275027618150100239e-02
2.963221230799403028e+00 9.871352540942849307e-01 7.336006558742907657e+01 2.231125978599243082e-02 1.234570879419051720e-01 6.478539862511668856e-02 -8.877453655024132306e-01 9.032442707553255123e-02 5.006294984419479982e-02
2.895341683604197858e+00 9.622361645535946195e-01 7.284376381423787450e+01 2.249928331931962816e-02 1.281876191968308043e-01 5.645875942801626551e-03 -8.505838578094375713e-01 8.854825911159652785e-02 1.531875598457648965e-02
3.142002304932155710e+00 9.103673008961514768e-01 7.273721553864942280e+01 2.255571592329995434e-02 1.259320897875513545e-01 7.937453656603460361e-02 -8.601108332752742669e-01 7.378360249015913919e-02 4.635557712980679923e-02
2.929695250083764080e+00 9.627724007069295986e-01 7.302406992624905513e+01 2.234309972157504098e-02 1.286983762595662328e-01 5.426629571512815720e-02 -8.775186099465601686e-01 9.387616204627384497e-02 6.055161212914620533e-02
3.038421244991650561e+00 9.445926443600883848e-01 7.371500400415004606e+01 2.200032280804727416e-02 1.273241526293484027e-01 6.298252826593771225e-02 -8.980805042506476710e-01 6.128963924940145080e-02 2.621553032351827545e-02
2.846607220298444929e+00 9.817119790812931512e-01 7.206124289502415081e+01 2.233575256981803689e-02 1.259042966600234514e-01 8.532506200378625616e-02 -8.294870045199489450e-01 5.456512954012168737e-02 2.683794919214316926e-02
3.198557773915587266e+00 9.007773382349124613e-01 7.254208886539285572e+01 2.219542109786090678e-02 1.270209088731159008e-01 3.868876475712723639e-02 -8.506947872345163031e-01 2.115361509510179858e-02 6.849778458929536851e-02
2.918856637915914654e+00 9.090011787329576043e-01 7.341999141648238947e+01 2.233898638486426017e-02 1.285216869436361098e-01 7.875323605650003111e-02 -9.084359479712125207e-01 9.935202528964898194e-02 5.159138585088921675e-02
3.044007723332990079e+00 9.565553154104750044e-01 7.396961927297536477e+01 2.222182294105411529e-02 1.274403791097935001e-01 9.976960291332430397e-02 -9.247958833971390291e-01 7.148870085461815627e-02 6.845670266933466530e-02
3.063904172277132076e+00 9.063463799306982205e-01 7.240267962152019265e+01 2.216518524920300590e-02 1.249044911664674989e-01 5.265391107415051675e-02 -8.621416433990045647e-01 1.300906987004558750e-02 6.888902410266538323e-02
2.988123486021372344e+00 9.835832612277514153e-01 7.312902285838937644e+01 2.201249202410741207e-02 1.288316649654738799e-01 8.107235550414258751e-02 -8.828998551773141745e-01 1.521630764024491447e-02 7.480556614083724853e-02
3.066336112787308554e+00 9.022911168493951140e-01 7.346895194893716052e+01 2.255286767839020240e-02 1.294180622697719552e-01 3.054254963283927968e-02 -8.805247901669162047e-01 9.631798590870513377e-02 3.367097936676161779e-02
3.199884017363742839e+00 9.249572488001088777e-01 7.301986274281421174e+01 2.209082318713455687e-02 1.295316630967664473e-01 4.323997586227065065e-02 -8.809746591625891021e-01 6.762795552703836088e-02 2.187374884313277035e-02
3.025913676965177768e+00 9.414902817346578745e-01 7.251701592525324713e+01 2.235530027057160835e-02 1.230423638202736564e-01 6.568692670040604531e-02 -8.555820260401225674e-01 6.614879031602848014e-02 7.433433730650235161e-02
2.951767170146934127e+00 9.982500026298937179e-01 7.370068247029504960e+01 2.248932832997920656e-02 1.269880001330495056e-01 5.907530936242170322e-02 -9.052729880521099837e-01 5.671039100932456084e-02 1.534434617987810029e-02
3.007432434156430467e+00 9.239169969001419513e-01 7.345677075916758270e+01 2.220373663483738921e-02 1.254909352421522406e-01 5.694668897999950741e-02 -8.941194983525491136e-01 7.504275183437281171e-02 6.978422512632016794e-02
3.133813483873997718e+00 9.951975832145641965e-01 7.256551294711827893e+01 2.220160377223811751e-02 1.200847792364618805e-01 3.638048089236713134e-02 -8.356983832380664445e-01 3.798141093062656209e-02 6.937263052085919368e-02
3.105017330488379024e+00 9.706637949759873152e-01 7.302475605004187287e+01 2.240306048256957006e-02 1.269887427905926347e-01 3.702785253185469916e-02 -8.476270708601898463e-01 2.749913749208481376e-02 4.707236672449274101e-02
3.102886259145817949e+00 9.736928994269075099e-01 7.152098851354834608e+01 2.250193811346491365e-02 1.174422418326586115e-01 6.119815729073799920e-02 -8.211589476319107739e-01 9.250302308775211479e-02 7.145767732213686996e-02
3.022443547770204741e+00 9.439496565132893258e-01 7.331723424452286508e+01 2.256483478724891772e-02 1.287517979804760349e-01 7.756818193804428108e-02 -9.094084131694029072e-01 7.305494679495676269e-02 2.146637031009239124e-02
2.833744515708050749e+00 9.899073157626075981e-01 7.305449686403861165e+01 2.205477897551811478e-02 1.291438361761024223e-01 6.460742755571528828e-02 -9.088763804792518997e-01 9.373269333100667233e-02 6.967019447119456033e-02
2.955843563867266433e+00 9.186213504687739118e-01 7.355619770408347335e+01 2.247053170865469240e-02 1.287019343007961281e-01 9.823481495336838787e-02 -8.941488820936087656e-01 9.692473462549322516e-02 6.035970005302829233e-02
3.091390703758277070e+00 9.315318915711101599e-01 7.213064261929255849e+01 2.228404347131013319e-02 1.195429015447427856e-01 8.741194193818185854e-02 -8.590026520689915124e-01 7.150527080630111887e-02 5.594146686545453662e-02
2.866954545169493773e+00 9.120775269299172816e-01 7.314088192428977209e+01 2.240927061697213507e-02 1.281155544399681934e-01 4.799274690203941818e-02 -8.661655430384425092e-01 4.071247396990997081e-02 5.916594724217840578e-02
2.897516549114557805e+00 9.576889593026919334e-01 7.289734274470730213e+01 2.243989179842142273e-02 1.241273385428926096e-01 3.427670694257670819e-02 -8.566317795159348325e-01 3.197109787759780386e-02 7.508102652491141504e-02
3.171659821442257332e+00 9.263399393606037702e-01 7.321299426484716832e+01 2.208508053138299662e-02 1.273194791529242698e-01 8.547386769552599295e-02 -8.795319221776964902e-01 5.391811419354411439e-02 5.171190142286360980e-02
2.950936526196187959e+00 9.499462392089241813e-01 7.320531268494382005e+01 2.201540369963091853e-02 1.289423338302448929e-01 8.293614002545809938e-02 -8.937650956064602248e-01 4.383161056510984088e-02 7.208404905022820774e-02
3.088416039229855414e+00 9.449309934516395559e-01 7.199725172759596603e+01 2.208005855938625916e-02 1.269406605205046779e-01 8.378006967098082514e-02 -8.398705034337226039e-01 5.321754447886337114e-02 2.553154468381300946e-02
3.074970819173036496e+00 9.270564115710594466e-01 7.291239173264871454e+01 2.209586500993853536e-02 1.284035015816969716e-01 7.180240483572818133e-02 -8.619214477112220330e-01 3.457579450318534753e-02 4.577850135247026053e-02
2.998716125767330709e+00 9.225344334063119156e-01 7.056963775492150148e+01 2.224927346136204923e-02 1.206192481064612965e-01 8.775614739748163751e-02 -7.979125859950821908e-01 1.190683681503418995e-02 6.484009536186781386e-02
3.112679014214077888e+00 9.850028564190627112e-01 7.175881923468736545e+01 2.211973485503110695e-02 1.245565681025310734e-01 4.923343478537733908e-03 -8.496241281513210453e-01 7.964441578176538472e-02 6.017275208942723941e-02
2.871952034529614117e+00 9.019143328771244139e-01 7.304803100039693220e+01 2.255741534553062921e-02 1.295607121931099948e-01 1.000881566728041398e-02 -8.582805804219364454e-01 3.937748751014727433e-02 3.750190102216134636e-02
3.144405037581587070e+00 9.305813664976317900e-01 7.349192518334461965e+01 2.233413685091114459e-02 1.278687191136973211e-01 6.711970294792556080e-02 -8.936772915963859809e-01 4.082657606127138125e-04 2.530421674084517430e-02
3.009296174543059088e+00 9.326089952335732125e-01 7.273507100695648830e+01 2.205793606094283432e-02 1.290912152670269375e-01 5.588592282771315256e-02 -8.692785890462517706e-01 3.150907777803241272e-02 7.376533139821080109e-02
2.930669903278664723e+00 9.867840053915095666e-01 7.275987298137735593e+01 2.250412828840459012e-02 1.244569711998809447e-01 9.811533120022790377e-02 -8.643316156943707806e-01 3.366590591376263097e-02 1.215908712940937109e-02
2.966761776368567638e+00 9.998723140803951193e-01 7.332570093145325529e+01 2.213465720157194519e-02 1.287486515039453772e-01 8.220003120736629754e-02 -8.986435691205825194e-01 6.253868914205538976e-02 2.161590355799999572e-02
3.106540629713643309e+00 9.914013432760162559e-01 7.278031369807831652e+01 2.242155746484622569e-02 1.219037577726606869e-01 8.396117317926254930e-02 -8.691892588561715982e-01 8.062381178800120951e-02 3.091981927389801654e-02
2.873577637866885137e+00 9.292780834337253104e-01 7.189852218628989533e+01 2.205002548765033071e-02 1.222577352319912936e-01 7.161409053210450459e-02 -8.691808977602557551e-01 9.058856075126198171e-02 5.219799196362528981e-02
3.058354162204130589e+00 9.044445819375777074e-01 7.467884266611386579e+01 2.217122368974337732e-02 1.273383029755612017e-01 4.097919314012116870e-02 -9.105403455303870963e-01 3.700124440100782675e-02 5.169505966811065167e-02
2.836382341153357078e+00 9.223910965160876385e-01 7.162662768065197838e+01 2.229167907071966451e-02 1.259834893453429805e-01 2.794870476052746522e-02 -8.492210783568103771e-01 3.985390094395415556e-02 1.740738653587144830e-02
3.152081929630692336e+00 9.144760330621999334e-01 7.046137863481240515e+01 2.200329929273419499e-02 1.173508309811226169e-01 5.619211855787382970e-02 -8.171309120240750623e-01 7.237607494934181207e-02 1.790635572587487637e-02
2.833352953193664536e+00 9.336470369100576816e-01 7.315943770876619112e+01 2.240709378919100020e-02 1.282425381988225865e-01 9.408606148009353298e-02 -8.629417937051131471e-01 7.010076996718571374e-02 1.821747301130003868e-02
2.803876471634941581e+00 9.845246789962129874e-01 7.267409538524407253e+01 2.200353145484046369e-02 1.270621701188721087e-01 1.158222132635266556e-02 -8.587132807694497494e-01 9.295783280733843634e-02 6.108929820373165676e-02
2.966745831734588279e+00 9.888142828675376972e-01 7.283912788234962932e+01 2.238983280104336893e-02 1.250228448758699262e-01 7.208470835908989405e-02 -8.673743842310162044e-01 8.335139839711995513e-02 6.247221122758053052e-02
3.109722664308542939e+00 9.055470688707821791e-01 7.239506160095758958e+01 2.206589891443674553e-02 1.283235403272363351e-01 8.470346890458134437e-02 -8.473367175821175934e-01 2.876935043823948546e-02 6.538470326518805442e-02
3.028640734317840089e+00 9.401939182461922506e-01 7.163039807932331371e+01 2.238520824688696592e-02 1.235338542574863224e-01 2.977372164236346749e-02 -8.309636873229557796e-01 5.210894982937789438e-02 5.422538146756934047e-02
3.083466791609668967e+00 9.306221540687602545e-01 7.375037740008951914e+01 2.210227103249364292e-02 1.272467073720289776e-01 1.670160445183982087e-02 -8.951360545817494963e-01 6.491254902725460130e-02 1.080073860382178320e-02
2.947837775194051879e+00 9.148259173174740910e-01 7.212109722005800450e+01 2.233618560383366161e-02 1.210763114564266801e-01 8.901842584985075746e-02 -8.578090077879982900e-01 5.223426037658749493e-02 2.539276079952112325e-02
2.930083836921519413e+00 9.384527691952162520e-01 7.282369907678528875e+01 2.255429551953744283e-02 1.288294208151650744e-01 1.681994612642423448e-02 -8.433765423786125925e-01 2.846992498750509915e-02 6.056423637090593143e-02
