# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 508, i.e. number of multipoles equal to 507
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  114       1.204345279539e-03       4.153742252943e-08      -1.209334615960e-06       0.000000000000e+00       9.737378375728e-05       1.028387878313e-05      -3.195398758408e-10 
  115       1.227172977775e-03       4.379806540042e-08      -1.259036664188e-06       0.000000000000e+00       9.603297910827e-05       1.012356057198e-05      -3.331003687053e-10 
  116       1.250278332390e-03       4.615346683543e-08      -1.310283398689e-06       0.000000000000e+00       9.471716816554e-05       9.962700822682e-06      -3.467257732005e-10 
  117       1.273663931331e-03       4.860608032278e-08      -1.363095088156e-06       0.000000000000e+00       9.342593628876e-05       9.801965166990e-06      -3.607428301911e-10 
  118       1.297332394846e-03       5.115838679469e-08      -1.417491531318e-06       0.000000000000e+00       9.215862604852e-05       9.642049389852e-06      -3.755010681867e-10 
  119       1.321286375517e-03       5.381289455055e-08      -1.473492040059e-06       0.000000000000e+00       9.091432990587e-05       9.483679885777e-06      -3.913732910112e-10 
  120       1.345528558292e-03       5.657213918011e-08      -1.531115422546e-06       0.000000000000e+00       8.969188289188e-05       9.327614115186e-06      -4.087560654716e-10 
  121       1.370061660514e-03       5.943868348670e-08      -1.590379966350e-06       0.000000000000e+00       8.848985528717e-05       9.174641060776e-06      -4.280702090274e-10 
  122       1.394888431956e-03       6.241511741048e-08      -1.651303421569e-06       0.000000000000e+00       8.730654530148e-05       9.025581683876e-06      -4.497612774600e-10 
  123       1.420011840469e-03       6.550398188502e-08      -1.713897540220e-06       0.000000000000e+00       8.614043195513e-05       8.881126006131e-06      -4.741720857492e-10 
  124       1.445435653013e-03       6.870753066595e-08      -1.778151020023e-06       0.000000000000e+00       8.499160822828e-05       8.741322189819e-06      -5.011426492789e-10 
  125       1.471163921749e-03       7.202794086861e-08      -1.844044560236e-06       0.000000000000e+00       8.386049952525e-05       8.606029348845e-06      -5.303649881626e-10 
  126       1.497200805874e-03       7.546738591567e-08      -1.911556070791e-06       0.000000000000e+00       8.274741455774e-05       8.475074845650e-06      -5.615064637040e-10 
  127       1.523550573113e-03       7.902803486181e-08      -1.980660612590e-06       0.000000000000e+00       8.165254164516e-05       8.348253462166e-06      -5.942092592464e-10 
  128       1.550217601212e-03       8.271205171853e-08      -2.051330337796e-06       0.000000000000e+00       8.057594501497e-05       8.225326570775e-06      -6.280898610225e-10 
  129       1.577206379431e-03       8.652159477885e-08      -2.123534430124e-06       0.000000000000e+00       7.951756110299e-05       8.106021305267e-06      -6.627385390037e-10 
  130       1.604521510034e-03       9.045881594205e-08      -2.197239045140e-06       0.000000000000e+00       7.847719485374e-05       7.990029731793e-06      -6.977188277492e-10 
  131       1.632167709784e-03       9.452586003844e-08      -2.272407250550e-06       0.000000000000e+00       7.745451602076e-05       7.877008019827e-06      -7.325670072556e-10 
  132       1.660149811432e-03       9.872486415409e-08      -2.348998966492e-06       0.000000000000e+00       7.644905546694e-05       7.766575613118e-06      -7.667915838066e-10 
  133       1.688472765211e-03       1.030579569556e-07      -2.426970905834e-06       0.000000000000e+00       7.546020146488e-05       7.658314400649e-06      -7.998727708221e-10 
  134       1.717141640329e-03       1.075272580147e-07      -2.506276514462e-06       0.000000000000e+00       7.448719599715e-05       7.551767887598e-06      -8.312619697075e-10 
  135       1.746161626458e-03       1.121348771332e-07      -2.586865911577e-06       0.000000000000e+00       7.352913105668e-05       7.446440366286e-06      -8.603812507036e-10 
  136       1.775538035232e-03       1.168829136677e-07      -2.668685829985e-06       0.000000000000e+00       7.258494494708e-05       7.341796087141e-06      -8.866228337355e-10 
  137       1.805275906496e-03       1.217734510954e-07      -2.751674312479e-06       0.000000000000e+00       7.165370129230e-05       7.237379824113e-06      -9.094859403423e-10 
  138       1.835378777937e-03       1.268085415062e-07      -2.835744307955e-06       0.000000000000e+00       7.073546648221e-05       7.133194406457e-06      -9.290044311044e-10 
  139       1.865849790375e-03       1.319902182184e-07      -2.920798256723e-06       0.000000000000e+00       6.983051643235e-05       7.029360863595e-06      -9.453626414579e-10 
  140       1.896692070569e-03       1.373204996943e-07      -3.006733089992e-06       0.000000000000e+00       6.893906013390e-05       6.926000477967e-06      -9.587623306235e-10 
  141       1.927908730198e-03       1.428013888348e-07      -3.093440136879e-06       0.000000000000e+00       6.806123774834e-05       6.823234726500e-06      -9.694230343760e-10 
  142       1.959502864848e-03       1.484348722738e-07      -3.180805031413e-06       0.000000000000e+00       6.719711870228e-05       6.721185222079e-06      -9.775824178148e-10 
  143       1.991477552993e-03       1.542229196731e-07      -3.268707619550e-06       0.000000000000e+00       6.634669978213e-05       6.619973655021e-06      -9.834966281332e-10 
  144       2.023835854978e-03       1.601674830168e-07      -3.357021866179e-06       0.000000000000e+00       6.550990322888e-05       6.519721734540e-06      -9.874406473888e-10 
  145       2.056580812007e-03       1.662704959053e-07      -3.445615762129e-06       0.000000000000e+00       6.468657483282e-05       6.420551130224e-06      -9.897086452735e-10 
  146       2.089715445120e-03       1.725338728509e-07      -3.534351231183e-06       0.000000000000e+00       6.387648202829e-05       6.322583413499e-06      -9.906143318831e-10 
  147       2.123242754181e-03       1.789595085712e-07      -3.623084037085e-06       0.000000000000e+00       6.307931198840e-05       6.225939999106e-06      -9.904913104875e-10 
  148       2.157165716861e-03       1.855492772846e-07      -3.711663690546e-06       0.000000000000e+00       6.229466971979e-05       6.130742086570e-06      -9.896934303005e-10 
  149       2.191487287621e-03       1.923050320042e-07      -3.799933356258e-06       0.000000000000e+00       6.152207615736e-05       6.037110601669e-06      -9.885951392500e-10 
  150       2.226210396696e-03       1.992286038325e-07      -3.887729759899e-06       0.000000000000e+00       6.076096625901e-05       5.945166137905e-06      -9.875918367477e-10 
  151       2.261337949075e-03       2.063218012562e-07      -3.974883095145e-06       0.000000000000e+00       6.001068710036e-05       5.855028897977e-06      -9.871002264592e-10 
  152       2.296872823492e-03       2.135864094402e-07      -4.061216930675e-06       0.000000000000e+00       5.927049596954e-05       5.766818635249e-06      -9.875586690738e-10 
  153       2.332817783250e-03       2.210244654546e-07      -4.146542112303e-06       0.000000000000e+00       5.853974650564e-05       5.680637251085e-06      -9.893639944117e-10 
  154       2.369175201534e-03       2.286391142196e-07      -4.230638027382e-06       0.000000000000e+00       5.781847058959e-05       5.596514890137e-06      -9.926745874307e-10 
  155       2.405947308515e-03       2.364338311344e-07      -4.313269413756e-06       0.000000000000e+00       5.710684715169e-05       5.514458700387e-06      -9.975895890031e-10 
  156       2.443136275755e-03       2.444121539895e-07      -4.394192085613e-06       0.000000000000e+00       5.640501804859e-05       5.434469581404e-06      -1.004210820727e-09 
  157       2.480744214742e-03       2.525776836660e-07      -4.473152809909e-06       0.000000000000e+00       5.571308711569e-05       5.356542037482e-06      -1.012642814085e-09 
  158       2.518773175422e-03       2.609340848356e-07      -4.549889182796e-06       0.000000000000e+00       5.503111921962e-05       5.280664030775e-06      -1.022992839609e-09 
  159       2.557225144738e-03       2.694850866605e-07      -4.624129506045e-06       0.000000000000e+00       5.435913931065e-05       5.206816834434e-06      -1.035370936036e-09 
