# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   99       7.514371866136e-04       9.223503536153e-09      -4.107848635590e-07       0.000000000000e+00       1.415233858929e-04       5.570614294035e-07      -3.857001109343e-11 
  100       7.671931935975e-04       9.826221592750e-09      -4.292872575882e-07       0.000000000000e+00       1.393467084287e-04       5.611130064465e-07      -4.155737943886e-11 
  101       7.831359767692e-04       1.046154750511e-08      -4.484868924040e-07       0.000000000000e+00       1.372143678154e-04       5.651377261130e-07      -4.482309359172e-11 
  102       7.992668539301e-04       1.113081953326e-08      -4.684053937245e-07       0.000000000000e+00       1.351268945311e-04       5.691291482629e-07      -4.837626053500e-11 
  103       8.155871776589e-04       1.183541226425e-08      -4.890648877529e-07       0.000000000000e+00       1.330843363760e-04       5.730801436163e-07      -5.222596185387e-11 
  104       8.320983358181e-04       1.257673709547e-08      -5.104880074985e-07       0.000000000000e+00       1.310862406170e-04       5.769828728238e-07      -5.638124796720e-11 
  105       8.488017520602e-04       1.335624271808e-08      -5.326978990971e-07       0.000000000000e+00       1.291316361323e-04       5.808287655352e-07      -6.085113235918e-11 
  106       8.656988863335e-04       1.417541560040e-08      -5.557182281315e-07       0.000000000000e+00       1.272190155558e-04       5.846084994695e-07      -6.564458581082e-11 
  107       8.827912353889e-04       1.503578047129e-08      -5.795731859524e-07       0.000000000000e+00       1.253463174213e-04       5.883119794838e-07      -7.077053063155e-11 
  108       9.000803332854e-04       1.593890080354e-08      -6.042874959988e-07       0.000000000000e+00       1.235109083071e-04       5.919283166430e-07      -7.623783489076e-11 
  109       9.175677518971e-04       1.688637929728e-08      -6.298864201185e-07       0.000000000000e+00       1.217095649807e-04       5.954458072894e-07      -8.205530664936e-11 
  110       9.352551022240e-04       1.787983655106e-08      -6.563950289950e-07       0.000000000000e+00       1.199393526154e-04       5.988548120764e-07      -8.822916621721e-11 
  111       9.531440374317e-04       1.892084293590e-08      -6.838358937470e-07       0.000000000000e+00       1.182004254905e-04       6.021568567452e-07      -9.475510762965e-11 
  112       9.712362511502e-04       2.001097886667e-08      -7.122311093575e-07       0.000000000000e+00       1.164935529720e-04       6.053566622986e-07      -1.016252056907e-10 
  113       9.895334772114e-04       2.115185610093e-08      -7.416030032584e-07       0.000000000000e+00       1.148192465355e-04       6.084593566344e-07      -1.088303169241e-10 
  114       1.008037490163e-03       2.234511800795e-08      -7.719741344185e-07       0.000000000000e+00       1.131777507173e-04       6.114704821162e-07      -1.163600490184e-10 
  115       1.026750105784e-03       2.359243983773e-08      -8.033672924317e-07       0.000000000000e+00       1.115690340651e-04       6.143960031434e-07      -1.242027302733e-10 
  116       1.045673181596e-03       2.489552899001e-08      -8.358054966052e-07       0.000000000000e+00       1.099927800892e-04       6.172423137215e-07      -1.323453790445e-10 
  117       1.064808617379e-03       2.625612528329e-08      -8.693119950478e-07       0.000000000000e+00       1.084483782137e-04       6.200162450324e-07      -1.407736731896e-10 
  118       1.084158355688e-03       2.767600122385e-08      -9.039102637583e-07       0.000000000000e+00       1.069349147276e-04       6.227250730051e-07      -1.494719195139e-10 
  119       1.103724382361e-03       2.915696227477e-08      -9.396240057134e-07       0.000000000000e+00       1.054511637356e-04       6.253765258854e-07      -1.584230232153e-10 
  120       1.123508727039e-03       3.070084712495e-08      -9.764771499561e-07       0.000000000000e+00       1.039955781091e-04       6.279787918065e-07      -1.676084573307e-10 
  121       1.143513463678e-03       3.230952795813e-08      -1.014493850684e-06       0.000000000000e+00       1.025662804378e-04       6.305405263595e-07      -1.770082321809e-10 
  122       1.163740711061e-03       3.398491072189e-08      -1.053698486337e-06       0.000000000000e+00       1.011610539800e-04       6.330708601634e-07      -1.866008648164e-10 
  123       1.184192631835e-03       3.572889110151e-08      -1.094113995470e-06       0.000000000000e+00       9.977791245943e-05       6.355775475184e-07      -1.963708449774e-10 
  124       1.204871428391e-03       3.754321614145e-08      -1.135756669829e-06       0.000000000000e+00       9.841690284790e-05       6.380611554149e-07      -2.063320692374e-10 
  125       1.225779347474e-03       3.942960715962e-08      -1.178640758591e-06       0.000000000000e+00       9.707849360041e-05       6.405202181055e-07      -2.165070539719e-10 
  126       1.246918682122e-03       4.138980254003e-08      -1.222780064147e-06       0.000000000000e+00       9.576300991188e-05       6.429530292448e-07      -2.269197081110e-10 
  127       1.268291772166e-03       4.342555765330e-08      -1.268187928106e-06       0.000000000000e+00       9.447062922245e-05       6.453576348345e-07      -2.375953615665e-10 
  128       1.289901004735e-03       4.553864477717e-08      -1.314877217295e-06       0.000000000000e+00       9.320137672280e-05       6.477318261680e-07      -2.485607936583e-10 
  129       1.311748814753e-03       4.773085301699e-08      -1.362860309763e-06       0.000000000000e+00       9.195512085941e-05       6.500731327751e-07      -2.598442615413e-10 
  130       1.333837685449e-03       5.000398822627e-08      -1.412149080785e-06       0.000000000000e+00       9.073156883993e-05       6.523788153665e-07      -2.714755286323e-10 
  131       1.356170148853e-03       5.235987292716e-08      -1.462754888861e-06       0.000000000000e+00       8.953026213843e-05       6.546458587787e-07      -2.834858930370e-10 
  132       1.378748786303e-03       5.480034623099e-08      -1.514688561719e-06       0.000000000000e+00       8.835057200073e-05       6.568709649186e-07      -2.959082159762e-10 
  133       1.401576228945e-03       5.732726375875e-08      -1.567960382320e-06       0.000000000000e+00       8.719169494972e-05       6.590505457083e-07      -3.087769502133e-10 
