# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   77       2.688244993735e-06       8.924129993783e-09      -7.882043159857e-11       8.942307190301e-09       2.044911053789e-04       4.524713356422e-07      -5.065327859754e-11 
   78       2.715686811184e-06       9.152564466554e-09      -9.363982937061e-11       9.173850979210e-09       2.008323945168e-04       4.568013412780e-07      -5.251003720456e-11 
   79       2.729198159705e-06       9.384552063446e-09      -1.058945842169e-10       9.408201674562e-09       1.972663350427e-04       4.612868325383e-07      -5.342700544433e-11 
   80       2.729350355843e-06       9.620287839661e-09      -1.152432888950e-10       9.645374264565e-09       1.937825816060e-04       4.659929448464e-07      -5.332237497692e-11 
   81       2.718222570053e-06       9.859820451425e-09      -1.214775271925e-10       9.885398164079e-09       1.903815607583e-04       4.709111538416e-07      -5.227525715537e-11 
   82       2.698520029087e-06       1.010315705159e-08      -1.244248568016e-10       1.012830949212e-08       1.870655194473e-04       4.760101750091e-07      -5.042016250066e-11 
   83       2.673265247969e-06       1.035030067440e-08      -1.239142786491e-10       1.037414839185e-08       1.838352820946e-04       4.812540536862e-07      -4.790966120993e-11 
   84       2.645808060122e-06       1.060125006141e-08      -1.197764698169e-10       1.062295915589e-08       1.806901835757e-04       4.866020018268e-07      -4.491497536619e-11 
   85       2.619835647498e-06       1.085599948739e-08      -1.118440164631e-10       1.087479035162e-08       1.776280022009e-04       4.920082347661e-07      -4.162657114812e-11 
   86       2.599382570704e-06       1.111453858621e-08      -9.995164674248e-11       1.112969494653e-08       1.746448926955e-04       4.974218079845e-07      -3.825475103977e-11 
   87       2.588840799132e-06       1.137685217681e-08      -8.393646372754e-11       1.138773043350e-08       1.717353191796e-04       5.027864538728e-07      -3.503024604032e-11 
   88       2.592969741086e-06       1.164292008908e-08      -6.363817832915e-11       1.164895895616e-08       1.688919881494e-04       5.080404184961e-07      -3.220480787385e-11 
   89       2.615891205827e-06       1.191269320473e-08      -3.908102925206e-11       1.191343321822e-08       1.661079584363e-04       5.131297817410e-07      -3.000090439292e-11 
   90       2.657871745303e-06       1.218601765217e-08      -1.105173985732e-11       1.218115140526e-08       1.633834964940e-04       5.180511682065e-07      -2.845047138236e-11 
   91       2.718051698108e-06       1.246269834425e-08       1.938692519851e-11       1.245209538964e-08       1.607201780083e-04       5.228154666829e-07      -2.753183958450e-11 
   92       2.795410219993e-06       1.274252118168e-08       5.106686255984e-11       1.272624423054e-08       1.581187727229e-04       5.274349814273e-07      -2.721821184413e-11 
   93       2.888760106984e-06       1.302525252259e-08       8.271167534807e-11       1.300357408626e-08       1.555792100337e-04       5.319234709260e-07      -2.747749281928e-11 
   94       2.996742618493e-06       1.331063865213e-08       1.129337183377e-10       1.328405812660e-08       1.531005445827e-04       5.362961866576e-07      -2.827211869199e-11 
   95       3.117822300440e-06       1.359840525207e-08       1.402311431324e-10       1.356766644519e-08       1.506809218529e-04       5.405699118552e-07      -2.955888687908e-11 
   96       3.250281808363e-06       1.388825687033e-08       1.629849433410e-10       1.385436597183e-08       1.483175437619e-04       5.447630002695e-07      -3.128878574294e-11 
   97       3.392216730536e-06       1.417987639063e-08       1.794559997536e-10       1.414412038486e-08       1.460066342568e-04       5.488954149316e-07      -3.340682430231e-11 
   98       3.541530411083e-06       1.447292450200e-08       1.877821255178e-10       1.443689002344e-08       1.437434049079e-04       5.529887669155e-07      -3.585186194305e-11 
   99       3.696044322124e-06       1.476713213968e-08       1.864798482182e-10       1.473263642844e-08       1.415233858929e-04       5.570614294035e-07      -3.857001109343e-11 
  100       3.853858208557e-06       1.506259389399e-08       1.760372394042e-10       1.503133688819e-08       1.393467084287e-04       5.611130064465e-07      -4.155737943886e-11 
  101       4.013031574897e-06       1.535951536828e-08       1.575422560377e-10       1.533297179970e-08       1.372143678154e-04       5.651377261130e-07      -4.482309359172e-11 
  102       4.171468958572e-06       1.565812450421e-08       1.322012542974e-10       1.563752019288e-08       1.351268945311e-04       5.691291482629e-07      -4.837626053500e-11 
  103       4.326916153639e-06       1.595867217829e-08       1.013421527779e-10       1.594495969898e-08       1.330843363760e-04       5.730801436163e-07      -5.222596185387e-11 
  104       4.476956434490e-06       1.626143279837e-08       6.641759568930e-11       1.625526651901e-08       1.310862406170e-04       5.769828728238e-07      -5.638124796720e-11 
  105       4.619006779561e-06       1.656670490014e-08       2.900811605573e-11       1.656841539223e-08       1.291316361323e-04       5.808287655352e-07      -6.085113235918e-11 
  106       4.750314095046e-06       1.687481174365e-08      -9.174701085088e-12       1.688437956455e-08       1.272190155558e-04       5.846084994695e-07      -6.564458581082e-11 
  107       4.867951438602e-06       1.718610190983e-08      -4.628505548284e-11       1.720313075702e-08       1.253463174213e-04       5.883119794838e-07      -7.077053063155e-11 
  108       4.968814243063e-06       1.750094989694e-08      -8.033976847547e-11       1.752463913423e-08       1.235109083071e-04       5.919283166430e-07      -7.623783489076e-11 
  109       5.049616540147e-06       1.781975671713e-08      -1.092151197900e-10       1.784887327281e-08       1.217095649807e-04       5.954458072894e-07      -8.205530664936e-11 
  110       5.107893242646e-06       1.814286508932e-08      -1.310921587571e-10       1.817581095457e-08       1.199393526154e-04       5.988548120764e-07      -8.822916621721e-11 
  111       5.145160879359e-06       1.847029140241e-08      -1.458641969939e-10       1.850547318376e-08       1.182004254905e-04       6.021568567452e-07      -9.475510762965e-11 
