logz logzerr logvol nlive logl logwt insert_order
-3.530510094788689912e+03 5.569873675837321514e+01 -1.991286751103358288e-01 4.130000000000000000e+02 -3.493636289481232325e+03 -3.499858865749303732e+03 nan
-3.499858865749303732e+03 4.689415596393624242e+01 -2.015529187218421947e-01 4.120000000000000000e+02 -3.449294168685069963e+03 -3.455516744953141369e+03 nan
-3.455516744953141369e+03 5.780474785093114320e+01 -2.039830535751339657e-01 4.110000000000000000e+02 -3.380855336983326197e+03 -3.387077913251397604e+03 nan
-3.387077913251397604e+03 4.518003724754039752e+01 -2.064191083730150811e-01 4.100000000000000000e+02 -3.372385029338535787e+03 -3.378607605606607194e+03 nan
-3.378607396028159201e+03 4.172624055565199441e+00 -2.088611120285668310e-01 4.090000000000000000e+02 -3.348034851693904329e+03 -3.354257427961975736e+03 nan
-3.354257427961948906e+03 1.475524039815381805e+01 -2.113090936672068765e-01 4.080000000000000000e+02 -3.334098215421892746e+03 -3.340320791689964153e+03 nan
-3.340320790804042190e+03 1.574808845815723934e+01 -2.137630826287735819e-01 4.070000000000000000e+02 -3.315800034709576266e+03 -3.322022610977647673e+03 nan
-3.322022610966344473e+03 1.599072750708562829e+01 -2.162231084696359384e-01 4.060000000000000000e+02 -3.314818794122575127e+03 -3.321041370390646534e+03 nan
-3.320723028821664684e+03 1.586911449592361301e+01 -2.186892009648294388e-01 4.050000000000000000e+02 -3.195303805278859727e+03 -3.201526381546931134e+03 nan
-3.201526381546931134e+03 5.634103389130128647e+01 -2.211613901102185142e-01 4.040000000000000000e+02 -3.170856409918805639e+03 -3.177078986186877046e+03 nan
-3.177078986186852944e+03 3.952074422295880396e+01 -2.236397061246855889e-01 4.030000000000000000e+02 -3.159503749029539904e+03 -3.165726325297611311e+03 nan
-3.165726313559466234e+03 1.019292625209485514e+01 -2.261241794523475013e-01 4.020000000000000000e+02 -3.145200912397055163e+03 -3.151423488665126570e+03 nan
-3.151423488050852939e+03 8.569659846164773498e+00 -2.286148407647993763e-01 4.010000000000000000e+02 -3.139474488618768191e+03 -3.145697064886839598e+03 nan
-3.145693811472643574e+03 9.675636667474988073e+00 -2.311117209633865854e-01 4.000000000000000000e+02 -3.104055467583857535e+03 -3.110279293591512214e+03 1.700000000000000122e-01
-3.110279293591512214e+03 1.939954311896389427e+01 -2.336117209633865877e-01 4.000000000000000000e+02 -3.067837408135846545e+03 -3.074063734143501279e+03 1.610000000000000098e+00
-3.074063734143501279e+03 2.692800815396745406e+01 -2.361117209633865899e-01 4.000000000000000000e+02 -3.061982773710435595e+03 -3.068211599718090383e+03 6.800000000000000488e-01
-3.068208730080657460e+03 2.928810551221664937e+01 -2.386117209633865921e-01 4.000000000000000000e+02 -3.053839171167913719e+03 -3.060070497175568562e+03 1.804999999999999938e+00
-3.060070205065232585e+03 1.386326457069943174e+01 -2.411117209633865943e-01 4.000000000000000000e+02 -3.011572631688763522e+03 -3.017806457696418420e+03 1.225000000000000089e+00
-3.017806457696418420e+03 2.109218700086800879e+01 -2.436117209633865965e-01 4.000000000000000000e+02 -3.002830810423913135e+03 -3.009067136431567633e+03 7.850000000000000311e-01
-3.009066976281833377e+03 1.792336379775435873e+01 -2.461117209633865988e-01 4.000000000000000000e+02 -2.967556757460381050e+03 -2.973795583468035602e+03 9.300000000000000488e-01
-2.973795583468035602e+03 2.483840955587982791e+01 -2.486117209633866010e-01 4.000000000000000000e+02 -2.966766337781472430e+03 -2.973007663789127037e+03 8.349999999999999645e-01
-2.972632802283172623e+03 2.409042986846480972e+01 -2.511117209633865754e-01 4.000000000000000000e+02 -2.952656594958871210e+03 -2.958900420966525871e+03 1.840000000000000080e+00
-2.958900419879844321e+03 5.257083141655340519e+00 -2.536117209633865777e-01 4.000000000000000000e+02 -2.894515636228854419e+03 -2.900761962236509135e+03 1.199999999999999956e+00
-2.900761962236509135e+03 2.994042270963380759e+01 -2.561117209633865799e-01 4.000000000000000000e+02 -2.890134943090078650e+03 -2.896383769097733420e+03 8.449999999999999734e-01
-2.896371299160919079e+03 2.663213070240259839e+01 -2.586117209633865821e-01 4.000000000000000000e+02 -2.863489956165005424e+03 -2.869741282172660249e+03 1.350000000000000089e-01
-2.869741282172657520e+03 3.260791816309068736e+01 -2.611117209633865843e-01 4.000000000000000000e+02 -2.844046690126623162e+03 -2.850300516134278041e+03 7.000000000000000666e-02
-2.850300516130672349e+03 5.452261140281012830e-01 -2.636117209633865865e-01 4.000000000000000000e+02 -2.798454142821221012e+03 -2.804710468828875491e+03 1.799999999999999933e-01
-2.804710468828875491e+03 2.096440160457994040e+01 -2.661117209633865888e-01 4.000000000000000000e+02 -2.788997872463295607e+03 -2.795256698470950141e+03 1.000000000000000056e-01
-2.795256620080586799e+03 1.973424710135450155e+01 -2.686117209633865910e-01 4.000000000000000000e+02 -2.753398002438528238e+03 -2.759659328446182826e+03 1.100000000000000006e-01
-2.759659328446182826e+03 1.961411213376426588e+01 -2.711117209633865932e-01 4.000000000000000000e+02 -2.743116958662719753e+03 -2.749380784670374396e+03 4.149999999999999800e-01
-2.749380750308432653e+03 1.954224079969081984e+01 -2.736117209633865954e-01 4.000000000000000000e+02 -2.740248533298909479e+03 -2.746514859306564176e+03 1.629999999999999893e+00
-2.746459488573654198e+03 1.815199595717515635e+01 -2.761117209633865976e-01 4.000000000000000000e+02 -2.731821909761601546e+03 -2.738090735769256298e+03 1.614999999999999991e+00
-2.738090503791436731e+03 2.161768736290656179e+01 -2.786117209633865999e-01 4.000000000000000000e+02 -2.711904617188778047e+03 -2.718175943196432854e+03 1.389999999999999902e+00
-2.718175943194187766e+03 2.197532584682359413e+01 -2.811117209633866021e-01 4.000000000000000000e+02 -2.704210565438223057e+03 -2.710484391445877918e+03 1.159999999999999920e+00
-2.710483934881133337e+03 7.935226339658065342e+00 -2.836117209633866043e-01 4.000000000000000000e+02 -2.703097548312996878e+03 -2.709373874320651794e+03 8.850000000000000089e-01
-2.709089042052464720e+03 3.646290661803852640e+00 -2.861117209633866065e-01 4.000000000000000000e+02 -2.686087462383251022e+03 -2.692366288390905538e+03 1.939999999999999947e+00
-2.692366288336279467e+03 9.213846973021384557e+00 -2.886117209633866088e-01 4.000000000000000000e+02 -2.680573434923675450e+03 -2.686854760931330020e+03 5.450000000000000400e-01
-2.686850729137887356e+03 2.216693039131206966e+00 -2.911117209633866110e-01 4.000000000000000000e+02 -2.664939829608932541e+03 -2.671223655616587166e+03 5.799999999999999600e-01
-2.671223655453188712e+03 9.117498212042766781e+00 -2.936117209633866132e-01 4.000000000000000000e+02 -2.654255157775209227e+03 -2.660541483782863907e+03 1.310000000000000053e+00
-2.660541460832646408e+03 7.747333346068309368e+00 -2.961117209633866154e-01 4.000000000000000000e+02 -2.646924324188186347e+03 -2.653213150195841081e+03 7.750000000000000222e-01
-2.653212493729337439e+03 9.226725343914012001e+00 -2.986117209633866176e-01 4.000000000000000000e+02 -2.612925076601700766e+03 -2.619216402609355555e+03 1.429999999999999938e+00
-2.619216402609355555e+03 2.373129384300284173e+01 -3.011117209633866199e-01 4.000000000000000000e+02 -2.584556144837732973e+03 -2.590849970845387816e+03 1.250000000000000000e-01
-2.590849970845387361e+03 2.440310821984398615e+01 -3.036117209633866221e-01 4.000000000000000000e+02 -2.583251822721835651e+03 -2.589548148729490549e+03 9.949999999999999956e-01
-2.589307530229852091e+03 7.773510874382199010e-01 -3.061117209633866243e-01 4.000000000000000000e+02 -2.558070584935503121e+03 -2.564369410943157618e+03 1.459999999999999964e+00
-2.564369410943143066e+03 8.984625102215156645e+00 -3.086117209633866265e-01 4.000000000000000000e+02 -2.524976815775025443e+03 -2.531278141782679995e+03 1.370000000000000107e+00
-2.531278141782679995e+03 1.564714882119170269e+01 -3.111117209633866287e-01 4.000000000000000000e+02 -2.511273396966501423e+03 -2.517577222974156030e+03 5.000000000000000278e-02
-2.517577221852741332e+03 1.698282268308291520e+01 -3.136117209633866310e-01 4.000000000000000000e+02 -2.494270260475520445e+03 -2.500576586483175106e+03 1.479999999999999982e+00
-2.500576586441802192e+03 1.807229416115698228e+01 -3.161117209633866332e-01 4.000000000000000000e+02 -2.484867072020302658e+03 -2.491175898027957373e+03 8.050000000000000488e-01
-2.491175815364237224e+03 2.171023674511190293e+01 -3.186117209633866354e-01 4.000000000000000000e+02 -2.454831436025909170e+03 -2.461142762033563940e+03 1.354999999999999982e+00
