weight logl logA n_s H0 omega_b omega_cdm m_ncdm w0_fld wa_fld tau_reio
0.000000000000000000e+00 -inf 5.001120277360229238e-01 4.293813705348480392e-01 3.257512250671584786e-01 2.056026532408791185e-01 2.239235025713796068e-01 9.961608446217977697e-01 7.575443883877599482e-01 8.147588934659294457e-01 9.405160180709654094e-01
0.000000000000000000e+00 -inf 7.105279389699360459e-01 1.752463359044429403e-01 2.624299869296986554e-02 3.107767735847175583e-01 9.275956981759393427e-01 4.804625461284194321e-01 9.042361732733071866e-01 7.423946125913876148e-01 4.820789578778443829e-01
0.000000000000000000e+00 -inf 9.763699138073341777e-01 3.728491131244335843e-01 3.413123238821417216e-01 5.764325458631389676e-01 2.897448404847313697e-02 6.393479877388228427e-01 5.652194746531951086e-01 9.010741365003906989e-01 5.378138412210360375e-01
0.000000000000000000e+00 -inf 5.870799534549631105e-02 6.211389114747302154e-01 1.974510325943866773e-01 2.869907231760875366e-01 1.674667389286222940e-01 2.501529785723515253e-01 9.347888344832223639e-01 7.171640144629661817e-01 5.240134160487608384e-02
0.000000000000000000e+00 -inf 1.426328099382634385e-01 8.635072869297186759e-01 2.154824383470399507e-01 1.337401587547145665e-01 9.399807095203727147e-01 8.674347284912302669e-01 5.266542376700925621e-01 9.459495408552943685e-01 4.928531076296035485e-01
0.000000000000000000e+00 -inf 9.064483361069306522e-01 8.245169581748309495e-01 6.579043184271795575e-01 5.069575267693327003e-01 8.983706400166885375e-01 1.563700237018432748e-01 4.184864924743345593e-01 9.253949107850952815e-01 7.098015785987766835e-01
0.000000000000000000e+00 -inf 7.515155249304683593e-04 2.300929381269467555e-01 4.600326202820996802e-01 7.379136098148763034e-01 1.529147172845213287e-01 4.951383721067060817e-01 8.767272310737379559e-01 8.138886196944588036e-01 9.848762866986865427e-01
0.000000000000000000e+00 -inf 4.738939126378817202e-01 6.553456202969122346e-01 4.355091174637037987e-01 9.375965711111757805e-01 8.037125612368725136e-01 6.802465669209902810e-01 6.511627845285758998e-01 9.907241224416554193e-01 8.144091257161124586e-01
0.000000000000000000e+00 -4.401907700584072736e+05 8.349780118653321592e-01 4.570670086768672258e-01 1.858503046306144713e-01 9.822214373262228015e-01 2.400296990466228575e-01 1.816615979505442624e-03 9.286351293429323528e-01 7.054283203968587657e-01 9.493358080085781969e-01
0.000000000000000000e+00 -2.565497637054872757e+05 5.516690494980392989e-01 9.055630669635656993e-01 7.966351926020184271e-01 1.935370303104457790e-01 9.902990597789295135e-01 1.765571504793164159e-01 9.361514067722529475e-01 6.961749883359856783e-01 3.767469574463663262e-01
0.000000000000000000e+00 -2.398310788327193004e+05 6.314265157761917990e-01 9.837577978131210044e-01 7.141878287349949783e-01 2.322011539717648843e-01 7.072633633740921244e-02 3.343172270371922439e-01 8.732659982801076470e-01 7.213516425126682563e-01 6.497673055022099575e-01
0.000000000000000000e+00 -1.752916475018996571e+05 6.063109108158506455e-01 4.310456968904995412e-01 4.587499035100920386e-01 7.391946756648988259e-01 9.687049789315476112e-01 2.861643594343101782e-01 7.517297385118115738e-01 7.712575155144065775e-01 1.342639490625894272e-01
0.000000000000000000e+00 -1.204580697836783656e+05 2.535705760076945037e-02 4.458236455498950646e-01 9.128396213575028506e-01 1.641398835592751126e-01 8.096192306498025681e-01 8.308824541203463365e-02 8.657852094275914068e-01 7.190678093750307864e-01 7.319464905854456971e-01
0.000000000000000000e+00 -6.354170094501294807e+04 2.332522299895274376e-01 6.519796811264052527e-01 8.439168976722950521e-01 4.888582163561883132e-02 2.065045762409100094e-01 6.399704520716266165e-01 8.474389125447023829e-01 7.217998176901297969e-01 5.824936574008903190e-01
0.000000000000000000e+00 -5.441575404081579472e+04 7.100531925793487353e-01 9.407099859853749191e-01 9.820028359127623840e-01 3.623873887359496671e-02 4.578066825526989625e-01 6.759972911464351419e-01 6.847137866058893296e-01 7.882252496405917075e-01 4.645936861228813219e-01
0.000000000000000000e+00 -1.550106319491780414e+04 5.068197154475295729e-02 4.574833911611847492e-01 5.149346430572051547e-01 5.528686854480308055e-01 3.569587018073848705e-01 8.694360810771115666e-01 9.792480264380238886e-01 6.584389970869894970e-01 8.433649767747730674e-01
0.000000000000000000e+00 -1.519943290584968236e+04 5.128458653148704194e-01 8.872672562206842528e-01 3.712942184903880172e-01 4.683926139437913916e-01 7.353588589595986269e-01 4.588473358179723238e-01 5.287119863992347790e-01 8.455331975166546776e-01 2.084320687641891823e-01
0.000000000000000000e+00 -1.423199325212978147e+04 8.346864022325030108e-01 4.399770638971970405e-01 8.369486752610344471e-02 8.527111002141323226e-01 3.128023091606870754e-01 3.049027313577923337e-01 7.128329710620850967e-01 7.682895220862724361e-01 7.352302738718451414e-01
0.000000000000000000e+00 -1.339308582988144917e+04 8.069767871247982560e-01 8.608266268331619120e-01 4.646814574408215659e-01 8.279817304852781223e-01 2.245770713689656528e-01 1.537069744560012330e-01 7.956490898642422094e-01 7.331094069701058480e-01 3.126371190245625931e-01
0.000000000000000000e+00 -9.079252067019426249e+03 2.286157877587469134e-01 9.555941090285425821e-01 1.889433843537388080e-01 3.735253005198142517e-01 3.349528572667614945e-01 4.320786950091322076e-01 8.011056356956278712e-01 7.283786961550270389e-01 7.890644488839487769e-01
0.000000000000000000e+00 -8.293762530112047898e+03 4.618629100247744201e-01 4.362679134453584240e-02 5.689951425470404223e-01 6.787456476425968166e-01 6.229851162695375644e-01 4.112652619971259860e-01 3.998887279551207596e-01 8.938480955960571572e-01 3.105165359261055080e-01
0.000000000000000000e+00 -5.069413737112380659e+03 5.830396672418313164e-01 6.512774241355653304e-01 5.449467735468261909e-01 7.741086403946068062e-01 5.578061331574124537e-02 6.555477148348275440e-01 4.835766258918804406e-01 8.548421641078222111e-01 3.639366170395610389e-01
